relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,textured,hasOpeningType,lace-up front,1
hasMaterialType,fabric,hasOpeningType,lace-up front,1
hasSleeveType,short,hasOpeningType,lace-up front,1
hasLength,short,hasOpeningType,lace-up front,1
hasWaistline,natural,hasOpeningType,lace-up front,1
hasSilhouette,flat,hasOpeningType,lace-up front,1
belongsToCategory,lowerbody,hasOpeningType,lace-up front,1
depicts,shoes,hasOpeningType,lace-up front,1
hasFabricTreatment,textured,hasSleeveType,short,1
hasOpeningType,lace-up front,hasSleeveType,short,1
hasWaistline,natural,hasSleeveType,short,1
hasFabricTreatment,textured,hasLength,short,1
hasOpeningType,lace-up front,hasLength,short,1
hasWaistline,natural,hasLength,short,1
hasPattern,striped,hasWaistline,natural,1
hasFabricTreatment,textured,hasWaistline,natural,1
hasMaterialType,fabric,hasWaistline,natural,1
hasOpeningType,lace-up front,hasWaistline,natural,1
hasSleeveType,short,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
hasSilhouette,flat,hasWaistline,natural,1
belongsToCategory,lowerbody,hasWaistline,natural,1
depicts,shoes,hasWaistline,natural,1
hasFabricTreatment,textured,hasSilhouette,flat,1
hasOpeningType,lace-up front,hasSilhouette,flat,1
hasWaistline,natural,hasSilhouette,flat,1
hasFabricTreatment,textured,belongsToCategory,lowerbody,1
hasOpeningType,lace-up front,belongsToCategory,lowerbody,1
hasWaistline,natural,belongsToCategory,lowerbody,1
hasFabricTreatment,textured,depicts,shoes,1
hasOpeningType,lace-up front,depicts,shoes,1
hasWaistline,natural,depicts,shoes,1
hasPocketType,no pocket,hasFabricTreatment,unfinished,1
hasFabricTreatment,unfinished,hasPocketType,no pocket,1
hasOpeningType,slip on,hasMaterialType,leather,1
hasPocketType,pockets,hasMaterialType,leather,1
hasNeckline,flat,hasMaterialType,leather,1
hasMaterialType,leather,hasOpeningType,slip on,1
hasPocketType,pockets,hasOpeningType,slip on,1
hasSleeveType,sleeveless,hasOpeningType,slip on,1
hasNeckline,flat,hasOpeningType,slip on,1
hasLength,short,hasOpeningType,slip on,1
hasSilhouette,flat,hasOpeningType,slip on,1
belongsToCategory,lowerbody,hasOpeningType,slip on,1
depicts,shoes,hasOpeningType,slip on,1
hasMaterialType,leather,hasPocketType,pockets,1
hasOpeningType,slip on,hasPocketType,pockets,1
hasSleeveType,sleeveless,hasPocketType,pockets,1
hasNeckline,flat,hasPocketType,pockets,1
hasLength,short,hasPocketType,pockets,1
hasSilhouette,flat,hasPocketType,pockets,1
belongsToCategory,lowerbody,hasPocketType,pockets,1
depicts,shoes,hasPocketType,pockets,1
hasOpeningType,slip on,hasSleeveType,sleeveless,1
hasPocketType,pockets,hasSleeveType,sleeveless,1
hasNeckline,flat,hasSleeveType,sleeveless,1
hasMaterialType,leather,hasNeckline,flat,1
hasOpeningType,slip on,hasNeckline,flat,1
hasPocketType,pockets,hasNeckline,flat,1
hasSleeveType,sleeveless,hasNeckline,flat,1
hasLength,short,hasNeckline,flat,1
belongsToCategory,lowerbody,hasNeckline,flat,1
depicts,shoes,hasNeckline,flat,1
hasOpeningType,slip on,hasLength,short,1
hasPocketType,pockets,hasLength,short,1
hasNeckline,flat,hasLength,short,1
hasOpeningType,slip on,hasSilhouette,flat,1
hasPocketType,pockets,hasSilhouette,flat,1
hasOpeningType,slip on,belongsToCategory,lowerbody,1
hasPocketType,pockets,belongsToCategory,lowerbody,1
hasNeckline,flat,belongsToCategory,lowerbody,1
hasOpeningType,slip on,depicts,shoes,1
hasPocketType,pockets,depicts,shoes,1
hasNeckline,flat,depicts,shoes,1
hasMaterialType,synthetic,hasPattern,floral,1
hasPattern,floral,hasMaterialType,synthetic,1
hasSleeveType,sleeveless,hasMaterialType,synthetic,1
hasNeckline,round,hasMaterialType,synthetic,1
hasMaterialType,synthetic,hasSleeveType,sleeveless,1
hasMaterialType,synthetic,hasNeckline,round,1
hasSleeveType,short,hasSilhouette,closed,1
depicts,shoes,hasSilhouette,closed,1
belongsToCategory,lowerbody,hasSilhouette,closed,1
hasWaistline,high,hasSilhouette,closed,1
hasLength,ankle-length,hasSilhouette,closed,1
hasNeckline,round,hasSilhouette,closed,1
hasMaterialType,leather,hasSilhouette,closed,1
hasLeatherType,nubuck,hasSilhouette,closed,1
hasFabricTreatment,smooth,hasSilhouette,closed,1
hasSilhouette,closed,hasSleeveType,short,1
hasWaistline,high,hasSleeveType,short,1
hasLength,ankle-length,hasSleeveType,short,1
hasLeatherType,nubuck,hasSleeveType,short,1
hasSilhouette,closed,depicts,shoes,1
hasWaistline,high,depicts,shoes,1
hasLength,ankle-length,depicts,shoes,1
hasLeatherType,nubuck,depicts,shoes,1
hasSilhouette,closed,belongsToCategory,lowerbody,1
hasWaistline,high,belongsToCategory,lowerbody,1
hasLength,ankle-length,belongsToCategory,lowerbody,1
hasLeatherType,nubuck,belongsToCategory,lowerbody,1
hasSilhouette,closed,hasWaistline,high,1
hasSleeveType,short,hasWaistline,high,1
depicts,shoes,hasWaistline,high,1
belongsToCategory,lowerbody,hasWaistline,high,1
hasLength,ankle-length,hasWaistline,high,1
hasNeckline,round,hasWaistline,high,1
hasOpeningType,closed,hasWaistline,high,1
hasMaterialType,leather,hasWaistline,high,1
hasLeatherType,nubuck,hasWaistline,high,1
hasFabricTreatment,smooth,hasWaistline,high,1
hasSilhouette,closed,hasLength,ankle-length,1
hasSleeveType,short,hasLength,ankle-length,1
depicts,shoes,hasLength,ankle-length,1
belongsToCategory,lowerbody,hasLength,ankle-length,1
hasWaistline,high,hasLength,ankle-length,1
hasNeckline,round,hasLength,ankle-length,1
hasOpeningType,closed,hasLength,ankle-length,1
hasMaterialType,leather,hasLength,ankle-length,1
hasLeatherType,nubuck,hasLength,ankle-length,1
hasFabricTreatment,smooth,hasLength,ankle-length,1
hasSilhouette,closed,hasNeckline,round,1
hasWaistline,high,hasNeckline,round,1
hasLength,ankle-length,hasNeckline,round,1
hasLeatherType,nubuck,hasNeckline,round,1
hasWaistline,high,hasOpeningType,closed,1
hasLength,ankle-length,hasOpeningType,closed,1
hasLeatherType,nubuck,hasOpeningType,closed,1
hasSilhouette,closed,hasMaterialType,leather,1
hasWaistline,high,hasMaterialType,leather,1
hasLength,ankle-length,hasMaterialType,leather,1
hasLeatherType,nubuck,hasMaterialType,leather,1
hasSilhouette,closed,hasLeatherType,nubuck,1
hasSleeveType,short,hasLeatherType,nubuck,1
depicts,shoes,hasLeatherType,nubuck,1
belongsToCategory,lowerbody,hasLeatherType,nubuck,1
hasWaistline,high,hasLeatherType,nubuck,1
hasLength,ankle-length,hasLeatherType,nubuck,1
hasNeckline,round,hasLeatherType,nubuck,1
hasOpeningType,closed,hasLeatherType,nubuck,1
hasMaterialType,leather,hasLeatherType,nubuck,1
hasFabricTreatment,smooth,hasLeatherType,nubuck,1
hasSilhouette,closed,hasFabricTreatment,smooth,1
hasWaistline,high,hasFabricTreatment,smooth,1
hasLength,ankle-length,hasFabricTreatment,smooth,1
hasLeatherType,nubuck,hasFabricTreatment,smooth,1
hasNeckline,round neckline,hasOpeningType,closed,1
hasOpeningType,closed,hasNeckline,round neckline,1
hasLeatherType,full-grain leather,hasSilhouette,flat,1
hasFabricTreatment,suede finish,hasSilhouette,flat,1
hasOpeningType,slip-on,hasSleeveType,short,1
hasLeatherType,full-grain leather,hasSleeveType,short,1
hasFabricTreatment,suede finish,hasSleeveType,short,1
hasLeatherType,full-grain leather,depicts,shoes,1
hasFabricTreatment,suede finish,depicts,shoes,1
hasLeatherType,full-grain leather,belongsToCategory,lowerbody,1
hasFabricTreatment,suede finish,belongsToCategory,lowerbody,1
hasLeatherType,full-grain leather,hasLength,short,1
hasFabricTreatment,suede finish,hasLength,short,1
hasLeatherType,full-grain leather,hasNeckline,round,1
hasFabricTreatment,suede finish,hasNeckline,round,1
hasSleeveType,short,hasOpeningType,slip-on,1
hasMaterialType,leather,hasOpeningType,slip-on,1
hasLeatherType,full-grain leather,hasOpeningType,slip-on,1
hasFabricTreatment,suede finish,hasOpeningType,slip-on,1
hasOpeningType,slip-on,hasMaterialType,leather,1
hasLeatherType,full-grain leather,hasMaterialType,leather,1
hasFabricTreatment,suede finish,hasMaterialType,leather,1
hasSilhouette,flat,hasLeatherType,full-grain leather,1
hasSleeveType,short,hasLeatherType,full-grain leather,1
depicts,shoes,hasLeatherType,full-grain leather,1
belongsToCategory,lowerbody,hasLeatherType,full-grain leather,1
hasLength,short,hasLeatherType,full-grain leather,1
hasNeckline,round,hasLeatherType,full-grain leather,1
hasOpeningType,slip-on,hasLeatherType,full-grain leather,1
hasMaterialType,leather,hasLeatherType,full-grain leather,1
hasFabricTreatment,suede finish,hasLeatherType,full-grain leather,1
hasSilhouette,flat,hasFabricTreatment,suede finish,1
hasSleeveType,short,hasFabricTreatment,suede finish,1
depicts,shoes,hasFabricTreatment,suede finish,1
belongsToCategory,lowerbody,hasFabricTreatment,suede finish,1
hasLength,short,hasFabricTreatment,suede finish,1
hasNeckline,round,hasFabricTreatment,suede finish,1
hasOpeningType,slip-on,hasFabricTreatment,suede finish,1
hasMaterialType,leather,hasFabricTreatment,suede finish,1
hasLeatherType,full-grain leather,hasFabricTreatment,suede finish,1
hasFabricTreatment,plain weave,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,plain weave,1
hasNeckline,round neck,hasPattern,solid color,1
hasWaistline,no waist,hasPattern,solid color,1
hasLeatherType,no leather,hasFabricTreatment,smooth,1
hasPocketType,no pocket,hasFabricTreatment,smooth,1
hasNeckline,round neck,hasFabricTreatment,smooth,1
hasWaistline,no waist,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasLeatherType,no leather,1
hasNeckline,round neck,hasLeatherType,no leather,1
hasWaistline,no waist,hasLeatherType,no leather,1
hasPocketType,no pocket,hasOpeningType,closed opening,1
hasNeckline,round neck,hasOpeningType,closed opening,1
hasWaistline,no waist,hasOpeningType,closed opening,1
hasFabricTreatment,smooth,hasPocketType,no pocket,1
hasOpeningType,closed opening,hasPocketType,no pocket,1
hasNeckline,round neck,hasPocketType,no pocket,1
hasWaistline,no waist,hasPocketType,no pocket,1
hasPattern,solid color,hasNeckline,round neck,1
hasFabricTreatment,smooth,hasNeckline,round neck,1
hasLeatherType,no leather,hasNeckline,round neck,1
hasOpeningType,closed opening,hasNeckline,round neck,1
hasPocketType,no pocket,hasNeckline,round neck,1
hasPattern,solid color,hasWaistline,no waist,1
hasFabricTreatment,smooth,hasWaistline,no waist,1
hasLeatherType,no leather,hasWaistline,no waist,1
hasOpeningType,closed opening,hasWaistline,no waist,1
hasPocketType,no pocket,hasWaistline,no waist,1
hasNeckline,v-neck,hasFabricTreatment,smooth,1
hasNeckline,v-neck,hasMaterialType,fabric,1
hasNeckline,v-neck,hasOpeningType,closed,1
hasNeckline,v-neck,hasSleeveType,sleeveless,1
hasFabricTreatment,smooth,hasNeckline,v-neck,1
hasMaterialType,fabric,hasNeckline,v-neck,1
hasOpeningType,closed,hasNeckline,v-neck,1
hasSleeveType,sleeveless,hasNeckline,v-neck,1
hasLength,short,hasNeckline,v-neck,1
hasSilhouette,flat,hasNeckline,v-neck,1
belongsToCategory,lowerbody,hasNeckline,v-neck,1
depicts,shoes,hasNeckline,v-neck,1
hasNeckline,v-neck,hasLength,short,1
hasNeckline,v-neck,hasSilhouette,flat,1
hasNeckline,v-neck,belongsToCategory,lowerbody,1
hasNeckline,v-neck,depicts,shoes,1
hasMaterialType,textile,hasFabricTreatment,smooth,1
hasOpeningType,closed toe,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasMaterialType,textile,1
hasOpeningType,closed toe,hasMaterialType,textile,1
hasSleeveType,short,hasMaterialType,textile,1
hasNeckline,round,hasMaterialType,textile,1
hasFabricTreatment,smooth,hasOpeningType,closed toe,1
hasMaterialType,textile,hasOpeningType,closed toe,1
hasSleeveType,short,hasOpeningType,closed toe,1
hasNeckline,round,hasOpeningType,closed toe,1
hasLength,short,hasOpeningType,closed toe,1
hasSilhouette,flat,hasOpeningType,closed toe,1
belongsToCategory,lowerbody,hasOpeningType,closed toe,1
depicts,shoes,hasOpeningType,closed toe,1
hasMaterialType,textile,hasSleeveType,short,1
hasOpeningType,closed toe,hasSleeveType,short,1
hasMaterialType,textile,hasNeckline,round,1
hasOpeningType,closed toe,hasNeckline,round,1
hasOpeningType,closed toe,hasLength,short,1
hasOpeningType,closed toe,hasSilhouette,flat,1
hasOpeningType,closed toe,belongsToCategory,lowerbody,1
hasOpeningType,closed toe,depicts,shoes,1
hasOpeningType,open toe,hasPattern,striped,1
hasPattern,striped,hasOpeningType,open toe,1
hasFabricTreatment,no treatment,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,no treatment,1
hasLeatherType,no leather,hasFabricTreatment,no treatment,1
hasMaterialType,fabric,hasFabricTreatment,no treatment,1
hasOpeningType,closed opening,hasFabricTreatment,no treatment,1
hasSleeveType,sleeveless,hasFabricTreatment,no treatment,1
hasNeckline,round neckline,hasFabricTreatment,no treatment,1
hasLength,short,hasFabricTreatment,no treatment,1
hasSilhouette,flat,hasFabricTreatment,no treatment,1
belongsToCategory,lowerbody,hasFabricTreatment,no treatment,1
depicts,shoes,hasFabricTreatment,no treatment,1
hasFabricTreatment,no treatment,hasLeatherType,no leather,1
hasFabricTreatment,no treatment,hasMaterialType,fabric,1
hasFabricTreatment,no treatment,hasOpeningType,closed opening,1
hasNeckline,round neckline,hasOpeningType,closed opening,1
hasFabricTreatment,no treatment,hasSleeveType,sleeveless,1
hasFabricTreatment,no treatment,hasNeckline,round neckline,1
hasOpeningType,closed opening,hasNeckline,round neckline,1
hasFabricTreatment,no treatment,hasLength,short,1
hasFabricTreatment,no treatment,hasSilhouette,flat,1
hasFabricTreatment,no treatment,belongsToCategory,lowerbody,1
hasFabricTreatment,no treatment,depicts,shoes,1
hasNeckline,round neck,hasOpeningType,closed,1
hasWaistline,no waist,hasOpeningType,closed,1
hasOpeningType,closed,hasNeckline,round neck,1
hasOpeningType,closed,hasWaistline,no waist,1
hasNeckline,straight,hasFabricTreatment,unfinished,1
hasNeckline,straight,hasMaterialType,fabric,1
hasFabricTreatment,unfinished,hasNeckline,straight,1
hasMaterialType,fabric,hasNeckline,straight,1
hasMaterialType,fabric,hasFabricTreatment,solid,1
hasOpeningType,closed,hasFabricTreatment,solid,1
hasPocketType,no_pockets,hasFabricTreatment,solid,1
hasSleeveType,sleeveless,hasFabricTreatment,solid,1
hasLength,short,hasFabricTreatment,solid,1
hasSilhouette,flat,hasFabricTreatment,solid,1
belongsToCategory,lowerbody,hasFabricTreatment,solid,1
depicts,shoes,hasFabricTreatment,solid,1
hasFabricTreatment,solid,hasMaterialType,fabric,1
hasPocketType,no_pockets,hasMaterialType,fabric,1
hasFabricTreatment,solid,hasOpeningType,closed,1
hasPocketType,no_pockets,hasOpeningType,closed,1
hasFabricTreatment,solid,hasPocketType,no_pockets,1
hasMaterialType,fabric,hasPocketType,no_pockets,1
hasOpeningType,closed,hasPocketType,no_pockets,1
hasSleeveType,sleeveless,hasPocketType,no_pockets,1
hasLength,short,hasPocketType,no_pockets,1
hasSilhouette,flat,hasPocketType,no_pockets,1
belongsToCategory,lowerbody,hasPocketType,no_pockets,1
depicts,shoes,hasPocketType,no_pockets,1
hasFabricTreatment,solid,hasSleeveType,sleeveless,1
hasPocketType,no_pockets,hasSleeveType,sleeveless,1
hasFabricTreatment,solid,hasLength,short,1
hasPocketType,no_pockets,hasLength,short,1
hasFabricTreatment,solid,hasSilhouette,flat,1
hasPocketType,no_pockets,hasSilhouette,flat,1
hasFabricTreatment,solid,belongsToCategory,lowerbody,1
hasPocketType,no_pockets,belongsToCategory,lowerbody,1
hasFabricTreatment,solid,depicts,shoes,1
hasPocketType,no_pockets,depicts,shoes,1
hasSleeveType,short,hasMaterialType,synthetic,1
hasMaterialType,synthetic,hasSleeveType,short,1
hasLeatherType,cowhide,hasFabricTreatment,smooth,1
hasLength,low,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasLeatherType,cowhide,1
hasMaterialType,leather,hasLeatherType,cowhide,1
hasOpeningType,closed,hasLeatherType,cowhide,1
hasSleeveType,short,hasLeatherType,cowhide,1
hasLength,low,hasLeatherType,cowhide,1
hasSilhouette,flat,hasLeatherType,cowhide,1
belongsToCategory,lowerbody,hasLeatherType,cowhide,1
depicts,shoes,hasLeatherType,cowhide,1
hasLeatherType,cowhide,hasMaterialType,leather,1
hasLength,low,hasMaterialType,leather,1
hasLeatherType,cowhide,hasOpeningType,closed,1
hasLength,low,hasOpeningType,closed,1
hasLeatherType,cowhide,hasSleeveType,short,1
hasLength,low,hasSleeveType,short,1
hasFabricTreatment,smooth,hasLength,low,1
hasLeatherType,cowhide,hasLength,low,1
hasMaterialType,leather,hasLength,low,1
hasOpeningType,closed,hasLength,low,1
hasSleeveType,short,hasLength,low,1
hasSilhouette,flat,hasLength,low,1
belongsToCategory,lowerbody,hasLength,low,1
depicts,shoes,hasLength,low,1
hasLeatherType,cowhide,hasSilhouette,flat,1
hasLength,low,hasSilhouette,flat,1
hasLeatherType,cowhide,belongsToCategory,lowerbody,1
hasLength,low,belongsToCategory,lowerbody,1
hasLeatherType,cowhide,depicts,shoes,1
hasLength,low,depicts,shoes,1
hasNeckline,round,hasOpeningType,closed opening,1
hasOpeningType,closed opening,hasNeckline,round,1
hasPocketType,pocketless,hasMaterialType,leather,1
hasMaterialType,leather,hasPocketType,pocketless,1
hasMaterialType,textile,hasFabricTreatment,plain weave,1
hasNeckline,straight,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasMaterialType,textile,1
hasOpeningType,closed,hasMaterialType,textile,1
hasSleeveType,sleeveless,hasMaterialType,textile,1
hasNeckline,straight,hasMaterialType,textile,1
hasMaterialType,textile,hasOpeningType,closed,1
hasMaterialType,textile,hasSleeveType,sleeveless,1
hasFabricTreatment,plain weave,hasNeckline,straight,1
hasMaterialType,textile,hasNeckline,straight,1
hasPattern,floral,hasAnimalPattern,no,1
hasFabricTreatment,plain weave,hasAnimalPattern,no,1
hasMaterialType,fabric,hasAnimalPattern,no,1
hasOpeningType,closed,hasAnimalPattern,no,1
hasSleeveType,sleeveless,hasAnimalPattern,no,1
hasNeckline,open,hasAnimalPattern,no,1
hasLength,short,hasAnimalPattern,no,1
hasSilhouette,flat,hasAnimalPattern,no,1
belongsToCategory,lowerbody,hasAnimalPattern,no,1
depicts,shoes,hasAnimalPattern,no,1
hasAnimalPattern,no,hasPattern,floral,1
hasNeckline,open,hasPattern,floral,1
hasAnimalPattern,no,hasFabricTreatment,plain weave,1
hasNeckline,open,hasFabricTreatment,plain weave,1
hasAnimalPattern,no,hasMaterialType,fabric,1
hasNeckline,open,hasMaterialType,fabric,1
hasAnimalPattern,no,hasOpeningType,closed,1
hasNeckline,open,hasOpeningType,closed,1
hasAnimalPattern,no,hasSleeveType,sleeveless,1
hasNeckline,open,hasSleeveType,sleeveless,1
hasAnimalPattern,no,hasNeckline,open,1
hasPattern,floral,hasNeckline,open,1
hasFabricTreatment,plain weave,hasNeckline,open,1
hasMaterialType,fabric,hasNeckline,open,1
hasOpeningType,closed,hasNeckline,open,1
hasSleeveType,sleeveless,hasNeckline,open,1
hasAnimalPattern,no,hasLength,short,1
hasAnimalPattern,no,hasSilhouette,flat,1
hasAnimalPattern,no,belongsToCategory,lowerbody,1
hasAnimalPattern,no,depicts,shoes,1
hasOpeningType,open toe,hasPattern,solid color,1
hasPattern,solid color,hasOpeningType,open toe,1
hasPocketType,pocketless,hasPattern,striped,1
hasPocketType,pocketless,hasMaterialType,fabric,1
hasPattern,striped,hasPocketType,pocketless,1
hasMaterialType,fabric,hasPocketType,pocketless,1
