relation1,attribute1,relation2,attribute2,frequency
hasMaterialType,cotton,hasLength,above the knee,1
hasOpeningType,button front,hasLength,above the knee,1
hasNeckline,v-neck,hasLength,above the knee,1
hasCollarType,v-neck,hasLength,above the knee,1
hasWaistline,high-waisted,hasLength,above the knee,1
hasSilhouette,a-line,hasLength,above the knee,1
belongsToCategory,upperbody,hasLength,above the knee,1
depicts,dress,hasLength,above the knee,1
hasLength,above the knee,hasWaistline,high-waisted,1
hasLength,above the knee,hasSilhouette,a-line,1
hasLength,above the knee,belongsToCategory,upperbody,1
hasLength,above the knee,depicts,dress,1
hasWaistline,natural-waist,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasWaistline,natural-waist,1
hasSleeveType,long,hasPattern,floral,1
hasSleeveType,long,hasFabricTreatment,plain weave,1
hasSleeveType,long,hasMaterialType,cotton,1
hasSleeveType,long,hasOpeningType,zipper,1
hasPattern,floral,hasSleeveType,long,1
hasFabricTreatment,plain weave,hasSleeveType,long,1
hasMaterialType,cotton,hasSleeveType,long,1
hasOpeningType,zipper,hasSleeveType,long,1
hasNeckline,v-neck,hasSleeveType,long,1
hasCollarType,v-neck,hasSleeveType,long,1
hasLength,knee-length,hasSleeveType,long,1
hasWaistline,natural,hasSleeveType,long,1
hasSilhouette,a-line,hasSleeveType,long,1
belongsToCategory,upperbody,hasSleeveType,long,1
depicts,dress,hasSleeveType,long,1
hasSleeveType,long,hasNeckline,v-neck,1
hasSleeveType,long,hasCollarType,v-neck,1
hasSleeveType,long,hasLength,knee-length,1
hasSleeveType,long,hasWaistline,natural,1
hasSleeveType,long,hasSilhouette,a-line,1
hasSleeveType,long,belongsToCategory,upperbody,1
hasSleeveType,long,depicts,dress,1
hasCollarType,round neck,hasPattern,floral,1
hasCollarType,round neck,hasMaterialType,cotton,1
hasCollarType,round neck,hasOpeningType,zipper,1
hasCollarType,round neck,hasSleeveType,short-sleeve,1
hasCollarType,round neck,hasNeckline,v-neck,1
hasPattern,floral,hasCollarType,round neck,1
hasMaterialType,cotton,hasCollarType,round neck,1
hasOpeningType,zipper,hasCollarType,round neck,1
hasSleeveType,short-sleeve,hasCollarType,round neck,1
hasNeckline,v-neck,hasCollarType,round neck,1
hasLength,long,hasCollarType,round neck,1
hasWaistline,high-waisted,hasCollarType,round neck,1
hasSilhouette,a-line,hasCollarType,round neck,1
belongsToCategory,upperbody,hasCollarType,round neck,1
depicts,dress,hasCollarType,round neck,1
hasCollarType,round neck,hasLength,long,1
hasWaistline,high-waisted,hasLength,long,1
hasCollarType,round neck,hasWaistline,high-waisted,1
hasLength,long,hasWaistline,high-waisted,1
hasCollarType,round neck,hasSilhouette,a-line,1
hasCollarType,round neck,belongsToCategory,upperbody,1
hasCollarType,round neck,depicts,dress,1
hasMaterialType,cotton,hasPattern,polka-dot,1
hasOpeningType,button,hasPattern,polka-dot,1
hasSleeveType,short-sleeve,hasPattern,polka-dot,1
hasNeckline,v-neck,hasPattern,polka-dot,1
hasCollarType,v-neck,hasPattern,polka-dot,1
hasLength,knee-length,hasPattern,polka-dot,1
hasWaistline,natural,hasPattern,polka-dot,1
hasSilhouette,a-line,hasPattern,polka-dot,1
belongsToCategory,upperbody,hasPattern,polka-dot,1
depicts,dress,hasPattern,polka-dot,1
hasPattern,polka-dot,hasMaterialType,cotton,1
hasPattern,polka-dot,hasOpeningType,button,1
hasPattern,polka-dot,hasSleeveType,short-sleeve,1
hasPattern,polka-dot,hasNeckline,v-neck,1
hasPattern,polka-dot,hasCollarType,v-neck,1
hasPattern,polka-dot,hasLength,knee-length,1
hasPattern,polka-dot,hasWaistline,natural,1
hasPattern,polka-dot,hasSilhouette,a-line,1
hasPattern,polka-dot,belongsToCategory,upperbody,1
hasPattern,polka-dot,depicts,dress,1
hasMaterialType,cotton fabric,hasPattern,floral,1
hasOpeningType,button-front opening,hasPattern,floral,1
hasPattern,floral,hasMaterialType,cotton fabric,1
hasOpeningType,button-front opening,hasMaterialType,cotton fabric,1
hasLength,knee-length dress,hasMaterialType,cotton fabric,1
hasPattern,floral,hasOpeningType,button-front opening,1
hasMaterialType,cotton fabric,hasOpeningType,button-front opening,1
hasSleeveType,short-sleeve,hasOpeningType,button-front opening,1
hasNeckline,v-neck,hasOpeningType,button-front opening,1
hasCollarType,v-neck,hasOpeningType,button-front opening,1
hasLength,knee-length dress,hasOpeningType,button-front opening,1
hasWaistline,high-waisted,hasOpeningType,button-front opening,1
hasSilhouette,a-line,hasOpeningType,button-front opening,1
belongsToCategory,upperbody,hasOpeningType,button-front opening,1
depicts,dress,hasOpeningType,button-front opening,1
hasOpeningType,button-front opening,hasSleeveType,short-sleeve,1
hasLength,knee-length dress,hasSleeveType,short-sleeve,1
hasOpeningType,button-front opening,hasNeckline,v-neck,1
hasOpeningType,button-front opening,hasCollarType,v-neck,1
hasMaterialType,cotton fabric,hasLength,knee-length dress,1
hasOpeningType,button-front opening,hasLength,knee-length dress,1
hasSleeveType,short-sleeve,hasLength,knee-length dress,1
hasOpeningType,button-front opening,hasWaistline,high-waisted,1
hasOpeningType,button-front opening,hasSilhouette,a-line,1
hasOpeningType,button-front opening,belongsToCategory,upperbody,1
hasOpeningType,button-front opening,depicts,dress,1
hasMaterialType,cotton fabric,hasPattern,geometric,1
hasOpeningType,zipper closure,hasPattern,geometric,1
hasSleeveType,short-sleeve,hasPattern,geometric,1
hasNeckline,v-neck,hasPattern,geometric,1
hasCollarType,v-neck,hasPattern,geometric,1
hasLength,mid-calf length,hasPattern,geometric,1
hasWaistline,high-waisted,hasPattern,geometric,1
hasSilhouette,a-line,hasPattern,geometric,1
belongsToCategory,upperbody,hasPattern,geometric,1
depicts,dress,hasPattern,geometric,1
hasPattern,geometric,hasMaterialType,cotton fabric,1
hasOpeningType,zipper closure,hasMaterialType,cotton fabric,1
hasLength,mid-calf length,hasMaterialType,cotton fabric,1
hasPattern,geometric,hasOpeningType,zipper closure,1
hasMaterialType,cotton fabric,hasOpeningType,zipper closure,1
hasLength,mid-calf length,hasOpeningType,zipper closure,1
hasWaistline,high-waisted,hasOpeningType,zipper closure,1
hasPattern,geometric,hasSleeveType,short-sleeve,1
hasLength,mid-calf length,hasSleeveType,short-sleeve,1
hasPattern,geometric,hasNeckline,v-neck,1
hasLength,mid-calf length,hasNeckline,v-neck,1
hasPattern,geometric,hasCollarType,v-neck,1
hasLength,mid-calf length,hasCollarType,v-neck,1
hasPattern,geometric,hasLength,mid-calf length,1
hasMaterialType,cotton fabric,hasLength,mid-calf length,1
hasOpeningType,zipper closure,hasLength,mid-calf length,1
hasSleeveType,short-sleeve,hasLength,mid-calf length,1
hasNeckline,v-neck,hasLength,mid-calf length,1
hasCollarType,v-neck,hasLength,mid-calf length,1
hasWaistline,high-waisted,hasLength,mid-calf length,1
hasSilhouette,a-line,hasLength,mid-calf length,1
belongsToCategory,upperbody,hasLength,mid-calf length,1
depicts,dress,hasLength,mid-calf length,1
hasPattern,geometric,hasWaistline,high-waisted,1
hasOpeningType,zipper closure,hasWaistline,high-waisted,1
hasLength,mid-calf length,hasWaistline,high-waisted,1
hasPattern,geometric,hasSilhouette,a-line,1
hasLength,mid-calf length,hasSilhouette,a-line,1
hasPattern,geometric,belongsToCategory,upperbody,1
hasLength,mid-calf length,belongsToCategory,upperbody,1
hasPattern,geometric,depicts,dress,1
hasLength,mid-calf length,depicts,dress,1
hasNeckline,round,hasPattern,striped,1
hasNeckline,round,hasMaterialType,cotton,1
hasNeckline,round,hasOpeningType,zipper,1
hasNeckline,round,hasSleeveType,short-sleeve,1
hasPattern,striped,hasNeckline,round,1
hasMaterialType,cotton,hasNeckline,round,1
hasOpeningType,zipper,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasCollarType,v-neck,hasNeckline,round,1
hasLength,knee-length,hasNeckline,round,1
hasWaistline,high-waisted,hasNeckline,round,1
hasSilhouette,a-line,hasNeckline,round,1
belongsToCategory,upperbody,hasNeckline,round,1
depicts,dress,hasNeckline,round,1
hasNeckline,round,hasCollarType,v-neck,1
hasNeckline,round,hasLength,knee-length,1
hasNeckline,round,hasWaistline,high-waisted,1
hasNeckline,round,hasSilhouette,a-line,1
hasNeckline,round,belongsToCategory,upperbody,1
hasNeckline,round,depicts,dress,1
hasLength,long,hasPattern,striped,1
hasPattern,striped,hasLength,long,1
hasFabricTreatment,dobby,hasPattern,striped,1
hasMaterialType,silk,hasPattern,striped,1
hasOpeningType,button front,hasPattern,striped,1
hasSleeveType,long-sleeve,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,dobby,1
hasMaterialType,silk,hasFabricTreatment,dobby,1
hasOpeningType,button front,hasFabricTreatment,dobby,1
hasSleeveType,long-sleeve,hasFabricTreatment,dobby,1
hasNeckline,v-neck,hasFabricTreatment,dobby,1
hasCollarType,v-neck,hasFabricTreatment,dobby,1
hasLength,knee-length,hasFabricTreatment,dobby,1
hasWaistline,natural,hasFabricTreatment,dobby,1
hasSilhouette,a-line,hasFabricTreatment,dobby,1
belongsToCategory,upperbody,hasFabricTreatment,dobby,1
depicts,dress,hasFabricTreatment,dobby,1
hasPattern,striped,hasMaterialType,silk,1
hasFabricTreatment,dobby,hasMaterialType,silk,1
hasOpeningType,button front,hasMaterialType,silk,1
hasSleeveType,long-sleeve,hasMaterialType,silk,1
hasNeckline,v-neck,hasMaterialType,silk,1
hasCollarType,v-neck,hasMaterialType,silk,1
hasLength,knee-length,hasMaterialType,silk,1
hasWaistline,natural,hasMaterialType,silk,1
hasSilhouette,a-line,hasMaterialType,silk,1
belongsToCategory,upperbody,hasMaterialType,silk,1
depicts,dress,hasMaterialType,silk,1
hasPattern,striped,hasOpeningType,button front,1
hasFabricTreatment,dobby,hasOpeningType,button front,1
hasMaterialType,silk,hasOpeningType,button front,1
hasSleeveType,long-sleeve,hasOpeningType,button front,1
hasWaistline,natural,hasOpeningType,button front,1
hasPattern,striped,hasSleeveType,long-sleeve,1
hasFabricTreatment,dobby,hasSleeveType,long-sleeve,1
hasMaterialType,silk,hasSleeveType,long-sleeve,1
hasOpeningType,button front,hasSleeveType,long-sleeve,1
hasNeckline,v-neck,hasSleeveType,long-sleeve,1
hasCollarType,v-neck,hasSleeveType,long-sleeve,1
hasLength,knee-length,hasSleeveType,long-sleeve,1
hasWaistline,natural,hasSleeveType,long-sleeve,1
hasSilhouette,a-line,hasSleeveType,long-sleeve,1
belongsToCategory,upperbody,hasSleeveType,long-sleeve,1
depicts,dress,hasSleeveType,long-sleeve,1
hasFabricTreatment,dobby,hasNeckline,v-neck,1
hasMaterialType,silk,hasNeckline,v-neck,1
hasSleeveType,long-sleeve,hasNeckline,v-neck,1
hasFabricTreatment,dobby,hasCollarType,v-neck,1
hasMaterialType,silk,hasCollarType,v-neck,1
hasSleeveType,long-sleeve,hasCollarType,v-neck,1
hasFabricTreatment,dobby,hasLength,knee-length,1
hasMaterialType,silk,hasLength,knee-length,1
hasSleeveType,long-sleeve,hasLength,knee-length,1
hasFabricTreatment,dobby,hasWaistline,natural,1
hasMaterialType,silk,hasWaistline,natural,1
hasOpeningType,button front,hasWaistline,natural,1
hasSleeveType,long-sleeve,hasWaistline,natural,1
hasFabricTreatment,dobby,hasSilhouette,a-line,1
hasMaterialType,silk,hasSilhouette,a-line,1
hasSleeveType,long-sleeve,hasSilhouette,a-line,1
hasFabricTreatment,dobby,belongsToCategory,upperbody,1
hasMaterialType,silk,belongsToCategory,upperbody,1
hasSleeveType,long-sleeve,belongsToCategory,upperbody,1
hasFabricTreatment,dobby,depicts,dress,1
hasMaterialType,silk,depicts,dress,1
hasSleeveType,long-sleeve,depicts,dress,1
hasFabricTreatment,print,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,print,1
hasMaterialType,cotton,hasFabricTreatment,print,1
hasOpeningType,zipper,hasFabricTreatment,print,1
hasSleeveType,short-sleeve,hasFabricTreatment,print,1
hasNeckline,v-neck,hasFabricTreatment,print,1
hasCollarType,v-neck,hasFabricTreatment,print,1
hasLength,knee-length,hasFabricTreatment,print,1
hasWaistline,natural,hasFabricTreatment,print,1
hasSilhouette,a-line,hasFabricTreatment,print,1
belongsToCategory,upperbody,hasFabricTreatment,print,1
depicts,dress,hasFabricTreatment,print,1
hasFabricTreatment,print,hasMaterialType,cotton,1
hasFabricTreatment,print,hasOpeningType,zipper,1
hasFabricTreatment,print,hasSleeveType,short-sleeve,1
hasFabricTreatment,print,hasNeckline,v-neck,1
hasFabricTreatment,print,hasCollarType,v-neck,1
hasFabricTreatment,print,hasLength,knee-length,1
hasFabricTreatment,print,hasWaistline,natural,1
hasFabricTreatment,print,hasSilhouette,a-line,1
hasFabricTreatment,print,belongsToCategory,upperbody,1
hasFabricTreatment,print,depicts,dress,1
hasOpeningType,button,hasPattern,floral,1
hasPattern,floral,hasOpeningType,button,1
hasWaistline,natural-waist,hasFabricTreatment,unfinished seams,1
hasFabricTreatment,unfinished seams,hasWaistline,natural-waist,1
belongsToCategory,wholebody,hasPattern,floral,1
belongsToCategory,wholebody,hasMaterialType,cotton,1
belongsToCategory,wholebody,hasSleeveType,short-sleeve,1
belongsToCategory,wholebody,hasNeckline,v-neck,1
belongsToCategory,wholebody,hasCollarType,v-neck,1
belongsToCategory,wholebody,hasLength,knee-length,1
belongsToCategory,wholebody,hasWaistline,high-waisted,1
belongsToCategory,wholebody,hasSilhouette,a-line,1
hasPattern,floral,belongsToCategory,wholebody,1
hasMaterialType,cotton,belongsToCategory,wholebody,1
hasSleeveType,short-sleeve,belongsToCategory,wholebody,1
hasNeckline,v-neck,belongsToCategory,wholebody,1
hasCollarType,v-neck,belongsToCategory,wholebody,1
hasLength,knee-length,belongsToCategory,wholebody,1
hasWaistline,high-waisted,belongsToCategory,wholebody,1
hasSilhouette,a-line,belongsToCategory,wholebody,1
depicts,dress,belongsToCategory,wholebody,1
belongsToCategory,wholebody,depicts,dress,1
hasSleeveType,three-quarter-sleeve,hasPattern,striped,1
hasSleeveType,three-quarter-sleeve,hasFabricTreatment,plain weave,1
hasSleeveType,three-quarter-sleeve,hasMaterialType,cotton,1
hasSleeveType,three-quarter-sleeve,hasOpeningType,zipper,1
hasPattern,striped,hasSleeveType,three-quarter-sleeve,1
hasFabricTreatment,plain weave,hasSleeveType,three-quarter-sleeve,1
hasMaterialType,cotton,hasSleeveType,three-quarter-sleeve,1
hasOpeningType,zipper,hasSleeveType,three-quarter-sleeve,1
hasNeckline,v-neck,hasSleeveType,three-quarter-sleeve,1
hasCollarType,v-neck,hasSleeveType,three-quarter-sleeve,1
hasLength,knee-length,hasSleeveType,three-quarter-sleeve,1
hasWaistline,high-waisted,hasSleeveType,three-quarter-sleeve,1
hasSilhouette,a-line,hasSleeveType,three-quarter-sleeve,1
belongsToCategory,upperbody,hasSleeveType,three-quarter-sleeve,1
depicts,dress,hasSleeveType,three-quarter-sleeve,1
hasSleeveType,three-quarter-sleeve,hasNeckline,v-neck,1
hasSleeveType,three-quarter-sleeve,hasCollarType,v-neck,1
hasSleeveType,three-quarter-sleeve,hasLength,knee-length,1
hasSleeveType,three-quarter-sleeve,hasWaistline,high-waisted,1
hasSleeveType,three-quarter-sleeve,hasSilhouette,a-line,1
hasSleeveType,three-quarter-sleeve,belongsToCategory,upperbody,1
hasSleeveType,three-quarter-sleeve,depicts,dress,1
hasMaterialType,satin,hasPattern,solid color,1
hasOpeningType,vented,hasPattern,solid color,1
hasNeckline,v-neck,hasPattern,solid color,1
hasCollarType,v-neck,hasPattern,solid color,1
hasLength,knee-length,hasPattern,solid color,1
hasWaistline,high-waisted,hasPattern,solid color,1
hasSilhouette,a-line,hasPattern,solid color,1
belongsToCategory,upperbody,hasPattern,solid color,1
depicts,dress,hasPattern,solid color,1
hasPattern,solid color,hasMaterialType,satin,1
hasOpeningType,vented,hasMaterialType,satin,1
hasNeckline,v-neck,hasMaterialType,satin,1
hasCollarType,v-neck,hasMaterialType,satin,1
hasLength,knee-length,hasMaterialType,satin,1
hasWaistline,high-waisted,hasMaterialType,satin,1
hasSilhouette,a-line,hasMaterialType,satin,1
belongsToCategory,upperbody,hasMaterialType,satin,1
depicts,dress,hasMaterialType,satin,1
hasPattern,solid color,hasOpeningType,vented,1
hasMaterialType,satin,hasOpeningType,vented,1
hasNeckline,v-neck,hasOpeningType,vented,1
hasCollarType,v-neck,hasOpeningType,vented,1
hasLength,knee-length,hasOpeningType,vented,1
hasWaistline,high-waisted,hasOpeningType,vented,1
hasSilhouette,a-line,hasOpeningType,vented,1
belongsToCategory,upperbody,hasOpeningType,vented,1
depicts,dress,hasOpeningType,vented,1
hasPattern,solid color,hasNeckline,v-neck,1
hasMaterialType,satin,hasNeckline,v-neck,1
hasOpeningType,vented,hasNeckline,v-neck,1
hasPattern,solid color,hasCollarType,v-neck,1
hasMaterialType,satin,hasCollarType,v-neck,1
hasOpeningType,vented,hasCollarType,v-neck,1
hasPattern,solid color,hasLength,knee-length,1
hasMaterialType,satin,hasLength,knee-length,1
hasOpeningType,vented,hasLength,knee-length,1
hasPattern,solid color,hasWaistline,high-waisted,1
hasMaterialType,satin,hasWaistline,high-waisted,1
hasOpeningType,vented,hasWaistline,high-waisted,1
hasPattern,solid color,hasSilhouette,a-line,1
hasMaterialType,satin,hasSilhouette,a-line,1
hasOpeningType,vented,hasSilhouette,a-line,1
hasPattern,solid color,belongsToCategory,upperbody,1
hasMaterialType,satin,belongsToCategory,upperbody,1
hasOpeningType,vented,belongsToCategory,upperbody,1
hasPattern,solid color,depicts,dress,1
hasMaterialType,satin,depicts,dress,1
hasOpeningType,vented,depicts,dress,1
hasFabricTreatment,printed,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,printed,1
hasMaterialType,cotton,hasFabricTreatment,printed,1
hasOpeningType,buttons,hasFabricTreatment,printed,1
hasSleeveType,short-sleeve,hasFabricTreatment,printed,1
hasNeckline,v-neck,hasFabricTreatment,printed,1
hasCollarType,v-neck,hasFabricTreatment,printed,1
hasLength,knee-length,hasFabricTreatment,printed,1
hasWaistline,high-waisted,hasFabricTreatment,printed,1
hasSilhouette,a-line,hasFabricTreatment,printed,1
belongsToCategory,upperbody,hasFabricTreatment,printed,1
depicts,dress,hasFabricTreatment,printed,1
hasFabricTreatment,printed,hasMaterialType,cotton,1
hasFabricTreatment,printed,hasOpeningType,buttons,1
hasWaistline,high-waisted,hasOpeningType,buttons,1
hasFabricTreatment,printed,hasSleeveType,short-sleeve,1
hasFabricTreatment,printed,hasNeckline,v-neck,1
hasFabricTreatment,printed,hasCollarType,v-neck,1
hasFabricTreatment,printed,hasLength,knee-length,1
hasFabricTreatment,printed,hasWaistline,high-waisted,1
hasOpeningType,buttons,hasWaistline,high-waisted,1
hasFabricTreatment,printed,hasSilhouette,a-line,1
hasFabricTreatment,printed,belongsToCategory,upperbody,1
hasFabricTreatment,printed,depicts,dress,1
hasOpeningType,front opening,hasPattern,striped,1
hasPattern,striped,hasOpeningType,front opening,1
hasLength,maxi-length,hasFabricTreatment,plain weave,1
hasLength,maxi-length,hasMaterialType,cotton,1
hasLength,maxi-length,hasOpeningType,button,1
hasWaistline,high-waisted,hasOpeningType,button,1
hasLength,maxi-length,hasSleeveType,short-sleeve,1
hasLength,maxi-length,hasNeckline,v-neck,1
hasLength,maxi-length,hasCollarType,v-neck,1
hasFabricTreatment,plain weave,hasLength,maxi-length,1
hasMaterialType,cotton,hasLength,maxi-length,1
hasOpeningType,button,hasLength,maxi-length,1
hasSleeveType,short-sleeve,hasLength,maxi-length,1
hasNeckline,v-neck,hasLength,maxi-length,1
hasCollarType,v-neck,hasLength,maxi-length,1
hasWaistline,high-waisted,hasLength,maxi-length,1
hasSilhouette,a-line,hasLength,maxi-length,1
belongsToCategory,upperbody,hasLength,maxi-length,1
depicts,dress,hasLength,maxi-length,1
hasOpeningType,button,hasWaistline,high-waisted,1
hasLength,maxi-length,hasWaistline,high-waisted,1
hasLength,maxi-length,hasSilhouette,a-line,1
hasLength,maxi-length,belongsToCategory,upperbody,1
hasLength,maxi-length,depicts,dress,1
hasWaistline,natural,hasOpeningType,buttons,1
hasOpeningType,buttons,hasWaistline,natural,1
