relation1,attribute1,relation2,attribute2,frequency
hasSilhouette,slip-on sneakers,hasLength,short,1
hasOpeningType,slip-on,hasLength,short,1
hasSilhouette,slip-on sneakers,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasSilhouette,slip-on sneakers,hasOpeningType,slip-on,1
hasSleeveType,short-sleeve,hasOpeningType,slip-on,1
belongsToCategory,upperbody,hasOpeningType,slip-on,1
hasLength,short,hasOpeningType,slip-on,1
hasMaterialType,fabric,hasOpeningType,slip-on,1
hasSilhouette,slip-on sneakers,hasMaterialType,fabric,1
hasSleeveType,short-sleeve,hasMaterialType,fabric,1
hasOpeningType,slip-on,hasMaterialType,fabric,1
hasSilhouette,slip-on sneakers,hasFabricTreatment,smooth,1
hasSleeveType,short-sleeve,hasFabricTreatment,smooth,1
depicts,shoes,hasSilhouette,slip-on,1
belongsToCategory,lowerbody,hasSilhouette,slip-on,1
hasLength,short,hasSilhouette,slip-on,1
hasOpeningType,shoes,hasSilhouette,slip-on,1
hasMaterialType,leather,hasSilhouette,slip-on,1
hasLeatherType,full-grain leather,hasSilhouette,slip-on,1
hasLength,short,hasSleeveType,slip-on,1
hasOpeningType,shoes,hasSleeveType,slip-on,1
hasLeatherType,full-grain leather,hasSleeveType,slip-on,1
hasSilhouette,slip-on,depicts,shoes,1
hasSilhouette,slip-on,belongsToCategory,lowerbody,1
hasOpeningType,shoes,belongsToCategory,lowerbody,1
hasSilhouette,slip-on,hasLength,short,1
hasSleeveType,slip-on,hasLength,short,1
hasOpeningType,shoes,hasLength,short,1
hasSilhouette,slip-on,hasOpeningType,shoes,1
hasSleeveType,slip-on,hasOpeningType,shoes,1
belongsToCategory,lowerbody,hasOpeningType,shoes,1
hasLength,short,hasOpeningType,shoes,1
hasMaterialType,leather,hasOpeningType,shoes,1
hasLeatherType,full-grain leather,hasOpeningType,shoes,1
hasSilhouette,slip-on,hasMaterialType,leather,1
hasOpeningType,shoes,hasMaterialType,leather,1
hasSilhouette,slip-on,hasLeatherType,full-grain leather,1
hasSleeveType,slip-on,hasLeatherType,full-grain leather,1
hasOpeningType,shoes,hasLeatherType,full-grain leather,1
hasSleeveType,sleeveless,hasSilhouette,round,1
hasSilhouette,round,hasSleeveType,sleeveless,1
belongsToCategory,lowerbody,hasSleeveType,sleeveless,1
hasLength,ankle-length,hasSleeveType,sleeveless,1
hasNeckline,round neckline,hasSleeveType,sleeveless,1
hasOpeningType,lace-up,hasSleeveType,sleeveless,1
hasLeatherType,full-grain leather,hasSleeveType,sleeveless,1
hasSleeveType,sleeveless,belongsToCategory,lowerbody,1
hasSleeveType,sleeveless,hasLength,ankle-length,1
hasNeckline,round neckline,hasLength,ankle-length,1
hasSleeveType,sleeveless,hasNeckline,round neckline,1
hasLength,ankle-length,hasNeckline,round neckline,1
hasLeatherType,full-grain leather,hasNeckline,round neckline,1
hasSleeveType,sleeveless,hasOpeningType,lace-up,1
hasSleeveType,sleeveless,hasLeatherType,full-grain leather,1
hasNeckline,round neckline,hasLeatherType,full-grain leather,1
hasCollarType,open,hasSilhouette,flat,1
hasSleeveType,short,hasSilhouette,flat,1
hasPattern,floral,hasSilhouette,flat,1
hasOpeningType,zipper,hasSilhouette,flat,1
hasMaterialType,fabric,hasSilhouette,flat,1
hasFabricTreatment,plain weave,hasSilhouette,flat,1
hasSilhouette,flat,hasCollarType,open,1
hasSleeveType,short,hasCollarType,open,1
hasPattern,floral,hasCollarType,open,1
depicts,shoes,hasCollarType,open,1
belongsToCategory,upperbody,hasCollarType,open,1
hasLength,short,hasCollarType,open,1
hasNeckline,round,hasCollarType,open,1
hasOpeningType,zipper,hasCollarType,open,1
hasMaterialType,fabric,hasCollarType,open,1
hasFabricTreatment,plain weave,hasCollarType,open,1
hasSilhouette,flat,hasSleeveType,short,1
hasCollarType,open,hasSleeveType,short,1
hasPattern,floral,hasSleeveType,short,1
hasMaterialType,fabric,hasSleeveType,short,1
hasFabricTreatment,plain weave,hasSleeveType,short,1
hasSilhouette,flat,hasPattern,floral,1
hasCollarType,open,hasPattern,floral,1
hasSleeveType,short,hasPattern,floral,1
depicts,shoes,hasPattern,floral,1
belongsToCategory,upperbody,hasPattern,floral,1
hasLength,short,hasPattern,floral,1
hasNeckline,round,hasPattern,floral,1
hasOpeningType,zipper,hasPattern,floral,1
hasMaterialType,fabric,hasPattern,floral,1
hasFabricTreatment,plain weave,hasPattern,floral,1
hasCollarType,open,depicts,shoes,1
hasPattern,floral,depicts,shoes,1
hasCollarType,open,belongsToCategory,upperbody,1
hasPattern,floral,belongsToCategory,upperbody,1
hasFabricTreatment,plain weave,belongsToCategory,upperbody,1
hasCollarType,open,hasLength,short,1
hasPattern,floral,hasLength,short,1
hasCollarType,open,hasNeckline,round,1
hasPattern,floral,hasNeckline,round,1
hasFabricTreatment,plain weave,hasNeckline,round,1
hasSilhouette,flat,hasOpeningType,zipper,1
hasCollarType,open,hasOpeningType,zipper,1
hasPattern,floral,hasOpeningType,zipper,1
hasSilhouette,flat,hasMaterialType,fabric,1
hasCollarType,open,hasMaterialType,fabric,1
hasSleeveType,short,hasMaterialType,fabric,1
hasPattern,floral,hasMaterialType,fabric,1
hasSilhouette,flat,hasFabricTreatment,plain weave,1
hasCollarType,open,hasFabricTreatment,plain weave,1
hasSleeveType,short,hasFabricTreatment,plain weave,1
hasPattern,floral,hasFabricTreatment,plain weave,1
belongsToCategory,upperbody,hasFabricTreatment,plain weave,1
hasNeckline,round,hasFabricTreatment,plain weave,1
hasPattern,polka-dot,hasSilhouette,ankle boots,1
hasLength,long,hasSilhouette,ankle boots,1
hasNeckline,round,hasSilhouette,ankle boots,1
hasLeatherType,smooth,hasSilhouette,ankle boots,1
hasFabricTreatment,nubuck,hasSilhouette,ankle boots,1
hasPattern,polka-dot,hasSleeveType,long-sleeve,1
hasLength,long,hasSleeveType,long-sleeve,1
hasLeatherType,smooth,hasSleeveType,long-sleeve,1
hasFabricTreatment,nubuck,hasSleeveType,long-sleeve,1
hasSilhouette,ankle boots,hasPattern,polka-dot,1
hasSleeveType,long-sleeve,hasPattern,polka-dot,1
depicts,shoes,hasPattern,polka-dot,1
belongsToCategory,lowerbody,hasPattern,polka-dot,1
hasLength,long,hasPattern,polka-dot,1
hasNeckline,round,hasPattern,polka-dot,1
hasOpeningType,zipper,hasPattern,polka-dot,1
hasMaterialType,leather,hasPattern,polka-dot,1
hasLeatherType,smooth,hasPattern,polka-dot,1
hasFabricTreatment,nubuck,hasPattern,polka-dot,1
hasPattern,polka-dot,depicts,shoes,1
hasLength,long,depicts,shoes,1
hasFabricTreatment,nubuck,depicts,shoes,1
hasPattern,polka-dot,belongsToCategory,lowerbody,1
hasLength,long,belongsToCategory,lowerbody,1
hasFabricTreatment,nubuck,belongsToCategory,lowerbody,1
hasSilhouette,ankle boots,hasLength,long,1
hasSleeveType,long-sleeve,hasLength,long,1
hasPattern,polka-dot,hasLength,long,1
depicts,shoes,hasLength,long,1
belongsToCategory,lowerbody,hasLength,long,1
hasNeckline,round,hasLength,long,1
hasOpeningType,zipper,hasLength,long,1
hasMaterialType,leather,hasLength,long,1
hasLeatherType,smooth,hasLength,long,1
hasFabricTreatment,nubuck,hasLength,long,1
hasSilhouette,ankle boots,hasNeckline,round,1
hasPattern,polka-dot,hasNeckline,round,1
hasLength,long,hasNeckline,round,1
hasFabricTreatment,nubuck,hasNeckline,round,1
hasPattern,polka-dot,hasOpeningType,zipper,1
hasLength,long,hasOpeningType,zipper,1
hasFabricTreatment,nubuck,hasOpeningType,zipper,1
hasPattern,polka-dot,hasMaterialType,leather,1
hasLength,long,hasMaterialType,leather,1
hasFabricTreatment,nubuck,hasMaterialType,leather,1
hasSilhouette,ankle boots,hasLeatherType,smooth,1
hasSleeveType,long-sleeve,hasLeatherType,smooth,1
hasPattern,polka-dot,hasLeatherType,smooth,1
hasLength,long,hasLeatherType,smooth,1
hasFabricTreatment,nubuck,hasLeatherType,smooth,1
hasSilhouette,ankle boots,hasFabricTreatment,nubuck,1
hasSleeveType,long-sleeve,hasFabricTreatment,nubuck,1
hasPattern,polka-dot,hasFabricTreatment,nubuck,1
depicts,shoes,hasFabricTreatment,nubuck,1
belongsToCategory,lowerbody,hasFabricTreatment,nubuck,1
hasLength,long,hasFabricTreatment,nubuck,1
hasNeckline,round,hasFabricTreatment,nubuck,1
hasOpeningType,zipper,hasFabricTreatment,nubuck,1
hasMaterialType,leather,hasFabricTreatment,nubuck,1
hasLeatherType,smooth,hasFabricTreatment,nubuck,1
hasSleeveType,long-sleeve,hasFabricTreatment,plain weave,1
hasNeckline,round neck,hasFabricTreatment,plain weave,1
hasSilhouette,ankle boots,hasFabricTreatment,plain weave,1
belongsToCategory,lowerbody,hasFabricTreatment,plain weave,1
hasSleeveType,long-sleeve,hasMaterialType,fabric,1
hasNeckline,round neck,hasMaterialType,fabric,1
hasSilhouette,ankle boots,hasMaterialType,fabric,1
hasFabricTreatment,plain weave,hasSleeveType,long-sleeve,1
hasMaterialType,fabric,hasSleeveType,long-sleeve,1
hasFabricTreatment,plain weave,hasNeckline,round neck,1
hasMaterialType,fabric,hasNeckline,round neck,1
hasSilhouette,ankle boots,hasNeckline,round neck,1
hasFabricTreatment,plain weave,hasSilhouette,ankle boots,1
hasMaterialType,fabric,hasSilhouette,ankle boots,1
hasNeckline,round neck,hasSilhouette,ankle boots,1
hasFabricTreatment,plain weave,belongsToCategory,lowerbody,1
hasSleeveType,sleeveless,hasSilhouette,straight,1
hasPattern,solid color,hasSilhouette,straight,1
depicts,bag,hasSilhouette,straight,1
belongsToCategory,upperbody,hasSilhouette,straight,1
hasLength,short,hasSilhouette,straight,1
hasNeckline,round neck,hasSilhouette,straight,1
hasSilhouette,straight,hasSleeveType,sleeveless,1
depicts,bag,hasSleeveType,sleeveless,1
hasNeckline,round neck,hasSleeveType,sleeveless,1
hasOpeningType,zipper,hasSleeveType,sleeveless,1
hasLeatherType,smooth,hasSleeveType,sleeveless,1
hasSilhouette,straight,hasPattern,solid color,1
depicts,bag,hasPattern,solid color,1
hasNeckline,round neck,hasPattern,solid color,1
hasOpeningType,zipper,hasPattern,solid color,1
hasLeatherType,smooth,hasPattern,solid color,1
hasSilhouette,straight,depicts,bag,1
hasSleeveType,sleeveless,depicts,bag,1
hasPattern,solid color,depicts,bag,1
belongsToCategory,upperbody,depicts,bag,1
hasLength,short,depicts,bag,1
hasNeckline,round neck,depicts,bag,1
hasOpeningType,zipper,depicts,bag,1
hasMaterialType,leather,depicts,bag,1
hasLeatherType,smooth,depicts,bag,1
hasSilhouette,straight,belongsToCategory,upperbody,1
depicts,bag,belongsToCategory,upperbody,1
hasNeckline,round neck,belongsToCategory,upperbody,1
hasSilhouette,straight,hasLength,short,1
depicts,bag,hasLength,short,1
hasSilhouette,straight,hasNeckline,round neck,1
hasSleeveType,sleeveless,hasNeckline,round neck,1
hasPattern,solid color,hasNeckline,round neck,1
depicts,bag,hasNeckline,round neck,1
belongsToCategory,upperbody,hasNeckline,round neck,1
hasLeatherType,smooth,hasNeckline,round neck,1
hasSleeveType,sleeveless,hasOpeningType,zipper,1
hasPattern,solid color,hasOpeningType,zipper,1
depicts,bag,hasOpeningType,zipper,1
depicts,bag,hasMaterialType,leather,1
hasSleeveType,sleeveless,hasLeatherType,smooth,1
hasPattern,solid color,hasLeatherType,smooth,1
depicts,bag,hasLeatherType,smooth,1
hasNeckline,round neck,hasLeatherType,smooth,1
hasSleeveType,short,hasSilhouette,closed,1
depicts,shoes,hasSilhouette,closed,1
belongsToCategory,lowerbody,hasSilhouette,closed,1
hasWaistline,high,hasSilhouette,closed,1
hasLength,ankle-length,hasSilhouette,closed,1
hasNeckline,round,hasSilhouette,closed,1
hasMaterialType,leather,hasSilhouette,closed,1
hasLeatherType,nubuck,hasSilhouette,closed,1
hasFabricTreatment,smooth,hasSilhouette,closed,1
hasSilhouette,closed,hasSleeveType,short,1
hasLeatherType,nubuck,hasSleeveType,short,1
hasSilhouette,closed,depicts,shoes,1
hasWaistline,high,depicts,shoes,1
hasSilhouette,closed,belongsToCategory,lowerbody,1
hasSilhouette,closed,hasWaistline,high,1
depicts,shoes,hasWaistline,high,1
hasOpeningType,closed,hasWaistline,high,1
hasLeatherType,nubuck,hasWaistline,high,1
hasFabricTreatment,smooth,hasWaistline,high,1
hasSilhouette,closed,hasLength,ankle-length,1
hasFabricTreatment,smooth,hasLength,ankle-length,1
hasSilhouette,closed,hasNeckline,round,1
hasWaistline,high,hasOpeningType,closed,1
hasSilhouette,closed,hasMaterialType,leather,1
hasSilhouette,closed,hasLeatherType,nubuck,1
hasSleeveType,short,hasLeatherType,nubuck,1
hasWaistline,high,hasLeatherType,nubuck,1
hasFabricTreatment,smooth,hasLeatherType,nubuck,1
hasSilhouette,closed,hasFabricTreatment,smooth,1
hasWaistline,high,hasFabricTreatment,smooth,1
hasLength,ankle-length,hasFabricTreatment,smooth,1
hasLeatherType,nubuck,hasFabricTreatment,smooth,1
hasSleeveType,no-sleeves,hasSilhouette,round,1
hasFabricTreatment,hand-stitched,hasSilhouette,round,1
hasSilhouette,round,hasSleeveType,no-sleeves,1
depicts,shoes,hasSleeveType,no-sleeves,1
belongsToCategory,lowerbody,hasSleeveType,no-sleeves,1
hasLength,ankle-length,hasSleeveType,no-sleeves,1
hasOpeningType,lace-up,hasSleeveType,no-sleeves,1
hasMaterialType,leather,hasSleeveType,no-sleeves,1
hasLeatherType,full-grain leather,hasSleeveType,no-sleeves,1
hasFabricTreatment,hand-stitched,hasSleeveType,no-sleeves,1
hasSleeveType,no-sleeves,depicts,shoes,1
hasFabricTreatment,hand-stitched,depicts,shoes,1
hasSleeveType,no-sleeves,belongsToCategory,lowerbody,1
hasFabricTreatment,hand-stitched,belongsToCategory,lowerbody,1
hasSleeveType,no-sleeves,hasLength,ankle-length,1
hasFabricTreatment,hand-stitched,hasLength,ankle-length,1
hasSleeveType,no-sleeves,hasOpeningType,lace-up,1
hasFabricTreatment,hand-stitched,hasOpeningType,lace-up,1
hasSleeveType,no-sleeves,hasMaterialType,leather,1
hasFabricTreatment,hand-stitched,hasMaterialType,leather,1
hasSleeveType,no-sleeves,hasLeatherType,full-grain leather,1
hasFabricTreatment,hand-stitched,hasLeatherType,full-grain leather,1
hasSilhouette,round,hasFabricTreatment,hand-stitched,1
hasSleeveType,no-sleeves,hasFabricTreatment,hand-stitched,1
depicts,shoes,hasFabricTreatment,hand-stitched,1
belongsToCategory,lowerbody,hasFabricTreatment,hand-stitched,1
hasLength,ankle-length,hasFabricTreatment,hand-stitched,1
hasOpeningType,lace-up,hasFabricTreatment,hand-stitched,1
hasMaterialType,leather,hasFabricTreatment,hand-stitched,1
hasLeatherType,full-grain leather,hasFabricTreatment,hand-stitched,1
hasLength,medium,hasSilhouette,round,1
hasOpeningType,button hole,hasSilhouette,round,1
hasLeatherType,smooth,hasSilhouette,round,1
hasFabricTreatment,dyed,hasSilhouette,round,1
hasLength,medium,hasSleeveType,short,1
hasOpeningType,button hole,hasSleeveType,short,1
hasFabricTreatment,dyed,hasSleeveType,short,1
hasLength,medium,depicts,watch,1
hasOpeningType,button hole,depicts,watch,1
hasLeatherType,smooth,depicts,watch,1
hasFabricTreatment,dyed,depicts,watch,1
hasLength,medium,belongsToCategory,upperbody,1
hasOpeningType,button hole,belongsToCategory,upperbody,1
hasFabricTreatment,dyed,belongsToCategory,upperbody,1
hasSilhouette,round,hasLength,medium,1
hasSleeveType,short,hasLength,medium,1
depicts,watch,hasLength,medium,1
belongsToCategory,upperbody,hasLength,medium,1
hasNeckline,round,hasLength,medium,1
hasOpeningType,button hole,hasLength,medium,1
hasMaterialType,leather,hasLength,medium,1
hasLeatherType,smooth,hasLength,medium,1
hasFabricTreatment,dyed,hasLength,medium,1
hasLength,medium,hasNeckline,round,1
hasOpeningType,button hole,hasNeckline,round,1
hasFabricTreatment,dyed,hasNeckline,round,1
hasSilhouette,round,hasOpeningType,button hole,1
hasSleeveType,short,hasOpeningType,button hole,1
depicts,watch,hasOpeningType,button hole,1
belongsToCategory,upperbody,hasOpeningType,button hole,1
hasLength,medium,hasOpeningType,button hole,1
hasNeckline,round,hasOpeningType,button hole,1
hasMaterialType,leather,hasOpeningType,button hole,1
hasLeatherType,smooth,hasOpeningType,button hole,1
hasFabricTreatment,dyed,hasOpeningType,button hole,1
hasLength,medium,hasMaterialType,leather,1
hasOpeningType,button hole,hasMaterialType,leather,1
hasFabricTreatment,dyed,hasMaterialType,leather,1
hasSilhouette,round,hasLeatherType,smooth,1
depicts,watch,hasLeatherType,smooth,1
hasLength,medium,hasLeatherType,smooth,1
hasOpeningType,button hole,hasLeatherType,smooth,1
hasFabricTreatment,dyed,hasLeatherType,smooth,1
hasSilhouette,round,hasFabricTreatment,dyed,1
hasSleeveType,short,hasFabricTreatment,dyed,1
depicts,watch,hasFabricTreatment,dyed,1
belongsToCategory,upperbody,hasFabricTreatment,dyed,1
hasLength,medium,hasFabricTreatment,dyed,1
hasNeckline,round,hasFabricTreatment,dyed,1
hasOpeningType,button hole,hasFabricTreatment,dyed,1
hasMaterialType,leather,hasFabricTreatment,dyed,1
hasLeatherType,smooth,hasFabricTreatment,dyed,1
hasMaterialType,synthetic,hasSilhouette,round,1
hasLength,low-top,hasSleeveType,short,1
hasMaterialType,synthetic,hasSleeveType,short,1
hasMaterialType,synthetic,depicts,shoes,1
hasMaterialType,synthetic,belongsToCategory,lowerbody,1
hasSleeveType,short,hasLength,low-top,1
hasMaterialType,synthetic,hasLength,low-top,1
hasFabricTreatment,smooth,hasLength,low-top,1
hasMaterialType,synthetic,hasNeckline,round,1
hasMaterialType,synthetic,hasOpeningType,lace-up,1
hasSilhouette,round,hasMaterialType,synthetic,1
hasSleeveType,short,hasMaterialType,synthetic,1
depicts,shoes,hasMaterialType,synthetic,1
belongsToCategory,lowerbody,hasMaterialType,synthetic,1
hasLength,low-top,hasMaterialType,synthetic,1
hasNeckline,round,hasMaterialType,synthetic,1
hasOpeningType,lace-up,hasMaterialType,synthetic,1
hasFabricTreatment,smooth,hasMaterialType,synthetic,1
hasLength,low-top,hasFabricTreatment,smooth,1
hasMaterialType,synthetic,hasFabricTreatment,smooth,1
hasOpeningType,lace-up,hasSilhouette,pointed toe,1
hasLeatherType,suede,hasSilhouette,pointed toe,1
hasLeatherType,suede,depicts,shoes,1
hasLeatherType,suede,belongsToCategory,lowerbody,1
hasLeatherType,suede,hasLength,short,1
hasSilhouette,pointed toe,hasOpeningType,lace-up,1
hasLeatherType,suede,hasOpeningType,lace-up,1
hasLeatherType,suede,hasMaterialType,leather,1
hasSilhouette,pointed toe,hasLeatherType,suede,1
depicts,shoes,hasLeatherType,suede,1
belongsToCategory,lowerbody,hasLeatherType,suede,1
hasLength,short,hasLeatherType,suede,1
hasOpeningType,lace-up,hasLeatherType,suede,1
hasMaterialType,leather,hasLeatherType,suede,1
hasFabricTreatment,smooth,hasLeatherType,suede,1
hasLeatherType,suede,hasFabricTreatment,smooth,1
hasLength,low,hasSilhouette,regular,1
hasOpeningType,closed,hasSilhouette,regular,1
hasFabricTreatment,smooth,hasSilhouette,regular,1
hasLength,low,hasSleeveType,short,1
hasLength,low,depicts,shoes,1
hasLength,low,belongsToCategory,lowerbody,1
hasSilhouette,regular,hasLength,low,1
hasSleeveType,short,hasLength,low,1
depicts,shoes,hasLength,low,1
belongsToCategory,lowerbody,hasLength,low,1
hasOpeningType,closed,hasLength,low,1
hasMaterialType,leather,hasLength,low,1
hasFabricTreatment,smooth,hasLength,low,1
hasSilhouette,regular,hasOpeningType,closed,1
hasLength,low,hasOpeningType,closed,1
hasLength,low,hasMaterialType,leather,1
hasSilhouette,regular,hasFabricTreatment,smooth,1
hasLength,low,hasFabricTreatment,smooth,1
hasLeatherType,nubuck,hasLength,low-top,1
hasLeatherType,nubuck,hasOpeningType,lace-up,1
hasLength,low-top,hasLeatherType,nubuck,1
hasOpeningType,lace-up,hasLeatherType,nubuck,1
hasFabricTreatment,suede,hasLeatherType,nubuck,1
hasLeatherType,nubuck,hasFabricTreatment,suede,1
hasSleeveType,no sleeve,hasSilhouette,pointed toe,1
hasPattern,solid color,hasSilhouette,pointed toe,1
depicts,shoe,hasSilhouette,pointed toe,1
hasNeckline,round neckline,hasSilhouette,pointed toe,1
hasOpeningType,open at the toe,hasSilhouette,pointed toe,1
hasSilhouette,pointed toe,hasSleeveType,no sleeve,1
depicts,shoe,hasSleeveType,no sleeve,1
hasLength,short,hasSleeveType,no sleeve,1
hasNeckline,round neckline,hasSleeveType,no sleeve,1
hasOpeningType,open at the toe,hasSleeveType,no sleeve,1
hasFabricTreatment,smooth,hasSleeveType,no sleeve,1
hasSilhouette,pointed toe,hasPattern,solid color,1
depicts,shoe,hasPattern,solid color,1
hasOpeningType,open at the toe,hasPattern,solid color,1
hasSilhouette,pointed toe,depicts,shoe,1
hasSleeveType,no sleeve,depicts,shoe,1
hasPattern,solid color,depicts,shoe,1
depicts,shoes,depicts,shoe,1
belongsToCategory,lowerbody,depicts,shoe,1
hasLength,short,depicts,shoe,1
hasNeckline,round neckline,depicts,shoe,1
hasOpeningType,open at the toe,depicts,shoe,1
hasMaterialType,leather,depicts,shoe,1
hasFabricTreatment,smooth,depicts,shoe,1
depicts,shoe,depicts,shoes,1
hasOpeningType,open at the toe,depicts,shoes,1
depicts,shoe,belongsToCategory,lowerbody,1
hasOpeningType,open at the toe,belongsToCategory,lowerbody,1
hasSleeveType,no sleeve,hasLength,short,1
depicts,shoe,hasLength,short,1
hasNeckline,round neckline,hasLength,short,1
hasOpeningType,open at the toe,hasLength,short,1
hasSilhouette,pointed toe,hasNeckline,round neckline,1
hasSleeveType,no sleeve,hasNeckline,round neckline,1
depicts,shoe,hasNeckline,round neckline,1
hasLength,short,hasNeckline,round neckline,1
hasOpeningType,open at the toe,hasNeckline,round neckline,1
hasFabricTreatment,smooth,hasNeckline,round neckline,1
hasSilhouette,pointed toe,hasOpeningType,open at the toe,1
hasSleeveType,no sleeve,hasOpeningType,open at the toe,1
hasPattern,solid color,hasOpeningType,open at the toe,1
depicts,shoe,hasOpeningType,open at the toe,1
depicts,shoes,hasOpeningType,open at the toe,1
belongsToCategory,lowerbody,hasOpeningType,open at the toe,1
hasLength,short,hasOpeningType,open at the toe,1
hasNeckline,round neckline,hasOpeningType,open at the toe,1
hasMaterialType,leather,hasOpeningType,open at the toe,1
hasFabricTreatment,smooth,hasOpeningType,open at the toe,1
depicts,shoe,hasMaterialType,leather,1
hasOpeningType,open at the toe,hasMaterialType,leather,1
hasSleeveType,no sleeve,hasFabricTreatment,smooth,1
depicts,shoe,hasFabricTreatment,smooth,1
hasNeckline,round neckline,hasFabricTreatment,smooth,1
hasOpeningType,open at the toe,hasFabricTreatment,smooth,1
hasSleeveType,long-sleeve,hasSilhouette,closed-toe,1
hasWaistline,natural-waist,hasSilhouette,closed-toe,1
hasNeckline,round neck,hasSilhouette,closed-toe,1
hasOpeningType,zipper,hasSilhouette,closed-toe,1
hasLeatherType,full-grain leather,hasSilhouette,closed-toe,1
hasSilhouette,closed-toe,hasSleeveType,long-sleeve,1
hasWaistline,natural-waist,hasSleeveType,long-sleeve,1
hasLength,ankle-length,hasSleeveType,long-sleeve,1
hasWaistline,natural-waist,depicts,shoes,1
hasWaistline,natural-waist,belongsToCategory,lowerbody,1
hasSilhouette,closed-toe,hasWaistline,natural-waist,1
hasSleeveType,long-sleeve,hasWaistline,natural-waist,1
depicts,shoes,hasWaistline,natural-waist,1
belongsToCategory,lowerbody,hasWaistline,natural-waist,1
hasLength,ankle-length,hasWaistline,natural-waist,1
hasNeckline,round neck,hasWaistline,natural-waist,1
hasOpeningType,zipper,hasWaistline,natural-waist,1
hasMaterialType,leather,hasWaistline,natural-waist,1
hasLeatherType,full-grain leather,hasWaistline,natural-waist,1
hasSleeveType,long-sleeve,hasLength,ankle-length,1
hasWaistline,natural-waist,hasLength,ankle-length,1
hasSilhouette,closed-toe,hasNeckline,round neck,1
hasWaistline,natural-waist,hasNeckline,round neck,1
hasLeatherType,full-grain leather,hasNeckline,round neck,1
hasSilhouette,closed-toe,hasOpeningType,zipper,1
hasWaistline,natural-waist,hasOpeningType,zipper,1
hasWaistline,natural-waist,hasMaterialType,leather,1
hasSilhouette,closed-toe,hasLeatherType,full-grain leather,1
hasWaistline,natural-waist,hasLeatherType,full-grain leather,1
hasNeckline,round neck,hasLeatherType,full-grain leather,1
hasWaistline,high-waisted,hasSilhouette,round,1
hasNeckline,round-neck,hasSilhouette,round,1
hasPocketType,no-pockets,hasSilhouette,round,1
hasFabricTreatment,perforated,hasSilhouette,round,1
hasWaistline,high-waisted,hasSleeveType,short-sleeve,1
hasPocketType,no-pockets,hasSleeveType,short-sleeve,1
hasFabricTreatment,perforated,hasSleeveType,short-sleeve,1
hasWaistline,high-waisted,depicts,shoes,1
hasPocketType,no-pockets,depicts,shoes,1
hasFabricTreatment,perforated,depicts,shoes,1
hasWaistline,high-waisted,belongsToCategory,lowerbody,1
hasPocketType,no-pockets,belongsToCategory,lowerbody,1
hasFabricTreatment,perforated,belongsToCategory,lowerbody,1
hasSilhouette,round,hasWaistline,high-waisted,1
hasSleeveType,short-sleeve,hasWaistline,high-waisted,1
depicts,shoes,hasWaistline,high-waisted,1
belongsToCategory,lowerbody,hasWaistline,high-waisted,1
hasLength,ankle-length,hasWaistline,high-waisted,1
hasNeckline,round-neck,hasWaistline,high-waisted,1
hasPocketType,no-pockets,hasWaistline,high-waisted,1
hasOpeningType,lace-up,hasWaistline,high-waisted,1
hasMaterialType,leather,hasWaistline,high-waisted,1
hasFabricTreatment,perforated,hasWaistline,high-waisted,1
hasWaistline,high-waisted,hasLength,ankle-length,1
hasNeckline,round-neck,hasLength,ankle-length,1
hasPocketType,no-pockets,hasLength,ankle-length,1
hasFabricTreatment,perforated,hasLength,ankle-length,1
hasSilhouette,round,hasNeckline,round-neck,1
hasWaistline,high-waisted,hasNeckline,round-neck,1
hasLength,ankle-length,hasNeckline,round-neck,1
hasPocketType,no-pockets,hasNeckline,round-neck,1
hasFabricTreatment,perforated,hasNeckline,round-neck,1
hasSilhouette,round,hasPocketType,no-pockets,1
hasSleeveType,short-sleeve,hasPocketType,no-pockets,1
depicts,shoes,hasPocketType,no-pockets,1
belongsToCategory,lowerbody,hasPocketType,no-pockets,1
hasWaistline,high-waisted,hasPocketType,no-pockets,1
hasLength,ankle-length,hasPocketType,no-pockets,1
hasNeckline,round-neck,hasPocketType,no-pockets,1
hasOpeningType,lace-up,hasPocketType,no-pockets,1
hasMaterialType,leather,hasPocketType,no-pockets,1
hasFabricTreatment,perforated,hasPocketType,no-pockets,1
hasWaistline,high-waisted,hasOpeningType,lace-up,1
hasPocketType,no-pockets,hasOpeningType,lace-up,1
hasFabricTreatment,perforated,hasOpeningType,lace-up,1
hasWaistline,high-waisted,hasMaterialType,leather,1
hasPocketType,no-pockets,hasMaterialType,leather,1
hasFabricTreatment,perforated,hasMaterialType,leather,1
hasSilhouette,round,hasFabricTreatment,perforated,1
hasSleeveType,short-sleeve,hasFabricTreatment,perforated,1
depicts,shoes,hasFabricTreatment,perforated,1
belongsToCategory,lowerbody,hasFabricTreatment,perforated,1
hasWaistline,high-waisted,hasFabricTreatment,perforated,1
hasLength,ankle-length,hasFabricTreatment,perforated,1
hasNeckline,round-neck,hasFabricTreatment,perforated,1
hasPocketType,no-pockets,hasFabricTreatment,perforated,1
hasOpeningType,lace-up,hasFabricTreatment,perforated,1
hasMaterialType,leather,hasFabricTreatment,perforated,1
hasSleeveType,short,hasSilhouette,closed-toe,1
hasWaistline,natural,hasSilhouette,closed-toe,1
hasNeckline,round,hasSilhouette,closed-toe,1
