relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,treated,depicts,shoes,1
hasSilhouette,low-top,hasMaterialType,synthetic,1
hasSilhouette,low-top,hasOpeningType,lace-up,1
hasSilhouette,low-top,hasLength,short,1
hasMaterialType,synthetic,hasSilhouette,low-top,1
hasOpeningType,lace-up,hasSilhouette,low-top,1
hasLength,short,hasSilhouette,low-top,1
belongsToCategory,lowerbody,hasSilhouette,low-top,1
depicts,shoes,hasSilhouette,low-top,1
hasSilhouette,low-top,belongsToCategory,lowerbody,1
hasSilhouette,low-top,depicts,shoes,1
hasLength,low-cut,hasPattern,solid color,1
hasLength,low-cut,hasMaterialType,synthetic,1
hasLength,low-cut,hasOpeningType,slip-on,1
hasLength,low-cut,hasSleeveType,sleeveless,1
hasLength,low-cut,hasNeckline,round,1
hasPattern,solid color,hasLength,low-cut,1
hasMaterialType,synthetic,hasLength,low-cut,1
hasOpeningType,slip-on,hasLength,low-cut,1
hasSleeveType,sleeveless,hasLength,low-cut,1
hasNeckline,round,hasLength,low-cut,1
hasSilhouette,flat,hasLength,low-cut,1
belongsToCategory,lowerbody,hasLength,low-cut,1
depicts,shoes,hasLength,low-cut,1
hasLength,low-cut,hasSilhouette,flat,1
hasLength,low-cut,belongsToCategory,lowerbody,1
hasLength,low-cut,depicts,shoes,1
hasFabricTreatment,texturized,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,texturized,1
hasMaterialType,synthetic,hasFabricTreatment,texturized,1
hasOpeningType,lace-up,hasFabricTreatment,texturized,1
hasSleeveType,short,hasFabricTreatment,texturized,1
hasNeckline,round,hasFabricTreatment,texturized,1
hasLength,ankle-high,hasFabricTreatment,texturized,1
hasSilhouette,athletic,hasFabricTreatment,texturized,1
belongsToCategory,lowerbody,hasFabricTreatment,texturized,1
depicts,shoes,hasFabricTreatment,texturized,1
hasFabricTreatment,texturized,hasMaterialType,synthetic,1
hasFabricTreatment,texturized,hasOpeningType,lace-up,1
hasFabricTreatment,texturized,hasSleeveType,short,1
hasFabricTreatment,texturized,hasNeckline,round,1
hasFabricTreatment,texturized,hasLength,ankle-high,1
hasFabricTreatment,texturized,hasSilhouette,athletic,1
hasFabricTreatment,texturized,belongsToCategory,lowerbody,1
hasFabricTreatment,texturized,depicts,shoes,1
hasFabricTreatment,perforated,hasPattern,striped,1
hasSleeveType,closed,hasPattern,striped,1
hasLength,low-top,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,perforated,1
hasSleeveType,closed,hasFabricTreatment,perforated,1
hasLength,low-top,hasFabricTreatment,perforated,1
hasSilhouette,round,hasFabricTreatment,perforated,1
hasPattern,striped,hasSleeveType,closed,1
hasFabricTreatment,perforated,hasSleeveType,closed,1
hasNeckline,round,hasSleeveType,closed,1
hasSilhouette,round,hasSleeveType,closed,1
hasSleeveType,closed,hasNeckline,round,1
hasPattern,striped,hasLength,low-top,1
hasFabricTreatment,perforated,hasLength,low-top,1
hasFabricTreatment,perforated,hasSilhouette,round,1
hasSleeveType,closed,hasSilhouette,round,1
hasOpeningType,open toe,hasPattern,solid color,1
hasOpeningType,open toe,hasMaterialType,synthetic,1
hasPattern,solid color,hasOpeningType,open toe,1
hasMaterialType,synthetic,hasOpeningType,open toe,1
hasSleeveType,sleeveless,hasOpeningType,open toe,1
hasNeckline,round,hasOpeningType,open toe,1
hasLength,short,hasOpeningType,open toe,1
hasSilhouette,flat,hasOpeningType,open toe,1
belongsToCategory,lowerbody,hasOpeningType,open toe,1
depicts,shoes,hasOpeningType,open toe,1
hasOpeningType,open toe,hasSleeveType,sleeveless,1
hasOpeningType,open toe,hasNeckline,round,1
hasOpeningType,open toe,hasLength,short,1
hasOpeningType,open toe,hasSilhouette,flat,1
hasOpeningType,open toe,belongsToCategory,lowerbody,1
hasOpeningType,open toe,depicts,shoes,1
hasSleeveType,long,hasPattern,solid color,1
hasWaistline,no waist,hasPattern,solid color,1
hasSilhouette,pointed toe,hasPattern,solid color,1
hasSleeveType,long,hasFabricTreatment,breathable mesh,1
hasLength,short,hasFabricTreatment,breathable mesh,1
hasWaistline,no waist,hasFabricTreatment,breathable mesh,1
hasSilhouette,pointed toe,hasFabricTreatment,breathable mesh,1
hasWaistline,no waist,hasMaterialType,synthetic,1
hasSilhouette,pointed toe,hasMaterialType,synthetic,1
hasWaistline,no waist,hasOpeningType,lace-up,1
hasSilhouette,pointed toe,hasOpeningType,lace-up,1
hasPattern,solid color,hasSleeveType,long,1
hasFabricTreatment,breathable mesh,hasSleeveType,long,1
hasLength,short,hasSleeveType,long,1
hasWaistline,no waist,hasSleeveType,long,1
hasSilhouette,pointed toe,hasSleeveType,long,1
hasFabricTreatment,breathable mesh,hasLength,short,1
hasSleeveType,long,hasLength,short,1
hasWaistline,no waist,hasLength,short,1
hasSilhouette,pointed toe,hasLength,short,1
hasPattern,solid color,hasWaistline,no waist,1
hasFabricTreatment,breathable mesh,hasWaistline,no waist,1
hasMaterialType,synthetic,hasWaistline,no waist,1
hasOpeningType,lace-up,hasWaistline,no waist,1
hasSleeveType,long,hasWaistline,no waist,1
hasLength,short,hasWaistline,no waist,1
hasSilhouette,pointed toe,hasWaistline,no waist,1
belongsToCategory,lowerbody,hasWaistline,no waist,1
depicts,shoes,hasWaistline,no waist,1
hasPattern,solid color,hasSilhouette,pointed toe,1
hasFabricTreatment,breathable mesh,hasSilhouette,pointed toe,1
hasMaterialType,synthetic,hasSilhouette,pointed toe,1
hasOpeningType,lace-up,hasSilhouette,pointed toe,1
hasSleeveType,long,hasSilhouette,pointed toe,1
hasLength,short,hasSilhouette,pointed toe,1
hasWaistline,no waist,hasSilhouette,pointed toe,1
belongsToCategory,lowerbody,hasSilhouette,pointed toe,1
depicts,shoes,hasSilhouette,pointed toe,1
hasWaistline,no waist,belongsToCategory,lowerbody,1
hasSilhouette,pointed toe,belongsToCategory,lowerbody,1
hasWaistline,no waist,depicts,shoes,1
hasSilhouette,pointed toe,depicts,shoes,1
hasOpeningType,velcro,hasFabricTreatment,waterproof,1
hasLength,short,hasFabricTreatment,waterproof,1
hasSilhouette,slip-on,hasFabricTreatment,waterproof,1
hasFabricTreatment,waterproof,hasOpeningType,velcro,1
hasNeckline,round,hasOpeningType,velcro,1
hasSilhouette,slip-on,hasOpeningType,velcro,1
hasOpeningType,velcro,hasNeckline,round,1
hasFabricTreatment,waterproof,hasLength,short,1
hasFabricTreatment,waterproof,hasSilhouette,slip-on,1
hasOpeningType,velcro,hasSilhouette,slip-on,1
hasFabricTreatment,breathable mesh panels,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,breathable mesh panels,1
hasNeckline,round,hasFabricTreatment,breathable mesh panels,1
hasLength,ankle-high,hasFabricTreatment,breathable mesh panels,1
hasFabricTreatment,breathable mesh panels,hasNeckline,round,1
hasFabricTreatment,breathable mesh panels,hasLength,ankle-high,1
hasSilhouette,closed-toe,hasOpeningType,lace-up,1
hasLength,ankle-high,hasSleeveType,closed,1
hasSilhouette,closed-toe,hasSleeveType,closed,1
hasSleeveType,closed,hasLength,ankle-high,1
hasSilhouette,closed-toe,hasLength,ankle-high,1
hasOpeningType,lace-up,hasSilhouette,closed-toe,1
hasSleeveType,closed,hasSilhouette,closed-toe,1
hasLength,ankle-high,hasSilhouette,closed-toe,1
hasSleeveType,long-sleeve,hasPattern,striped,1
hasLength,ankle-length,hasPattern,striped,1
hasLength,ankle-length,hasMaterialType,synthetic,1
hasLength,ankle-length,hasOpeningType,lace-up,1
hasPattern,striped,hasSleeveType,long-sleeve,1
hasNeckline,round,hasSleeveType,long-sleeve,1
hasLength,ankle-length,hasSleeveType,long-sleeve,1
hasSleeveType,long-sleeve,hasNeckline,round,1
hasLength,ankle-length,hasNeckline,round,1
hasPattern,striped,hasLength,ankle-length,1
hasMaterialType,synthetic,hasLength,ankle-length,1
hasOpeningType,lace-up,hasLength,ankle-length,1
hasSleeveType,long-sleeve,hasLength,ankle-length,1
hasNeckline,round,hasLength,ankle-length,1
hasSilhouette,round,hasLength,ankle-length,1
belongsToCategory,lowerbody,hasLength,ankle-length,1
depicts,shoes,hasLength,ankle-length,1
hasLength,ankle-length,hasSilhouette,round,1
hasLength,ankle-length,belongsToCategory,lowerbody,1
hasLength,ankle-length,depicts,shoes,1
hasFabricTreatment,waterproof,hasPattern,solid color,1
hasLeatherType,no leather,hasPattern,solid color,1
hasNeckline,round neckline,hasPattern,solid color,1
hasSilhouette,running shoe,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,waterproof,1
hasLeatherType,no leather,hasFabricTreatment,waterproof,1
hasNeckline,round neckline,hasFabricTreatment,waterproof,1
hasSilhouette,running shoe,hasFabricTreatment,waterproof,1
hasPattern,solid color,hasLeatherType,no leather,1
hasFabricTreatment,waterproof,hasLeatherType,no leather,1
hasMaterialType,synthetic,hasLeatherType,no leather,1
hasOpeningType,lace-up,hasLeatherType,no leather,1
hasSleeveType,sleeveless,hasLeatherType,no leather,1
hasNeckline,round neckline,hasLeatherType,no leather,1
hasLength,ankle-high,hasLeatherType,no leather,1
hasSilhouette,running shoe,hasLeatherType,no leather,1
belongsToCategory,lowerbody,hasLeatherType,no leather,1
depicts,shoes,hasLeatherType,no leather,1
hasLeatherType,no leather,hasMaterialType,synthetic,1
hasNeckline,round neckline,hasMaterialType,synthetic,1
hasSilhouette,running shoe,hasMaterialType,synthetic,1
hasLeatherType,no leather,hasOpeningType,lace-up,1
hasNeckline,round neckline,hasOpeningType,lace-up,1
hasSilhouette,running shoe,hasOpeningType,lace-up,1
hasLeatherType,no leather,hasSleeveType,sleeveless,1
hasNeckline,round neckline,hasSleeveType,sleeveless,1
hasSilhouette,running shoe,hasSleeveType,sleeveless,1
hasPattern,solid color,hasNeckline,round neckline,1
hasFabricTreatment,waterproof,hasNeckline,round neckline,1
hasLeatherType,no leather,hasNeckline,round neckline,1
hasMaterialType,synthetic,hasNeckline,round neckline,1
hasOpeningType,lace-up,hasNeckline,round neckline,1
hasSleeveType,sleeveless,hasNeckline,round neckline,1
hasLength,ankle-high,hasNeckline,round neckline,1
hasSilhouette,running shoe,hasNeckline,round neckline,1
belongsToCategory,lowerbody,hasNeckline,round neckline,1
depicts,shoes,hasNeckline,round neckline,1
hasLeatherType,no leather,hasLength,ankle-high,1
hasNeckline,round neckline,hasLength,ankle-high,1
hasSilhouette,running shoe,hasLength,ankle-high,1
hasPattern,solid color,hasSilhouette,running shoe,1
hasFabricTreatment,waterproof,hasSilhouette,running shoe,1
hasLeatherType,no leather,hasSilhouette,running shoe,1
hasMaterialType,synthetic,hasSilhouette,running shoe,1
hasOpeningType,lace-up,hasSilhouette,running shoe,1
hasSleeveType,sleeveless,hasSilhouette,running shoe,1
hasNeckline,round neckline,hasSilhouette,running shoe,1
hasLength,ankle-high,hasSilhouette,running shoe,1
belongsToCategory,lowerbody,hasSilhouette,running shoe,1
depicts,shoes,hasSilhouette,running shoe,1
hasLeatherType,no leather,belongsToCategory,lowerbody,1
hasNeckline,round neckline,belongsToCategory,lowerbody,1
hasSilhouette,running shoe,belongsToCategory,lowerbody,1
hasLeatherType,no leather,depicts,shoes,1
hasNeckline,round neckline,depicts,shoes,1
hasSilhouette,running shoe,depicts,shoes,1
hasPattern,striped,hasAnimalPattern,no animal print,1
hasMaterialType,synthetic,hasAnimalPattern,no animal print,1
hasOpeningType,lace-up,hasAnimalPattern,no animal print,1
hasSleeveType,short,hasAnimalPattern,no animal print,1
hasNeckline,round,hasAnimalPattern,no animal print,1
hasLength,ankle-high,hasAnimalPattern,no animal print,1
hasSilhouette,athletic,hasAnimalPattern,no animal print,1
belongsToCategory,lowerbody,hasAnimalPattern,no animal print,1
depicts,shoes,hasAnimalPattern,no animal print,1
hasAnimalPattern,no animal print,hasPattern,striped,1
hasAnimalPattern,no animal print,hasMaterialType,synthetic,1
hasAnimalPattern,no animal print,hasOpeningType,lace-up,1
hasAnimalPattern,no animal print,hasSleeveType,short,1
hasAnimalPattern,no animal print,hasNeckline,round,1
hasAnimalPattern,no animal print,hasLength,ankle-high,1
hasAnimalPattern,no animal print,hasSilhouette,athletic,1
hasAnimalPattern,no animal print,belongsToCategory,lowerbody,1
hasAnimalPattern,no animal print,depicts,shoes,1
hasSleeveType,short,hasSilhouette,round,1
hasFabricTreatment,smooth,hasSilhouette,round,1
hasSilhouette,round,hasSleeveType,short,1
hasFabricTreatment,smooth,hasSleeveType,short,1
hasFabricTreatment,smooth,depicts,shoes,1
hasFabricTreatment,smooth,belongsToCategory,lowerbody,1
hasFabricTreatment,smooth,hasLength,low-top,1
hasFabricTreatment,smooth,hasNeckline,round,1
hasFabricTreatment,smooth,hasOpeningType,lace-up,1
hasFabricTreatment,smooth,hasMaterialType,synthetic,1
hasSilhouette,round,hasFabricTreatment,smooth,1
hasSleeveType,short,hasFabricTreatment,smooth,1
depicts,shoes,hasFabricTreatment,smooth,1
belongsToCategory,lowerbody,hasFabricTreatment,smooth,1
hasLength,low-top,hasFabricTreatment,smooth,1
hasNeckline,round,hasFabricTreatment,smooth,1
hasOpeningType,lace-up,hasFabricTreatment,smooth,1
hasMaterialType,synthetic,hasFabricTreatment,smooth,1
hasOpeningType,closed toe,hasPattern,solid color,1
hasPattern,solid color,hasOpeningType,closed toe,1
hasLength,short,hasOpeningType,closed toe,1
hasSilhouette,flat,hasOpeningType,closed toe,1
hasOpeningType,closed toe,hasLength,short,1
hasOpeningType,closed toe,hasSilhouette,flat,1
hasSilhouette,flat,hasOpeningType,velcro,1
hasOpeningType,velcro,hasSilhouette,flat,1
hasSilhouette,sporty,hasPattern,striped,1
hasSilhouette,sporty,hasFabricTreatment,waterproof,1
hasSilhouette,sporty,hasMaterialType,synthetic,1
hasSilhouette,sporty,hasOpeningType,lace-up,1
hasSilhouette,sporty,hasSleeveType,short,1
hasSilhouette,sporty,hasNeckline,round,1
hasSilhouette,sporty,hasLength,ankle-high,1
hasPattern,striped,hasSilhouette,sporty,1
hasFabricTreatment,waterproof,hasSilhouette,sporty,1
hasMaterialType,synthetic,hasSilhouette,sporty,1
hasOpeningType,lace-up,hasSilhouette,sporty,1
hasSleeveType,short,hasSilhouette,sporty,1
hasNeckline,round,hasSilhouette,sporty,1
hasLength,ankle-high,hasSilhouette,sporty,1
belongsToCategory,lowerbody,hasSilhouette,sporty,1
depicts,shoes,hasSilhouette,sporty,1
hasSilhouette,sporty,belongsToCategory,lowerbody,1
hasSilhouette,sporty,depicts,shoes,1
hasSleeveType,sleeveless,hasFabricTreatment,brushed,1
hasNeckline,round,hasFabricTreatment,brushed,1
hasLength,ankle-high,hasFabricTreatment,brushed,1
hasSilhouette,slip-on,hasFabricTreatment,brushed,1
hasSilhouette,slip-on,hasOpeningType,lace-up,1
hasFabricTreatment,brushed,hasSleeveType,sleeveless,1
hasFabricTreatment,brushed,hasNeckline,round,1
hasFabricTreatment,brushed,hasLength,ankle-high,1
hasSilhouette,slip-on,hasLength,ankle-high,1
hasFabricTreatment,brushed,hasSilhouette,slip-on,1
hasOpeningType,lace-up,hasSilhouette,slip-on,1
hasLength,ankle-high,hasSilhouette,slip-on,1
hasSleeveType,ankle-length sleeve,hasPattern,solid color,1
hasSleeveType,ankle-length sleeve,hasMaterialType,synthetic,1
hasSleeveType,ankle-length sleeve,hasOpeningType,slip-on,1
hasLength,low-top,hasOpeningType,slip-on,1
hasSilhouette,round,hasOpeningType,slip-on,1
hasPattern,solid color,hasSleeveType,ankle-length sleeve,1
hasMaterialType,synthetic,hasSleeveType,ankle-length sleeve,1
hasOpeningType,slip-on,hasSleeveType,ankle-length sleeve,1
hasNeckline,round,hasSleeveType,ankle-length sleeve,1
hasLength,low-top,hasSleeveType,ankle-length sleeve,1
hasSilhouette,round,hasSleeveType,ankle-length sleeve,1
belongsToCategory,lowerbody,hasSleeveType,ankle-length sleeve,1
depicts,shoes,hasSleeveType,ankle-length sleeve,1
hasSleeveType,ankle-length sleeve,hasNeckline,round,1
hasOpeningType,slip-on,hasLength,low-top,1
hasSleeveType,ankle-length sleeve,hasLength,low-top,1
hasOpeningType,slip-on,hasSilhouette,round,1
hasSleeveType,ankle-length sleeve,hasSilhouette,round,1
hasSleeveType,ankle-length sleeve,belongsToCategory,lowerbody,1
hasSleeveType,ankle-length sleeve,depicts,shoes,1
hasPocketType,non-pockets,hasPattern,solid color,1
hasSilhouette,round toe,hasPattern,solid color,1
hasPocketType,non-pockets,hasFabricTreatment,brushed,1
hasSleeveType,closed,hasFabricTreatment,brushed,1
hasLength,low-top,hasFabricTreatment,brushed,1
hasSilhouette,round toe,hasFabricTreatment,brushed,1
hasPocketType,non-pockets,hasMaterialType,synthetic,1
hasSilhouette,round toe,hasMaterialType,synthetic,1
hasPocketType,non-pockets,hasOpeningType,lace-up,1
hasSilhouette,round toe,hasOpeningType,lace-up,1
hasPattern,solid color,hasPocketType,non-pockets,1
hasFabricTreatment,brushed,hasPocketType,non-pockets,1
hasMaterialType,synthetic,hasPocketType,non-pockets,1
hasOpeningType,lace-up,hasPocketType,non-pockets,1
hasSleeveType,closed,hasPocketType,non-pockets,1
hasLength,low-top,hasPocketType,non-pockets,1
hasSilhouette,round toe,hasPocketType,non-pockets,1
belongsToCategory,lowerbody,hasPocketType,non-pockets,1
depicts,shoes,hasPocketType,non-pockets,1
hasFabricTreatment,brushed,hasSleeveType,closed,1
hasPocketType,non-pockets,hasSleeveType,closed,1
hasSilhouette,round toe,hasSleeveType,closed,1
hasFabricTreatment,brushed,hasLength,low-top,1
hasPocketType,non-pockets,hasLength,low-top,1
hasSilhouette,round toe,hasLength,low-top,1
hasPattern,solid color,hasSilhouette,round toe,1
hasFabricTreatment,brushed,hasSilhouette,round toe,1
hasMaterialType,synthetic,hasSilhouette,round toe,1
hasOpeningType,lace-up,hasSilhouette,round toe,1
hasPocketType,non-pockets,hasSilhouette,round toe,1
hasSleeveType,closed,hasSilhouette,round toe,1
hasLength,low-top,hasSilhouette,round toe,1
belongsToCategory,lowerbody,hasSilhouette,round toe,1
depicts,shoes,hasSilhouette,round toe,1
hasPocketType,non-pockets,belongsToCategory,lowerbody,1
hasSilhouette,round toe,belongsToCategory,lowerbody,1
hasPocketType,non-pockets,depicts,shoes,1
hasSilhouette,round toe,depicts,shoes,1
hasMaterialType,synthetic,hasFabricTreatment,breathable,1
hasOpeningType,lace-up,hasFabricTreatment,breathable,1
hasSleeveType,short sleeveless,hasFabricTreatment,breathable,1
hasNeckline,round,hasFabricTreatment,breathable,1
hasLength,low-top,hasFabricTreatment,breathable,1
hasSilhouette,trimmable,hasFabricTreatment,breathable,1
belongsToCategory,lowerbody,hasFabricTreatment,breathable,1
depicts,shoes,hasFabricTreatment,breathable,1
hasFabricTreatment,breathable,hasMaterialType,synthetic,1
hasSleeveType,short sleeveless,hasMaterialType,synthetic,1
hasSilhouette,trimmable,hasMaterialType,synthetic,1
hasFabricTreatment,breathable,hasOpeningType,lace-up,1
hasSleeveType,short sleeveless,hasOpeningType,lace-up,1
hasSilhouette,trimmable,hasOpeningType,lace-up,1
hasFabricTreatment,breathable,hasSleeveType,short sleeveless,1
hasMaterialType,synthetic,hasSleeveType,short sleeveless,1
hasOpeningType,lace-up,hasSleeveType,short sleeveless,1
hasNeckline,round,hasSleeveType,short sleeveless,1
hasLength,low-top,hasSleeveType,short sleeveless,1
hasSilhouette,trimmable,hasSleeveType,short sleeveless,1
belongsToCategory,lowerbody,hasSleeveType,short sleeveless,1
depicts,shoes,hasSleeveType,short sleeveless,1
hasFabricTreatment,breathable,hasNeckline,round,1
hasSleeveType,short sleeveless,hasNeckline,round,1
hasSilhouette,trimmable,hasNeckline,round,1
hasFabricTreatment,breathable,hasLength,low-top,1
hasSleeveType,short sleeveless,hasLength,low-top,1
hasSilhouette,trimmable,hasLength,low-top,1
hasFabricTreatment,breathable,hasSilhouette,trimmable,1
hasMaterialType,synthetic,hasSilhouette,trimmable,1
hasOpeningType,lace-up,hasSilhouette,trimmable,1
hasSleeveType,short sleeveless,hasSilhouette,trimmable,1
hasNeckline,round,hasSilhouette,trimmable,1
hasLength,low-top,hasSilhouette,trimmable,1
belongsToCategory,lowerbody,hasSilhouette,trimmable,1
depicts,shoes,hasSilhouette,trimmable,1
hasFabricTreatment,breathable,belongsToCategory,lowerbody,1
hasSleeveType,short sleeveless,belongsToCategory,lowerbody,1
hasSilhouette,trimmable,belongsToCategory,lowerbody,1
hasFabricTreatment,breathable,depicts,shoes,1
hasSleeveType,short sleeveless,depicts,shoes,1
hasSilhouette,trimmable,depicts,shoes,1
hasNeckline,round neck,hasPattern,solid color,1
hasOpeningType,lace-up,hasFabricTreatment,no treatment,1
hasSleeveType,long-sleeve,hasFabricTreatment,no treatment,1
hasNeckline,round neck,hasFabricTreatment,no treatment,1
hasLength,low-top,hasFabricTreatment,no treatment,1
hasSilhouette,round,hasFabricTreatment,no treatment,1
hasNeckline,round neck,hasMaterialType,synthetic,1
hasFabricTreatment,no treatment,hasOpeningType,lace-up,1
hasNeckline,round neck,hasOpeningType,lace-up,1
hasFabricTreatment,no treatment,hasSleeveType,long-sleeve,1
hasNeckline,round neck,hasSleeveType,long-sleeve,1
hasPattern,solid color,hasNeckline,round neck,1
hasFabricTreatment,no treatment,hasNeckline,round neck,1
hasMaterialType,synthetic,hasNeckline,round neck,1
hasOpeningType,lace-up,hasNeckline,round neck,1
hasSleeveType,long-sleeve,hasNeckline,round neck,1
hasLength,low-top,hasNeckline,round neck,1
hasSilhouette,round,hasNeckline,round neck,1
belongsToCategory,lowerbody,hasNeckline,round neck,1
depicts,shoes,hasNeckline,round neck,1
hasFabricTreatment,no treatment,hasLength,low-top,1
hasNeckline,round neck,hasLength,low-top,1
hasFabricTreatment,no treatment,hasSilhouette,round,1
hasNeckline,round neck,hasSilhouette,round,1
hasNeckline,round neck,belongsToCategory,lowerbody,1
hasNeckline,round neck,depicts,shoes,1
hasFabricTreatment,breathable mesh panels,hasPattern,striped,1
hasSleeveType,long,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,breathable mesh panels,1
hasSleeveType,long,hasFabricTreatment,breathable mesh panels,1
hasLength,midi,hasFabricTreatment,breathable mesh panels,1
hasPattern,striped,hasSleeveType,long,1
hasFabricTreatment,breathable mesh panels,hasSleeveType,long,1
hasLength,midi,hasSleeveType,long,1
hasSilhouette,athletic,hasSleeveType,long,1
hasFabricTreatment,breathable mesh panels,hasLength,midi,1
hasSleeveType,long,hasLength,midi,1
hasSleeveType,long,hasSilhouette,athletic,1
hasSilhouette,ankle boots,hasMaterialType,synthetic,1
hasSilhouette,ankle boots,hasLength,midi,1
hasMaterialType,synthetic,hasSilhouette,ankle boots,1
hasLength,midi,hasSilhouette,ankle boots,1
belongsToCategory,lowerbody,hasSilhouette,ankle boots,1
depicts,shoes,hasSilhouette,ankle boots,1
hasSilhouette,ankle boots,belongsToCategory,lowerbody,1
hasSilhouette,ankle boots,depicts,shoes,1
hasLength,short,hasFabricTreatment,brushed,1
hasSilhouette,sneaker,hasFabricTreatment,brushed,1
hasSilhouette,sneaker,hasMaterialType,synthetic,1
hasSilhouette,sneaker,hasOpeningType,lace-up,1
hasFabricTreatment,brushed,hasLength,short,1
hasSilhouette,sneaker,hasLength,short,1
hasFabricTreatment,brushed,hasSilhouette,sneaker,1
hasMaterialType,synthetic,hasSilhouette,sneaker,1
hasOpeningType,lace-up,hasSilhouette,sneaker,1
hasLength,short,hasSilhouette,sneaker,1
belongsToCategory,lowerbody,hasSilhouette,sneaker,1
depicts,shoes,hasSilhouette,sneaker,1
hasSilhouette,sneaker,belongsToCategory,lowerbody,1
hasSilhouette,sneaker,depicts,shoes,1
hasFabricTreatment,textured fabric,hasPattern,solid color,1
hasLength,full length,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,textured fabric,1
hasMaterialType,synthetic,hasFabricTreatment,textured fabric,1
hasOpeningType,lace-up,hasFabricTreatment,textured fabric,1
hasSleeveType,sleeveless,hasFabricTreatment,textured fabric,1
hasLength,full length,hasFabricTreatment,textured fabric,1
hasSilhouette,round,hasFabricTreatment,textured fabric,1
belongsToCategory,lowerbody,hasFabricTreatment,textured fabric,1
depicts,shoes,hasFabricTreatment,textured fabric,1
hasFabricTreatment,textured fabric,hasMaterialType,synthetic,1
hasLength,full length,hasMaterialType,synthetic,1
hasFabricTreatment,textured fabric,hasOpeningType,lace-up,1
hasLength,full length,hasOpeningType,lace-up,1
hasFabricTreatment,textured fabric,hasSleeveType,sleeveless,1
hasLength,full length,hasSleeveType,sleeveless,1
hasSilhouette,round,hasSleeveType,sleeveless,1
hasPattern,solid color,hasLength,full length,1
hasFabricTreatment,textured fabric,hasLength,full length,1
hasMaterialType,synthetic,hasLength,full length,1
hasOpeningType,lace-up,hasLength,full length,1
hasSleeveType,sleeveless,hasLength,full length,1
hasSilhouette,round,hasLength,full length,1
belongsToCategory,lowerbody,hasLength,full length,1
depicts,shoes,hasLength,full length,1
hasFabricTreatment,textured fabric,hasSilhouette,round,1
hasSleeveType,sleeveless,hasSilhouette,round,1
hasLength,full length,hasSilhouette,round,1
hasFabricTreatment,textured fabric,belongsToCategory,lowerbody,1
hasLength,full length,belongsToCategory,lowerbody,1
hasFabricTreatment,textured fabric,depicts,shoes,1
hasLength,full length,depicts,shoes,1
hasOpeningType,closed toe,hasPattern,striped,1
hasPattern,striped,hasOpeningType,closed toe,1
hasSleeveType,sleeveless,hasOpeningType,closed toe,1
hasNeckline,round,hasOpeningType,closed toe,1
hasLength,midi,hasOpeningType,closed toe,1
hasSilhouette,slip-on,hasOpeningType,closed toe,1
hasOpeningType,closed toe,hasSleeveType,sleeveless,1
hasLength,midi,hasSleeveType,sleeveless,1
hasOpeningType,closed toe,hasNeckline,round,1
hasOpeningType,closed toe,hasLength,midi,1
hasSleeveType,sleeveless,hasLength,midi,1
hasSilhouette,slip-on,hasLength,midi,1
hasOpeningType,closed toe,hasSilhouette,slip-on,1
hasLength,midi,hasSilhouette,slip-on,1
hasOpeningType,closed,hasFabricTreatment,perforated,1
hasPocketType,no-pockets,hasFabricTreatment,perforated,1
hasSleeveType,short-sleeve,hasFabricTreatment,perforated,1
hasLength,midi,hasFabricTreatment,perforated,1
hasWaistline,no-waist,hasFabricTreatment,perforated,1
hasSilhouette,pointed-toe athletic,hasFabricTreatment,perforated,1
hasPocketType,no-pockets,hasMaterialType,synthetic,1
hasWaistline,no-waist,hasMaterialType,synthetic,1
hasSilhouette,pointed-toe athletic,hasMaterialType,synthetic,1
hasFabricTreatment,perforated,hasOpeningType,closed,1
hasPocketType,no-pockets,hasOpeningType,closed,1
hasWaistline,no-waist,hasOpeningType,closed,1
hasSilhouette,pointed-toe athletic,hasOpeningType,closed,1
hasFabricTreatment,perforated,hasPocketType,no-pockets,1
hasMaterialType,synthetic,hasPocketType,no-pockets,1
hasOpeningType,closed,hasPocketType,no-pockets,1
hasSleeveType,short-sleeve,hasPocketType,no-pockets,1
hasNeckline,round,hasPocketType,no-pockets,1
hasLength,midi,hasPocketType,no-pockets,1
hasWaistline,no-waist,hasPocketType,no-pockets,1
hasSilhouette,pointed-toe athletic,hasPocketType,no-pockets,1
belongsToCategory,lowerbody,hasPocketType,no-pockets,1
depicts,shoes,hasPocketType,no-pockets,1
hasFabricTreatment,perforated,hasSleeveType,short-sleeve,1
hasPocketType,no-pockets,hasSleeveType,short-sleeve,1
hasNeckline,round,hasSleeveType,short-sleeve,1
hasWaistline,no-waist,hasSleeveType,short-sleeve,1
hasSilhouette,pointed-toe athletic,hasSleeveType,short-sleeve,1
hasPocketType,no-pockets,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasWaistline,no-waist,hasNeckline,round,1
hasSilhouette,pointed-toe athletic,hasNeckline,round,1
