relation1,attribute1,relation2,attribute2,frequency
hasPattern,solid color,hasSleeveType,short-sleeve,1
hasOpeningType,zipper,hasSleeveType,short-sleeve,1
hasPocketType,side pockets,hasSleeveType,short-sleeve,1
hasNeckline,round,hasSleeveType,short-sleeve,1
hasLength,midi,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasLength,midi,hasNeckline,round,1
hasPattern,solid color,hasLength,midi,1
hasMaterialType,cotton,hasLength,midi,1
hasOpeningType,zipper,hasLength,midi,1
hasPocketType,side pockets,hasLength,midi,1
hasSleeveType,short-sleeve,hasLength,midi,1
hasNeckline,round,hasLength,midi,1
hasWaistline,high-waisted,hasLength,midi,1
hasSilhouette,straight,hasLength,midi,1
belongsToCategory,lowerbody,hasLength,midi,1
depicts,shorts,hasLength,midi,1
hasLength,midi,hasWaistline,high-waisted,1
hasLength,midi,hasSilhouette,straight,1
hasLength,midi,belongsToCategory,lowerbody,1
hasLength,midi,depicts,shorts,1
hasMaterialType,cotton,hasFabricTreatment,softened,1
hasOpeningType,zipper,hasFabricTreatment,softened,1
hasPocketType,side pockets,hasFabricTreatment,softened,1
hasSleeveType,long,hasFabricTreatment,softened,1
hasNeckline,straight,hasFabricTreatment,softened,1
hasLength,ankle-length,hasFabricTreatment,softened,1
hasWaistline,high-waisted,hasFabricTreatment,softened,1
hasSilhouette,straight,hasFabricTreatment,softened,1
belongsToCategory,lowerbody,hasFabricTreatment,softened,1
depicts,pants,hasFabricTreatment,softened,1
hasFabricTreatment,softened,hasMaterialType,cotton,1
hasLength,ankle-length,hasMaterialType,cotton,1
hasFabricTreatment,softened,hasOpeningType,zipper,1
hasNeckline,straight,hasOpeningType,zipper,1
hasLength,ankle-length,hasOpeningType,zipper,1
hasFabricTreatment,softened,hasPocketType,side pockets,1
hasNeckline,straight,hasPocketType,side pockets,1
hasLength,ankle-length,hasPocketType,side pockets,1
hasFabricTreatment,softened,hasSleeveType,long,1
hasLength,ankle-length,hasSleeveType,long,1
hasFabricTreatment,softened,hasNeckline,straight,1
hasOpeningType,zipper,hasNeckline,straight,1
hasPocketType,side pockets,hasNeckline,straight,1
hasLength,ankle-length,hasNeckline,straight,1
hasWaistline,high-waisted,hasNeckline,straight,1
belongsToCategory,lowerbody,hasNeckline,straight,1
depicts,pants,hasNeckline,straight,1
hasFabricTreatment,softened,hasLength,ankle-length,1
hasMaterialType,cotton,hasLength,ankle-length,1
hasOpeningType,zipper,hasLength,ankle-length,1
hasPocketType,side pockets,hasLength,ankle-length,1
hasSleeveType,long,hasLength,ankle-length,1
hasNeckline,straight,hasLength,ankle-length,1
hasWaistline,high-waisted,hasLength,ankle-length,1
hasSilhouette,straight,hasLength,ankle-length,1
belongsToCategory,lowerbody,hasLength,ankle-length,1
depicts,pants,hasLength,ankle-length,1
hasFabricTreatment,softened,hasWaistline,high-waisted,1
hasNeckline,straight,hasWaistline,high-waisted,1
hasLength,ankle-length,hasWaistline,high-waisted,1
hasFabricTreatment,softened,hasSilhouette,straight,1
hasLength,ankle-length,hasSilhouette,straight,1
hasFabricTreatment,softened,belongsToCategory,lowerbody,1
hasNeckline,straight,belongsToCategory,lowerbody,1
hasLength,ankle-length,belongsToCategory,lowerbody,1
hasFabricTreatment,softened,depicts,pants,1
hasNeckline,straight,depicts,pants,1
hasLength,ankle-length,depicts,pants,1
hasPocketType,side,hasPattern,striped,1
hasPocketType,side,hasFabricTreatment,soft,1
hasLength,long,hasFabricTreatment,soft,1
hasWaistline,high,hasFabricTreatment,soft,1
depicts,pants,hasFabricTreatment,soft,1
hasPattern,striped,hasPocketType,side,1
hasFabricTreatment,soft,hasPocketType,side,1
hasLength,long,hasPocketType,side,1
hasFabricTreatment,soft,hasLength,long,1
hasPocketType,side,hasLength,long,1
hasFabricTreatment,soft,hasWaistline,high,1
hasFabricTreatment,soft,depicts,pants,1
hasPocketType,front pockets,hasPattern,solid color,1
hasLength,above-the-knee,hasPattern,solid color,1
hasOpeningType,zipper,hasFabricTreatment,plain weave,1
hasPocketType,front pockets,hasFabricTreatment,plain weave,1
hasLength,above-the-knee,hasFabricTreatment,plain weave,1
hasPocketType,front pockets,hasMaterialType,cotton,1
hasLength,above-the-knee,hasMaterialType,cotton,1
hasFabricTreatment,plain weave,hasOpeningType,zipper,1
hasPocketType,front pockets,hasOpeningType,zipper,1
hasLength,above-the-knee,hasOpeningType,zipper,1
hasPattern,solid color,hasPocketType,front pockets,1
hasFabricTreatment,plain weave,hasPocketType,front pockets,1
hasMaterialType,cotton,hasPocketType,front pockets,1
hasOpeningType,zipper,hasPocketType,front pockets,1
hasSleeveType,sleeveless,hasPocketType,front pockets,1
hasLength,above-the-knee,hasPocketType,front pockets,1
hasWaistline,high-waisted,hasPocketType,front pockets,1
hasSilhouette,straight,hasPocketType,front pockets,1
belongsToCategory,lowerbody,hasPocketType,front pockets,1
depicts,shorts,hasPocketType,front pockets,1
hasPocketType,front pockets,hasSleeveType,sleeveless,1
hasLength,above-the-knee,hasSleeveType,sleeveless,1
hasPattern,solid color,hasLength,above-the-knee,1
hasFabricTreatment,plain weave,hasLength,above-the-knee,1
hasMaterialType,cotton,hasLength,above-the-knee,1
hasOpeningType,zipper,hasLength,above-the-knee,1
hasPocketType,front pockets,hasLength,above-the-knee,1
hasSleeveType,sleeveless,hasLength,above-the-knee,1
hasWaistline,high-waisted,hasLength,above-the-knee,1
hasSilhouette,straight,hasLength,above-the-knee,1
belongsToCategory,lowerbody,hasLength,above-the-knee,1
depicts,shorts,hasLength,above-the-knee,1
hasPocketType,front pockets,hasWaistline,high-waisted,1
hasLength,above-the-knee,hasWaistline,high-waisted,1
hasPocketType,front pockets,hasSilhouette,straight,1
hasLength,above-the-knee,hasSilhouette,straight,1
hasPocketType,front pockets,belongsToCategory,lowerbody,1
hasLength,above-the-knee,belongsToCategory,lowerbody,1
hasPocketType,front pockets,depicts,shorts,1
hasLength,above-the-knee,depicts,shorts,1
hasFabricTreatment,unfinished seams,hasPattern,solid color,1
hasOpeningType,zipped fly,hasPattern,solid color,1
hasWaistline,low-rise,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,unfinished seams,1
hasMaterialType,cotton,hasFabricTreatment,unfinished seams,1
hasOpeningType,zipped fly,hasFabricTreatment,unfinished seams,1
hasSleeveType,long,hasFabricTreatment,unfinished seams,1
hasLength,long,hasFabricTreatment,unfinished seams,1
hasWaistline,low-rise,hasFabricTreatment,unfinished seams,1
hasSilhouette,straight,hasFabricTreatment,unfinished seams,1
belongsToCategory,lowerbody,hasFabricTreatment,unfinished seams,1
depicts,pants,hasFabricTreatment,unfinished seams,1
hasFabricTreatment,unfinished seams,hasMaterialType,cotton,1
hasOpeningType,zipped fly,hasMaterialType,cotton,1
hasWaistline,low-rise,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,zipped fly,1
hasFabricTreatment,unfinished seams,hasOpeningType,zipped fly,1
hasMaterialType,cotton,hasOpeningType,zipped fly,1
hasSleeveType,long,hasOpeningType,zipped fly,1
hasLength,long,hasOpeningType,zipped fly,1
hasWaistline,low-rise,hasOpeningType,zipped fly,1
hasSilhouette,straight,hasOpeningType,zipped fly,1
belongsToCategory,lowerbody,hasOpeningType,zipped fly,1
depicts,pants,hasOpeningType,zipped fly,1
hasFabricTreatment,unfinished seams,hasSleeveType,long,1
hasOpeningType,zipped fly,hasSleeveType,long,1
hasWaistline,low-rise,hasSleeveType,long,1
hasFabricTreatment,unfinished seams,hasLength,long,1
hasOpeningType,zipped fly,hasLength,long,1
hasWaistline,low-rise,hasLength,long,1
hasPattern,solid color,hasWaistline,low-rise,1
hasFabricTreatment,unfinished seams,hasWaistline,low-rise,1
hasMaterialType,cotton,hasWaistline,low-rise,1
hasOpeningType,zipped fly,hasWaistline,low-rise,1
hasSleeveType,long,hasWaistline,low-rise,1
hasLength,long,hasWaistline,low-rise,1
hasSilhouette,straight,hasWaistline,low-rise,1
belongsToCategory,lowerbody,hasWaistline,low-rise,1
depicts,pants,hasWaistline,low-rise,1
hasFabricTreatment,unfinished seams,hasSilhouette,straight,1
hasOpeningType,zipped fly,hasSilhouette,straight,1
hasWaistline,low-rise,hasSilhouette,straight,1
hasFabricTreatment,unfinished seams,belongsToCategory,lowerbody,1
hasOpeningType,zipped fly,belongsToCategory,lowerbody,1
hasWaistline,low-rise,belongsToCategory,lowerbody,1
hasFabricTreatment,unfinished seams,depicts,pants,1
hasOpeningType,zipped fly,depicts,pants,1
hasWaistline,low-rise,depicts,pants,1
hasFabricTreatment,no special treatment,hasPattern,solid color,1
hasLeatherType,no leather,hasPattern,solid color,1
hasOpeningType,open back,hasPattern,solid color,1
hasNeckline,no neckline,hasPattern,solid color,1
hasLength,short,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,no special treatment,1
hasLeatherType,no leather,hasFabricTreatment,no special treatment,1
hasMaterialType,cotton,hasFabricTreatment,no special treatment,1
hasOpeningType,open back,hasFabricTreatment,no special treatment,1
hasSleeveType,sleeveless,hasFabricTreatment,no special treatment,1
hasNeckline,no neckline,hasFabricTreatment,no special treatment,1
hasLength,short,hasFabricTreatment,no special treatment,1
hasWaistline,high,hasFabricTreatment,no special treatment,1
hasSilhouette,straight,hasFabricTreatment,no special treatment,1
belongsToCategory,lowerbody,hasFabricTreatment,no special treatment,1
depicts,shorts,hasFabricTreatment,no special treatment,1
hasPattern,solid color,hasLeatherType,no leather,1
hasFabricTreatment,no special treatment,hasLeatherType,no leather,1
hasOpeningType,open back,hasLeatherType,no leather,1
hasSleeveType,sleeveless,hasLeatherType,no leather,1
hasLength,short,hasLeatherType,no leather,1
hasFabricTreatment,no special treatment,hasMaterialType,cotton,1
hasOpeningType,open back,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,open back,1
hasFabricTreatment,no special treatment,hasOpeningType,open back,1
hasLeatherType,no leather,hasOpeningType,open back,1
hasMaterialType,cotton,hasOpeningType,open back,1
hasSleeveType,sleeveless,hasOpeningType,open back,1
hasNeckline,no neckline,hasOpeningType,open back,1
hasLength,short,hasOpeningType,open back,1
hasWaistline,high,hasOpeningType,open back,1
hasSilhouette,straight,hasOpeningType,open back,1
belongsToCategory,lowerbody,hasOpeningType,open back,1
depicts,shorts,hasOpeningType,open back,1
hasFabricTreatment,no special treatment,hasSleeveType,sleeveless,1
hasLeatherType,no leather,hasSleeveType,sleeveless,1
hasOpeningType,open back,hasSleeveType,sleeveless,1
hasPattern,solid color,hasNeckline,no neckline,1
hasFabricTreatment,no special treatment,hasNeckline,no neckline,1
hasOpeningType,open back,hasNeckline,no neckline,1
hasPattern,solid color,hasLength,short,1
hasFabricTreatment,no special treatment,hasLength,short,1
hasLeatherType,no leather,hasLength,short,1
hasOpeningType,open back,hasLength,short,1
hasFabricTreatment,no special treatment,hasWaistline,high,1
hasOpeningType,open back,hasWaistline,high,1
hasFabricTreatment,no special treatment,hasSilhouette,straight,1
hasOpeningType,open back,hasSilhouette,straight,1
hasFabricTreatment,no special treatment,belongsToCategory,lowerbody,1
hasOpeningType,open back,belongsToCategory,lowerbody,1
hasFabricTreatment,no special treatment,depicts,shorts,1
hasOpeningType,open back,depicts,shorts,1
hasOpeningType,open-front,hasPattern,solid color,1
hasOpeningType,open-front,hasFabricTreatment,plain weave,1
hasPattern,solid color,hasOpeningType,open-front,1
hasFabricTreatment,plain weave,hasOpeningType,open-front,1
hasOpeningType,button fly,hasPattern,plaid,1
hasPocketType,side pockets,hasPattern,plaid,1
depicts,pants,hasPattern,plaid,1
hasPattern,plaid,hasOpeningType,button fly,1
hasWaistline,natural,hasOpeningType,button fly,1
hasPattern,plaid,hasPocketType,side pockets,1
hasOpeningType,button fly,hasWaistline,natural,1
hasPattern,plaid,depicts,pants,1
hasLeatherType,no leather,hasFabricTreatment,non-textured,1
hasMaterialType,cotton,hasFabricTreatment,non-textured,1
hasOpeningType,zipper,hasFabricTreatment,non-textured,1
hasPocketType,side pockets,hasFabricTreatment,non-textured,1
hasSleeveType,straight,hasFabricTreatment,non-textured,1
hasNeckline,no neckline,hasFabricTreatment,non-textured,1
hasLength,long,hasFabricTreatment,non-textured,1
hasWaistline,high,hasFabricTreatment,non-textured,1
hasSilhouette,straight,hasFabricTreatment,non-textured,1
belongsToCategory,lowerbody,hasFabricTreatment,non-textured,1
depicts,pants,hasFabricTreatment,non-textured,1
hasFabricTreatment,non-textured,hasLeatherType,no leather,1
hasOpeningType,zipper,hasLeatherType,no leather,1
hasPocketType,side pockets,hasLeatherType,no leather,1
hasSleeveType,straight,hasLeatherType,no leather,1
depicts,pants,hasLeatherType,no leather,1
hasFabricTreatment,non-textured,hasMaterialType,cotton,1
hasFabricTreatment,non-textured,hasOpeningType,zipper,1
hasLeatherType,no leather,hasOpeningType,zipper,1
hasNeckline,no neckline,hasOpeningType,zipper,1
hasFabricTreatment,non-textured,hasPocketType,side pockets,1
hasLeatherType,no leather,hasPocketType,side pockets,1
hasFabricTreatment,non-textured,hasSleeveType,straight,1
hasLeatherType,no leather,hasSleeveType,straight,1
hasNeckline,no neckline,hasSleeveType,straight,1
hasFabricTreatment,non-textured,hasNeckline,no neckline,1
hasOpeningType,zipper,hasNeckline,no neckline,1
hasSleeveType,straight,hasNeckline,no neckline,1
hasLength,long,hasNeckline,no neckline,1
depicts,pants,hasNeckline,no neckline,1
hasFabricTreatment,non-textured,hasLength,long,1
hasNeckline,no neckline,hasLength,long,1
hasFabricTreatment,non-textured,hasWaistline,high,1
hasFabricTreatment,non-textured,hasSilhouette,straight,1
hasFabricTreatment,non-textured,belongsToCategory,lowerbody,1
hasFabricTreatment,non-textured,depicts,pants,1
hasLeatherType,no leather,depicts,pants,1
hasNeckline,no neckline,depicts,pants,1
hasFabricTreatment,stain-resistant,hasPattern,plaid,1
hasOpeningType,zipper,hasPattern,plaid,1
hasPocketType,side pocket,hasPattern,plaid,1
hasSleeveType,short,hasPattern,plaid,1
hasNeckline,round,hasPattern,plaid,1
hasPattern,plaid,hasFabricTreatment,stain-resistant,1
hasMaterialType,cotton,hasFabricTreatment,stain-resistant,1
hasOpeningType,zipper,hasFabricTreatment,stain-resistant,1
hasPocketType,side pocket,hasFabricTreatment,stain-resistant,1
hasSleeveType,short,hasFabricTreatment,stain-resistant,1
hasNeckline,round,hasFabricTreatment,stain-resistant,1
hasLength,long,hasFabricTreatment,stain-resistant,1
hasWaistline,high-waisted,hasFabricTreatment,stain-resistant,1
hasSilhouette,straight,hasFabricTreatment,stain-resistant,1
belongsToCategory,lowerbody,hasFabricTreatment,stain-resistant,1
depicts,bag,hasFabricTreatment,stain-resistant,1
hasFabricTreatment,stain-resistant,hasMaterialType,cotton,1
hasPattern,plaid,hasOpeningType,zipper,1
hasFabricTreatment,stain-resistant,hasOpeningType,zipper,1
depicts,bag,hasOpeningType,zipper,1
hasPattern,plaid,hasPocketType,side pocket,1
hasFabricTreatment,stain-resistant,hasPocketType,side pocket,1
hasSleeveType,short,hasPocketType,side pocket,1
hasNeckline,round,hasPocketType,side pocket,1
hasLength,long,hasPocketType,side pocket,1
hasWaistline,high-waisted,hasPocketType,side pocket,1
depicts,bag,hasPocketType,side pocket,1
hasPattern,plaid,hasSleeveType,short,1
hasFabricTreatment,stain-resistant,hasSleeveType,short,1
hasPocketType,side pocket,hasSleeveType,short,1
hasWaistline,high-waisted,hasSleeveType,short,1
depicts,bag,hasSleeveType,short,1
hasPattern,plaid,hasNeckline,round,1
hasFabricTreatment,stain-resistant,hasNeckline,round,1
hasPocketType,side pocket,hasNeckline,round,1
depicts,bag,hasNeckline,round,1
hasFabricTreatment,stain-resistant,hasLength,long,1
hasPocketType,side pocket,hasLength,long,1
hasFabricTreatment,stain-resistant,hasWaistline,high-waisted,1
hasPocketType,side pocket,hasWaistline,high-waisted,1
hasSleeveType,short,hasWaistline,high-waisted,1
hasFabricTreatment,stain-resistant,hasSilhouette,straight,1
hasFabricTreatment,stain-resistant,belongsToCategory,lowerbody,1
hasFabricTreatment,stain-resistant,depicts,bag,1
hasOpeningType,zipper,depicts,bag,1
hasPocketType,side pocket,depicts,bag,1
hasSleeveType,short,depicts,bag,1
hasNeckline,round,depicts,bag,1
hasPocketType,chest pocket,hasPattern,striped,1
hasCollarType,pointed,hasPattern,striped,1
belongsToCategory,upperbody,hasPattern,striped,1
depicts,shirt,hasPattern,striped,1
hasOpeningType,button,hasFabricTreatment,plain weave,1
hasPocketType,chest pocket,hasFabricTreatment,plain weave,1
hasSleeveType,long,hasFabricTreatment,plain weave,1
hasNeckline,straight,hasFabricTreatment,plain weave,1
hasCollarType,pointed,hasFabricTreatment,plain weave,1
hasLength,long,hasFabricTreatment,plain weave,1
hasWaistline,natural,hasFabricTreatment,plain weave,1
belongsToCategory,upperbody,hasFabricTreatment,plain weave,1
depicts,shirt,hasFabricTreatment,plain weave,1
hasPocketType,chest pocket,hasMaterialType,cotton,1
hasCollarType,pointed,hasMaterialType,cotton,1
hasFabricTreatment,plain weave,hasOpeningType,button,1
hasPocketType,chest pocket,hasOpeningType,button,1
hasSleeveType,long,hasOpeningType,button,1
hasNeckline,straight,hasOpeningType,button,1
hasCollarType,pointed,hasOpeningType,button,1
hasWaistline,natural,hasOpeningType,button,1
depicts,shirt,hasOpeningType,button,1
hasPattern,striped,hasPocketType,chest pocket,1
hasFabricTreatment,plain weave,hasPocketType,chest pocket,1
hasMaterialType,cotton,hasPocketType,chest pocket,1
hasOpeningType,button,hasPocketType,chest pocket,1
hasSleeveType,long,hasPocketType,chest pocket,1
hasNeckline,straight,hasPocketType,chest pocket,1
hasCollarType,pointed,hasPocketType,chest pocket,1
hasLength,long,hasPocketType,chest pocket,1
hasWaistline,natural,hasPocketType,chest pocket,1
hasSilhouette,straight,hasPocketType,chest pocket,1
belongsToCategory,upperbody,hasPocketType,chest pocket,1
depicts,shirt,hasPocketType,chest pocket,1
hasFabricTreatment,plain weave,hasSleeveType,long,1
hasOpeningType,button,hasSleeveType,long,1
hasPocketType,chest pocket,hasSleeveType,long,1
hasCollarType,pointed,hasSleeveType,long,1
hasFabricTreatment,plain weave,hasNeckline,straight,1
hasOpeningType,button,hasNeckline,straight,1
hasPocketType,chest pocket,hasNeckline,straight,1
hasCollarType,pointed,hasNeckline,straight,1
hasPattern,striped,hasCollarType,pointed,1
hasFabricTreatment,plain weave,hasCollarType,pointed,1
hasMaterialType,cotton,hasCollarType,pointed,1
hasOpeningType,button,hasCollarType,pointed,1
hasPocketType,chest pocket,hasCollarType,pointed,1
hasSleeveType,long,hasCollarType,pointed,1
hasNeckline,straight,hasCollarType,pointed,1
hasLength,long,hasCollarType,pointed,1
hasWaistline,natural,hasCollarType,pointed,1
hasSilhouette,straight,hasCollarType,pointed,1
belongsToCategory,upperbody,hasCollarType,pointed,1
depicts,shirt,hasCollarType,pointed,1
hasFabricTreatment,plain weave,hasLength,long,1
hasPocketType,chest pocket,hasLength,long,1
hasCollarType,pointed,hasLength,long,1
hasFabricTreatment,plain weave,hasWaistline,natural,1
hasOpeningType,button,hasWaistline,natural,1
hasPocketType,chest pocket,hasWaistline,natural,1
hasCollarType,pointed,hasWaistline,natural,1
hasPocketType,chest pocket,hasSilhouette,straight,1
hasCollarType,pointed,hasSilhouette,straight,1
hasPattern,striped,belongsToCategory,upperbody,1
hasFabricTreatment,plain weave,belongsToCategory,upperbody,1
hasPocketType,chest pocket,belongsToCategory,upperbody,1
hasCollarType,pointed,belongsToCategory,upperbody,1
hasPattern,striped,depicts,shirt,1
hasFabricTreatment,plain weave,depicts,shirt,1
hasOpeningType,button,depicts,shirt,1
hasPocketType,chest pocket,depicts,shirt,1
hasCollarType,pointed,depicts,shirt,1
hasFabricTreatment,soft fabric,hasPattern,striped,1
hasPocketType,pockets,hasPattern,striped,1
hasNeckline,round neck,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,soft fabric,1
hasMaterialType,cotton,hasFabricTreatment,soft fabric,1
hasOpeningType,zipper,hasFabricTreatment,soft fabric,1
hasPocketType,pockets,hasFabricTreatment,soft fabric,1
hasSleeveType,sleeveless,hasFabricTreatment,soft fabric,1
hasNeckline,round neck,hasFabricTreatment,soft fabric,1
hasLength,short,hasFabricTreatment,soft fabric,1
hasWaistline,high-waisted,hasFabricTreatment,soft fabric,1
hasSilhouette,straight,hasFabricTreatment,soft fabric,1
belongsToCategory,lowerbody,hasFabricTreatment,soft fabric,1
depicts,shorts,hasFabricTreatment,soft fabric,1
hasFabricTreatment,soft fabric,hasMaterialType,cotton,1
hasPocketType,pockets,hasMaterialType,cotton,1
hasNeckline,round neck,hasMaterialType,cotton,1
hasFabricTreatment,soft fabric,hasOpeningType,zipper,1
hasPocketType,pockets,hasOpeningType,zipper,1
hasNeckline,round neck,hasOpeningType,zipper,1
hasPattern,striped,hasPocketType,pockets,1
hasFabricTreatment,soft fabric,hasPocketType,pockets,1
hasMaterialType,cotton,hasPocketType,pockets,1
hasOpeningType,zipper,hasPocketType,pockets,1
hasSleeveType,sleeveless,hasPocketType,pockets,1
hasNeckline,round neck,hasPocketType,pockets,1
hasLength,short,hasPocketType,pockets,1
hasWaistline,high-waisted,hasPocketType,pockets,1
hasSilhouette,straight,hasPocketType,pockets,1
belongsToCategory,lowerbody,hasPocketType,pockets,1
depicts,shorts,hasPocketType,pockets,1
hasFabricTreatment,soft fabric,hasSleeveType,sleeveless,1
hasPocketType,pockets,hasSleeveType,sleeveless,1
hasNeckline,round neck,hasSleeveType,sleeveless,1
hasPattern,striped,hasNeckline,round neck,1
hasFabricTreatment,soft fabric,hasNeckline,round neck,1
hasMaterialType,cotton,hasNeckline,round neck,1
hasOpeningType,zipper,hasNeckline,round neck,1
hasPocketType,pockets,hasNeckline,round neck,1
hasSleeveType,sleeveless,hasNeckline,round neck,1
hasLength,short,hasNeckline,round neck,1
hasWaistline,high-waisted,hasNeckline,round neck,1
hasSilhouette,straight,hasNeckline,round neck,1
belongsToCategory,lowerbody,hasNeckline,round neck,1
depicts,shorts,hasNeckline,round neck,1
hasFabricTreatment,soft fabric,hasLength,short,1
hasPocketType,pockets,hasLength,short,1
hasNeckline,round neck,hasLength,short,1
hasFabricTreatment,soft fabric,hasWaistline,high-waisted,1
hasPocketType,pockets,hasWaistline,high-waisted,1
hasNeckline,round neck,hasWaistline,high-waisted,1
hasFabricTreatment,soft fabric,hasSilhouette,straight,1
hasPocketType,pockets,hasSilhouette,straight,1
hasNeckline,round neck,hasSilhouette,straight,1
hasFabricTreatment,soft fabric,belongsToCategory,lowerbody,1
hasPocketType,pockets,belongsToCategory,lowerbody,1
hasNeckline,round neck,belongsToCategory,lowerbody,1
hasFabricTreatment,soft fabric,depicts,shorts,1
hasPocketType,pockets,depicts,shorts,1
hasNeckline,round neck,depicts,shorts,1
hasFabricTreatment,washed,hasPattern,striped,1
hasPocketType,front pocket,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,washed,1
hasOpeningType,button fly,hasFabricTreatment,washed,1
hasPocketType,front pocket,hasFabricTreatment,washed,1
hasSleeveType,sleeveless,hasFabricTreatment,washed,1
hasLength,short,hasFabricTreatment,washed,1
hasWaistline,high-waisted,hasFabricTreatment,washed,1
depicts,shorts,hasFabricTreatment,washed,1
hasPocketType,front pocket,hasMaterialType,cotton,1
hasFabricTreatment,washed,hasOpeningType,button fly,1
hasPocketType,front pocket,hasOpeningType,button fly,1
hasNeckline,round,hasOpeningType,button fly,1
hasLength,short,hasOpeningType,button fly,1
hasPattern,striped,hasPocketType,front pocket,1
hasFabricTreatment,washed,hasPocketType,front pocket,1
hasMaterialType,cotton,hasPocketType,front pocket,1
hasOpeningType,button fly,hasPocketType,front pocket,1
hasSleeveType,sleeveless,hasPocketType,front pocket,1
hasNeckline,round,hasPocketType,front pocket,1
hasLength,short,hasPocketType,front pocket,1
hasWaistline,high-waisted,hasPocketType,front pocket,1
hasSilhouette,straight,hasPocketType,front pocket,1
belongsToCategory,lowerbody,hasPocketType,front pocket,1
depicts,shorts,hasPocketType,front pocket,1
hasFabricTreatment,washed,hasSleeveType,sleeveless,1
hasPocketType,front pocket,hasSleeveType,sleeveless,1
hasOpeningType,button fly,hasNeckline,round,1
hasPocketType,front pocket,hasNeckline,round,1
hasFabricTreatment,washed,hasLength,short,1
hasOpeningType,button fly,hasLength,short,1
hasPocketType,front pocket,hasLength,short,1
hasFabricTreatment,washed,hasWaistline,high-waisted,1
hasPocketType,front pocket,hasWaistline,high-waisted,1
hasPocketType,front pocket,hasSilhouette,straight,1
hasPocketType,front pocket,belongsToCategory,lowerbody,1
hasFabricTreatment,washed,depicts,shorts,1
hasPocketType,front pocket,depicts,shorts,1
hasPocketType,front,hasPattern,striped,1
hasPocketType,front,hasMaterialType,cotton,1
hasPocketType,front,hasOpeningType,zipper,1
hasPattern,striped,hasPocketType,front,1
hasMaterialType,cotton,hasPocketType,front,1
hasOpeningType,zipper,hasPocketType,front,1
hasSleeveType,long,hasPocketType,front,1
hasLength,long,hasPocketType,front,1
hasWaistline,high,hasPocketType,front,1
hasSilhouette,straight,hasPocketType,front,1
belongsToCategory,lowerbody,hasPocketType,front,1
depicts,pants,hasPocketType,front,1
hasPocketType,front,hasSleeveType,long,1
hasPocketType,front,hasLength,long,1
hasPocketType,front,hasWaistline,high,1
hasPocketType,front,hasSilhouette,straight,1
hasPocketType,front,belongsToCategory,lowerbody,1
hasPocketType,front,depicts,pants,1
hasOpeningType,fly,hasMaterialType,cotton,1
hasMaterialType,cotton,hasOpeningType,fly,1
hasPocketType,side pockets,hasOpeningType,fly,1
hasSleeveType,straight,hasOpeningType,fly,1
hasLength,long,hasOpeningType,fly,1
hasWaistline,natural,hasOpeningType,fly,1
hasSilhouette,straight,hasOpeningType,fly,1
belongsToCategory,lowerbody,hasOpeningType,fly,1
depicts,pants,hasOpeningType,fly,1
hasOpeningType,fly,hasPocketType,side pockets,1
hasOpeningType,fly,hasSleeveType,straight,1
hasWaistline,natural,hasSleeveType,straight,1
hasOpeningType,fly,hasLength,long,1
hasOpeningType,fly,hasWaistline,natural,1
hasSleeveType,straight,hasWaistline,natural,1
hasOpeningType,fly,hasSilhouette,straight,1
hasOpeningType,fly,belongsToCategory,lowerbody,1
hasOpeningType,fly,depicts,pants,1
hasSleeveType,long,hasFabricTreatment,stretchy,1
hasFabricTreatment,stretchy,hasSleeveType,long,1
depicts,pants,hasLength,short,1
hasLength,short,depicts,pants,1
hasPocketType,normal,hasMaterialType,cotton,1
hasPocketType,normal,hasOpeningType,zipper,1
hasMaterialType,cotton,hasPocketType,normal,1
hasOpeningType,zipper,hasPocketType,normal,1
hasSleeveType,straight,hasPocketType,normal,1
hasLength,long,hasPocketType,normal,1
hasWaistline,high,hasPocketType,normal,1
hasSilhouette,straight,hasPocketType,normal,1
belongsToCategory,lowerbody,hasPocketType,normal,1
depicts,pants,hasPocketType,normal,1
hasPocketType,normal,hasSleeveType,straight,1
hasPocketType,normal,hasLength,long,1
hasPocketType,normal,hasWaistline,high,1
hasPocketType,normal,hasSilhouette,straight,1
hasPocketType,normal,belongsToCategory,lowerbody,1
hasPocketType,normal,depicts,pants,1
hasFabricTreatment,stretchy,hasPattern,solid color,1
hasWaistline,low rise,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,stretchy,1
hasLength,long,hasFabricTreatment,stretchy,1
hasWaistline,low rise,hasFabricTreatment,stretchy,1
hasWaistline,low rise,hasMaterialType,cotton,1
hasWaistline,low rise,hasOpeningType,zipper,1
hasFabricTreatment,stretchy,hasLength,long,1
hasWaistline,low rise,hasLength,long,1
hasPattern,solid color,hasWaistline,low rise,1
hasFabricTreatment,stretchy,hasWaistline,low rise,1
hasMaterialType,cotton,hasWaistline,low rise,1
