relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,non-treated,hasNeckline,v-shaped,1
hasLeatherType,uncoated,hasNeckline,v-shaped,1
hasMaterialType,leather,hasNeckline,v-shaped,1
hasOpeningType,zipper,hasNeckline,v-shaped,1
hasSleeveType,sleeveless,hasNeckline,v-shaped,1
hasLapelType,without lapel,hasNeckline,v-shaped,1
hasCollarType,without collar,hasNeckline,v-shaped,1
hasLength,short,hasNeckline,v-shaped,1
hasSilhouette,rectangular,hasNeckline,v-shaped,1
belongsToCategory,lowerbody,hasNeckline,v-shaped,1
depicts,wallet,hasNeckline,v-shaped,1
hasFabricTreatment,non-treated,hasLapelType,without lapel,1
hasLeatherType,uncoated,hasLapelType,without lapel,1
hasMaterialType,leather,hasLapelType,without lapel,1
hasOpeningType,zipper,hasLapelType,without lapel,1
hasSleeveType,sleeveless,hasLapelType,without lapel,1
hasNeckline,v-shaped,hasLapelType,without lapel,1
hasCollarType,without collar,hasLapelType,without lapel,1
hasLength,short,hasLapelType,without lapel,1
hasSilhouette,rectangular,hasLapelType,without lapel,1
belongsToCategory,lowerbody,hasLapelType,without lapel,1
depicts,wallet,hasLapelType,without lapel,1
hasFabricTreatment,non-treated,hasCollarType,without collar,1
hasLeatherType,uncoated,hasCollarType,without collar,1
hasMaterialType,leather,hasCollarType,without collar,1
hasOpeningType,zipper,hasCollarType,without collar,1
hasSleeveType,sleeveless,hasCollarType,without collar,1
hasNeckline,v-shaped,hasCollarType,without collar,1
hasLapelType,without lapel,hasCollarType,without collar,1
hasLength,short,hasCollarType,without collar,1
hasSilhouette,rectangular,hasCollarType,without collar,1
belongsToCategory,lowerbody,hasCollarType,without collar,1
depicts,wallet,hasCollarType,without collar,1
hasFabricTreatment,non-treated,hasLength,short,1
hasLeatherType,uncoated,hasLength,short,1
hasNeckline,v-shaped,hasLength,short,1
hasLapelType,without lapel,hasLength,short,1
hasCollarType,without collar,hasLength,short,1
hasFabricTreatment,non-treated,hasSilhouette,rectangular,1
hasLeatherType,uncoated,hasSilhouette,rectangular,1
hasNeckline,v-shaped,hasSilhouette,rectangular,1
hasLapelType,without lapel,hasSilhouette,rectangular,1
hasCollarType,without collar,hasSilhouette,rectangular,1
hasFabricTreatment,non-treated,belongsToCategory,lowerbody,1
hasLeatherType,uncoated,belongsToCategory,lowerbody,1
hasNeckline,v-shaped,belongsToCategory,lowerbody,1
hasLapelType,without lapel,belongsToCategory,lowerbody,1
hasCollarType,without collar,belongsToCategory,lowerbody,1
hasFabricTreatment,non-treated,depicts,wallet,1
hasLeatherType,uncoated,depicts,wallet,1
hasNeckline,v-shaped,depicts,wallet,1
hasLapelType,without lapel,depicts,wallet,1
hasCollarType,without collar,depicts,wallet,1
hasNeckline,no neckline,hasOpeningType,zipper closure,1
belongsToCategory,upperbody,hasOpeningType,zipper closure,1
hasOpeningType,zipper closure,hasNeckline,no neckline,1
hasOpeningType,zipper closure,belongsToCategory,upperbody,1
hasLeatherType,full-grain leather,hasFabricTreatment,smooth,1
hasNeckline,non-existent neckline,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasLeatherType,full-grain leather,1
hasSleeveType,sleeveless,hasLeatherType,full-grain leather,1
hasNeckline,non-existent neckline,hasLeatherType,full-grain leather,1
hasNeckline,non-existent neckline,hasMaterialType,leather,1
hasNeckline,non-existent neckline,hasOpeningType,zipper,1
hasLeatherType,full-grain leather,hasSleeveType,sleeveless,1
hasNeckline,non-existent neckline,hasSleeveType,sleeveless,1
hasFabricTreatment,smooth,hasNeckline,non-existent neckline,1
hasLeatherType,full-grain leather,hasNeckline,non-existent neckline,1
hasMaterialType,leather,hasNeckline,non-existent neckline,1
hasOpeningType,zipper,hasNeckline,non-existent neckline,1
hasSleeveType,sleeveless,hasNeckline,non-existent neckline,1
hasLength,short,hasNeckline,non-existent neckline,1
hasSilhouette,rectangular,hasNeckline,non-existent neckline,1
belongsToCategory,lowerbody,hasNeckline,non-existent neckline,1
depicts,wallet,hasNeckline,non-existent neckline,1
hasNeckline,non-existent neckline,hasLength,short,1
hasNeckline,non-existent neckline,hasSilhouette,rectangular,1
hasNeckline,non-existent neckline,belongsToCategory,lowerbody,1
hasNeckline,non-existent neckline,depicts,wallet,1
hasPocketType,non-existent,hasPattern,solid color,1
hasWaistline,non-existent,hasPattern,solid color,1
hasPocketType,non-existent,hasLeatherType,full-grain leather,1
hasWaistline,non-existent,hasLeatherType,full-grain leather,1
hasPocketType,non-existent,hasMaterialType,leather,1
hasWaistline,non-existent,hasMaterialType,leather,1
hasPocketType,non-existent,hasOpeningType,zipper,1
hasWaistline,non-existent,hasOpeningType,zipper,1
hasPattern,solid color,hasPocketType,non-existent,1
hasLeatherType,full-grain leather,hasPocketType,non-existent,1
hasMaterialType,leather,hasPocketType,non-existent,1
hasOpeningType,zipper,hasPocketType,non-existent,1
hasLength,short,hasPocketType,non-existent,1
hasSilhouette,rectangular,hasPocketType,non-existent,1
belongsToCategory,lowerbody,hasPocketType,non-existent,1
depicts,wallet,hasPocketType,non-existent,1
hasPocketType,non-existent,hasLength,short,1
hasWaistline,non-existent,hasLength,short,1
hasPattern,solid color,hasWaistline,non-existent,1
hasLeatherType,full-grain leather,hasWaistline,non-existent,1
hasMaterialType,leather,hasWaistline,non-existent,1
hasOpeningType,zipper,hasWaistline,non-existent,1
hasLength,short,hasWaistline,non-existent,1
hasSilhouette,rectangular,hasWaistline,non-existent,1
belongsToCategory,lowerbody,hasWaistline,non-existent,1
depicts,wallet,hasWaistline,non-existent,1
hasPocketType,non-existent,hasSilhouette,rectangular,1
hasWaistline,non-existent,hasSilhouette,rectangular,1
hasPocketType,non-existent,belongsToCategory,lowerbody,1
hasWaistline,non-existent,belongsToCategory,lowerbody,1
hasPocketType,non-existent,depicts,wallet,1
hasWaistline,non-existent,depicts,wallet,1
hasMaterialType,leather,hasFabricTreatment,no finishing or techniques,1
hasOpeningType,zipper,hasFabricTreatment,no finishing or techniques,1
hasLength,short,hasFabricTreatment,no finishing or techniques,1
hasSilhouette,rectangular,hasFabricTreatment,no finishing or techniques,1
belongsToCategory,lowerbody,hasFabricTreatment,no finishing or techniques,1
depicts,wallet,hasFabricTreatment,no finishing or techniques,1
hasFabricTreatment,no finishing or techniques,hasMaterialType,leather,1
hasFabricTreatment,no finishing or techniques,hasOpeningType,zipper,1
hasFabricTreatment,no finishing or techniques,hasLength,short,1
hasFabricTreatment,no finishing or techniques,hasSilhouette,rectangular,1
hasFabricTreatment,no finishing or techniques,belongsToCategory,lowerbody,1
hasFabricTreatment,no finishing or techniques,depicts,wallet,1
hasPocketType,front pocket,hasPattern,solid color,1
hasSleeveType,short,hasPattern,solid color,1
hasWaistline,natural,hasPattern,solid color,1
hasSleeveType,short,hasMaterialType,leather,1
hasPattern,solid color,hasPocketType,front pocket,1
hasSleeveType,short,hasPocketType,front pocket,1
hasWaistline,natural,hasPocketType,front pocket,1
hasPattern,solid color,hasSleeveType,short,1
hasMaterialType,leather,hasSleeveType,short,1
hasPocketType,front pocket,hasSleeveType,short,1
hasWaistline,natural,hasSleeveType,short,1
hasPattern,solid color,hasWaistline,natural,1
hasPocketType,front pocket,hasWaistline,natural,1
hasSleeveType,short,hasWaistline,natural,1
hasMaterialType,leather,hasLeatherType,no specific type,1
hasOpeningType,button closure,hasLeatherType,no specific type,1
hasPocketType,pockets,hasLeatherType,no specific type,1
hasSleeveType,sleeveless,hasLeatherType,no specific type,1
hasNeckline,no neckline,hasLeatherType,no specific type,1
hasLength,short,hasLeatherType,no specific type,1
hasSilhouette,rectangular,hasLeatherType,no specific type,1
belongsToCategory,upperbody,hasLeatherType,no specific type,1
depicts,wallet,hasLeatherType,no specific type,1
hasLeatherType,no specific type,hasMaterialType,leather,1
hasOpeningType,button closure,hasMaterialType,leather,1
hasLeatherType,no specific type,hasOpeningType,button closure,1
hasMaterialType,leather,hasOpeningType,button closure,1
hasPocketType,pockets,hasOpeningType,button closure,1
hasSleeveType,sleeveless,hasOpeningType,button closure,1
hasNeckline,no neckline,hasOpeningType,button closure,1
hasLength,short,hasOpeningType,button closure,1
hasSilhouette,rectangular,hasOpeningType,button closure,1
belongsToCategory,upperbody,hasOpeningType,button closure,1
depicts,wallet,hasOpeningType,button closure,1
hasLeatherType,no specific type,hasPocketType,pockets,1
hasOpeningType,button closure,hasPocketType,pockets,1
belongsToCategory,upperbody,hasPocketType,pockets,1
hasLeatherType,no specific type,hasSleeveType,sleeveless,1
hasOpeningType,button closure,hasSleeveType,sleeveless,1
hasLeatherType,no specific type,hasNeckline,no neckline,1
hasOpeningType,button closure,hasNeckline,no neckline,1
hasLeatherType,no specific type,hasLength,short,1
hasOpeningType,button closure,hasLength,short,1
hasLeatherType,no specific type,hasSilhouette,rectangular,1
hasOpeningType,button closure,hasSilhouette,rectangular,1
hasLeatherType,no specific type,belongsToCategory,upperbody,1
hasOpeningType,button closure,belongsToCategory,upperbody,1
hasPocketType,pockets,belongsToCategory,upperbody,1
hasLeatherType,no specific type,depicts,wallet,1
hasOpeningType,button closure,depicts,wallet,1
hasMaterialType,leather,hasFabricTreatment,stitched,1
hasOpeningType,zipper,hasFabricTreatment,stitched,1
hasLength,short,hasFabricTreatment,stitched,1
hasSilhouette,rectangular,hasFabricTreatment,stitched,1
belongsToCategory,lowerbody,hasFabricTreatment,stitched,1
depicts,wallet,hasFabricTreatment,stitched,1
hasFabricTreatment,stitched,hasMaterialType,leather,1
hasFabricTreatment,stitched,hasOpeningType,zipper,1
hasFabricTreatment,stitched,hasLength,short,1
hasFabricTreatment,stitched,hasSilhouette,rectangular,1
hasFabricTreatment,stitched,belongsToCategory,lowerbody,1
hasFabricTreatment,stitched,depicts,wallet,1
hasWaistline,high-waisted,hasFabricTreatment,smooth,1
hasWaistline,high-waisted,hasMaterialType,leather,1
hasWaistline,high-waisted,hasOpeningType,zipper,1
hasWaistline,high-waisted,hasLength,short,1
hasFabricTreatment,smooth,hasWaistline,high-waisted,1
hasMaterialType,leather,hasWaistline,high-waisted,1
hasOpeningType,zipper,hasWaistline,high-waisted,1
hasLength,short,hasWaistline,high-waisted,1
hasSilhouette,rectangular,hasWaistline,high-waisted,1
belongsToCategory,lowerbody,hasWaistline,high-waisted,1
depicts,wallet,hasWaistline,high-waisted,1
hasWaistline,high-waisted,hasSilhouette,rectangular,1
hasWaistline,high-waisted,belongsToCategory,lowerbody,1
hasWaistline,high-waisted,depicts,wallet,1
hasMaterialType,leather,hasPattern,solid-colored,1
hasOpeningType,zipper,hasPattern,solid-colored,1
hasLength,short,hasPattern,solid-colored,1
hasWaistline,natural,hasPattern,solid-colored,1
hasSilhouette,rectangular,hasPattern,solid-colored,1
belongsToCategory,lowerbody,hasPattern,solid-colored,1
depicts,wallet,hasPattern,solid-colored,1
hasPattern,solid-colored,hasMaterialType,leather,1
hasPattern,solid-colored,hasOpeningType,zipper,1
hasPattern,solid-colored,hasLength,short,1
hasWaistline,natural,hasLength,short,1
hasPattern,solid-colored,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
hasPattern,solid-colored,hasSilhouette,rectangular,1
hasPattern,solid-colored,belongsToCategory,lowerbody,1
hasPattern,solid-colored,depicts,wallet,1
hasFabricTreatment,durable,hasPattern,solid color,1
hasLeatherType,full grain leather,hasPattern,solid color,1
hasOpeningType,zipper opening,hasPattern,solid color,1
hasPocketType,internal pocket,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,durable,1
hasLeatherType,full grain leather,hasFabricTreatment,durable,1
hasMaterialType,leather,hasFabricTreatment,durable,1
hasOpeningType,zipper opening,hasFabricTreatment,durable,1
hasPocketType,internal pocket,hasFabricTreatment,durable,1
hasSleeveType,sleeveless,hasFabricTreatment,durable,1
hasLength,short,hasFabricTreatment,durable,1
hasWaistline,high,hasFabricTreatment,durable,1
hasSilhouette,rectangular,hasFabricTreatment,durable,1
belongsToCategory,lowerbody,hasFabricTreatment,durable,1
depicts,wallet,hasFabricTreatment,durable,1
hasPattern,solid color,hasLeatherType,full grain leather,1
hasFabricTreatment,durable,hasLeatherType,full grain leather,1
hasOpeningType,zipper opening,hasLeatherType,full grain leather,1
hasPocketType,internal pocket,hasLeatherType,full grain leather,1
hasWaistline,high,hasLeatherType,full grain leather,1
hasFabricTreatment,durable,hasMaterialType,leather,1
hasOpeningType,zipper opening,hasMaterialType,leather,1
hasPocketType,internal pocket,hasMaterialType,leather,1
hasPattern,solid color,hasOpeningType,zipper opening,1
hasFabricTreatment,durable,hasOpeningType,zipper opening,1
hasLeatherType,full grain leather,hasOpeningType,zipper opening,1
hasMaterialType,leather,hasOpeningType,zipper opening,1
hasPocketType,internal pocket,hasOpeningType,zipper opening,1
hasSleeveType,sleeveless,hasOpeningType,zipper opening,1
hasLength,short,hasOpeningType,zipper opening,1
hasWaistline,high,hasOpeningType,zipper opening,1
hasSilhouette,rectangular,hasOpeningType,zipper opening,1
belongsToCategory,lowerbody,hasOpeningType,zipper opening,1
depicts,wallet,hasOpeningType,zipper opening,1
hasPattern,solid color,hasPocketType,internal pocket,1
hasFabricTreatment,durable,hasPocketType,internal pocket,1
hasLeatherType,full grain leather,hasPocketType,internal pocket,1
hasMaterialType,leather,hasPocketType,internal pocket,1
hasOpeningType,zipper opening,hasPocketType,internal pocket,1
hasSleeveType,sleeveless,hasPocketType,internal pocket,1
hasLength,short,hasPocketType,internal pocket,1
hasWaistline,high,hasPocketType,internal pocket,1
hasSilhouette,rectangular,hasPocketType,internal pocket,1
belongsToCategory,lowerbody,hasPocketType,internal pocket,1
depicts,wallet,hasPocketType,internal pocket,1
hasFabricTreatment,durable,hasSleeveType,sleeveless,1
hasOpeningType,zipper opening,hasSleeveType,sleeveless,1
hasPocketType,internal pocket,hasSleeveType,sleeveless,1
hasFabricTreatment,durable,hasLength,short,1
hasOpeningType,zipper opening,hasLength,short,1
hasPocketType,internal pocket,hasLength,short,1
hasFabricTreatment,durable,hasWaistline,high,1
hasLeatherType,full grain leather,hasWaistline,high,1
hasOpeningType,zipper opening,hasWaistline,high,1
hasPocketType,internal pocket,hasWaistline,high,1
hasFabricTreatment,durable,hasSilhouette,rectangular,1
hasOpeningType,zipper opening,hasSilhouette,rectangular,1
hasPocketType,internal pocket,hasSilhouette,rectangular,1
hasFabricTreatment,durable,belongsToCategory,lowerbody,1
hasOpeningType,zipper opening,belongsToCategory,lowerbody,1
hasPocketType,internal pocket,belongsToCategory,lowerbody,1
hasFabricTreatment,durable,depicts,wallet,1
hasOpeningType,zipper opening,depicts,wallet,1
hasPocketType,internal pocket,depicts,wallet,1
hasMaterialType,leather,hasLeatherType,cowhide,1
hasOpeningType,open front,hasLeatherType,cowhide,1
hasPocketType,pockets,hasLeatherType,cowhide,1
hasSleeveType,sleeveless,hasLeatherType,cowhide,1
hasNeckline,no neckline,hasLeatherType,cowhide,1
hasLength,short,hasLeatherType,cowhide,1
hasSilhouette,rectangular,hasLeatherType,cowhide,1
belongsToCategory,lowerbody,hasLeatherType,cowhide,1
depicts,wallet,hasLeatherType,cowhide,1
hasLeatherType,cowhide,hasMaterialType,leather,1
hasOpeningType,open front,hasMaterialType,leather,1
hasLeatherType,cowhide,hasOpeningType,open front,1
hasMaterialType,leather,hasOpeningType,open front,1
hasPocketType,pockets,hasOpeningType,open front,1
hasSleeveType,sleeveless,hasOpeningType,open front,1
hasNeckline,no neckline,hasOpeningType,open front,1
hasLength,short,hasOpeningType,open front,1
hasSilhouette,rectangular,hasOpeningType,open front,1
belongsToCategory,lowerbody,hasOpeningType,open front,1
depicts,wallet,hasOpeningType,open front,1
hasLeatherType,cowhide,hasPocketType,pockets,1
hasOpeningType,open front,hasPocketType,pockets,1
belongsToCategory,lowerbody,hasPocketType,pockets,1
hasLeatherType,cowhide,hasSleeveType,sleeveless,1
hasOpeningType,open front,hasSleeveType,sleeveless,1
hasLeatherType,cowhide,hasNeckline,no neckline,1
hasOpeningType,open front,hasNeckline,no neckline,1
hasLeatherType,cowhide,hasLength,short,1
hasOpeningType,open front,hasLength,short,1
hasLeatherType,cowhide,hasSilhouette,rectangular,1
hasOpeningType,open front,hasSilhouette,rectangular,1
hasLeatherType,cowhide,belongsToCategory,lowerbody,1
hasOpeningType,open front,belongsToCategory,lowerbody,1
hasPocketType,pockets,belongsToCategory,lowerbody,1
hasLeatherType,cowhide,depicts,wallet,1
hasOpeningType,open front,depicts,wallet,1
hasMaterialType,leather,hasLeatherType,full-grain,1
hasOpeningType,zipper,hasLeatherType,full-grain,1
hasLength,short,hasLeatherType,full-grain,1
hasSilhouette,rectangular,hasLeatherType,full-grain,1
belongsToCategory,lowerbody,hasLeatherType,full-grain,1
depicts,wallet,hasLeatherType,full-grain,1
hasLeatherType,full-grain,hasMaterialType,leather,1
hasLeatherType,full-grain,hasOpeningType,zipper,1
hasLeatherType,full-grain,hasLength,short,1
hasLeatherType,full-grain,hasSilhouette,rectangular,1
hasLeatherType,full-grain,belongsToCategory,lowerbody,1
hasLeatherType,full-grain,depicts,wallet,1
hasFabricTreatment,smooth,hasPattern,solid color,1
hasLeatherType,calfskin,hasPattern,solid color,1
hasOpeningType,folded,hasPattern,solid color,1
hasNeckline,no neckline,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,smooth,1
hasLeatherType,calfskin,hasFabricTreatment,smooth,1
hasOpeningType,folded,hasFabricTreatment,smooth,1
hasNeckline,no neckline,hasFabricTreatment,smooth,1
hasPattern,solid color,hasLeatherType,calfskin,1
hasFabricTreatment,smooth,hasLeatherType,calfskin,1
hasMaterialType,leather,hasLeatherType,calfskin,1
hasOpeningType,folded,hasLeatherType,calfskin,1
hasSleeveType,sleeveless,hasLeatherType,calfskin,1
hasNeckline,no neckline,hasLeatherType,calfskin,1
hasLength,short,hasLeatherType,calfskin,1
hasSilhouette,rectangular,hasLeatherType,calfskin,1
belongsToCategory,lowerbody,hasLeatherType,calfskin,1
depicts,wallet,hasLeatherType,calfskin,1
hasLeatherType,calfskin,hasMaterialType,leather,1
hasOpeningType,folded,hasMaterialType,leather,1
hasPattern,solid color,hasOpeningType,folded,1
hasFabricTreatment,smooth,hasOpeningType,folded,1
hasLeatherType,calfskin,hasOpeningType,folded,1
hasMaterialType,leather,hasOpeningType,folded,1
hasSleeveType,sleeveless,hasOpeningType,folded,1
hasNeckline,no neckline,hasOpeningType,folded,1
hasLength,short,hasOpeningType,folded,1
hasSilhouette,rectangular,hasOpeningType,folded,1
belongsToCategory,lowerbody,hasOpeningType,folded,1
depicts,wallet,hasOpeningType,folded,1
hasLeatherType,calfskin,hasSleeveType,sleeveless,1
hasOpeningType,folded,hasSleeveType,sleeveless,1
hasPattern,solid color,hasNeckline,no neckline,1
hasFabricTreatment,smooth,hasNeckline,no neckline,1
hasLeatherType,calfskin,hasNeckline,no neckline,1
hasOpeningType,folded,hasNeckline,no neckline,1
hasLeatherType,calfskin,hasLength,short,1
hasOpeningType,folded,hasLength,short,1
hasLeatherType,calfskin,hasSilhouette,rectangular,1
hasOpeningType,folded,hasSilhouette,rectangular,1
hasLeatherType,calfskin,belongsToCategory,lowerbody,1
hasOpeningType,folded,belongsToCategory,lowerbody,1
hasLeatherType,calfskin,depicts,wallet,1
hasOpeningType,folded,depicts,wallet,1
hasMaterialType,leather,hasLeatherType,smooth,1
hasOpeningType,zipper,hasLeatherType,smooth,1
hasPocketType,front pocket,hasLeatherType,smooth,1
hasLength,short,hasLeatherType,smooth,1
hasWaistline,high,hasLeatherType,smooth,1
hasSilhouette,rectangular,hasLeatherType,smooth,1
belongsToCategory,lowerbody,hasLeatherType,smooth,1
depicts,wallet,hasLeatherType,smooth,1
hasLeatherType,smooth,hasMaterialType,leather,1
hasLeatherType,smooth,hasOpeningType,zipper,1
hasLeatherType,smooth,hasPocketType,front pocket,1
hasLength,short,hasPocketType,front pocket,1
hasWaistline,high,hasPocketType,front pocket,1
hasLeatherType,smooth,hasLength,short,1
hasPocketType,front pocket,hasLength,short,1
hasLeatherType,smooth,hasWaistline,high,1
hasPocketType,front pocket,hasWaistline,high,1
hasLeatherType,smooth,hasSilhouette,rectangular,1
hasLeatherType,smooth,belongsToCategory,lowerbody,1
hasLeatherType,smooth,depicts,wallet,1
hasLeatherType,cowhide leather,hasPattern,solid color,1
hasPattern,solid color,hasLeatherType,cowhide leather,1
hasMaterialType,leather,hasLeatherType,cowhide leather,1
hasOpeningType,zipper,hasLeatherType,cowhide leather,1
hasSleeveType,sleeveless,hasLeatherType,cowhide leather,1
hasLength,short,hasLeatherType,cowhide leather,1
hasWaistline,high,hasLeatherType,cowhide leather,1
hasSilhouette,rectangular,hasLeatherType,cowhide leather,1
belongsToCategory,lowerbody,hasLeatherType,cowhide leather,1
depicts,wallet,hasLeatherType,cowhide leather,1
hasLeatherType,cowhide leather,hasMaterialType,leather,1
hasLeatherType,cowhide leather,hasOpeningType,zipper,1
hasLeatherType,cowhide leather,hasSleeveType,sleeveless,1
hasLeatherType,cowhide leather,hasLength,short,1
hasLeatherType,cowhide leather,hasWaistline,high,1
hasLeatherType,cowhide leather,hasSilhouette,rectangular,1
hasLeatherType,cowhide leather,belongsToCategory,lowerbody,1
hasLeatherType,cowhide leather,depicts,wallet,1
