relation1,attribute1,relation2,attribute2,frequency
hasLength,ankle-length,hasOpeningType,fly,1
hasWaistline,high-waisted,hasOpeningType,fly,1
hasSilhouette,straight,hasOpeningType,fly,1
belongsToCategory,lowerbody,hasOpeningType,fly,1
depicts,pants,hasOpeningType,fly,1
hasOpeningType,fly,hasPocketType,side pockets,1
hasFabricTreatment,plain weave,hasSleeveType,long,1
hasOpeningType,fly,hasSleeveType,long,1
hasOpeningType,fly,hasLength,ankle-length,1
hasOpeningType,fly,hasWaistline,high-waisted,1
hasOpeningType,fly,hasSilhouette,straight,1
hasOpeningType,fly,belongsToCategory,lowerbody,1
hasOpeningType,fly,depicts,pants,1
hasFabricTreatment,washed,hasPattern,abstract pattern,1
hasMaterialType,denim,hasPattern,abstract pattern,1
hasOpeningType,zipper,hasPattern,abstract pattern,1
hasPocketType,slant pockets,hasPattern,abstract pattern,1
hasSleeveType,long-sleeve,hasPattern,abstract pattern,1
hasLength,ankle-length,hasPattern,abstract pattern,1
hasWaistline,high-waisted,hasPattern,abstract pattern,1
hasSilhouette,straight,hasPattern,abstract pattern,1
belongsToCategory,lowerbody,hasPattern,abstract pattern,1
depicts,pants,hasPattern,abstract pattern,1
hasPattern,abstract pattern,hasFabricTreatment,washed,1
hasMaterialType,denim,hasFabricTreatment,washed,1
hasPocketType,slant pockets,hasFabricTreatment,washed,1
hasSleeveType,long-sleeve,hasFabricTreatment,washed,1
hasPattern,abstract pattern,hasMaterialType,denim,1
hasFabricTreatment,washed,hasMaterialType,denim,1
hasOpeningType,zipper,hasMaterialType,denim,1
hasPocketType,slant pockets,hasMaterialType,denim,1
hasSleeveType,long-sleeve,hasMaterialType,denim,1
hasLength,ankle-length,hasMaterialType,denim,1
hasWaistline,high-waisted,hasMaterialType,denim,1
hasSilhouette,straight,hasMaterialType,denim,1
belongsToCategory,lowerbody,hasMaterialType,denim,1
depicts,pants,hasMaterialType,denim,1
hasPattern,abstract pattern,hasOpeningType,zipper,1
hasMaterialType,denim,hasOpeningType,zipper,1
hasPocketType,slant pockets,hasOpeningType,zipper,1
hasPattern,abstract pattern,hasPocketType,slant pockets,1
hasFabricTreatment,washed,hasPocketType,slant pockets,1
hasMaterialType,denim,hasPocketType,slant pockets,1
hasOpeningType,zipper,hasPocketType,slant pockets,1
hasPattern,abstract pattern,hasSleeveType,long-sleeve,1
hasFabricTreatment,washed,hasSleeveType,long-sleeve,1
hasMaterialType,denim,hasSleeveType,long-sleeve,1
hasPattern,abstract pattern,hasLength,ankle-length,1
hasMaterialType,denim,hasLength,ankle-length,1
hasPattern,abstract pattern,hasWaistline,high-waisted,1
hasMaterialType,denim,hasWaistline,high-waisted,1
hasPattern,abstract pattern,hasSilhouette,straight,1
hasMaterialType,denim,hasSilhouette,straight,1
hasPattern,abstract pattern,belongsToCategory,lowerbody,1
hasMaterialType,denim,belongsToCategory,lowerbody,1
hasPattern,abstract pattern,depicts,pants,1
hasMaterialType,denim,depicts,pants,1
hasOpeningType,zipper closure,hasPattern,striped,1
hasPattern,striped,hasOpeningType,zipper closure,1
hasSleeveType,sleeveless,hasOpeningType,zipper closure,1
hasOpeningType,zipper closure,hasSleeveType,sleeveless,1
hasOpeningType,zip closure,hasPattern,solid color,1
hasNeckline,round neckline,hasPattern,solid color,1
hasOpeningType,zip closure,hasFabricTreatment,plain weave,1
hasNeckline,round neckline,hasFabricTreatment,plain weave,1
hasOpeningType,zip closure,hasLeatherType,no leather,1
hasNeckline,round neckline,hasLeatherType,no leather,1
hasOpeningType,zip closure,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,zip closure,1
hasFabricTreatment,plain weave,hasOpeningType,zip closure,1
hasLeatherType,no leather,hasOpeningType,zip closure,1
hasMaterialType,cotton,hasOpeningType,zip closure,1
hasPocketType,side pockets,hasOpeningType,zip closure,1
hasSleeveType,long-sleeve,hasOpeningType,zip closure,1
hasNeckline,round neckline,hasOpeningType,zip closure,1
hasLength,ankle-length,hasOpeningType,zip closure,1
hasWaistline,high-waisted,hasOpeningType,zip closure,1
hasSilhouette,straight,hasOpeningType,zip closure,1
belongsToCategory,lowerbody,hasOpeningType,zip closure,1
depicts,pants,hasOpeningType,zip closure,1
hasOpeningType,zip closure,hasPocketType,side pockets,1
hasOpeningType,zip closure,hasSleeveType,long-sleeve,1
hasPattern,solid color,hasNeckline,round neckline,1
hasFabricTreatment,plain weave,hasNeckline,round neckline,1
hasLeatherType,no leather,hasNeckline,round neckline,1
hasOpeningType,zip closure,hasNeckline,round neckline,1
hasOpeningType,zip closure,hasLength,ankle-length,1
hasOpeningType,zip closure,hasWaistline,high-waisted,1
hasOpeningType,zip closure,hasSilhouette,straight,1
hasOpeningType,zip closure,belongsToCategory,lowerbody,1
hasOpeningType,zip closure,depicts,pants,1
hasMaterialType,cotton,hasFabricTreatment,no-treatment,1
hasOpeningType,fly-front,hasFabricTreatment,no-treatment,1
hasPocketType,side-pocket,hasFabricTreatment,no-treatment,1
hasSleeveType,long-sleeve,hasFabricTreatment,no-treatment,1
hasLapelType,no-lapel,hasFabricTreatment,no-treatment,1
hasLength,ankle-length,hasFabricTreatment,no-treatment,1
hasWaistline,high-waisted,hasFabricTreatment,no-treatment,1
hasSilhouette,straight,hasFabricTreatment,no-treatment,1
belongsToCategory,lowerbody,hasFabricTreatment,no-treatment,1
depicts,pants,hasFabricTreatment,no-treatment,1
hasFabricTreatment,no-treatment,hasMaterialType,cotton,1
hasOpeningType,fly-front,hasMaterialType,cotton,1
hasPocketType,side-pocket,hasMaterialType,cotton,1
hasLapelType,no-lapel,hasMaterialType,cotton,1
hasFabricTreatment,no-treatment,hasOpeningType,fly-front,1
hasMaterialType,cotton,hasOpeningType,fly-front,1
hasPocketType,side-pocket,hasOpeningType,fly-front,1
hasSleeveType,long-sleeve,hasOpeningType,fly-front,1
hasLapelType,no-lapel,hasOpeningType,fly-front,1
hasLength,ankle-length,hasOpeningType,fly-front,1
hasWaistline,high-waisted,hasOpeningType,fly-front,1
hasSilhouette,straight,hasOpeningType,fly-front,1
belongsToCategory,lowerbody,hasOpeningType,fly-front,1
depicts,pants,hasOpeningType,fly-front,1
hasFabricTreatment,no-treatment,hasPocketType,side-pocket,1
hasMaterialType,cotton,hasPocketType,side-pocket,1
hasOpeningType,fly-front,hasPocketType,side-pocket,1
hasSleeveType,long-sleeve,hasPocketType,side-pocket,1
hasLapelType,no-lapel,hasPocketType,side-pocket,1
hasLength,ankle-length,hasPocketType,side-pocket,1
hasWaistline,high-waisted,hasPocketType,side-pocket,1
hasSilhouette,straight,hasPocketType,side-pocket,1
belongsToCategory,lowerbody,hasPocketType,side-pocket,1
depicts,pants,hasPocketType,side-pocket,1
hasFabricTreatment,no-treatment,hasSleeveType,long-sleeve,1
hasOpeningType,fly-front,hasSleeveType,long-sleeve,1
hasPocketType,side-pocket,hasSleeveType,long-sleeve,1
hasLapelType,no-lapel,hasSleeveType,long-sleeve,1
hasFabricTreatment,no-treatment,hasLapelType,no-lapel,1
hasMaterialType,cotton,hasLapelType,no-lapel,1
hasOpeningType,fly-front,hasLapelType,no-lapel,1
hasPocketType,side-pocket,hasLapelType,no-lapel,1
hasSleeveType,long-sleeve,hasLapelType,no-lapel,1
hasLength,ankle-length,hasLapelType,no-lapel,1
hasWaistline,high-waisted,hasLapelType,no-lapel,1
hasSilhouette,straight,hasLapelType,no-lapel,1
belongsToCategory,lowerbody,hasLapelType,no-lapel,1
depicts,pants,hasLapelType,no-lapel,1
hasFabricTreatment,no-treatment,hasLength,ankle-length,1
hasOpeningType,fly-front,hasLength,ankle-length,1
hasPocketType,side-pocket,hasLength,ankle-length,1
hasLapelType,no-lapel,hasLength,ankle-length,1
hasFabricTreatment,no-treatment,hasWaistline,high-waisted,1
hasOpeningType,fly-front,hasWaistline,high-waisted,1
hasPocketType,side-pocket,hasWaistline,high-waisted,1
hasLapelType,no-lapel,hasWaistline,high-waisted,1
hasFabricTreatment,no-treatment,hasSilhouette,straight,1
hasOpeningType,fly-front,hasSilhouette,straight,1
hasPocketType,side-pocket,hasSilhouette,straight,1
hasLapelType,no-lapel,hasSilhouette,straight,1
hasFabricTreatment,no-treatment,belongsToCategory,lowerbody,1
hasOpeningType,fly-front,belongsToCategory,lowerbody,1
hasPocketType,side-pocket,belongsToCategory,lowerbody,1
hasLapelType,no-lapel,belongsToCategory,lowerbody,1
hasFabricTreatment,no-treatment,depicts,pants,1
hasOpeningType,fly-front,depicts,pants,1
hasPocketType,side-pocket,depicts,pants,1
hasLapelType,no-lapel,depicts,pants,1
hasOpeningType,side opening,hasPattern,striped,1
hasPattern,striped,hasOpeningType,side opening,1
hasFabricTreatment,unfinished seams,hasPattern,floral print,1
hasMaterialType,cotton,hasPattern,floral print,1
hasOpeningType,zipper closure,hasPattern,floral print,1
hasPocketType,side pockets,hasPattern,floral print,1
hasSleeveType,long-sleeve,hasPattern,floral print,1
hasLength,ankle-length,hasPattern,floral print,1
hasWaistline,high-waisted,hasPattern,floral print,1
hasSilhouette,straight,hasPattern,floral print,1
hasNickname,salwar,hasPattern,floral print,1
belongsToCategory,lowerbody,hasPattern,floral print,1
depicts,pants,hasPattern,floral print,1
hasPattern,floral print,hasFabricTreatment,unfinished seams,1
hasMaterialType,cotton,hasFabricTreatment,unfinished seams,1
hasOpeningType,zipper closure,hasFabricTreatment,unfinished seams,1
hasPocketType,side pockets,hasFabricTreatment,unfinished seams,1
hasSleeveType,long-sleeve,hasFabricTreatment,unfinished seams,1
hasLength,ankle-length,hasFabricTreatment,unfinished seams,1
hasWaistline,high-waisted,hasFabricTreatment,unfinished seams,1
hasSilhouette,straight,hasFabricTreatment,unfinished seams,1
hasNickname,salwar,hasFabricTreatment,unfinished seams,1
belongsToCategory,lowerbody,hasFabricTreatment,unfinished seams,1
depicts,pants,hasFabricTreatment,unfinished seams,1
hasPattern,floral print,hasMaterialType,cotton,1
hasFabricTreatment,unfinished seams,hasMaterialType,cotton,1
hasNickname,salwar,hasMaterialType,cotton,1
hasPattern,floral print,hasOpeningType,zipper closure,1
hasFabricTreatment,unfinished seams,hasOpeningType,zipper closure,1
hasNickname,salwar,hasOpeningType,zipper closure,1
hasPattern,floral print,hasPocketType,side pockets,1
hasFabricTreatment,unfinished seams,hasPocketType,side pockets,1
hasNickname,salwar,hasPocketType,side pockets,1
hasPattern,floral print,hasSleeveType,long-sleeve,1
hasFabricTreatment,unfinished seams,hasSleeveType,long-sleeve,1
hasNickname,salwar,hasSleeveType,long-sleeve,1
hasPattern,floral print,hasLength,ankle-length,1
hasFabricTreatment,unfinished seams,hasLength,ankle-length,1
hasNickname,salwar,hasLength,ankle-length,1
hasPattern,floral print,hasWaistline,high-waisted,1
hasFabricTreatment,unfinished seams,hasWaistline,high-waisted,1
hasNickname,salwar,hasWaistline,high-waisted,1
hasPattern,floral print,hasSilhouette,straight,1
hasFabricTreatment,unfinished seams,hasSilhouette,straight,1
hasNickname,salwar,hasSilhouette,straight,1
hasPattern,floral print,hasNickname,salwar,1
hasFabricTreatment,unfinished seams,hasNickname,salwar,1
hasMaterialType,cotton,hasNickname,salwar,1
hasOpeningType,zipper closure,hasNickname,salwar,1
hasPocketType,side pockets,hasNickname,salwar,1
hasSleeveType,long-sleeve,hasNickname,salwar,1
hasLength,ankle-length,hasNickname,salwar,1
hasWaistline,high-waisted,hasNickname,salwar,1
hasSilhouette,straight,hasNickname,salwar,1
belongsToCategory,lowerbody,hasNickname,salwar,1
depicts,pants,hasNickname,salwar,1
hasPattern,floral print,belongsToCategory,lowerbody,1
hasFabricTreatment,unfinished seams,belongsToCategory,lowerbody,1
hasNickname,salwar,belongsToCategory,lowerbody,1
hasPattern,floral print,depicts,pants,1
hasFabricTreatment,unfinished seams,depicts,pants,1
hasNickname,salwar,depicts,pants,1
hasPocketType,front pockets,hasPattern,floral,1
hasSleeveType,long,hasPattern,floral,1
hasPocketType,front pockets,hasMaterialType,cotton,1
hasPocketType,front pockets,hasOpeningType,zipper,1
hasPattern,floral,hasPocketType,front pockets,1
hasMaterialType,cotton,hasPocketType,front pockets,1
hasOpeningType,zipper,hasPocketType,front pockets,1
hasSleeveType,long,hasPocketType,front pockets,1
hasLength,ankle-length,hasPocketType,front pockets,1
hasWaistline,high-waisted,hasPocketType,front pockets,1
hasSilhouette,straight,hasPocketType,front pockets,1
belongsToCategory,lowerbody,hasPocketType,front pockets,1
depicts,pants,hasPocketType,front pockets,1
hasPattern,floral,hasSleeveType,long,1
hasPocketType,front pockets,hasSleeveType,long,1
hasPocketType,front pockets,hasLength,ankle-length,1
hasPocketType,front pockets,hasWaistline,high-waisted,1
hasPocketType,front pockets,hasSilhouette,straight,1
hasPocketType,front pockets,belongsToCategory,lowerbody,1
hasPocketType,front pockets,depicts,pants,1
hasFabricTreatment,washed,hasPattern,floral,1
hasSleeveType,sleeveless,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,washed,1
hasPattern,floral,hasSleeveType,sleeveless,1
hasPattern,floral,hasAnimalPattern,no,1
hasFabricTreatment,plain weave,hasAnimalPattern,no,1
hasMaterialType,cotton,hasAnimalPattern,no,1
hasOpeningType,side opening,hasAnimalPattern,no,1
hasLength,ankle-length,hasAnimalPattern,no,1
hasWaistline,high-waisted,hasAnimalPattern,no,1
hasSilhouette,straight,hasAnimalPattern,no,1
belongsToCategory,lowerbody,hasAnimalPattern,no,1
depicts,pants,hasAnimalPattern,no,1
hasAnimalPattern,no,hasPattern,floral,1
hasAnimalPattern,no,hasFabricTreatment,plain weave,1
hasOpeningType,side opening,hasFabricTreatment,plain weave,1
hasAnimalPattern,no,hasMaterialType,cotton,1
hasAnimalPattern,no,hasOpeningType,side opening,1
hasFabricTreatment,plain weave,hasOpeningType,side opening,1
hasAnimalPattern,no,hasLength,ankle-length,1
hasAnimalPattern,no,hasWaistline,high-waisted,1
hasAnimalPattern,no,hasSilhouette,straight,1
hasAnimalPattern,no,belongsToCategory,lowerbody,1
hasAnimalPattern,no,depicts,pants,1
hasSleeveType,short-sleeve,hasPattern,floral,1
hasNeckline,crewneck,hasPattern,floral,1
hasLapelType,lapelless,hasPattern,floral,1
hasNeckline,crewneck,hasMaterialType,cotton,1
hasLapelType,lapelless,hasMaterialType,cotton,1
hasPocketType,patch pockets,hasOpeningType,side opening,1
hasNeckline,crewneck,hasOpeningType,side opening,1
hasLapelType,lapelless,hasOpeningType,side opening,1
hasOpeningType,side opening,hasPocketType,patch pockets,1
hasSleeveType,short-sleeve,hasPocketType,patch pockets,1
hasNeckline,crewneck,hasPocketType,patch pockets,1
hasLapelType,lapelless,hasPocketType,patch pockets,1
hasPattern,floral,hasSleeveType,short-sleeve,1
hasPocketType,patch pockets,hasSleeveType,short-sleeve,1
hasNeckline,crewneck,hasSleeveType,short-sleeve,1
hasLapelType,lapelless,hasSleeveType,short-sleeve,1
hasPattern,floral,hasNeckline,crewneck,1
hasMaterialType,cotton,hasNeckline,crewneck,1
hasOpeningType,side opening,hasNeckline,crewneck,1
hasPocketType,patch pockets,hasNeckline,crewneck,1
hasSleeveType,short-sleeve,hasNeckline,crewneck,1
hasLapelType,lapelless,hasNeckline,crewneck,1
hasLength,ankle-length,hasNeckline,crewneck,1
hasWaistline,high-waisted,hasNeckline,crewneck,1
hasSilhouette,straight,hasNeckline,crewneck,1
belongsToCategory,lowerbody,hasNeckline,crewneck,1
depicts,pants,hasNeckline,crewneck,1
hasPattern,floral,hasLapelType,lapelless,1
hasMaterialType,cotton,hasLapelType,lapelless,1
hasOpeningType,side opening,hasLapelType,lapelless,1
hasPocketType,patch pockets,hasLapelType,lapelless,1
hasSleeveType,short-sleeve,hasLapelType,lapelless,1
hasNeckline,crewneck,hasLapelType,lapelless,1
hasLength,ankle-length,hasLapelType,lapelless,1
hasWaistline,high-waisted,hasLapelType,lapelless,1
hasSilhouette,straight,hasLapelType,lapelless,1
belongsToCategory,lowerbody,hasLapelType,lapelless,1
depicts,pants,hasLapelType,lapelless,1
hasNeckline,crewneck,hasLength,ankle-length,1
hasLapelType,lapelless,hasLength,ankle-length,1
hasNeckline,crewneck,hasWaistline,high-waisted,1
hasLapelType,lapelless,hasWaistline,high-waisted,1
hasNeckline,crewneck,hasSilhouette,straight,1
hasLapelType,lapelless,hasSilhouette,straight,1
hasNeckline,crewneck,belongsToCategory,lowerbody,1
hasLapelType,lapelless,belongsToCategory,lowerbody,1
hasNeckline,crewneck,depicts,pants,1
hasLapelType,lapelless,depicts,pants,1
hasSleeveType,long-sleeve,hasOpeningType,button fly,1
hasOpeningType,button fly,hasSleeveType,long-sleeve,1
hasSleeveType,long,hasOpeningType,zipper closure,1
hasOpeningType,zipper closure,hasSleeveType,long,1
hasPocketType,front pocket,hasMaterialType,cotton,1
hasSleeveType,straight,hasMaterialType,cotton,1
hasLength,full length,hasMaterialType,cotton,1
hasNickname,blue jeans,hasMaterialType,cotton,1
hasPocketType,front pocket,hasOpeningType,zipper,1
hasSleeveType,straight,hasOpeningType,zipper,1
hasLength,full length,hasOpeningType,zipper,1
hasNickname,blue jeans,hasOpeningType,zipper,1
hasMaterialType,cotton,hasPocketType,front pocket,1
hasOpeningType,zipper,hasPocketType,front pocket,1
hasSleeveType,straight,hasPocketType,front pocket,1
hasLength,full length,hasPocketType,front pocket,1
hasWaistline,high-waisted,hasPocketType,front pocket,1
hasSilhouette,straight,hasPocketType,front pocket,1
hasNickname,blue jeans,hasPocketType,front pocket,1
belongsToCategory,lowerbody,hasPocketType,front pocket,1
depicts,pants,hasPocketType,front pocket,1
hasMaterialType,cotton,hasSleeveType,straight,1
hasOpeningType,zipper,hasSleeveType,straight,1
hasPocketType,front pocket,hasSleeveType,straight,1
hasLength,full length,hasSleeveType,straight,1
hasWaistline,high-waisted,hasSleeveType,straight,1
hasNickname,blue jeans,hasSleeveType,straight,1
belongsToCategory,lowerbody,hasSleeveType,straight,1
depicts,pants,hasSleeveType,straight,1
hasMaterialType,cotton,hasLength,full length,1
hasOpeningType,zipper,hasLength,full length,1
hasPocketType,front pocket,hasLength,full length,1
hasSleeveType,straight,hasLength,full length,1
hasWaistline,high-waisted,hasLength,full length,1
hasSilhouette,straight,hasLength,full length,1
hasNickname,blue jeans,hasLength,full length,1
belongsToCategory,lowerbody,hasLength,full length,1
depicts,pants,hasLength,full length,1
hasPocketType,front pocket,hasWaistline,high-waisted,1
hasSleeveType,straight,hasWaistline,high-waisted,1
hasLength,full length,hasWaistline,high-waisted,1
hasNickname,blue jeans,hasWaistline,high-waisted,1
hasPocketType,front pocket,hasSilhouette,straight,1
hasLength,full length,hasSilhouette,straight,1
hasNickname,blue jeans,hasSilhouette,straight,1
hasMaterialType,cotton,hasNickname,blue jeans,1
hasOpeningType,zipper,hasNickname,blue jeans,1
hasPocketType,front pocket,hasNickname,blue jeans,1
hasSleeveType,straight,hasNickname,blue jeans,1
hasLength,full length,hasNickname,blue jeans,1
hasWaistline,high-waisted,hasNickname,blue jeans,1
hasSilhouette,straight,hasNickname,blue jeans,1
belongsToCategory,lowerbody,hasNickname,blue jeans,1
depicts,pants,hasNickname,blue jeans,1
hasPocketType,front pocket,belongsToCategory,lowerbody,1
hasSleeveType,straight,belongsToCategory,lowerbody,1
hasLength,full length,belongsToCategory,lowerbody,1
hasNickname,blue jeans,belongsToCategory,lowerbody,1
hasPocketType,front pocket,depicts,pants,1
hasSleeveType,straight,depicts,pants,1
hasLength,full length,depicts,pants,1
hasNickname,blue jeans,depicts,pants,1
hasOpeningType,zipper-opening,hasFabricTreatment,washed,1
hasPocketType,no-pockets,hasFabricTreatment,washed,1
hasOpeningType,zipper-opening,hasMaterialType,cotton,1
hasPocketType,no-pockets,hasMaterialType,cotton,1
hasFabricTreatment,washed,hasOpeningType,zipper-opening,1
hasMaterialType,cotton,hasOpeningType,zipper-opening,1
hasPocketType,no-pockets,hasOpeningType,zipper-opening,1
hasSleeveType,sleeveless,hasOpeningType,zipper-opening,1
hasLength,ankle-length,hasOpeningType,zipper-opening,1
hasWaistline,high-waisted,hasOpeningType,zipper-opening,1
hasSilhouette,straight,hasOpeningType,zipper-opening,1
belongsToCategory,lowerbody,hasOpeningType,zipper-opening,1
depicts,pants,hasOpeningType,zipper-opening,1
hasFabricTreatment,washed,hasPocketType,no-pockets,1
hasMaterialType,cotton,hasPocketType,no-pockets,1
hasOpeningType,zipper-opening,hasPocketType,no-pockets,1
hasSleeveType,sleeveless,hasPocketType,no-pockets,1
hasLength,ankle-length,hasPocketType,no-pockets,1
hasWaistline,high-waisted,hasPocketType,no-pockets,1
hasSilhouette,straight,hasPocketType,no-pockets,1
belongsToCategory,lowerbody,hasPocketType,no-pockets,1
depicts,pants,hasPocketType,no-pockets,1
hasOpeningType,zipper-opening,hasSleeveType,sleeveless,1
hasPocketType,no-pockets,hasSleeveType,sleeveless,1
hasOpeningType,zipper-opening,hasLength,ankle-length,1
hasPocketType,no-pockets,hasLength,ankle-length,1
hasOpeningType,zipper-opening,hasWaistline,high-waisted,1
hasPocketType,no-pockets,hasWaistline,high-waisted,1
hasOpeningType,zipper-opening,hasSilhouette,straight,1
hasPocketType,no-pockets,hasSilhouette,straight,1
hasOpeningType,zipper-opening,belongsToCategory,lowerbody,1
hasPocketType,no-pockets,belongsToCategory,lowerbody,1
hasOpeningType,zipper-opening,depicts,pants,1
hasPocketType,no-pockets,depicts,pants,1
hasMaterialType,cotton,hasFabricTreatment,non-treated,1
hasOpeningType,zipper,hasFabricTreatment,non-treated,1
hasSleeveType,short sleeveless,hasFabricTreatment,non-treated,1
hasLength,ankle-length,hasFabricTreatment,non-treated,1
hasWaistline,high-waisted,hasFabricTreatment,non-treated,1
hasSilhouette,straight,hasFabricTreatment,non-treated,1
belongsToCategory,lowerbody,hasFabricTreatment,non-treated,1
depicts,pants,hasFabricTreatment,non-treated,1
hasFabricTreatment,non-treated,hasMaterialType,cotton,1
hasSleeveType,short sleeveless,hasMaterialType,cotton,1
hasFabricTreatment,non-treated,hasOpeningType,zipper,1
hasSleeveType,short sleeveless,hasOpeningType,zipper,1
hasFabricTreatment,non-treated,hasSleeveType,short sleeveless,1
hasMaterialType,cotton,hasSleeveType,short sleeveless,1
hasOpeningType,zipper,hasSleeveType,short sleeveless,1
hasLength,ankle-length,hasSleeveType,short sleeveless,1
hasWaistline,high-waisted,hasSleeveType,short sleeveless,1
hasSilhouette,straight,hasSleeveType,short sleeveless,1
belongsToCategory,lowerbody,hasSleeveType,short sleeveless,1
depicts,pants,hasSleeveType,short sleeveless,1
hasFabricTreatment,non-treated,hasLength,ankle-length,1
hasSleeveType,short sleeveless,hasLength,ankle-length,1
hasFabricTreatment,non-treated,hasWaistline,high-waisted,1
hasSleeveType,short sleeveless,hasWaistline,high-waisted,1
hasFabricTreatment,non-treated,hasSilhouette,straight,1
hasSleeveType,short sleeveless,hasSilhouette,straight,1
hasFabricTreatment,non-treated,belongsToCategory,lowerbody,1
hasSleeveType,short sleeveless,belongsToCategory,lowerbody,1
hasFabricTreatment,non-treated,depicts,pants,1
hasSleeveType,short sleeveless,depicts,pants,1
hasMaterialType,cotton or polyester blend,hasPattern,solid color,1
hasMaterialType,cotton or polyester blend,hasFabricTreatment,plain weave,1
hasSleeveType,short-sleeve,hasFabricTreatment,plain weave,1
hasPattern,solid color,hasMaterialType,cotton or polyester blend,1
hasFabricTreatment,plain weave,hasMaterialType,cotton or polyester blend,1
hasOpeningType,zipper closure,hasMaterialType,cotton or polyester blend,1
hasSleeveType,short-sleeve,hasMaterialType,cotton or polyester blend,1
hasLength,ankle-length,hasMaterialType,cotton or polyester blend,1
hasWaistline,high-waisted,hasMaterialType,cotton or polyester blend,1
hasSilhouette,straight,hasMaterialType,cotton or polyester blend,1
belongsToCategory,lowerbody,hasMaterialType,cotton or polyester blend,1
depicts,pants,hasMaterialType,cotton or polyester blend,1
hasMaterialType,cotton or polyester blend,hasOpeningType,zipper closure,1
hasSleeveType,short-sleeve,hasOpeningType,zipper closure,1
hasFabricTreatment,plain weave,hasSleeveType,short-sleeve,1
hasMaterialType,cotton or polyester blend,hasSleeveType,short-sleeve,1
hasOpeningType,zipper closure,hasSleeveType,short-sleeve,1
hasMaterialType,cotton or polyester blend,hasLength,ankle-length,1
hasMaterialType,cotton or polyester blend,hasWaistline,high-waisted,1
hasMaterialType,cotton or polyester blend,hasSilhouette,straight,1
hasMaterialType,cotton or polyester blend,belongsToCategory,lowerbody,1
hasMaterialType,cotton or polyester blend,depicts,pants,1
hasFabricTreatment,perforated,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,perforated,1
hasMaterialType,cotton,hasFabricTreatment,perforated,1
hasOpeningType,zipper,hasFabricTreatment,perforated,1
hasSleeveType,long-sleeve,hasFabricTreatment,perforated,1
hasLength,ankle-length,hasFabricTreatment,perforated,1
hasWaistline,high-waisted,hasFabricTreatment,perforated,1
hasSilhouette,straight,hasFabricTreatment,perforated,1
belongsToCategory,lowerbody,hasFabricTreatment,perforated,1
depicts,pants,hasFabricTreatment,perforated,1
hasFabricTreatment,perforated,hasMaterialType,cotton,1
hasFabricTreatment,perforated,hasOpeningType,zipper,1
hasFabricTreatment,perforated,hasSleeveType,long-sleeve,1
hasFabricTreatment,perforated,hasLength,ankle-length,1
hasFabricTreatment,perforated,hasWaistline,high-waisted,1
hasFabricTreatment,perforated,hasSilhouette,straight,1
hasFabricTreatment,perforated,belongsToCategory,lowerbody,1
hasFabricTreatment,perforated,depicts,pants,1
hasOpeningType,side-opening,hasPattern,floral,1
hasOpeningType,side-opening,hasFabricTreatment,plain weave,1
hasPocketType,patch pockets,hasFabricTreatment,plain weave,1
hasOpeningType,side-opening,hasMaterialType,cotton,1
hasPattern,floral,hasOpeningType,side-opening,1
hasFabricTreatment,plain weave,hasOpeningType,side-opening,1
hasMaterialType,cotton,hasOpeningType,side-opening,1
hasPocketType,patch pockets,hasOpeningType,side-opening,1
hasSleeveType,long-sleeve,hasOpeningType,side-opening,1
hasLength,ankle-length,hasOpeningType,side-opening,1
hasWaistline,high-waisted,hasOpeningType,side-opening,1
hasSilhouette,straight,hasOpeningType,side-opening,1
belongsToCategory,lowerbody,hasOpeningType,side-opening,1
depicts,pants,hasOpeningType,side-opening,1
hasFabricTreatment,plain weave,hasPocketType,patch pockets,1
hasOpeningType,side-opening,hasPocketType,patch pockets,1
hasSleeveType,long-sleeve,hasPocketType,patch pockets,1
hasOpeningType,side-opening,hasSleeveType,long-sleeve,1
hasPocketType,patch pockets,hasSleeveType,long-sleeve,1
hasOpeningType,side-opening,hasLength,ankle-length,1
hasOpeningType,side-opening,hasWaistline,high-waisted,1
hasOpeningType,side-opening,hasSilhouette,straight,1
hasOpeningType,side-opening,belongsToCategory,lowerbody,1
hasOpeningType,side-opening,depicts,pants,1
hasOpeningType,slit at ankle,hasPattern,striped,1
hasOpeningType,slit at ankle,hasFabricTreatment,plain weave,1
hasOpeningType,slit at ankle,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,slit at ankle,1
hasFabricTreatment,plain weave,hasOpeningType,slit at ankle,1
hasMaterialType,cotton,hasOpeningType,slit at ankle,1
hasSleeveType,sleeveless,hasOpeningType,slit at ankle,1
hasLength,ankle-length,hasOpeningType,slit at ankle,1
hasWaistline,high-waisted,hasOpeningType,slit at ankle,1
hasSilhouette,straight,hasOpeningType,slit at ankle,1
belongsToCategory,lowerbody,hasOpeningType,slit at ankle,1
depicts,pants,hasOpeningType,slit at ankle,1
hasOpeningType,slit at ankle,hasSleeveType,sleeveless,1
hasOpeningType,slit at ankle,hasLength,ankle-length,1
hasOpeningType,slit at ankle,hasWaistline,high-waisted,1
hasOpeningType,slit at ankle,hasSilhouette,straight,1
hasOpeningType,slit at ankle,belongsToCategory,lowerbody,1
