relation1,attribute1,relation2,attribute2,frequency
hasLeatherType,no leather,hasCollarType,round collar,1
hasOpeningType,round neck opening,hasCollarType,round collar,1
hasLength,above the knee,hasCollarType,round collar,1
hasNickname,man utd shirt,hasCollarType,round collar,1
hasPattern,text pattern,hasLength,above the knee,1
hasLeatherType,no leather,hasLength,above the knee,1
hasMaterialType,cotton,hasLength,above the knee,1
hasOpeningType,round neck opening,hasLength,above the knee,1
hasSleeveType,short-sleeve,hasLength,above the knee,1
hasNeckline,crew neck,hasLength,above the knee,1
hasCollarType,round collar,hasLength,above the knee,1
hasSilhouette,crew neck,hasLength,above the knee,1
hasNickname,man utd shirt,hasLength,above the knee,1
belongsToCategory,upperbody,hasLength,above the knee,1
depicts,t-shirt,hasLength,above the knee,1
hasPattern,text pattern,hasSilhouette,crew neck,1
hasOpeningType,round neck opening,hasSilhouette,crew neck,1
hasLength,above the knee,hasSilhouette,crew neck,1
hasNickname,man utd shirt,hasSilhouette,crew neck,1
hasPattern,text pattern,hasNickname,man utd shirt,1
hasLeatherType,no leather,hasNickname,man utd shirt,1
hasMaterialType,cotton,hasNickname,man utd shirt,1
hasOpeningType,round neck opening,hasNickname,man utd shirt,1
hasSleeveType,short-sleeve,hasNickname,man utd shirt,1
hasNeckline,crew neck,hasNickname,man utd shirt,1
hasCollarType,round collar,hasNickname,man utd shirt,1
hasLength,above the knee,hasNickname,man utd shirt,1
hasSilhouette,crew neck,hasNickname,man utd shirt,1
belongsToCategory,upperbody,hasNickname,man utd shirt,1
depicts,t-shirt,hasNickname,man utd shirt,1
hasPattern,text pattern,belongsToCategory,upperbody,1
hasOpeningType,round neck opening,belongsToCategory,upperbody,1
hasLength,above the knee,belongsToCategory,upperbody,1
hasNickname,man utd shirt,belongsToCategory,upperbody,1
hasPattern,text pattern,depicts,t-shirt,1
hasOpeningType,round neck opening,depicts,t-shirt,1
hasLength,above the knee,depicts,t-shirt,1
hasNickname,man utd shirt,depicts,t-shirt,1
hasLength,regular,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasLength,regular,1
hasFabricTreatment,plain weave,hasPattern,graphic print,1
hasOpeningType,round opening,hasPattern,graphic print,1
hasCollarType,round collar,hasPattern,graphic print,1
hasLength,short-sleeve,hasPattern,graphic print,1
hasWaistline,no waist,hasPattern,graphic print,1
hasPattern,graphic print,hasFabricTreatment,plain weave,1
hasOpeningType,round opening,hasFabricTreatment,plain weave,1
hasWaistline,no waist,hasFabricTreatment,plain weave,1
hasNickname,graphic tee,hasFabricTreatment,plain weave,1
hasOpeningType,round opening,hasMaterialType,cotton,1
hasWaistline,no waist,hasMaterialType,cotton,1
hasPattern,graphic print,hasOpeningType,round opening,1
hasFabricTreatment,plain weave,hasOpeningType,round opening,1
hasMaterialType,cotton,hasOpeningType,round opening,1
hasSleeveType,short-sleeve,hasOpeningType,round opening,1
hasNeckline,crew neck,hasOpeningType,round opening,1
hasCollarType,round collar,hasOpeningType,round opening,1
hasLength,short-sleeve,hasOpeningType,round opening,1
hasWaistline,no waist,hasOpeningType,round opening,1
hasSilhouette,crew neck,hasOpeningType,round opening,1
hasNickname,graphic tee,hasOpeningType,round opening,1
belongsToCategory,upperbody,hasOpeningType,round opening,1
depicts,t-shirt,hasOpeningType,round opening,1
hasOpeningType,round opening,hasSleeveType,short-sleeve,1
hasWaistline,no waist,hasSleeveType,short-sleeve,1
hasOpeningType,round opening,hasNeckline,crew neck,1
hasWaistline,no waist,hasNeckline,crew neck,1
hasPattern,graphic print,hasCollarType,round collar,1
hasOpeningType,round opening,hasCollarType,round collar,1
hasLength,short-sleeve,hasCollarType,round collar,1
hasWaistline,no waist,hasCollarType,round collar,1
hasNickname,graphic tee,hasCollarType,round collar,1
hasPattern,graphic print,hasLength,short-sleeve,1
hasOpeningType,round opening,hasLength,short-sleeve,1
hasCollarType,round collar,hasLength,short-sleeve,1
hasWaistline,no waist,hasLength,short-sleeve,1
hasNickname,graphic tee,hasLength,short-sleeve,1
hasPattern,graphic print,hasWaistline,no waist,1
hasFabricTreatment,plain weave,hasWaistline,no waist,1
hasMaterialType,cotton,hasWaistline,no waist,1
hasOpeningType,round opening,hasWaistline,no waist,1
hasSleeveType,short-sleeve,hasWaistline,no waist,1
hasNeckline,crew neck,hasWaistline,no waist,1
hasCollarType,round collar,hasWaistline,no waist,1
hasLength,short-sleeve,hasWaistline,no waist,1
hasSilhouette,crew neck,hasWaistline,no waist,1
hasNickname,graphic tee,hasWaistline,no waist,1
belongsToCategory,upperbody,hasWaistline,no waist,1
depicts,t-shirt,hasWaistline,no waist,1
hasOpeningType,round opening,hasSilhouette,crew neck,1
hasWaistline,no waist,hasSilhouette,crew neck,1
hasFabricTreatment,plain weave,hasNickname,graphic tee,1
hasOpeningType,round opening,hasNickname,graphic tee,1
hasCollarType,round collar,hasNickname,graphic tee,1
hasLength,short-sleeve,hasNickname,graphic tee,1
hasWaistline,no waist,hasNickname,graphic tee,1
hasOpeningType,round opening,belongsToCategory,upperbody,1
hasWaistline,no waist,belongsToCategory,upperbody,1
hasOpeningType,round opening,depicts,t-shirt,1
hasWaistline,no waist,depicts,t-shirt,1
hasFabricTreatment,unbleached,hasPattern,graphic print,1
hasOpeningType,crew neck,hasPattern,graphic print,1
hasNeckline,round neck,hasPattern,graphic print,1
hasCollarType,crew-neck,hasPattern,graphic print,1
hasLength,short sleeve,hasPattern,graphic print,1
hasWaistline,natural-waist,hasPattern,graphic print,1
hasNickname,blue t-shirt,hasPattern,graphic print,1
hasPattern,graphic print,hasFabricTreatment,unbleached,1
hasMaterialType,cotton,hasFabricTreatment,unbleached,1
hasOpeningType,crew neck,hasFabricTreatment,unbleached,1
hasSleeveType,short-sleeve,hasFabricTreatment,unbleached,1
hasNeckline,round neck,hasFabricTreatment,unbleached,1
hasCollarType,crew-neck,hasFabricTreatment,unbleached,1
hasLength,short sleeve,hasFabricTreatment,unbleached,1
hasWaistline,natural-waist,hasFabricTreatment,unbleached,1
hasSilhouette,crew neck,hasFabricTreatment,unbleached,1
hasNickname,blue t-shirt,hasFabricTreatment,unbleached,1
belongsToCategory,upperbody,hasFabricTreatment,unbleached,1
depicts,t-shirt,hasFabricTreatment,unbleached,1
hasFabricTreatment,unbleached,hasMaterialType,cotton,1
hasNeckline,round neck,hasMaterialType,cotton,1
hasPattern,graphic print,hasOpeningType,crew neck,1
hasFabricTreatment,unbleached,hasOpeningType,crew neck,1
hasNeckline,round neck,hasOpeningType,crew neck,1
hasLength,short sleeve,hasOpeningType,crew neck,1
hasWaistline,natural-waist,hasOpeningType,crew neck,1
hasFabricTreatment,unbleached,hasSleeveType,short-sleeve,1
hasNeckline,round neck,hasSleeveType,short-sleeve,1
hasPattern,graphic print,hasNeckline,round neck,1
hasFabricTreatment,unbleached,hasNeckline,round neck,1
hasMaterialType,cotton,hasNeckline,round neck,1
hasOpeningType,crew neck,hasNeckline,round neck,1
hasSleeveType,short-sleeve,hasNeckline,round neck,1
hasCollarType,crew-neck,hasNeckline,round neck,1
hasLength,short sleeve,hasNeckline,round neck,1
hasWaistline,natural-waist,hasNeckline,round neck,1
hasSilhouette,crew neck,hasNeckline,round neck,1
hasNickname,blue t-shirt,hasNeckline,round neck,1
belongsToCategory,upperbody,hasNeckline,round neck,1
depicts,t-shirt,hasNeckline,round neck,1
hasPattern,graphic print,hasCollarType,crew-neck,1
hasFabricTreatment,unbleached,hasCollarType,crew-neck,1
hasNeckline,round neck,hasCollarType,crew-neck,1
hasWaistline,natural-waist,hasCollarType,crew-neck,1
hasPattern,graphic print,hasLength,short sleeve,1
hasFabricTreatment,unbleached,hasLength,short sleeve,1
hasOpeningType,crew neck,hasLength,short sleeve,1
hasNeckline,round neck,hasLength,short sleeve,1
hasWaistline,natural-waist,hasLength,short sleeve,1
hasNickname,blue t-shirt,hasLength,short sleeve,1
hasPattern,graphic print,hasWaistline,natural-waist,1
hasFabricTreatment,unbleached,hasWaistline,natural-waist,1
hasOpeningType,crew neck,hasWaistline,natural-waist,1
hasNeckline,round neck,hasWaistline,natural-waist,1
hasCollarType,crew-neck,hasWaistline,natural-waist,1
hasLength,short sleeve,hasWaistline,natural-waist,1
hasNickname,blue t-shirt,hasWaistline,natural-waist,1
hasFabricTreatment,unbleached,hasSilhouette,crew neck,1
hasNeckline,round neck,hasSilhouette,crew neck,1
hasPattern,graphic print,hasNickname,blue t-shirt,1
hasFabricTreatment,unbleached,hasNickname,blue t-shirt,1
hasNeckline,round neck,hasNickname,blue t-shirt,1
hasLength,short sleeve,hasNickname,blue t-shirt,1
hasWaistline,natural-waist,hasNickname,blue t-shirt,1
hasFabricTreatment,unbleached,belongsToCategory,upperbody,1
hasNeckline,round neck,belongsToCategory,upperbody,1
hasFabricTreatment,unbleached,depicts,t-shirt,1
hasNeckline,round neck,depicts,t-shirt,1
hasOpeningType,full button closure,hasMaterialType,cotton,1
hasMaterialType,cotton,hasOpeningType,full button closure,1
hasSleeveType,short-sleeve,hasOpeningType,full button closure,1
hasNeckline,crew neck,hasOpeningType,full button closure,1
hasCollarType,crew-neck,hasOpeningType,full button closure,1
hasLength,short,hasOpeningType,full button closure,1
hasSilhouette,crew neck,hasOpeningType,full button closure,1
belongsToCategory,upperbody,hasOpeningType,full button closure,1
depicts,t-shirt,hasOpeningType,full button closure,1
hasOpeningType,full button closure,hasSleeveType,short-sleeve,1
hasOpeningType,full button closure,hasNeckline,crew neck,1
hasOpeningType,full button closure,hasCollarType,crew-neck,1
hasOpeningType,full button closure,hasLength,short,1
hasOpeningType,full button closure,hasSilhouette,crew neck,1
hasOpeningType,full button closure,belongsToCategory,upperbody,1
hasOpeningType,full button closure,depicts,t-shirt,1
hasOpeningType,round,hasPattern,graphic print,1
hasOpeningType,round,hasMaterialType,cotton,1
hasPattern,graphic print,hasOpeningType,round,1
hasMaterialType,cotton,hasOpeningType,round,1
hasSleeveType,short-sleeve,hasOpeningType,round,1
hasNeckline,crew neck,hasOpeningType,round,1
hasLength,short,hasOpeningType,round,1
hasWaistline,straight,hasOpeningType,round,1
hasSilhouette,crew neck,hasOpeningType,round,1
hasNickname,graphic tee,hasOpeningType,round,1
belongsToCategory,upperbody,hasOpeningType,round,1
depicts,t-shirt,hasOpeningType,round,1
hasOpeningType,round,hasSleeveType,short-sleeve,1
hasOpeningType,round,hasNeckline,crew neck,1
hasNickname,graphic tee,hasCollarType,round,1
hasOpeningType,round,hasLength,short,1
hasNickname,graphic tee,hasLength,short,1
hasOpeningType,round,hasWaistline,straight,1
hasNickname,graphic tee,hasWaistline,straight,1
hasOpeningType,round,hasSilhouette,crew neck,1
hasOpeningType,round,hasNickname,graphic tee,1
hasCollarType,round,hasNickname,graphic tee,1
hasLength,short,hasNickname,graphic tee,1
hasWaistline,straight,hasNickname,graphic tee,1
hasOpeningType,round,belongsToCategory,upperbody,1
hasOpeningType,round,depicts,t-shirt,1
hasSilhouette,regular fit,hasOpeningType,round neck,1
hasOpeningType,round neck,hasSilhouette,regular fit,1
hasMaterialType,cotton,hasPattern,textured print,1
hasOpeningType,round neck,hasPattern,textured print,1
hasSleeveType,short-sleeve,hasPattern,textured print,1
hasNeckline,crew neck,hasPattern,textured print,1
hasCollarType,round neck,hasPattern,textured print,1
hasLength,short sleeve,hasPattern,textured print,1
hasWaistline,fitted,hasPattern,textured print,1
hasSilhouette,crew neck,hasPattern,textured print,1
hasNickname,billy idol tour t-shirt,hasPattern,textured print,1
belongsToCategory,upperbody,hasPattern,textured print,1
depicts,t-shirt,hasPattern,textured print,1
hasPattern,textured print,hasMaterialType,cotton,1
hasCollarType,round neck,hasMaterialType,cotton,1
hasNickname,billy idol tour t-shirt,hasMaterialType,cotton,1
hasPattern,textured print,hasOpeningType,round neck,1
hasWaistline,fitted,hasOpeningType,round neck,1
hasNickname,billy idol tour t-shirt,hasOpeningType,round neck,1
hasPattern,textured print,hasSleeveType,short-sleeve,1
hasCollarType,round neck,hasSleeveType,short-sleeve,1
hasNickname,billy idol tour t-shirt,hasSleeveType,short-sleeve,1
hasPattern,textured print,hasNeckline,crew neck,1
hasCollarType,round neck,hasNeckline,crew neck,1
hasNickname,billy idol tour t-shirt,hasNeckline,crew neck,1
hasPattern,textured print,hasCollarType,round neck,1
hasMaterialType,cotton,hasCollarType,round neck,1
hasSleeveType,short-sleeve,hasCollarType,round neck,1
hasNeckline,crew neck,hasCollarType,round neck,1
hasLength,short sleeve,hasCollarType,round neck,1
hasWaistline,fitted,hasCollarType,round neck,1
hasSilhouette,crew neck,hasCollarType,round neck,1
hasNickname,billy idol tour t-shirt,hasCollarType,round neck,1
belongsToCategory,upperbody,hasCollarType,round neck,1
depicts,t-shirt,hasCollarType,round neck,1
hasPattern,textured print,hasLength,short sleeve,1
hasCollarType,round neck,hasLength,short sleeve,1
hasNickname,billy idol tour t-shirt,hasLength,short sleeve,1
hasPattern,textured print,hasWaistline,fitted,1
hasOpeningType,round neck,hasWaistline,fitted,1
hasCollarType,round neck,hasWaistline,fitted,1
hasNickname,billy idol tour t-shirt,hasWaistline,fitted,1
hasPattern,textured print,hasSilhouette,crew neck,1
hasCollarType,round neck,hasSilhouette,crew neck,1
hasNickname,billy idol tour t-shirt,hasSilhouette,crew neck,1
hasPattern,textured print,hasNickname,billy idol tour t-shirt,1
hasMaterialType,cotton,hasNickname,billy idol tour t-shirt,1
hasOpeningType,round neck,hasNickname,billy idol tour t-shirt,1
hasSleeveType,short-sleeve,hasNickname,billy idol tour t-shirt,1
hasNeckline,crew neck,hasNickname,billy idol tour t-shirt,1
hasCollarType,round neck,hasNickname,billy idol tour t-shirt,1
hasLength,short sleeve,hasNickname,billy idol tour t-shirt,1
hasWaistline,fitted,hasNickname,billy idol tour t-shirt,1
hasSilhouette,crew neck,hasNickname,billy idol tour t-shirt,1
belongsToCategory,upperbody,hasNickname,billy idol tour t-shirt,1
depicts,t-shirt,hasNickname,billy idol tour t-shirt,1
hasPattern,textured print,belongsToCategory,upperbody,1
hasCollarType,round neck,belongsToCategory,upperbody,1
hasNickname,billy idol tour t-shirt,belongsToCategory,upperbody,1
hasPattern,textured print,depicts,t-shirt,1
hasCollarType,round neck,depicts,t-shirt,1
hasNickname,billy idol tour t-shirt,depicts,t-shirt,1
hasWaistline,fitted,hasCollarType,round,1
hasCollarType,round,hasWaistline,fitted,1
hasOpeningType,button-up opening,hasMaterialType,cotton,1
hasMaterialType,cotton,hasOpeningType,button-up opening,1
hasSleeveType,short-sleeve,hasOpeningType,button-up opening,1
hasNeckline,crew neck,hasOpeningType,button-up opening,1
hasLength,short,hasOpeningType,button-up opening,1
hasWaistline,straight,hasOpeningType,button-up opening,1
hasSilhouette,crew neck,hasOpeningType,button-up opening,1
belongsToCategory,upperbody,hasOpeningType,button-up opening,1
depicts,t-shirt,hasOpeningType,button-up opening,1
hasOpeningType,button-up opening,hasSleeveType,short-sleeve,1
hasOpeningType,button-up opening,hasNeckline,crew neck,1
hasOpeningType,button-up opening,hasLength,short,1
hasOpeningType,button-up opening,hasWaistline,straight,1
hasOpeningType,button-up opening,hasSilhouette,crew neck,1
hasOpeningType,button-up opening,belongsToCategory,upperbody,1
hasOpeningType,button-up opening,depicts,t-shirt,1
hasOpeningType,crew neck opening,hasLeatherType,no leather,1
hasCollarType,round,hasLeatherType,no leather,1
hasLength,short,hasLeatherType,no leather,1
hasWaistline,straight,hasLeatherType,no leather,1
hasLeatherType,no leather,hasOpeningType,crew neck opening,1
hasNeckline,crew neck,hasOpeningType,crew neck opening,1
hasCollarType,round,hasOpeningType,crew neck opening,1
hasLength,short,hasOpeningType,crew neck opening,1
hasWaistline,straight,hasOpeningType,crew neck opening,1
hasOpeningType,crew neck opening,hasNeckline,crew neck,1
hasLeatherType,no leather,hasCollarType,round,1
hasOpeningType,crew neck opening,hasCollarType,round,1
hasLeatherType,no leather,hasLength,short,1
hasOpeningType,crew neck opening,hasLength,short,1
hasLeatherType,no leather,hasWaistline,straight,1
hasOpeningType,crew neck opening,hasWaistline,straight,1
hasFabricTreatment,stretch,hasPattern,geometric,1
hasMaterialType,cotton,hasPattern,geometric,1
hasOpeningType,round neck,hasPattern,geometric,1
hasSleeveType,short-sleeve,hasPattern,geometric,1
hasNeckline,crew neck,hasPattern,geometric,1
hasCollarType,crew-neck,hasPattern,geometric,1
hasLength,short sleeve,hasPattern,geometric,1
hasSilhouette,crew neck,hasPattern,geometric,1
hasNickname,t-shirt,hasPattern,geometric,1
belongsToCategory,upperbody,hasPattern,geometric,1
depicts,shirt,hasPattern,geometric,1
hasPattern,geometric,hasFabricTreatment,stretch,1
hasMaterialType,cotton,hasFabricTreatment,stretch,1
hasOpeningType,round neck,hasFabricTreatment,stretch,1
hasSleeveType,short-sleeve,hasFabricTreatment,stretch,1
hasNeckline,crew neck,hasFabricTreatment,stretch,1
hasCollarType,crew-neck,hasFabricTreatment,stretch,1
hasLength,short sleeve,hasFabricTreatment,stretch,1
hasSilhouette,crew neck,hasFabricTreatment,stretch,1
hasNickname,t-shirt,hasFabricTreatment,stretch,1
belongsToCategory,upperbody,hasFabricTreatment,stretch,1
depicts,shirt,hasFabricTreatment,stretch,1
hasPattern,geometric,hasMaterialType,cotton,1
hasFabricTreatment,stretch,hasMaterialType,cotton,1
hasNickname,t-shirt,hasMaterialType,cotton,1
depicts,shirt,hasMaterialType,cotton,1
hasPattern,geometric,hasOpeningType,round neck,1
hasFabricTreatment,stretch,hasOpeningType,round neck,1
hasNickname,t-shirt,hasOpeningType,round neck,1
depicts,shirt,hasOpeningType,round neck,1
hasPattern,geometric,hasSleeveType,short-sleeve,1
hasFabricTreatment,stretch,hasSleeveType,short-sleeve,1
hasNickname,t-shirt,hasSleeveType,short-sleeve,1
depicts,shirt,hasSleeveType,short-sleeve,1
hasPattern,geometric,hasNeckline,crew neck,1
hasFabricTreatment,stretch,hasNeckline,crew neck,1
hasNickname,t-shirt,hasNeckline,crew neck,1
depicts,shirt,hasNeckline,crew neck,1
hasPattern,geometric,hasCollarType,crew-neck,1
hasFabricTreatment,stretch,hasCollarType,crew-neck,1
hasNickname,t-shirt,hasCollarType,crew-neck,1
depicts,shirt,hasCollarType,crew-neck,1
hasPattern,geometric,hasLength,short sleeve,1
hasFabricTreatment,stretch,hasLength,short sleeve,1
hasNickname,t-shirt,hasLength,short sleeve,1
depicts,shirt,hasLength,short sleeve,1
hasPattern,geometric,hasSilhouette,crew neck,1
hasFabricTreatment,stretch,hasSilhouette,crew neck,1
hasNickname,t-shirt,hasSilhouette,crew neck,1
depicts,shirt,hasSilhouette,crew neck,1
hasPattern,geometric,hasNickname,t-shirt,1
hasFabricTreatment,stretch,hasNickname,t-shirt,1
hasMaterialType,cotton,hasNickname,t-shirt,1
hasOpeningType,round neck,hasNickname,t-shirt,1
hasSleeveType,short-sleeve,hasNickname,t-shirt,1
hasNeckline,crew neck,hasNickname,t-shirt,1
hasCollarType,crew-neck,hasNickname,t-shirt,1
hasLength,short sleeve,hasNickname,t-shirt,1
hasSilhouette,crew neck,hasNickname,t-shirt,1
belongsToCategory,upperbody,hasNickname,t-shirt,1
depicts,shirt,hasNickname,t-shirt,1
hasPattern,geometric,belongsToCategory,upperbody,1
hasFabricTreatment,stretch,belongsToCategory,upperbody,1
hasNickname,t-shirt,belongsToCategory,upperbody,1
depicts,shirt,belongsToCategory,upperbody,1
hasPattern,geometric,depicts,shirt,1
hasFabricTreatment,stretch,depicts,shirt,1
hasMaterialType,cotton,depicts,shirt,1
hasOpeningType,round neck,depicts,shirt,1
hasSleeveType,short-sleeve,depicts,shirt,1
hasNeckline,crew neck,depicts,shirt,1
hasCollarType,crew-neck,depicts,shirt,1
hasLength,short sleeve,depicts,shirt,1
hasSilhouette,crew neck,depicts,shirt,1
hasNickname,t-shirt,depicts,shirt,1
belongsToCategory,upperbody,depicts,shirt,1
hasOpeningType,crew neck,hasPattern,solid color,1
hasNeckline,round,hasPattern,solid color,1
hasWaistline,straight,hasPattern,solid color,1
hasNeckline,round,hasFabricTreatment,plain weave,1
hasWaistline,straight,hasFabricTreatment,plain weave,1
hasNeckline,round,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,crew neck,1
hasNeckline,round,hasOpeningType,crew neck,1
hasWaistline,straight,hasOpeningType,crew neck,1
hasNeckline,round,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasNeckline,round,1
hasFabricTreatment,plain weave,hasNeckline,round,1
hasMaterialType,cotton,hasNeckline,round,1
hasOpeningType,crew neck,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasCollarType,crew-neck,hasNeckline,round,1
hasLength,short,hasNeckline,round,1
hasWaistline,straight,hasNeckline,round,1
hasSilhouette,crew neck,hasNeckline,round,1
belongsToCategory,upperbody,hasNeckline,round,1
depicts,t-shirt,hasNeckline,round,1
hasNeckline,round,hasCollarType,crew-neck,1
hasWaistline,straight,hasCollarType,crew-neck,1
hasNeckline,round,hasLength,short,1
hasPattern,solid color,hasWaistline,straight,1
hasFabricTreatment,plain weave,hasWaistline,straight,1
hasOpeningType,crew neck,hasWaistline,straight,1
hasNeckline,round,hasWaistline,straight,1
hasCollarType,crew-neck,hasWaistline,straight,1
hasNeckline,round,hasSilhouette,crew neck,1
hasNeckline,round,belongsToCategory,upperbody,1
hasNeckline,round,depicts,t-shirt,1
hasOpeningType,crew neck opening,hasPattern,solid color,1
hasPocketType,no pocket,hasPattern,solid color,1
hasNeckline,round neckline,hasPattern,solid color,1
hasPocketType,no pocket,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,crew neck opening,1
hasPocketType,no pocket,hasOpeningType,crew neck opening,1
hasNeckline,round neckline,hasOpeningType,crew neck opening,1
hasCollarType,crew-neck,hasOpeningType,crew neck opening,1
hasLength,short-sleeve,hasOpeningType,crew neck opening,1
hasPattern,solid color,hasPocketType,no pocket,1
hasMaterialType,cotton,hasPocketType,no pocket,1
hasOpeningType,crew neck opening,hasPocketType,no pocket,1
hasSleeveType,short-sleeve,hasPocketType,no pocket,1
hasNeckline,round neckline,hasPocketType,no pocket,1
hasCollarType,crew-neck,hasPocketType,no pocket,1
hasLength,short-sleeve,hasPocketType,no pocket,1
hasSilhouette,crew neck,hasPocketType,no pocket,1
belongsToCategory,upperbody,hasPocketType,no pocket,1
depicts,t-shirt,hasPocketType,no pocket,1
hasPocketType,no pocket,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasNeckline,round neckline,1
hasOpeningType,crew neck opening,hasNeckline,round neckline,1
hasPocketType,no pocket,hasNeckline,round neckline,1
hasLength,short-sleeve,hasNeckline,round neckline,1
hasOpeningType,crew neck opening,hasCollarType,crew-neck,1
hasPocketType,no pocket,hasCollarType,crew-neck,1
hasOpeningType,crew neck opening,hasLength,short-sleeve,1
hasPocketType,no pocket,hasLength,short-sleeve,1
hasNeckline,round neckline,hasLength,short-sleeve,1
hasPocketType,no pocket,hasSilhouette,crew neck,1
hasPocketType,no pocket,belongsToCategory,upperbody,1
hasPocketType,no pocket,depicts,t-shirt,1
hasLapelType,non-existent,hasMaterialType,cotton,1
hasLapelType,non-existent,hasSleeveType,short-sleeve,1
hasLapelType,non-existent,hasNeckline,crew neck,1
hasMaterialType,cotton,hasLapelType,non-existent,1
hasSleeveType,short-sleeve,hasLapelType,non-existent,1
hasNeckline,crew neck,hasLapelType,non-existent,1
hasCollarType,crew-neck,hasLapelType,non-existent,1
hasLength,short,hasLapelType,non-existent,1
hasSilhouette,crew neck,hasLapelType,non-existent,1
belongsToCategory,upperbody,hasLapelType,non-existent,1
depicts,t-shirt,hasLapelType,non-existent,1
hasLapelType,non-existent,hasCollarType,crew-neck,1
hasLapelType,non-existent,hasLength,short,1
hasLapelType,non-existent,hasSilhouette,crew neck,1
hasLapelType,non-existent,belongsToCategory,upperbody,1
hasLapelType,non-existent,depicts,t-shirt,1
hasOpeningType,round neck,hasPattern,striped,1
hasCollarType,crew-neck,hasPattern,striped,1
hasLength,short,hasPattern,striped,1
hasPattern,striped,hasOpeningType,round neck,1
hasPattern,striped,hasCollarType,crew-neck,1
hasPattern,striped,hasLength,short,1
hasCollarType,round collar,hasPattern,striped,1
hasLength,short sleeve,hasPattern,striped,1
hasWaistline,fitted,hasPattern,striped,1
hasPattern,striped,hasCollarType,round collar,1
hasLength,short sleeve,hasCollarType,round collar,1
hasWaistline,fitted,hasCollarType,round collar,1
hasPattern,striped,hasLength,short sleeve,1
hasCollarType,round collar,hasLength,short sleeve,1
hasPattern,striped,hasWaistline,fitted,1
hasCollarType,round collar,hasWaistline,fitted,1
hasMaterialType,cotton,hasFabricTreatment,non-treated,1
hasOpeningType,crew neck,hasFabricTreatment,non-treated,1
hasSleeveType,short-sleeve,hasFabricTreatment,non-treated,1
hasNeckline,crew neck,hasFabricTreatment,non-treated,1
hasCollarType,crew-neck,hasFabricTreatment,non-treated,1
hasLength,short,hasFabricTreatment,non-treated,1
hasSilhouette,regular fit,hasFabricTreatment,non-treated,1
belongsToCategory,upperbody,hasFabricTreatment,non-treated,1
depicts,t-shirt,hasFabricTreatment,non-treated,1
hasFabricTreatment,non-treated,hasMaterialType,cotton,1
hasFabricTreatment,non-treated,hasOpeningType,crew neck,1
hasSilhouette,regular fit,hasOpeningType,crew neck,1
hasFabricTreatment,non-treated,hasSleeveType,short-sleeve,1
hasFabricTreatment,non-treated,hasNeckline,crew neck,1
hasFabricTreatment,non-treated,hasCollarType,crew-neck,1
hasFabricTreatment,non-treated,hasLength,short,1
hasFabricTreatment,non-treated,hasSilhouette,regular fit,1
hasOpeningType,crew neck,hasSilhouette,regular fit,1
hasFabricTreatment,non-treated,belongsToCategory,upperbody,1
hasFabricTreatment,non-treated,depicts,t-shirt,1
hasMaterialType,cotton,hasPattern,printed,1
hasOpeningType,round neck,hasPattern,printed,1
hasSleeveType,short-sleeve,hasPattern,printed,1
hasNeckline,crew neck,hasPattern,printed,1
hasCollarType,crew-neck,hasPattern,printed,1
hasLength,short,hasPattern,printed,1
hasWaistline,natural,hasPattern,printed,1
hasSilhouette,straight,hasPattern,printed,1
belongsToCategory,upperbody,hasPattern,printed,1
depicts,t-shirt,hasPattern,printed,1
hasPattern,printed,hasMaterialType,cotton,1
hasWaistline,natural,hasMaterialType,cotton,1
hasSilhouette,straight,hasMaterialType,cotton,1
hasPattern,printed,hasOpeningType,round neck,1
hasWaistline,natural,hasOpeningType,round neck,1
hasSilhouette,straight,hasOpeningType,round neck,1
hasPattern,printed,hasSleeveType,short-sleeve,1
hasWaistline,natural,hasSleeveType,short-sleeve,1
hasSilhouette,straight,hasSleeveType,short-sleeve,1
hasPattern,printed,hasNeckline,crew neck,1
hasWaistline,natural,hasNeckline,crew neck,1
hasSilhouette,straight,hasNeckline,crew neck,1
hasPattern,printed,hasCollarType,crew-neck,1
hasWaistline,natural,hasCollarType,crew-neck,1
hasSilhouette,straight,hasCollarType,crew-neck,1
hasPattern,printed,hasLength,short,1
hasWaistline,natural,hasLength,short,1
hasSilhouette,straight,hasLength,short,1
hasPattern,printed,hasWaistline,natural,1
hasMaterialType,cotton,hasWaistline,natural,1
hasOpeningType,round neck,hasWaistline,natural,1
hasSleeveType,short-sleeve,hasWaistline,natural,1
hasNeckline,crew neck,hasWaistline,natural,1
hasCollarType,crew-neck,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
hasSilhouette,straight,hasWaistline,natural,1
belongsToCategory,upperbody,hasWaistline,natural,1
depicts,t-shirt,hasWaistline,natural,1
hasPattern,printed,hasSilhouette,straight,1
hasMaterialType,cotton,hasSilhouette,straight,1
hasOpeningType,round neck,hasSilhouette,straight,1
hasSleeveType,short-sleeve,hasSilhouette,straight,1
hasNeckline,crew neck,hasSilhouette,straight,1
hasCollarType,crew-neck,hasSilhouette,straight,1
