relation1,attribute1,relation2,attribute2,frequency
hasPattern,graphic print,hasFabricTreatment,plain weave,1
hasOpeningType,round opening,hasFabricTreatment,plain weave,1
hasLength,short-sleeve,hasFabricTreatment,plain weave,1
hasWaistline,no waist,hasFabricTreatment,plain weave,1
hasNickname,graphic tee,hasFabricTreatment,plain weave,1
hasPattern,graphic print,hasOpeningType,round opening,1
hasFabricTreatment,plain weave,hasOpeningType,round opening,1
hasCollarType,round collar,hasOpeningType,round opening,1
hasLength,short-sleeve,hasOpeningType,round opening,1
hasWaistline,no waist,hasOpeningType,round opening,1
hasNickname,graphic tee,hasOpeningType,round opening,1
hasOpeningType,round opening,hasCollarType,round collar,1
hasLength,short-sleeve,hasCollarType,round collar,1
hasWaistline,no waist,hasCollarType,round collar,1
hasNickname,graphic tee,hasCollarType,round collar,1
hasPattern,graphic print,hasLength,short-sleeve,1
hasFabricTreatment,plain weave,hasLength,short-sleeve,1
hasOpeningType,round opening,hasLength,short-sleeve,1
hasCollarType,round collar,hasLength,short-sleeve,1
hasWaistline,no waist,hasLength,short-sleeve,1
hasNickname,graphic tee,hasLength,short-sleeve,1
hasPattern,graphic print,hasWaistline,no waist,1
hasFabricTreatment,plain weave,hasWaistline,no waist,1
hasOpeningType,round opening,hasWaistline,no waist,1
hasCollarType,round collar,hasWaistline,no waist,1
hasLength,short-sleeve,hasWaistline,no waist,1
hasNickname,graphic tee,hasWaistline,no waist,1
hasFabricTreatment,plain weave,hasNickname,graphic tee,1
hasOpeningType,round opening,hasNickname,graphic tee,1
hasCollarType,round collar,hasNickname,graphic tee,1
hasLength,short-sleeve,hasNickname,graphic tee,1
hasWaistline,no waist,hasNickname,graphic tee,1
hasMaterialType,cotton,hasPattern,graphic design,1
hasOpeningType,round neckline,hasPattern,graphic design,1
hasSleeveType,short-sleeve,hasPattern,graphic design,1
hasNeckline,crew neck,hasPattern,graphic design,1
hasLength,short,hasPattern,graphic design,1
hasSilhouette,crew neck,hasPattern,graphic design,1
belongsToCategory,upperbody,hasPattern,graphic design,1
depicts,t-shirt,hasPattern,graphic design,1
hasPattern,graphic design,hasMaterialType,cotton,1
hasPattern,graphic design,hasOpeningType,round neckline,1
hasPattern,graphic design,hasSleeveType,short-sleeve,1
hasPattern,graphic design,hasNeckline,crew neck,1
hasPattern,graphic design,hasLength,short,1
hasPattern,graphic design,hasSilhouette,crew neck,1
hasPattern,graphic design,belongsToCategory,upperbody,1
hasPattern,graphic design,depicts,t-shirt,1
hasLeatherType,no leather,hasPattern,graphic pattern,1
hasMaterialType,cotton,hasPattern,graphic pattern,1
hasOpeningType,crew neck opening,hasPattern,graphic pattern,1
hasPocketType,no pocket,hasPattern,graphic pattern,1
hasSleeveType,short-sleeve,hasPattern,graphic pattern,1
hasNeckline,round neckline,hasPattern,graphic pattern,1
hasCollarType,crew-neck,hasPattern,graphic pattern,1
hasLength,short,hasPattern,graphic pattern,1
hasSilhouette,crew neck,hasPattern,graphic pattern,1
belongsToCategory,upperbody,hasPattern,graphic pattern,1
depicts,t-shirt,hasPattern,graphic pattern,1
hasPattern,graphic pattern,hasLeatherType,no leather,1
hasPocketType,no pocket,hasLeatherType,no leather,1
hasNeckline,round neckline,hasLeatherType,no leather,1
hasCollarType,crew-neck,hasLeatherType,no leather,1
hasPattern,graphic pattern,hasMaterialType,cotton,1
hasPattern,graphic pattern,hasOpeningType,crew neck opening,1
hasPocketType,no pocket,hasOpeningType,crew neck opening,1
hasNeckline,round neckline,hasOpeningType,crew neck opening,1
hasCollarType,crew-neck,hasOpeningType,crew neck opening,1
hasPattern,graphic pattern,hasPocketType,no pocket,1
hasLeatherType,no leather,hasPocketType,no pocket,1
hasOpeningType,crew neck opening,hasPocketType,no pocket,1
hasNeckline,round neckline,hasPocketType,no pocket,1
hasCollarType,crew-neck,hasPocketType,no pocket,1
hasPattern,graphic pattern,hasSleeveType,short-sleeve,1
hasPattern,graphic pattern,hasNeckline,round neckline,1
hasLeatherType,no leather,hasNeckline,round neckline,1
hasOpeningType,crew neck opening,hasNeckline,round neckline,1
hasPocketType,no pocket,hasNeckline,round neckline,1
hasPattern,graphic pattern,hasCollarType,crew-neck,1
hasLeatherType,no leather,hasCollarType,crew-neck,1
hasOpeningType,crew neck opening,hasCollarType,crew-neck,1
hasPocketType,no pocket,hasCollarType,crew-neck,1
hasPattern,graphic pattern,hasLength,short,1
hasPattern,graphic pattern,hasSilhouette,crew neck,1
hasPattern,graphic pattern,belongsToCategory,upperbody,1
hasPattern,graphic pattern,depicts,t-shirt,1
hasOpeningType,round,hasPattern,graphic print,1
hasOpeningType,round,hasMaterialType,cotton,1
hasPattern,graphic print,hasOpeningType,round,1
hasMaterialType,cotton,hasOpeningType,round,1
hasSleeveType,short-sleeve,hasOpeningType,round,1
hasNeckline,crew neck,hasOpeningType,round,1
hasLength,short,hasOpeningType,round,1
hasWaistline,straight,hasOpeningType,round,1
hasSilhouette,crew neck,hasOpeningType,round,1
hasNickname,graphic tee,hasOpeningType,round,1
belongsToCategory,upperbody,hasOpeningType,round,1
depicts,t-shirt,hasOpeningType,round,1
hasOpeningType,round,hasSleeveType,short-sleeve,1
hasOpeningType,round,hasNeckline,crew neck,1
hasNickname,graphic tee,hasCollarType,round,1
hasOpeningType,round,hasLength,short,1
hasNickname,graphic tee,hasLength,short,1
hasOpeningType,round,hasWaistline,straight,1
hasNickname,graphic tee,hasWaistline,straight,1
hasOpeningType,round,hasSilhouette,crew neck,1
hasOpeningType,round,hasNickname,graphic tee,1
hasCollarType,round,hasNickname,graphic tee,1
hasLength,short,hasNickname,graphic tee,1
hasWaistline,straight,hasNickname,graphic tee,1
hasOpeningType,round,belongsToCategory,upperbody,1
hasOpeningType,round,depicts,t-shirt,1
hasNeckline,crew neck,hasLeatherType,no leather,1
hasCollarType,round,hasLeatherType,no leather,1
hasWaistline,straight,hasLeatherType,no leather,1
hasWaistline,straight,hasOpeningType,crew neck opening,1
hasLeatherType,no leather,hasNeckline,crew neck,1
hasLeatherType,no leather,hasCollarType,round,1
hasLeatherType,no leather,hasWaistline,straight,1
hasOpeningType,crew neck opening,hasWaistline,straight,1
hasCollarType,round collar,hasLapelType,lapelless,1
hasSilhouette,crew neck,hasLapelType,lapelless,1
hasLapelType,lapelless,hasCollarType,round collar,1
hasLapelType,lapelless,hasSilhouette,crew neck,1
hasNeckline,round,hasPattern,solid color,1
hasNeckline,round,hasFabricTreatment,plain weave,1
hasPattern,solid color,hasNeckline,round,1
hasFabricTreatment,plain weave,hasNeckline,round,1
hasCollarType,crew-neck,hasNeckline,round,1
hasWaistline,straight,hasNeckline,round,1
hasNeckline,round,hasCollarType,crew-neck,1
hasWaistline,straight,hasCollarType,crew-neck,1
hasNeckline,round,hasWaistline,straight,1
hasCollarType,crew-neck,hasWaistline,straight,1
hasLapelType,non-existent,hasMaterialType,cotton,1
hasLapelType,non-existent,hasSleeveType,short-sleeve,1
hasLapelType,non-existent,hasNeckline,crew neck,1
hasMaterialType,cotton,hasLapelType,non-existent,1
hasSleeveType,short-sleeve,hasLapelType,non-existent,1
hasNeckline,crew neck,hasLapelType,non-existent,1
hasCollarType,crew-neck,hasLapelType,non-existent,1
hasLength,short,hasLapelType,non-existent,1
hasSilhouette,crew neck,hasLapelType,non-existent,1
belongsToCategory,upperbody,hasLapelType,non-existent,1
depicts,t-shirt,hasLapelType,non-existent,1
hasLapelType,non-existent,hasCollarType,crew-neck,1
hasLapelType,non-existent,hasLength,short,1
hasLapelType,non-existent,hasSilhouette,crew neck,1
hasLapelType,non-existent,belongsToCategory,upperbody,1
hasLapelType,non-existent,depicts,t-shirt,1
hasLength,short sleeve,hasPattern,graphic print,1
hasPattern,graphic print,hasLength,short sleeve,1
hasOpeningType,round neck,hasPattern,striped,1
hasCollarType,crew-neck,hasPattern,striped,1
hasOpeningType,round neck,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,round neck,1
hasMaterialType,cotton,hasOpeningType,round neck,1
hasSleeveType,short-sleeve,hasOpeningType,round neck,1
hasNeckline,crew neck,hasOpeningType,round neck,1
hasCollarType,crew-neck,hasOpeningType,round neck,1
hasLength,short,hasOpeningType,round neck,1
hasSilhouette,crew neck,hasOpeningType,round neck,1
belongsToCategory,upperbody,hasOpeningType,round neck,1
depicts,t-shirt,hasOpeningType,round neck,1
hasOpeningType,round neck,hasSleeveType,short-sleeve,1
hasOpeningType,round neck,hasNeckline,crew neck,1
hasPattern,striped,hasCollarType,crew-neck,1
hasOpeningType,round neck,hasCollarType,crew-neck,1
hasOpeningType,round neck,hasLength,short,1
hasOpeningType,round neck,hasSilhouette,crew neck,1
hasOpeningType,round neck,belongsToCategory,upperbody,1
hasOpeningType,round neck,depicts,t-shirt,1
hasFabricTreatment,plain weave,hasPattern,striped,1
hasOpeningType,zipper opening,hasPattern,striped,1
hasPocketType,no pocket,hasPattern,striped,1
hasLapelType,lapelless,hasPattern,striped,1
hasWaistline,high-waisted,hasPattern,striped,1
hasSilhouette,straight,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,plain weave,1
hasOpeningType,zipper opening,hasFabricTreatment,plain weave,1
hasPocketType,no pocket,hasFabricTreatment,plain weave,1
hasLapelType,lapelless,hasFabricTreatment,plain weave,1
hasSilhouette,straight,hasFabricTreatment,plain weave,1
hasOpeningType,zipper opening,hasMaterialType,cotton,1
hasSilhouette,straight,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,zipper opening,1
hasFabricTreatment,plain weave,hasOpeningType,zipper opening,1
hasMaterialType,cotton,hasOpeningType,zipper opening,1
hasPocketType,no pocket,hasOpeningType,zipper opening,1
hasSleeveType,short-sleeve,hasOpeningType,zipper opening,1
hasNeckline,crew neck,hasOpeningType,zipper opening,1
hasLapelType,lapelless,hasOpeningType,zipper opening,1
hasLength,short,hasOpeningType,zipper opening,1
hasWaistline,high-waisted,hasOpeningType,zipper opening,1
hasSilhouette,straight,hasOpeningType,zipper opening,1
belongsToCategory,upperbody,hasOpeningType,zipper opening,1
depicts,t-shirt,hasOpeningType,zipper opening,1
hasPattern,striped,hasPocketType,no pocket,1
hasFabricTreatment,plain weave,hasPocketType,no pocket,1
hasOpeningType,zipper opening,hasPocketType,no pocket,1
hasLapelType,lapelless,hasPocketType,no pocket,1
hasWaistline,high-waisted,hasPocketType,no pocket,1
hasSilhouette,straight,hasPocketType,no pocket,1
hasOpeningType,zipper opening,hasSleeveType,short-sleeve,1
hasSilhouette,straight,hasSleeveType,short-sleeve,1
hasOpeningType,zipper opening,hasNeckline,crew neck,1
hasWaistline,high-waisted,hasNeckline,crew neck,1
hasSilhouette,straight,hasNeckline,crew neck,1
hasPattern,striped,hasLapelType,lapelless,1
hasFabricTreatment,plain weave,hasLapelType,lapelless,1
hasOpeningType,zipper opening,hasLapelType,lapelless,1
hasPocketType,no pocket,hasLapelType,lapelless,1
hasWaistline,high-waisted,hasLapelType,lapelless,1
hasSilhouette,straight,hasLapelType,lapelless,1
hasOpeningType,zipper opening,hasLength,short,1
hasSilhouette,straight,hasLength,short,1
hasPattern,striped,hasWaistline,high-waisted,1
hasOpeningType,zipper opening,hasWaistline,high-waisted,1
hasPocketType,no pocket,hasWaistline,high-waisted,1
hasNeckline,crew neck,hasWaistline,high-waisted,1
hasLapelType,lapelless,hasWaistline,high-waisted,1
hasSilhouette,straight,hasWaistline,high-waisted,1
hasPattern,striped,hasSilhouette,straight,1
hasFabricTreatment,plain weave,hasSilhouette,straight,1
hasMaterialType,cotton,hasSilhouette,straight,1
hasOpeningType,zipper opening,hasSilhouette,straight,1
hasPocketType,no pocket,hasSilhouette,straight,1
hasSleeveType,short-sleeve,hasSilhouette,straight,1
hasNeckline,crew neck,hasSilhouette,straight,1
hasLapelType,lapelless,hasSilhouette,straight,1
hasLength,short,hasSilhouette,straight,1
hasWaistline,high-waisted,hasSilhouette,straight,1
belongsToCategory,upperbody,hasSilhouette,straight,1
depicts,t-shirt,hasSilhouette,straight,1
hasOpeningType,zipper opening,belongsToCategory,upperbody,1
hasSilhouette,straight,belongsToCategory,upperbody,1
hasOpeningType,zipper opening,depicts,t-shirt,1
hasSilhouette,straight,depicts,t-shirt,1
hasPocketType,no pocket,hasOpeningType,round opening,1
hasLength,short,hasOpeningType,round opening,1
hasOpeningType,round opening,hasPocketType,no pocket,1
hasOpeningType,round opening,hasLength,short,1
hasCollarType,round collar,hasPattern,striped,1
hasLength,short sleeve,hasPattern,striped,1
hasWaistline,fitted,hasPattern,striped,1
hasPattern,striped,hasCollarType,round collar,1
hasWaistline,fitted,hasCollarType,round collar,1
hasPattern,striped,hasLength,short sleeve,1
hasWaistline,fitted,hasLength,short sleeve,1
hasPattern,striped,hasWaistline,fitted,1
hasCollarType,round collar,hasWaistline,fitted,1
hasLength,short sleeve,hasWaistline,fitted,1
hasLength,regular,hasPattern,solid color,1
hasLength,regular,hasFabricTreatment,plain weave,1
hasLength,regular,hasOpeningType,crew neck,1
hasPattern,solid color,hasLength,regular,1
hasFabricTreatment,plain weave,hasLength,regular,1
hasOpeningType,crew neck,hasLength,regular,1
hasWaistline,straight,hasLength,regular,1
hasLength,regular,hasWaistline,straight,1
hasWaistline,no waist,hasNeckline,round neckline,1
hasWaistline,no waist,hasCollarType,crew neck collar,1
hasNeckline,round neckline,hasWaistline,no waist,1
hasCollarType,crew neck collar,hasWaistline,no waist,1
hasOpeningType,button,hasPattern,solid color,1
hasNeckline,round neckline,hasPattern,solid color,1
hasCollarType,crew neck collar,hasPattern,solid color,1
hasOpeningType,button,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,button,1
hasMaterialType,cotton,hasOpeningType,button,1
hasSleeveType,short-sleeve,hasOpeningType,button,1
hasNeckline,round neckline,hasOpeningType,button,1
hasCollarType,crew neck collar,hasOpeningType,button,1
hasLength,short,hasOpeningType,button,1
hasSilhouette,crew neck,hasOpeningType,button,1
belongsToCategory,upperbody,hasOpeningType,button,1
depicts,t-shirt,hasOpeningType,button,1
hasOpeningType,button,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasNeckline,round neckline,1
hasOpeningType,button,hasNeckline,round neckline,1
hasPattern,solid color,hasCollarType,crew neck collar,1
hasOpeningType,button,hasCollarType,crew neck collar,1
hasOpeningType,button,hasLength,short,1
hasOpeningType,button,hasSilhouette,crew neck,1
hasOpeningType,button,belongsToCategory,upperbody,1
hasOpeningType,button,depicts,t-shirt,1
hasPattern,stripe pattern,hasAnimalPattern,tiger,1
hasFabricTreatment,plain weave,hasAnimalPattern,tiger,1
hasMaterialType,cotton,hasAnimalPattern,tiger,1
hasOpeningType,crew neck,hasAnimalPattern,tiger,1
hasSleeveType,short-sleeve,hasAnimalPattern,tiger,1
hasNeckline,round neckline,hasAnimalPattern,tiger,1
hasCollarType,crew-neck,hasAnimalPattern,tiger,1
hasLength,short,hasAnimalPattern,tiger,1
hasWaistline,high-waisted,hasAnimalPattern,tiger,1
hasSilhouette,crew neck,hasAnimalPattern,tiger,1
belongsToCategory,upperbody,hasAnimalPattern,tiger,1
depicts,t-shirt,hasAnimalPattern,tiger,1
hasAnimalPattern,tiger,hasPattern,stripe pattern,1
hasFabricTreatment,plain weave,hasPattern,stripe pattern,1
hasMaterialType,cotton,hasPattern,stripe pattern,1
hasOpeningType,crew neck,hasPattern,stripe pattern,1
hasSleeveType,short-sleeve,hasPattern,stripe pattern,1
hasNeckline,round neckline,hasPattern,stripe pattern,1
hasCollarType,crew-neck,hasPattern,stripe pattern,1
hasLength,short,hasPattern,stripe pattern,1
hasWaistline,high-waisted,hasPattern,stripe pattern,1
hasSilhouette,crew neck,hasPattern,stripe pattern,1
belongsToCategory,upperbody,hasPattern,stripe pattern,1
depicts,t-shirt,hasPattern,stripe pattern,1
hasAnimalPattern,tiger,hasFabricTreatment,plain weave,1
hasPattern,stripe pattern,hasFabricTreatment,plain weave,1
hasNeckline,round neckline,hasFabricTreatment,plain weave,1
hasAnimalPattern,tiger,hasMaterialType,cotton,1
hasPattern,stripe pattern,hasMaterialType,cotton,1
hasAnimalPattern,tiger,hasOpeningType,crew neck,1
hasPattern,stripe pattern,hasOpeningType,crew neck,1
hasWaistline,high-waisted,hasOpeningType,crew neck,1
hasAnimalPattern,tiger,hasSleeveType,short-sleeve,1
hasPattern,stripe pattern,hasSleeveType,short-sleeve,1
hasAnimalPattern,tiger,hasNeckline,round neckline,1
hasPattern,stripe pattern,hasNeckline,round neckline,1
hasFabricTreatment,plain weave,hasNeckline,round neckline,1
hasWaistline,high-waisted,hasNeckline,round neckline,1
hasAnimalPattern,tiger,hasCollarType,crew-neck,1
hasPattern,stripe pattern,hasCollarType,crew-neck,1
hasWaistline,high-waisted,hasCollarType,crew-neck,1
hasAnimalPattern,tiger,hasLength,short,1
hasPattern,stripe pattern,hasLength,short,1
hasAnimalPattern,tiger,hasWaistline,high-waisted,1
hasPattern,stripe pattern,hasWaistline,high-waisted,1
hasOpeningType,crew neck,hasWaistline,high-waisted,1
hasNeckline,round neckline,hasWaistline,high-waisted,1
hasCollarType,crew-neck,hasWaistline,high-waisted,1
hasSilhouette,crew neck,hasWaistline,high-waisted,1
hasAnimalPattern,tiger,hasSilhouette,crew neck,1
hasPattern,stripe pattern,hasSilhouette,crew neck,1
hasWaistline,high-waisted,hasSilhouette,crew neck,1
hasAnimalPattern,tiger,belongsToCategory,upperbody,1
hasPattern,stripe pattern,belongsToCategory,upperbody,1
hasAnimalPattern,tiger,depicts,t-shirt,1
hasPattern,stripe pattern,depicts,t-shirt,1
