relation1,attribute1,relation2,attribute2,frequency
hasLength,short,hasSleeveType,short-sleeve,1
hasWaistline,natural,hasSleeveType,short-sleeve,1
belongsToCategory,upperbody,hasSleeveType,short-sleeve,1
depicts,shirt,hasSleeveType,short-sleeve,1
hasFabricTreatment,unfinished,hasSleeveType,short-sleeve,1
hasPocketType,side-pockets,hasSleeveType,short-sleeve,1
hasLength,full-length,hasSleeveType,short-sleeve,1
hasPattern,plaid,hasNeckline,crew neck,1
hasOpeningType,button front,hasNeckline,crew neck,1
hasSleeveType,short-sleeve,hasNeckline,crew neck,1
hasLength,short,hasNeckline,crew neck,1
hasWaistline,natural,hasNeckline,crew neck,1
belongsToCategory,upperbody,hasNeckline,crew neck,1
depicts,shirt,hasNeckline,crew neck,1
hasFabricTreatment,unfinished,hasNeckline,crew neck,1
hasMaterialType,cotton,hasNeckline,crew neck,1
hasOpeningType,zipper,hasNeckline,crew neck,1
hasPocketType,side-pockets,hasNeckline,crew neck,1
hasLength,full-length,hasNeckline,crew neck,1
hasWaistline,high-waisted,hasNeckline,crew neck,1
hasSilhouette,straight,hasNeckline,crew neck,1
belongsToCategory,lowerbody,hasNeckline,crew neck,1
depicts,pants,hasNeckline,crew neck,1
hasPattern,plaid,hasLength,short,1
hasOpeningType,button front,hasLength,short,1
hasSleeveType,short-sleeve,hasLength,short,1
hasNeckline,crew neck,hasLength,short,1
hasWaistline,natural,hasLength,short,1
belongsToCategory,upperbody,hasLength,short,1
depicts,shirt,hasLength,short,1
hasFabricTreatment,unfinished,hasLength,short,1
hasMaterialType,cotton,hasLength,short,1
hasOpeningType,zipper,hasLength,short,1
hasPocketType,side-pockets,hasLength,short,1
hasLength,full-length,hasLength,short,1
hasWaistline,high-waisted,hasLength,short,1
hasSilhouette,straight,hasLength,short,1
belongsToCategory,lowerbody,hasLength,short,1
depicts,pants,hasLength,short,1
hasPattern,plaid,hasWaistline,natural,1
hasOpeningType,button front,hasWaistline,natural,1
hasSleeveType,short-sleeve,hasWaistline,natural,1
hasNeckline,crew neck,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
belongsToCategory,upperbody,hasWaistline,natural,1
depicts,shirt,hasWaistline,natural,1
hasFabricTreatment,unfinished,hasWaistline,natural,1
hasMaterialType,cotton,hasWaistline,natural,1
hasOpeningType,zipper,hasWaistline,natural,1
hasPocketType,side-pockets,hasWaistline,natural,1
hasLength,full-length,hasWaistline,natural,1
hasWaistline,high-waisted,hasWaistline,natural,1
hasSilhouette,straight,hasWaistline,natural,1
belongsToCategory,lowerbody,hasWaistline,natural,1
depicts,pants,hasWaistline,natural,1
hasPattern,plaid,belongsToCategory,upperbody,1
hasOpeningType,button front,belongsToCategory,upperbody,1
hasSleeveType,short-sleeve,belongsToCategory,upperbody,1
hasNeckline,crew neck,belongsToCategory,upperbody,1
hasLength,short,belongsToCategory,upperbody,1
hasWaistline,natural,belongsToCategory,upperbody,1
depicts,shirt,belongsToCategory,upperbody,1
hasFabricTreatment,unfinished,belongsToCategory,upperbody,1
hasMaterialType,cotton,belongsToCategory,upperbody,1
hasOpeningType,zipper,belongsToCategory,upperbody,1
hasPocketType,side-pockets,belongsToCategory,upperbody,1
hasLength,full-length,belongsToCategory,upperbody,1
hasWaistline,high-waisted,belongsToCategory,upperbody,1
hasSilhouette,straight,belongsToCategory,upperbody,1
belongsToCategory,lowerbody,belongsToCategory,upperbody,1
depicts,pants,belongsToCategory,upperbody,1
hasPattern,plaid,depicts,shirt,1
hasOpeningType,button front,depicts,shirt,1
hasSleeveType,short-sleeve,depicts,shirt,1
hasNeckline,crew neck,depicts,shirt,1
hasLength,short,depicts,shirt,1
hasWaistline,natural,depicts,shirt,1
belongsToCategory,upperbody,depicts,shirt,1
hasFabricTreatment,unfinished,depicts,shirt,1
hasMaterialType,cotton,depicts,shirt,1
hasOpeningType,zipper,depicts,shirt,1
hasPocketType,side-pockets,depicts,shirt,1
hasLength,full-length,depicts,shirt,1
hasWaistline,high-waisted,depicts,shirt,1
hasSilhouette,straight,depicts,shirt,1
belongsToCategory,lowerbody,depicts,shirt,1
depicts,pants,depicts,shirt,1
hasPattern,plaid,hasFabricTreatment,unfinished,1
hasOpeningType,button front,hasFabricTreatment,unfinished,1
hasSleeveType,short-sleeve,hasFabricTreatment,unfinished,1
hasNeckline,crew neck,hasFabricTreatment,unfinished,1
hasLength,short,hasFabricTreatment,unfinished,1
hasWaistline,natural,hasFabricTreatment,unfinished,1
belongsToCategory,upperbody,hasFabricTreatment,unfinished,1
depicts,shirt,hasFabricTreatment,unfinished,1
hasMaterialType,cotton,hasFabricTreatment,unfinished,1
hasOpeningType,zipper,hasFabricTreatment,unfinished,1
hasPocketType,side-pockets,hasFabricTreatment,unfinished,1
hasLength,full-length,hasFabricTreatment,unfinished,1
hasWaistline,high-waisted,hasFabricTreatment,unfinished,1
hasSilhouette,straight,hasFabricTreatment,unfinished,1
belongsToCategory,lowerbody,hasFabricTreatment,unfinished,1
depicts,pants,hasFabricTreatment,unfinished,1
hasPattern,plaid,hasMaterialType,cotton,1
hasOpeningType,button front,hasMaterialType,cotton,1
hasNeckline,crew neck,hasMaterialType,cotton,1
hasLength,short,hasMaterialType,cotton,1
hasWaistline,natural,hasMaterialType,cotton,1
belongsToCategory,upperbody,hasMaterialType,cotton,1
depicts,shirt,hasMaterialType,cotton,1
hasFabricTreatment,unfinished,hasMaterialType,cotton,1
hasPocketType,side-pockets,hasMaterialType,cotton,1
hasPattern,plaid,hasOpeningType,zipper,1
hasOpeningType,button front,hasOpeningType,zipper,1
hasNeckline,crew neck,hasOpeningType,zipper,1
hasLength,short,hasOpeningType,zipper,1
hasWaistline,natural,hasOpeningType,zipper,1
belongsToCategory,upperbody,hasOpeningType,zipper,1
depicts,shirt,hasOpeningType,zipper,1
hasFabricTreatment,unfinished,hasOpeningType,zipper,1
hasPocketType,side-pockets,hasOpeningType,zipper,1
hasPattern,plaid,hasPocketType,side-pockets,1
hasOpeningType,button front,hasPocketType,side-pockets,1
hasSleeveType,short-sleeve,hasPocketType,side-pockets,1
hasNeckline,crew neck,hasPocketType,side-pockets,1
hasLength,short,hasPocketType,side-pockets,1
hasWaistline,natural,hasPocketType,side-pockets,1
belongsToCategory,upperbody,hasPocketType,side-pockets,1
depicts,shirt,hasPocketType,side-pockets,1
hasFabricTreatment,unfinished,hasPocketType,side-pockets,1
hasMaterialType,cotton,hasPocketType,side-pockets,1
hasOpeningType,zipper,hasPocketType,side-pockets,1
hasLength,full-length,hasPocketType,side-pockets,1
hasWaistline,high-waisted,hasPocketType,side-pockets,1
hasSilhouette,straight,hasPocketType,side-pockets,1
belongsToCategory,lowerbody,hasPocketType,side-pockets,1
depicts,pants,hasPocketType,side-pockets,1
hasPattern,plaid,hasLength,full-length,1
hasOpeningType,button front,hasLength,full-length,1
hasSleeveType,short-sleeve,hasLength,full-length,1
hasNeckline,crew neck,hasLength,full-length,1
hasLength,short,hasLength,full-length,1
hasWaistline,natural,hasLength,full-length,1
belongsToCategory,upperbody,hasLength,full-length,1
depicts,shirt,hasLength,full-length,1
hasFabricTreatment,unfinished,hasLength,full-length,1
hasPocketType,side-pockets,hasLength,full-length,1
hasPattern,plaid,hasWaistline,high-waisted,1
hasOpeningType,button front,hasWaistline,high-waisted,1
hasNeckline,crew neck,hasWaistline,high-waisted,1
hasLength,short,hasWaistline,high-waisted,1
hasWaistline,natural,hasWaistline,high-waisted,1
belongsToCategory,upperbody,hasWaistline,high-waisted,1
depicts,shirt,hasWaistline,high-waisted,1
hasFabricTreatment,unfinished,hasWaistline,high-waisted,1
hasPocketType,side-pockets,hasWaistline,high-waisted,1
hasPattern,plaid,hasSilhouette,straight,1
hasOpeningType,button front,hasSilhouette,straight,1
hasNeckline,crew neck,hasSilhouette,straight,1
hasLength,short,hasSilhouette,straight,1
hasWaistline,natural,hasSilhouette,straight,1
belongsToCategory,upperbody,hasSilhouette,straight,1
depicts,shirt,hasSilhouette,straight,1
hasFabricTreatment,unfinished,hasSilhouette,straight,1
hasPocketType,side-pockets,hasSilhouette,straight,1
hasPattern,plaid,belongsToCategory,lowerbody,1
hasOpeningType,button front,belongsToCategory,lowerbody,1
hasNeckline,crew neck,belongsToCategory,lowerbody,1
hasLength,short,belongsToCategory,lowerbody,1
hasWaistline,natural,belongsToCategory,lowerbody,1
belongsToCategory,upperbody,belongsToCategory,lowerbody,1
depicts,shirt,belongsToCategory,lowerbody,1
hasFabricTreatment,unfinished,belongsToCategory,lowerbody,1
hasPocketType,side-pockets,belongsToCategory,lowerbody,1
hasPattern,plaid,depicts,pants,1
hasOpeningType,button front,depicts,pants,1
hasNeckline,crew neck,depicts,pants,1
hasLength,short,depicts,pants,1
hasWaistline,natural,depicts,pants,1
belongsToCategory,upperbody,depicts,pants,1
depicts,shirt,depicts,pants,1
hasFabricTreatment,unfinished,depicts,pants,1
hasPocketType,side-pockets,depicts,pants,1
hasFabricTreatment,unfinished seam,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,unfinished seam,1
hasMaterialType,cotton,hasFabricTreatment,unfinished seam,1
hasOpeningType,zipper,hasFabricTreatment,unfinished seam,1
hasPocketType,single pockets,hasFabricTreatment,unfinished seam,1
hasSleeveType,long-sleeve,hasFabricTreatment,unfinished seam,1
hasLength,full-length,hasFabricTreatment,unfinished seam,1
hasWaistline,high-waisted,hasFabricTreatment,unfinished seam,1
hasSilhouette,straight,hasFabricTreatment,unfinished seam,1
belongsToCategory,lowerbody,hasFabricTreatment,unfinished seam,1
depicts,pants,hasFabricTreatment,unfinished seam,1
hasFabricTreatment,unfinished seam,hasMaterialType,cotton,1
hasFabricTreatment,unfinished seam,hasOpeningType,zipper,1
hasFabricTreatment,unfinished seam,hasPocketType,single pockets,1
hasFabricTreatment,unfinished seam,hasSleeveType,long-sleeve,1
hasFabricTreatment,unfinished seam,hasLength,full-length,1
hasFabricTreatment,unfinished seam,hasWaistline,high-waisted,1
hasFabricTreatment,unfinished seam,hasSilhouette,straight,1
hasFabricTreatment,unfinished seam,belongsToCategory,lowerbody,1
hasFabricTreatment,unfinished seam,depicts,pants,1
hasFabricTreatment,stretchy material,hasPattern,solid color,1
hasMaterialType,cotton,hasPattern,solid color,1
hasOpeningType,zipper,hasPattern,solid color,1
hasPocketType,side pockets,hasPattern,solid color,1
hasSleeveType,short-sleeve,hasPattern,solid color,1
hasLength,ankle-length,hasPattern,solid color,1
hasWaistline,high-waisted,hasPattern,solid color,1
hasSilhouette,straight,hasPattern,solid color,1
belongsToCategory,lowerbody,hasPattern,solid color,1
depicts,pants,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,stretchy material,1
hasMaterialType,cotton,hasFabricTreatment,stretchy material,1
hasOpeningType,zipper,hasFabricTreatment,stretchy material,1
hasPocketType,side pockets,hasFabricTreatment,stretchy material,1
hasSleeveType,short-sleeve,hasFabricTreatment,stretchy material,1
hasLength,ankle-length,hasFabricTreatment,stretchy material,1
hasWaistline,high-waisted,hasFabricTreatment,stretchy material,1
hasSilhouette,straight,hasFabricTreatment,stretchy material,1
belongsToCategory,lowerbody,hasFabricTreatment,stretchy material,1
depicts,pants,hasFabricTreatment,stretchy material,1
hasPattern,solid color,hasMaterialType,cotton,1
hasFabricTreatment,stretchy material,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,zipper,1
hasFabricTreatment,stretchy material,hasOpeningType,zipper,1
hasPattern,solid color,hasPocketType,side pockets,1
hasFabricTreatment,stretchy material,hasPocketType,side pockets,1
hasPattern,solid color,hasSleeveType,short-sleeve,1
hasFabricTreatment,stretchy material,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasLength,ankle-length,1
hasFabricTreatment,stretchy material,hasLength,ankle-length,1
hasPattern,solid color,hasWaistline,high-waisted,1
hasFabricTreatment,stretchy material,hasWaistline,high-waisted,1
hasPattern,solid color,hasSilhouette,straight,1
hasFabricTreatment,stretchy material,hasSilhouette,straight,1
hasPattern,solid color,belongsToCategory,lowerbody,1
hasFabricTreatment,stretchy material,belongsToCategory,lowerbody,1
hasPattern,solid color,depicts,pants,1
hasFabricTreatment,stretchy material,depicts,pants,1
hasOpeningType,button fly,hasPattern,striped,1
hasPocketType,slant pocket,hasPattern,striped,1
hasOpeningType,button fly,hasFabricTreatment,unfinished hem,1
hasPocketType,slant pocket,hasFabricTreatment,unfinished hem,1
hasSleeveType,short-sleeve,hasFabricTreatment,unfinished hem,1
hasNeckline,round neck,hasFabricTreatment,unfinished hem,1
hasLength,full length,hasFabricTreatment,unfinished hem,1
hasOpeningType,button fly,hasMaterialType,cotton,1
hasPocketType,slant pocket,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,button fly,1
hasFabricTreatment,unfinished hem,hasOpeningType,button fly,1
hasMaterialType,cotton,hasOpeningType,button fly,1
hasPocketType,slant pocket,hasOpeningType,button fly,1
hasSleeveType,short-sleeve,hasOpeningType,button fly,1
hasNeckline,round neck,hasOpeningType,button fly,1
hasLength,full length,hasOpeningType,button fly,1
hasWaistline,high-waisted,hasOpeningType,button fly,1
hasSilhouette,straight,hasOpeningType,button fly,1
belongsToCategory,lowerbody,hasOpeningType,button fly,1
depicts,pants,hasOpeningType,button fly,1
hasPattern,striped,hasPocketType,slant pocket,1
hasFabricTreatment,unfinished hem,hasPocketType,slant pocket,1
hasMaterialType,cotton,hasPocketType,slant pocket,1
hasOpeningType,button fly,hasPocketType,slant pocket,1
hasSleeveType,short-sleeve,hasPocketType,slant pocket,1
hasNeckline,round neck,hasPocketType,slant pocket,1
hasLength,full length,hasPocketType,slant pocket,1
hasWaistline,high-waisted,hasPocketType,slant pocket,1
hasSilhouette,straight,hasPocketType,slant pocket,1
belongsToCategory,lowerbody,hasPocketType,slant pocket,1
depicts,pants,hasPocketType,slant pocket,1
hasFabricTreatment,unfinished hem,hasSleeveType,short-sleeve,1
hasOpeningType,button fly,hasSleeveType,short-sleeve,1
hasPocketType,slant pocket,hasSleeveType,short-sleeve,1
hasLength,full length,hasSleeveType,short-sleeve,1
hasFabricTreatment,unfinished hem,hasNeckline,round neck,1
hasOpeningType,button fly,hasNeckline,round neck,1
hasPocketType,slant pocket,hasNeckline,round neck,1
hasFabricTreatment,unfinished hem,hasLength,full length,1
hasOpeningType,button fly,hasLength,full length,1
hasPocketType,slant pocket,hasLength,full length,1
hasSleeveType,short-sleeve,hasLength,full length,1
hasOpeningType,button fly,hasWaistline,high-waisted,1
hasPocketType,slant pocket,hasWaistline,high-waisted,1
hasOpeningType,button fly,hasSilhouette,straight,1
hasPocketType,slant pocket,hasSilhouette,straight,1
hasOpeningType,button fly,belongsToCategory,lowerbody,1
hasPocketType,slant pocket,belongsToCategory,lowerbody,1
hasOpeningType,button fly,depicts,pants,1
hasPocketType,slant pocket,depicts,pants,1
hasOpeningType,zipper closure,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasOpeningType,zipper closure,1
hasSleeveType,sleeveless,hasOpeningType,zipper closure,1
hasLength,ankle-length,hasOpeningType,zipper closure,1
hasOpeningType,zipper closure,hasSleeveType,sleeveless,1
hasOpeningType,zipper closure,hasLength,ankle-length,1
depicts,watch,hasPattern,striped,1
hasOpeningType,side opening,hasFabricTreatment,plain weave,1
depicts,watch,hasFabricTreatment,plain weave,1
depicts,watch,hasMaterialType,cotton,1
hasFabricTreatment,plain weave,hasOpeningType,side opening,1
hasNeckline,round neck,hasOpeningType,side opening,1
depicts,watch,hasOpeningType,side opening,1
depicts,watch,hasSleeveType,short-sleeve,1
hasOpeningType,side opening,hasNeckline,round neck,1
depicts,watch,hasNeckline,round neck,1
depicts,watch,hasLength,ankle-length,1
depicts,watch,hasWaistline,high-waisted,1
depicts,watch,hasSilhouette,straight,1
depicts,watch,belongsToCategory,lowerbody,1
hasPattern,striped,depicts,watch,1
hasFabricTreatment,plain weave,depicts,watch,1
hasMaterialType,cotton,depicts,watch,1
hasOpeningType,side opening,depicts,watch,1
hasSleeveType,short-sleeve,depicts,watch,1
hasNeckline,round neck,depicts,watch,1
hasLength,ankle-length,depicts,watch,1
hasWaistline,high-waisted,depicts,watch,1
hasSilhouette,straight,depicts,watch,1
belongsToCategory,lowerbody,depicts,watch,1
hasFabricTreatment,unbleached,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,unbleached,1
hasMaterialType,cotton,hasFabricTreatment,unbleached,1
hasOpeningType,zipper closure,hasFabricTreatment,unbleached,1
hasPocketType,side pockets,hasFabricTreatment,unbleached,1
hasSleeveType,long-sleeve,hasFabricTreatment,unbleached,1
hasNeckline,round neck,hasFabricTreatment,unbleached,1
hasLength,full-length,hasFabricTreatment,unbleached,1
hasWaistline,high-waisted,hasFabricTreatment,unbleached,1
hasSilhouette,straight,hasFabricTreatment,unbleached,1
belongsToCategory,lowerbody,hasFabricTreatment,unbleached,1
depicts,pants,hasFabricTreatment,unbleached,1
hasFabricTreatment,unbleached,hasMaterialType,cotton,1
hasFabricTreatment,unbleached,hasOpeningType,zipper closure,1
hasSleeveType,long-sleeve,hasOpeningType,zipper closure,1
hasNeckline,round neck,hasOpeningType,zipper closure,1
hasLength,full-length,hasOpeningType,zipper closure,1
hasFabricTreatment,unbleached,hasPocketType,side pockets,1
hasFabricTreatment,unbleached,hasSleeveType,long-sleeve,1
hasOpeningType,zipper closure,hasSleeveType,long-sleeve,1
hasFabricTreatment,unbleached,hasNeckline,round neck,1
hasOpeningType,zipper closure,hasNeckline,round neck,1
hasLength,full-length,hasNeckline,round neck,1
hasFabricTreatment,unbleached,hasLength,full-length,1
hasOpeningType,zipper closure,hasLength,full-length,1
hasNeckline,round neck,hasLength,full-length,1
hasFabricTreatment,unbleached,hasWaistline,high-waisted,1
hasFabricTreatment,unbleached,hasSilhouette,straight,1
hasFabricTreatment,unbleached,belongsToCategory,lowerbody,1
hasFabricTreatment,unbleached,depicts,pants,1
hasFabricTreatment,plain weave,hasPattern,floral,1
hasMaterialType,cotton,hasPattern,floral,1
hasOpeningType,zipper,hasPattern,floral,1
hasSleeveType,short-sleeve,hasPattern,floral,1
hasNeckline,round neck,hasPattern,floral,1
hasLength,ankle-length,hasPattern,floral,1
hasWaistline,high-waisted,hasPattern,floral,1
hasSilhouette,straight,hasPattern,floral,1
belongsToCategory,lowerbody,hasPattern,floral,1
depicts,dress,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,plain weave,1
depicts,dress,hasFabricTreatment,plain weave,1
hasPattern,floral,hasMaterialType,cotton,1
depicts,dress,hasMaterialType,cotton,1
hasPattern,floral,hasOpeningType,zipper,1
depicts,dress,hasOpeningType,zipper,1
hasPattern,floral,hasSleeveType,short-sleeve,1
depicts,dress,hasSleeveType,short-sleeve,1
hasPattern,floral,hasNeckline,round neck,1
depicts,dress,hasNeckline,round neck,1
hasPattern,floral,hasLength,ankle-length,1
depicts,dress,hasLength,ankle-length,1
hasPattern,floral,hasWaistline,high-waisted,1
depicts,dress,hasWaistline,high-waisted,1
hasPattern,floral,hasSilhouette,straight,1
depicts,dress,hasSilhouette,straight,1
hasPattern,floral,belongsToCategory,lowerbody,1
depicts,dress,belongsToCategory,lowerbody,1
hasPattern,floral,depicts,dress,1
hasFabricTreatment,plain weave,depicts,dress,1
hasMaterialType,cotton,depicts,dress,1
hasOpeningType,zipper,depicts,dress,1
hasSleeveType,short-sleeve,depicts,dress,1
hasNeckline,round neck,depicts,dress,1
hasLength,ankle-length,depicts,dress,1
hasWaistline,high-waisted,depicts,dress,1
hasSilhouette,straight,depicts,dress,1
belongsToCategory,lowerbody,depicts,dress,1
depicts,pants,hasOpeningType,side opening,1
hasOpeningType,side opening,depicts,pants,1
hasLength,ankle length,hasFabricTreatment,plain weave,1
hasNeckline,round neck,hasSleeveType,sleeveless,1
hasLength,ankle length,hasSleeveType,sleeveless,1
hasSleeveType,sleeveless,hasNeckline,round neck,1
hasFabricTreatment,plain weave,hasLength,ankle length,1
hasSleeveType,sleeveless,hasLength,ankle length,1
hasPocketType,single breasted,hasPattern,striped,1
hasSleeveType,long,hasPattern,striped,1
hasPocketType,single breasted,hasMaterialType,cotton,1
hasPocketType,single breasted,hasOpeningType,zipper,1
hasPattern,striped,hasPocketType,single breasted,1
hasMaterialType,cotton,hasPocketType,single breasted,1
hasOpeningType,zipper,hasPocketType,single breasted,1
hasSleeveType,long,hasPocketType,single breasted,1
hasLength,full-length,hasPocketType,single breasted,1
hasWaistline,high-waisted,hasPocketType,single breasted,1
hasSilhouette,straight,hasPocketType,single breasted,1
belongsToCategory,lowerbody,hasPocketType,single breasted,1
depicts,pants,hasPocketType,single breasted,1
hasPattern,striped,hasSleeveType,long,1
hasPocketType,single breasted,hasSleeveType,long,1
hasLength,full-length,hasSleeveType,long,1
hasPocketType,single breasted,hasLength,full-length,1
hasSleeveType,long,hasLength,full-length,1
hasPocketType,single breasted,hasWaistline,high-waisted,1
hasPocketType,single breasted,hasSilhouette,straight,1
hasPocketType,single breasted,belongsToCategory,lowerbody,1
hasPocketType,single breasted,depicts,pants,1
hasSleeveType,long-sleeve,hasFabricTreatment,plain weave,1
hasLength,full length,hasFabricTreatment,plain weave,1
hasLength,full length,hasOpeningType,zipper,1
hasFabricTreatment,plain weave,hasSleeveType,long-sleeve,1
hasLength,full length,hasSleeveType,long-sleeve,1
hasFabricTreatment,plain weave,hasLength,full length,1
hasOpeningType,zipper,hasLength,full length,1
hasSleeveType,long-sleeve,hasLength,full length,1
hasMaterialType,cotton,hasFabricTreatment,brushed,1
hasOpeningType,zipper,hasFabricTreatment,brushed,1
hasPocketType,side pockets,hasFabricTreatment,brushed,1
hasSleeveType,long-sleeve,hasFabricTreatment,brushed,1
hasLength,full-length,hasFabricTreatment,brushed,1
hasWaistline,high-waisted,hasFabricTreatment,brushed,1
hasSilhouette,straight,hasFabricTreatment,brushed,1
belongsToCategory,lowerbody,hasFabricTreatment,brushed,1
depicts,pants,hasFabricTreatment,brushed,1
hasFabricTreatment,brushed,hasMaterialType,cotton,1
hasFabricTreatment,brushed,hasOpeningType,zipper,1
hasFabricTreatment,brushed,hasPocketType,side pockets,1
hasFabricTreatment,brushed,hasSleeveType,long-sleeve,1
hasFabricTreatment,brushed,hasLength,full-length,1
hasFabricTreatment,brushed,hasWaistline,high-waisted,1
hasFabricTreatment,brushed,hasSilhouette,straight,1
hasFabricTreatment,brushed,belongsToCategory,lowerbody,1
hasFabricTreatment,brushed,depicts,pants,1
hasOpeningType,zipper,hasFabricTreatment,unfinished hem,1
hasPocketType,side pockets,hasFabricTreatment,unfinished hem,1
hasSleeveType,long-sleeve,hasFabricTreatment,unfinished hem,1
hasLength,full-length,hasFabricTreatment,unfinished hem,1
hasFabricTreatment,unfinished hem,hasOpeningType,zipper,1
hasFabricTreatment,unfinished hem,hasPocketType,side pockets,1
hasFabricTreatment,unfinished hem,hasSleeveType,long-sleeve,1
hasFabricTreatment,unfinished hem,hasLength,full-length,1
hasNeckline,round-neck,hasPattern,striped,1
hasNeckline,round-neck,hasMaterialType,cotton,1
hasNeckline,round-neck,hasOpeningType,zipper,1
hasNeckline,round-neck,hasPocketType,side pockets,1
hasNeckline,round-neck,hasSleeveType,long-sleeve,1
hasPattern,striped,hasNeckline,round-neck,1
hasMaterialType,cotton,hasNeckline,round-neck,1
hasOpeningType,zipper,hasNeckline,round-neck,1
hasPocketType,side pockets,hasNeckline,round-neck,1
hasSleeveType,long-sleeve,hasNeckline,round-neck,1
hasLength,full-length,hasNeckline,round-neck,1
hasWaistline,high-waisted,hasNeckline,round-neck,1
hasSilhouette,straight,hasNeckline,round-neck,1
belongsToCategory,lowerbody,hasNeckline,round-neck,1
depicts,pants,hasNeckline,round-neck,1
hasNeckline,round-neck,hasLength,full-length,1
hasNeckline,round-neck,hasWaistline,high-waisted,1
hasNeckline,round-neck,hasSilhouette,straight,1
hasNeckline,round-neck,belongsToCategory,lowerbody,1
hasNeckline,round-neck,depicts,pants,1
hasOpeningType,zipper fly,hasPattern,striped,1
hasOpeningType,zipper fly,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,zipper fly,1
hasMaterialType,cotton,hasOpeningType,zipper fly,1
hasPocketType,slant pockets,hasOpeningType,zipper fly,1
hasSleeveType,long-sleeve,hasOpeningType,zipper fly,1
hasLength,full-length,hasOpeningType,zipper fly,1
hasWaistline,high-waisted,hasOpeningType,zipper fly,1
hasSilhouette,straight,hasOpeningType,zipper fly,1
belongsToCategory,lowerbody,hasOpeningType,zipper fly,1
depicts,pants,hasOpeningType,zipper fly,1
hasOpeningType,zipper fly,hasPocketType,slant pockets,1
hasOpeningType,zipper fly,hasSleeveType,long-sleeve,1
hasOpeningType,zipper fly,hasLength,full-length,1
hasOpeningType,zipper fly,hasWaistline,high-waisted,1
hasOpeningType,zipper fly,hasSilhouette,straight,1
hasOpeningType,zipper fly,belongsToCategory,lowerbody,1
hasOpeningType,zipper fly,depicts,pants,1
hasLength,capri-length,hasMaterialType,cotton,1
hasLength,capri-length,hasOpeningType,zipper,1
hasLength,capri-length,hasSleeveType,short-sleeve,1
hasLength,capri-length,hasNeckline,round neck,1
hasMaterialType,cotton,hasLength,capri-length,1
hasOpeningType,zipper,hasLength,capri-length,1
hasSleeveType,short-sleeve,hasLength,capri-length,1
hasNeckline,round neck,hasLength,capri-length,1
hasWaistline,high-waisted,hasLength,capri-length,1
hasSilhouette,straight,hasLength,capri-length,1
belongsToCategory,lowerbody,hasLength,capri-length,1
depicts,pants,hasLength,capri-length,1
hasLength,capri-length,hasWaistline,high-waisted,1
hasLength,capri-length,hasSilhouette,straight,1
hasLength,capri-length,belongsToCategory,lowerbody,1
hasLength,capri-length,depicts,pants,1
hasFabricTreatment,stretch,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,stretch,1
hasMaterialType,cotton,hasFabricTreatment,stretch,1
hasOpeningType,zipper,hasFabricTreatment,stretch,1
hasPocketType,slant pockets,hasFabricTreatment,stretch,1
hasSleeveType,long-sleeve,hasFabricTreatment,stretch,1
hasLength,full-length,hasFabricTreatment,stretch,1
hasWaistline,high-waisted,hasFabricTreatment,stretch,1
hasSilhouette,straight,hasFabricTreatment,stretch,1
belongsToCategory,lowerbody,hasFabricTreatment,stretch,1
depicts,pants,hasFabricTreatment,stretch,1
hasFabricTreatment,stretch,hasMaterialType,cotton,1
hasFabricTreatment,stretch,hasOpeningType,zipper,1
hasFabricTreatment,stretch,hasPocketType,slant pockets,1
hasFabricTreatment,stretch,hasSleeveType,long-sleeve,1
hasFabricTreatment,stretch,hasLength,full-length,1
hasFabricTreatment,stretch,hasWaistline,high-waisted,1
hasFabricTreatment,stretch,hasSilhouette,straight,1
hasFabricTreatment,stretch,belongsToCategory,lowerbody,1
hasFabricTreatment,stretch,depicts,pants,1
hasFabricTreatment,stretchy,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,stretchy,1
hasMaterialType,cotton,hasFabricTreatment,stretchy,1
hasOpeningType,zipper,hasFabricTreatment,stretchy,1
hasPocketType,single pockets,hasFabricTreatment,stretchy,1
hasSleeveType,long-sleeve,hasFabricTreatment,stretchy,1
hasLength,full-length,hasFabricTreatment,stretchy,1
hasWaistline,high-waisted,hasFabricTreatment,stretchy,1
hasSilhouette,straight,hasFabricTreatment,stretchy,1
belongsToCategory,lowerbody,hasFabricTreatment,stretchy,1
depicts,pants,hasFabricTreatment,stretchy,1
hasFabricTreatment,stretchy,hasMaterialType,cotton,1
hasFabricTreatment,stretchy,hasOpeningType,zipper,1
hasFabricTreatment,stretchy,hasPocketType,single pockets,1
hasFabricTreatment,stretchy,hasSleeveType,long-sleeve,1
hasFabricTreatment,stretchy,hasLength,full-length,1
hasFabricTreatment,stretchy,hasWaistline,high-waisted,1
hasFabricTreatment,stretchy,hasSilhouette,straight,1
