relation1,attribute1,relation2,attribute2,frequency
hasSleeveType,long-sleeves,hasWaistline,high,2
hasFabricTreatment,no-treatment,hasPattern,solid-color,2
hasSleeveType,long-sleeves,hasPattern,solid-color,2
hasLength,full-length,hasPattern,solid-color,2
hasWaistline,high-waisted,hasPattern,solid-color,2
hasPattern,solid-color,hasFabricTreatment,no-treatment,2
hasPocketType,side-pockets,hasFabricTreatment,no-treatment,2
hasWaistline,high-waisted,hasFabricTreatment,no-treatment,2
hasOpeningType,zip-fly,hasMaterialType,cotton,2
hasMaterialType,cotton,hasOpeningType,zip-fly,2
hasPocketType,side-pockets,hasOpeningType,zip-fly,2
hasSleeveType,long-sleeves,hasOpeningType,zip-fly,2
hasNeckline,crew-neck,hasOpeningType,zip-fly,2
hasLapelType,no-lapel,hasOpeningType,zip-fly,2
hasLength,full-length,hasOpeningType,zip-fly,2
hasWaistline,high-waisted,hasOpeningType,zip-fly,2
hasSilhouette,straight,hasOpeningType,zip-fly,2
belongsToCategory,lowerbody,hasOpeningType,zip-fly,2
depicts,pants,hasOpeningType,zip-fly,2
hasFabricTreatment,no-treatment,hasPocketType,side-pockets,2
hasOpeningType,zip-fly,hasPocketType,side-pockets,2
hasNeckline,crew-neck,hasPocketType,side-pockets,2
hasPattern,solid-color,hasSleeveType,long-sleeves,2
hasOpeningType,zip-fly,hasSleeveType,long-sleeves,2
hasOpeningType,zip-fly,hasNeckline,crew-neck,2
hasPocketType,side-pockets,hasNeckline,crew-neck,2
hasWaistline,high-waisted,hasNeckline,crew-neck,2
hasOpeningType,zip-fly,hasLapelType,no-lapel,2
hasPattern,solid-color,hasLength,full-length,2
hasOpeningType,zip-fly,hasLength,full-length,2
hasPattern,solid-color,hasWaistline,high-waisted,2
hasFabricTreatment,no-treatment,hasWaistline,high-waisted,2
hasOpeningType,zip-fly,hasWaistline,high-waisted,2
hasNeckline,crew-neck,hasWaistline,high-waisted,2
hasOpeningType,zip-fly,hasSilhouette,straight,2
hasOpeningType,zip-fly,belongsToCategory,lowerbody,2
hasOpeningType,zip-fly,depicts,pants,2
hasWaistline,high,hasPattern,striped,2
hasPattern,striped,hasWaistline,high,2
hasNeckline,round-neck,hasPattern,striped,2
hasSleeveType,long-sleeve,hasPocketType,side pockets,2
hasPocketType,side pockets,hasSleeveType,long-sleeve,2
hasPattern,striped,hasNeckline,round-neck,2
hasLength,full-length,hasNeckline,round-neck,2
hasNeckline,round-neck,hasLength,full-length,2
hasLength,ankle-length,hasPocketType,side-pockets,2
hasWaistline,high,hasNeckline,no-neckline,2
hasLength,ankle-length,hasLapelType,no-lapel,2
hasPocketType,side-pockets,hasLength,ankle-length,2
hasLapelType,no-lapel,hasLength,ankle-length,2
hasNeckline,no-neckline,hasWaistline,high,2
hasFabricTreatment,lightweight,hasPattern,solid-colored,1
hasMaterialType,stretchy,hasPattern,solid-colored,1
hasSleeveType,straight,hasPattern,solid-colored,1
hasWaistline,high-waisted,hasPattern,solid-colored,1
hasPattern,solid-colored,hasFabricTreatment,lightweight,1
hasMaterialType,stretchy,hasFabricTreatment,lightweight,1
hasOpeningType,zipper,hasFabricTreatment,lightweight,1
hasSleeveType,straight,hasFabricTreatment,lightweight,1
hasLength,full-length,hasFabricTreatment,lightweight,1
hasWaistline,high-waisted,hasFabricTreatment,lightweight,1
hasSilhouette,straight,hasFabricTreatment,lightweight,1
belongsToCategory,lowerbody,hasFabricTreatment,lightweight,1
depicts,pants,hasFabricTreatment,lightweight,1
hasPattern,solid-colored,hasMaterialType,stretchy,1
hasFabricTreatment,lightweight,hasMaterialType,stretchy,1
hasOpeningType,zipper,hasMaterialType,stretchy,1
hasSleeveType,straight,hasMaterialType,stretchy,1
hasLength,full-length,hasMaterialType,stretchy,1
hasWaistline,high-waisted,hasMaterialType,stretchy,1
hasSilhouette,straight,hasMaterialType,stretchy,1
belongsToCategory,lowerbody,hasMaterialType,stretchy,1
depicts,pants,hasMaterialType,stretchy,1
hasFabricTreatment,lightweight,hasOpeningType,zipper,1
hasMaterialType,stretchy,hasOpeningType,zipper,1
hasPattern,solid-colored,hasSleeveType,straight,1
hasFabricTreatment,lightweight,hasSleeveType,straight,1
hasMaterialType,stretchy,hasSleeveType,straight,1
hasFabricTreatment,lightweight,hasLength,full-length,1
hasMaterialType,stretchy,hasLength,full-length,1
hasPattern,solid-colored,hasWaistline,high-waisted,1
hasFabricTreatment,lightweight,hasWaistline,high-waisted,1
hasMaterialType,stretchy,hasWaistline,high-waisted,1
hasFabricTreatment,lightweight,hasSilhouette,straight,1
hasMaterialType,stretchy,hasSilhouette,straight,1
hasFabricTreatment,lightweight,belongsToCategory,lowerbody,1
hasMaterialType,stretchy,belongsToCategory,lowerbody,1
hasFabricTreatment,lightweight,depicts,pants,1
hasMaterialType,stretchy,depicts,pants,1
hasMaterialType,cotton,hasFabricTreatment,softened,1
hasOpeningType,zipper,hasFabricTreatment,softened,1
hasPocketType,side pockets,hasFabricTreatment,softened,1
hasSleeveType,long,hasFabricTreatment,softened,1
hasNeckline,straight,hasFabricTreatment,softened,1
hasLength,ankle-length,hasFabricTreatment,softened,1
hasWaistline,high-waisted,hasFabricTreatment,softened,1
hasSilhouette,straight,hasFabricTreatment,softened,1
belongsToCategory,lowerbody,hasFabricTreatment,softened,1
depicts,pants,hasFabricTreatment,softened,1
hasFabricTreatment,softened,hasMaterialType,cotton,1
hasNeckline,straight,hasMaterialType,cotton,1
hasFabricTreatment,softened,hasOpeningType,zipper,1
hasNeckline,straight,hasOpeningType,zipper,1
hasFabricTreatment,softened,hasPocketType,side pockets,1
hasNeckline,straight,hasPocketType,side pockets,1
hasFabricTreatment,softened,hasSleeveType,long,1
hasNeckline,straight,hasSleeveType,long,1
hasFabricTreatment,softened,hasNeckline,straight,1
hasMaterialType,cotton,hasNeckline,straight,1
hasOpeningType,zipper,hasNeckline,straight,1
hasPocketType,side pockets,hasNeckline,straight,1
hasSleeveType,long,hasNeckline,straight,1
hasLength,ankle-length,hasNeckline,straight,1
hasWaistline,high-waisted,hasNeckline,straight,1
belongsToCategory,lowerbody,hasNeckline,straight,1
depicts,pants,hasNeckline,straight,1
hasFabricTreatment,softened,hasLength,ankle-length,1
hasNeckline,straight,hasLength,ankle-length,1
hasFabricTreatment,softened,hasWaistline,high-waisted,1
hasNeckline,straight,hasWaistline,high-waisted,1
hasFabricTreatment,softened,hasSilhouette,straight,1
hasFabricTreatment,softened,belongsToCategory,lowerbody,1
hasNeckline,straight,belongsToCategory,lowerbody,1
hasFabricTreatment,softened,depicts,pants,1
hasNeckline,straight,depicts,pants,1
hasFabricTreatment,washed,hasPattern,striped,1
hasNeckline,no-neckline,hasPattern,striped,1
hasLapelType,no-lapel,hasPattern,striped,1
hasLength,long,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,washed,1
hasPocketType,side-pockets,hasFabricTreatment,washed,1
hasSleeveType,long-sleeves,hasFabricTreatment,washed,1
hasNeckline,no-neckline,hasFabricTreatment,washed,1
hasLapelType,no-lapel,hasFabricTreatment,washed,1
hasLength,long,hasFabricTreatment,washed,1
hasFabricTreatment,washed,hasPocketType,side-pockets,1
hasLength,long,hasPocketType,side-pockets,1
hasFabricTreatment,washed,hasSleeveType,long-sleeves,1
hasLength,long,hasSleeveType,long-sleeves,1
hasPattern,striped,hasNeckline,no-neckline,1
hasFabricTreatment,washed,hasNeckline,no-neckline,1
hasLength,long,hasNeckline,no-neckline,1
hasWaistline,high-waisted,hasNeckline,no-neckline,1
hasPattern,striped,hasLapelType,no-lapel,1
hasFabricTreatment,washed,hasLapelType,no-lapel,1
hasLength,long,hasLapelType,no-lapel,1
hasPattern,striped,hasLength,long,1
hasFabricTreatment,washed,hasLength,long,1
hasPocketType,side-pockets,hasLength,long,1
hasSleeveType,long-sleeves,hasLength,long,1
hasNeckline,no-neckline,hasLength,long,1
hasLapelType,no-lapel,hasLength,long,1
hasWaistline,high-waisted,hasLength,long,1
hasNeckline,no-neckline,hasWaistline,high-waisted,1
hasLength,long,hasWaistline,high-waisted,1
hasNeckline,round,hasPattern,striped,1
hasLength,ankle-length,hasPattern,striped,1
hasNeckline,round,hasMaterialType,cotton,1
hasNeckline,round,hasOpeningType,zipper,1
hasNeckline,round,hasPocketType,side pockets,1
hasNeckline,round,hasSleeveType,sleeveless,1
hasPattern,striped,hasNeckline,round,1
hasMaterialType,cotton,hasNeckline,round,1
hasOpeningType,zipper,hasNeckline,round,1
hasPocketType,side pockets,hasNeckline,round,1
hasSleeveType,sleeveless,hasNeckline,round,1
hasLength,ankle-length,hasNeckline,round,1
hasWaistline,high-waisted,hasNeckline,round,1
hasSilhouette,straight,hasNeckline,round,1
belongsToCategory,lowerbody,hasNeckline,round,1
depicts,pants,hasNeckline,round,1
hasPattern,striped,hasLength,ankle-length,1
hasNeckline,round,hasLength,ankle-length,1
hasNeckline,round,hasWaistline,high-waisted,1
hasNeckline,round,hasSilhouette,straight,1
hasNeckline,round,belongsToCategory,lowerbody,1
hasNeckline,round,depicts,pants,1
hasFabricTreatment,stretchy,hasPattern,floral,1
hasPocketType,side-pockets,hasPattern,floral,1
hasLength,capri-length,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,stretchy,1
hasPocketType,side-pockets,hasFabricTreatment,stretchy,1
hasLength,capri-length,hasFabricTreatment,stretchy,1
hasWaistline,high-waisted,hasFabricTreatment,stretchy,1
hasLength,capri-length,hasOpeningType,zipper,1
hasPattern,floral,hasPocketType,side-pockets,1
hasFabricTreatment,stretchy,hasPocketType,side-pockets,1
hasLength,capri-length,hasPocketType,side-pockets,1
hasPattern,floral,hasLength,capri-length,1
hasFabricTreatment,stretchy,hasLength,capri-length,1
hasOpeningType,zipper,hasLength,capri-length,1
hasPocketType,side-pockets,hasLength,capri-length,1
hasFabricTreatment,stretchy,hasWaistline,high-waisted,1
hasFabricTreatment,plain weave,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,plain weave,1
hasLength,full-length,hasFabricTreatment,plain weave,1
hasWaistline,high-waisted,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasLength,full-length,1
hasFabricTreatment,plain weave,hasWaistline,high-waisted,1
hasSleeveType,straight,hasFabricTreatment,stretchy,1
hasLength,long,hasFabricTreatment,stretchy,1
hasWaistline,high,hasFabricTreatment,stretchy,1
hasFabricTreatment,stretchy,hasSleeveType,straight,1
hasFabricTreatment,stretchy,hasLength,long,1
hasFabricTreatment,stretchy,hasWaistline,high,1
hasLength,capri,hasPattern,striped,1
hasLength,capri,hasMaterialType,cotton,1
hasLength,capri,hasOpeningType,zipper,1
hasLength,capri,hasPocketType,side pockets,1
hasLength,capri,hasSleeveType,sleeveless,1
hasPattern,striped,hasLength,capri,1
hasMaterialType,cotton,hasLength,capri,1
hasOpeningType,zipper,hasLength,capri,1
hasPocketType,side pockets,hasLength,capri,1
hasSleeveType,sleeveless,hasLength,capri,1
hasWaistline,high-waisted,hasLength,capri,1
hasSilhouette,straight,hasLength,capri,1
belongsToCategory,lowerbody,hasLength,capri,1
depicts,pants,hasLength,capri,1
hasLength,capri,hasWaistline,high-waisted,1
hasLength,capri,hasSilhouette,straight,1
hasLength,capri,belongsToCategory,lowerbody,1
hasLength,capri,depicts,pants,1
hasOpeningType,open-front,hasPattern,solid color,1
hasPocketType,no-pockets,hasPattern,solid color,1
hasLapelType,no-lapel,hasPattern,solid color,1
hasLength,capri-length,hasPattern,solid color,1
hasOpeningType,open-front,hasMaterialType,cotton,1
hasPattern,solid color,hasOpeningType,open-front,1
hasMaterialType,cotton,hasOpeningType,open-front,1
hasPocketType,no-pockets,hasOpeningType,open-front,1
hasSleeveType,sleeveless,hasOpeningType,open-front,1
hasLapelType,no-lapel,hasOpeningType,open-front,1
hasLength,capri-length,hasOpeningType,open-front,1
hasWaistline,high-waisted,hasOpeningType,open-front,1
hasSilhouette,straight,hasOpeningType,open-front,1
belongsToCategory,lowerbody,hasOpeningType,open-front,1
depicts,pants,hasOpeningType,open-front,1
hasPattern,solid color,hasPocketType,no-pockets,1
hasOpeningType,open-front,hasPocketType,no-pockets,1
hasSleeveType,sleeveless,hasPocketType,no-pockets,1
hasLength,capri-length,hasPocketType,no-pockets,1
hasWaistline,high-waisted,hasPocketType,no-pockets,1
hasOpeningType,open-front,hasSleeveType,sleeveless,1
hasPocketType,no-pockets,hasSleeveType,sleeveless,1
hasLapelType,no-lapel,hasSleeveType,sleeveless,1
hasLength,capri-length,hasSleeveType,sleeveless,1
hasPattern,solid color,hasLapelType,no-lapel,1
hasOpeningType,open-front,hasLapelType,no-lapel,1
hasSleeveType,sleeveless,hasLapelType,no-lapel,1
hasLength,capri-length,hasLapelType,no-lapel,1
hasPattern,solid color,hasLength,capri-length,1
hasOpeningType,open-front,hasLength,capri-length,1
hasPocketType,no-pockets,hasLength,capri-length,1
hasSleeveType,sleeveless,hasLength,capri-length,1
hasLapelType,no-lapel,hasLength,capri-length,1
hasOpeningType,open-front,hasWaistline,high-waisted,1
hasPocketType,no-pockets,hasWaistline,high-waisted,1
hasOpeningType,open-front,hasSilhouette,straight,1
hasOpeningType,open-front,belongsToCategory,lowerbody,1
hasOpeningType,open-front,depicts,pants,1
hasOpeningType,button front,hasPattern,plaid,1
hasSleeveType,short-sleeve,hasPattern,plaid,1
hasNeckline,crew neck,hasPattern,plaid,1
hasLength,short,hasPattern,plaid,1
hasWaistline,natural,hasPattern,plaid,1
belongsToCategory,upperbody,hasPattern,plaid,1
depicts,shirt,hasPattern,plaid,1
hasFabricTreatment,unfinished,hasPattern,plaid,1
hasPattern,plaid,hasOpeningType,button front,1
hasSleeveType,short-sleeve,hasOpeningType,button front,1
hasNeckline,crew neck,hasOpeningType,button front,1
hasLength,short,hasOpeningType,button front,1
hasWaistline,natural,hasOpeningType,button front,1
belongsToCategory,upperbody,hasOpeningType,button front,1
depicts,shirt,hasOpeningType,button front,1
hasFabricTreatment,unfinished,hasOpeningType,button front,1
hasMaterialType,cotton,hasOpeningType,button front,1
hasOpeningType,zipper,hasOpeningType,button front,1
hasPocketType,side-pockets,hasOpeningType,button front,1
hasLength,full-length,hasOpeningType,button front,1
hasWaistline,high-waisted,hasOpeningType,button front,1
hasSilhouette,straight,hasOpeningType,button front,1
belongsToCategory,lowerbody,hasOpeningType,button front,1
depicts,pants,hasOpeningType,button front,1
hasPattern,plaid,hasSleeveType,short-sleeve,1
hasOpeningType,button front,hasSleeveType,short-sleeve,1
hasNeckline,crew neck,hasSleeveType,short-sleeve,1
hasLength,short,hasSleeveType,short-sleeve,1
hasWaistline,natural,hasSleeveType,short-sleeve,1
belongsToCategory,upperbody,hasSleeveType,short-sleeve,1
depicts,shirt,hasSleeveType,short-sleeve,1
hasFabricTreatment,unfinished,hasSleeveType,short-sleeve,1
hasMaterialType,cotton,hasSleeveType,short-sleeve,1
hasOpeningType,zipper,hasSleeveType,short-sleeve,1
hasPocketType,side-pockets,hasSleeveType,short-sleeve,1
hasLength,full-length,hasSleeveType,short-sleeve,1
hasWaistline,high-waisted,hasSleeveType,short-sleeve,1
hasSilhouette,straight,hasSleeveType,short-sleeve,1
belongsToCategory,lowerbody,hasSleeveType,short-sleeve,1
depicts,pants,hasSleeveType,short-sleeve,1
hasPattern,plaid,hasNeckline,crew neck,1
hasOpeningType,button front,hasNeckline,crew neck,1
hasSleeveType,short-sleeve,hasNeckline,crew neck,1
hasLength,short,hasNeckline,crew neck,1
hasWaistline,natural,hasNeckline,crew neck,1
belongsToCategory,upperbody,hasNeckline,crew neck,1
depicts,shirt,hasNeckline,crew neck,1
hasFabricTreatment,unfinished,hasNeckline,crew neck,1
hasMaterialType,cotton,hasNeckline,crew neck,1
hasOpeningType,zipper,hasNeckline,crew neck,1
hasPocketType,side-pockets,hasNeckline,crew neck,1
hasLength,full-length,hasNeckline,crew neck,1
hasWaistline,high-waisted,hasNeckline,crew neck,1
hasSilhouette,straight,hasNeckline,crew neck,1
belongsToCategory,lowerbody,hasNeckline,crew neck,1
depicts,pants,hasNeckline,crew neck,1
hasPattern,plaid,hasLength,short,1
hasOpeningType,button front,hasLength,short,1
hasSleeveType,short-sleeve,hasLength,short,1
hasNeckline,crew neck,hasLength,short,1
hasWaistline,natural,hasLength,short,1
belongsToCategory,upperbody,hasLength,short,1
depicts,shirt,hasLength,short,1
hasFabricTreatment,unfinished,hasLength,short,1
hasMaterialType,cotton,hasLength,short,1
hasOpeningType,zipper,hasLength,short,1
hasPocketType,side-pockets,hasLength,short,1
hasLength,full-length,hasLength,short,1
hasWaistline,high-waisted,hasLength,short,1
hasSilhouette,straight,hasLength,short,1
belongsToCategory,lowerbody,hasLength,short,1
depicts,pants,hasLength,short,1
hasPattern,plaid,hasWaistline,natural,1
hasOpeningType,button front,hasWaistline,natural,1
hasSleeveType,short-sleeve,hasWaistline,natural,1
hasNeckline,crew neck,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
belongsToCategory,upperbody,hasWaistline,natural,1
depicts,shirt,hasWaistline,natural,1
hasFabricTreatment,unfinished,hasWaistline,natural,1
hasPocketType,side-pockets,hasWaistline,natural,1
hasWaistline,high-waisted,hasWaistline,natural,1
hasPattern,plaid,belongsToCategory,upperbody,1
hasOpeningType,button front,belongsToCategory,upperbody,1
hasSleeveType,short-sleeve,belongsToCategory,upperbody,1
hasNeckline,crew neck,belongsToCategory,upperbody,1
hasLength,short,belongsToCategory,upperbody,1
hasWaistline,natural,belongsToCategory,upperbody,1
depicts,shirt,belongsToCategory,upperbody,1
hasFabricTreatment,unfinished,belongsToCategory,upperbody,1
hasMaterialType,cotton,belongsToCategory,upperbody,1
hasOpeningType,zipper,belongsToCategory,upperbody,1
hasPocketType,side-pockets,belongsToCategory,upperbody,1
hasLength,full-length,belongsToCategory,upperbody,1
hasWaistline,high-waisted,belongsToCategory,upperbody,1
hasSilhouette,straight,belongsToCategory,upperbody,1
belongsToCategory,lowerbody,belongsToCategory,upperbody,1
depicts,pants,belongsToCategory,upperbody,1
hasPattern,plaid,depicts,shirt,1
hasOpeningType,button front,depicts,shirt,1
hasSleeveType,short-sleeve,depicts,shirt,1
hasNeckline,crew neck,depicts,shirt,1
hasLength,short,depicts,shirt,1
hasWaistline,natural,depicts,shirt,1
belongsToCategory,upperbody,depicts,shirt,1
hasFabricTreatment,unfinished,depicts,shirt,1
hasMaterialType,cotton,depicts,shirt,1
hasOpeningType,zipper,depicts,shirt,1
hasPocketType,side-pockets,depicts,shirt,1
hasLength,full-length,depicts,shirt,1
hasWaistline,high-waisted,depicts,shirt,1
hasSilhouette,straight,depicts,shirt,1
belongsToCategory,lowerbody,depicts,shirt,1
depicts,pants,depicts,shirt,1
hasPattern,plaid,hasFabricTreatment,unfinished,1
hasOpeningType,button front,hasFabricTreatment,unfinished,1
hasSleeveType,short-sleeve,hasFabricTreatment,unfinished,1
hasNeckline,crew neck,hasFabricTreatment,unfinished,1
hasLength,short,hasFabricTreatment,unfinished,1
hasWaistline,natural,hasFabricTreatment,unfinished,1
belongsToCategory,upperbody,hasFabricTreatment,unfinished,1
depicts,shirt,hasFabricTreatment,unfinished,1
hasMaterialType,cotton,hasFabricTreatment,unfinished,1
hasOpeningType,zipper,hasFabricTreatment,unfinished,1
hasPocketType,side-pockets,hasFabricTreatment,unfinished,1
hasLength,full-length,hasFabricTreatment,unfinished,1
hasWaistline,high-waisted,hasFabricTreatment,unfinished,1
hasSilhouette,straight,hasFabricTreatment,unfinished,1
belongsToCategory,lowerbody,hasFabricTreatment,unfinished,1
depicts,pants,hasFabricTreatment,unfinished,1
hasOpeningType,button front,hasMaterialType,cotton,1
hasSleeveType,short-sleeve,hasMaterialType,cotton,1
hasNeckline,crew neck,hasMaterialType,cotton,1
hasLength,short,hasMaterialType,cotton,1
belongsToCategory,upperbody,hasMaterialType,cotton,1
depicts,shirt,hasMaterialType,cotton,1
hasFabricTreatment,unfinished,hasMaterialType,cotton,1
hasOpeningType,button front,hasOpeningType,zipper,1
hasSleeveType,short-sleeve,hasOpeningType,zipper,1
hasNeckline,crew neck,hasOpeningType,zipper,1
hasLength,short,hasOpeningType,zipper,1
belongsToCategory,upperbody,hasOpeningType,zipper,1
depicts,shirt,hasOpeningType,zipper,1
hasFabricTreatment,unfinished,hasOpeningType,zipper,1
hasOpeningType,button front,hasPocketType,side-pockets,1
hasSleeveType,short-sleeve,hasPocketType,side-pockets,1
hasNeckline,crew neck,hasPocketType,side-pockets,1
hasLength,short,hasPocketType,side-pockets,1
hasWaistline,natural,hasPocketType,side-pockets,1
belongsToCategory,upperbody,hasPocketType,side-pockets,1
depicts,shirt,hasPocketType,side-pockets,1
hasFabricTreatment,unfinished,hasPocketType,side-pockets,1
hasOpeningType,button front,hasLength,full-length,1
hasSleeveType,short-sleeve,hasLength,full-length,1
hasNeckline,crew neck,hasLength,full-length,1
hasLength,short,hasLength,full-length,1
belongsToCategory,upperbody,hasLength,full-length,1
depicts,shirt,hasLength,full-length,1
hasFabricTreatment,unfinished,hasLength,full-length,1
hasOpeningType,button front,hasWaistline,high-waisted,1
hasSleeveType,short-sleeve,hasWaistline,high-waisted,1
hasNeckline,crew neck,hasWaistline,high-waisted,1
hasLength,short,hasWaistline,high-waisted,1
hasWaistline,natural,hasWaistline,high-waisted,1
belongsToCategory,upperbody,hasWaistline,high-waisted,1
depicts,shirt,hasWaistline,high-waisted,1
hasFabricTreatment,unfinished,hasWaistline,high-waisted,1
hasOpeningType,button front,hasSilhouette,straight,1
hasSleeveType,short-sleeve,hasSilhouette,straight,1
hasNeckline,crew neck,hasSilhouette,straight,1
hasLength,short,hasSilhouette,straight,1
belongsToCategory,upperbody,hasSilhouette,straight,1
depicts,shirt,hasSilhouette,straight,1
hasFabricTreatment,unfinished,hasSilhouette,straight,1
hasOpeningType,button front,belongsToCategory,lowerbody,1
hasSleeveType,short-sleeve,belongsToCategory,lowerbody,1
hasNeckline,crew neck,belongsToCategory,lowerbody,1
hasLength,short,belongsToCategory,lowerbody,1
belongsToCategory,upperbody,belongsToCategory,lowerbody,1
depicts,shirt,belongsToCategory,lowerbody,1
hasFabricTreatment,unfinished,belongsToCategory,lowerbody,1
hasOpeningType,button front,depicts,pants,1
hasSleeveType,short-sleeve,depicts,pants,1
hasNeckline,crew neck,depicts,pants,1
hasLength,short,depicts,pants,1
belongsToCategory,upperbody,depicts,pants,1
depicts,shirt,depicts,pants,1
hasFabricTreatment,unfinished,depicts,pants,1
hasFabricTreatment,smooth,hasPattern,plaid,1
hasSleeveType,short-sleeves,hasPattern,plaid,1
hasNeckline,round-neck,hasPattern,plaid,1
hasLength,knee-length,hasPattern,plaid,1
depicts,bag,hasPattern,plaid,1
hasPattern,plaid,hasFabricTreatment,smooth,1
hasLeatherType,no-leather,hasFabricTreatment,smooth,1
hasMaterialType,cotton,hasFabricTreatment,smooth,1
hasOpeningType,zipper,hasFabricTreatment,smooth,1
hasPocketType,side-pockets,hasFabricTreatment,smooth,1
hasSleeveType,short-sleeves,hasFabricTreatment,smooth,1
hasNeckline,round-neck,hasFabricTreatment,smooth,1
hasLapelType,no-lapel,hasFabricTreatment,smooth,1
hasLength,knee-length,hasFabricTreatment,smooth,1
hasWaistline,high-waisted,hasFabricTreatment,smooth,1
hasSilhouette,straight,hasFabricTreatment,smooth,1
belongsToCategory,lowerbody,hasFabricTreatment,smooth,1
depicts,bag,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasLeatherType,no-leather,1
hasSleeveType,short-sleeves,hasLeatherType,no-leather,1
hasLength,knee-length,hasLeatherType,no-leather,1
depicts,bag,hasLeatherType,no-leather,1
hasFabricTreatment,smooth,hasMaterialType,cotton,1
hasLength,knee-length,hasMaterialType,cotton,1
depicts,bag,hasMaterialType,cotton,1
hasFabricTreatment,smooth,hasOpeningType,zipper,1
hasLength,knee-length,hasOpeningType,zipper,1
depicts,bag,hasOpeningType,zipper,1
hasFabricTreatment,smooth,hasPocketType,side-pockets,1
hasLength,knee-length,hasPocketType,side-pockets,1
depicts,bag,hasPocketType,side-pockets,1
hasPattern,plaid,hasSleeveType,short-sleeves,1
hasFabricTreatment,smooth,hasSleeveType,short-sleeves,1
hasLeatherType,no-leather,hasSleeveType,short-sleeves,1
hasNeckline,round-neck,hasSleeveType,short-sleeves,1
hasLength,knee-length,hasSleeveType,short-sleeves,1
hasWaistline,high-waisted,hasSleeveType,short-sleeves,1
depicts,bag,hasSleeveType,short-sleeves,1
hasPattern,plaid,hasNeckline,round-neck,1
hasFabricTreatment,smooth,hasNeckline,round-neck,1
hasSleeveType,short-sleeves,hasNeckline,round-neck,1
hasLength,knee-length,hasNeckline,round-neck,1
depicts,bag,hasNeckline,round-neck,1
hasFabricTreatment,smooth,hasLapelType,no-lapel,1
hasLength,knee-length,hasLapelType,no-lapel,1
depicts,bag,hasLapelType,no-lapel,1
hasPattern,plaid,hasLength,knee-length,1
hasFabricTreatment,smooth,hasLength,knee-length,1
hasLeatherType,no-leather,hasLength,knee-length,1
hasMaterialType,cotton,hasLength,knee-length,1
hasOpeningType,zipper,hasLength,knee-length,1
hasPocketType,side-pockets,hasLength,knee-length,1
hasSleeveType,short-sleeves,hasLength,knee-length,1
hasNeckline,round-neck,hasLength,knee-length,1
hasLapelType,no-lapel,hasLength,knee-length,1
hasWaistline,high-waisted,hasLength,knee-length,1
hasSilhouette,straight,hasLength,knee-length,1
belongsToCategory,lowerbody,hasLength,knee-length,1
depicts,bag,hasLength,knee-length,1
hasFabricTreatment,smooth,hasWaistline,high-waisted,1
hasSleeveType,short-sleeves,hasWaistline,high-waisted,1
hasLength,knee-length,hasWaistline,high-waisted,1
depicts,bag,hasWaistline,high-waisted,1
hasFabricTreatment,smooth,hasSilhouette,straight,1
hasLength,knee-length,hasSilhouette,straight,1
depicts,bag,hasSilhouette,straight,1
hasFabricTreatment,smooth,belongsToCategory,lowerbody,1
hasLength,knee-length,belongsToCategory,lowerbody,1
depicts,bag,belongsToCategory,lowerbody,1
hasPattern,plaid,depicts,bag,1
hasFabricTreatment,smooth,depicts,bag,1
hasLeatherType,no-leather,depicts,bag,1
hasMaterialType,cotton,depicts,bag,1
hasOpeningType,zipper,depicts,bag,1
hasPocketType,side-pockets,depicts,bag,1
hasSleeveType,short-sleeves,depicts,bag,1
hasNeckline,round-neck,depicts,bag,1
hasLapelType,no-lapel,depicts,bag,1
hasLength,knee-length,depicts,bag,1
hasWaistline,high-waisted,depicts,bag,1
hasSilhouette,straight,depicts,bag,1
belongsToCategory,lowerbody,depicts,bag,1
hasFabricTreatment,plain-weave,hasPattern,solid-colored,1
hasMaterialType,cotton,hasPattern,solid-colored,1
hasPocketType,side-pockets,hasPattern,solid-colored,1
hasSleeveType,long-sleeve,hasPattern,solid-colored,1
hasLapelType,no-lapel,hasPattern,solid-colored,1
hasWaistline,high,hasPattern,solid-colored,1
hasPattern,solid-colored,hasFabricTreatment,plain-weave,1
hasSleeveType,long-sleeve,hasFabricTreatment,plain-weave,1
hasLength,full-length,hasFabricTreatment,plain-weave,1
hasPattern,solid-colored,hasMaterialType,cotton,1
hasPattern,solid-colored,hasPocketType,side-pockets,1
hasSleeveType,long-sleeve,hasPocketType,side-pockets,1
hasPattern,solid-colored,hasSleeveType,long-sleeve,1
hasFabricTreatment,plain-weave,hasSleeveType,long-sleeve,1
hasPocketType,side-pockets,hasSleeveType,long-sleeve,1
hasLapelType,no-lapel,hasSleeveType,long-sleeve,1
hasPattern,solid-colored,hasLapelType,no-lapel,1
hasSleeveType,long-sleeve,hasLapelType,no-lapel,1
hasFabricTreatment,plain-weave,hasLength,full-length,1
hasPattern,solid-colored,hasWaistline,high,1
hasNeckline,round neckline,hasPattern,striped,1
hasNeckline,round neckline,hasOpeningType,zipper closure,1
