relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,textured,hasSleeveType,short,1
hasSleeveType,short,hasPattern,striped,1
belongsToCategory,upperbody,hasPattern,striped,1
hasFabricTreatment,textured,hasPattern,striped,1
hasFabricTreatment,textured,depicts,watch,1
hasPattern,striped,belongsToCategory,upperbody,1
hasFabricTreatment,textured,belongsToCategory,upperbody,1
hasFabricTreatment,textured,hasLength,short,1
hasFabricTreatment,textured,hasNeckline,round,1
hasFabricTreatment,textured,hasMaterialType,leather,1
hasSilhouette,round,hasFabricTreatment,textured,1
hasSleeveType,short,hasFabricTreatment,textured,1
hasPattern,striped,hasFabricTreatment,textured,1
depicts,watch,hasFabricTreatment,textured,1
belongsToCategory,upperbody,hasFabricTreatment,textured,1
hasLength,short,hasFabricTreatment,textured,1
hasNeckline,round,hasFabricTreatment,textured,1
hasMaterialType,leather,hasFabricTreatment,textured,1
hasFabricTreatment,embossed,hasPattern,geometric,1
hasLeatherType,smooth,hasPattern,geometric,1
hasMaterialType,leather,hasPattern,geometric,1
hasSleeveType,short,hasPattern,geometric,1
hasLength,short,hasPattern,geometric,1
hasSilhouette,round,hasPattern,geometric,1
belongsToCategory,head,hasPattern,geometric,1
depicts,watch,hasPattern,geometric,1
hasPattern,geometric,hasFabricTreatment,embossed,1
hasLeatherType,smooth,hasFabricTreatment,embossed,1
hasMaterialType,leather,hasFabricTreatment,embossed,1
hasSleeveType,short,hasFabricTreatment,embossed,1
hasLength,short,hasFabricTreatment,embossed,1
hasSilhouette,round,hasFabricTreatment,embossed,1
belongsToCategory,head,hasFabricTreatment,embossed,1
depicts,watch,hasFabricTreatment,embossed,1
hasPattern,geometric,hasLeatherType,smooth,1
hasFabricTreatment,embossed,hasLeatherType,smooth,1
hasSleeveType,short,hasLeatherType,smooth,1
hasPattern,geometric,hasMaterialType,leather,1
hasFabricTreatment,embossed,hasMaterialType,leather,1
hasPattern,geometric,hasSleeveType,short,1
hasFabricTreatment,embossed,hasSleeveType,short,1
hasLeatherType,smooth,hasSleeveType,short,1
hasPattern,geometric,hasLength,short,1
hasFabricTreatment,embossed,hasLength,short,1
hasPattern,geometric,hasSilhouette,round,1
hasFabricTreatment,embossed,hasSilhouette,round,1
hasPattern,geometric,belongsToCategory,head,1
hasFabricTreatment,embossed,belongsToCategory,head,1
hasPattern,geometric,depicts,watch,1
hasFabricTreatment,embossed,depicts,watch,1
hasMaterialType,leather,hasFabricTreatment,suede,1
hasPocketType,no pocket,hasFabricTreatment,suede,1
hasSleeveType,long,hasFabricTreatment,suede,1
hasNeckline,round,hasFabricTreatment,suede,1
hasLength,short,hasFabricTreatment,suede,1
hasSilhouette,round,hasFabricTreatment,suede,1
belongsToCategory,head,hasFabricTreatment,suede,1
depicts,watch,hasFabricTreatment,suede,1
hasFabricTreatment,suede,hasMaterialType,leather,1
hasFabricTreatment,suede,hasPocketType,no pocket,1
hasSleeveType,long,hasPocketType,no pocket,1
hasNeckline,round,hasPocketType,no pocket,1
hasFabricTreatment,suede,hasSleeveType,long,1
hasPocketType,no pocket,hasSleeveType,long,1
hasFabricTreatment,suede,hasNeckline,round,1
hasPocketType,no pocket,hasNeckline,round,1
hasFabricTreatment,suede,hasLength,short,1
hasFabricTreatment,suede,hasSilhouette,round,1
hasFabricTreatment,suede,belongsToCategory,head,1
hasFabricTreatment,suede,depicts,watch,1
hasOpeningType,open front,hasLeatherType,smooth,1
hasOpeningType,open front,hasMaterialType,leather,1
hasLeatherType,smooth,hasOpeningType,open front,1
hasMaterialType,leather,hasOpeningType,open front,1
hasSleeveType,sleeveless,hasOpeningType,open front,1
hasLength,short,hasOpeningType,open front,1
hasSilhouette,round,hasOpeningType,open front,1
belongsToCategory,head,hasOpeningType,open front,1
depicts,watch,hasOpeningType,open front,1
hasOpeningType,open front,hasSleeveType,sleeveless,1
hasOpeningType,open front,hasLength,short,1
hasOpeningType,open front,hasSilhouette,round,1
hasOpeningType,open front,belongsToCategory,head,1
hasOpeningType,open front,depicts,watch,1
hasFabricTreatment,stained,hasPattern,plaid,1
hasMaterialType,leather,hasPattern,plaid,1
hasOpeningType,button,hasPattern,plaid,1
hasSleeveType,short,hasPattern,plaid,1
hasNeckline,round,hasPattern,plaid,1
hasLength,long,hasPattern,plaid,1
hasSilhouette,round,hasPattern,plaid,1
belongsToCategory,head,hasPattern,plaid,1
depicts,watch,hasPattern,plaid,1
hasPattern,plaid,hasFabricTreatment,stained,1
hasMaterialType,leather,hasFabricTreatment,stained,1
hasOpeningType,button,hasFabricTreatment,stained,1
hasSleeveType,short,hasFabricTreatment,stained,1
hasNeckline,round,hasFabricTreatment,stained,1
hasLength,long,hasFabricTreatment,stained,1
hasSilhouette,round,hasFabricTreatment,stained,1
belongsToCategory,head,hasFabricTreatment,stained,1
depicts,watch,hasFabricTreatment,stained,1
hasPattern,plaid,hasMaterialType,leather,1
hasFabricTreatment,stained,hasMaterialType,leather,1
hasLength,long,hasMaterialType,leather,1
hasPattern,plaid,hasOpeningType,button,1
hasFabricTreatment,stained,hasOpeningType,button,1
hasLength,long,hasOpeningType,button,1
hasPattern,plaid,hasSleeveType,short,1
hasFabricTreatment,stained,hasSleeveType,short,1
hasLength,long,hasSleeveType,short,1
hasPattern,plaid,hasNeckline,round,1
hasFabricTreatment,stained,hasNeckline,round,1
hasLength,long,hasNeckline,round,1
hasPattern,plaid,hasLength,long,1
hasFabricTreatment,stained,hasLength,long,1
hasMaterialType,leather,hasLength,long,1
hasOpeningType,button,hasLength,long,1
hasSleeveType,short,hasLength,long,1
hasNeckline,round,hasLength,long,1
hasSilhouette,round,hasLength,long,1
belongsToCategory,head,hasLength,long,1
depicts,watch,hasLength,long,1
hasPattern,plaid,hasSilhouette,round,1
hasFabricTreatment,stained,hasSilhouette,round,1
hasLength,long,hasSilhouette,round,1
hasPattern,plaid,belongsToCategory,head,1
hasFabricTreatment,stained,belongsToCategory,head,1
hasLength,long,belongsToCategory,head,1
hasPattern,plaid,depicts,watch,1
hasFabricTreatment,stained,depicts,watch,1
hasLength,long,depicts,watch,1
hasLeatherType,smooth leather,hasFabricTreatment,no treatment,1
hasMaterialType,leather,hasFabricTreatment,no treatment,1
hasOpeningType,closed opening,hasFabricTreatment,no treatment,1
hasSleeveType,sleeveless,hasFabricTreatment,no treatment,1
hasLength,short,hasFabricTreatment,no treatment,1
hasSilhouette,round,hasFabricTreatment,no treatment,1
belongsToCategory,head,hasFabricTreatment,no treatment,1
depicts,watch,hasFabricTreatment,no treatment,1
hasFabricTreatment,no treatment,hasLeatherType,smooth leather,1
hasSleeveType,sleeveless,hasLeatherType,smooth leather,1
hasFabricTreatment,no treatment,hasMaterialType,leather,1
hasFabricTreatment,no treatment,hasOpeningType,closed opening,1
hasFabricTreatment,no treatment,hasSleeveType,sleeveless,1
hasLeatherType,smooth leather,hasSleeveType,sleeveless,1
hasFabricTreatment,no treatment,hasLength,short,1
hasFabricTreatment,no treatment,hasSilhouette,round,1
hasFabricTreatment,no treatment,belongsToCategory,head,1
hasFabricTreatment,no treatment,depicts,watch,1
hasLeatherType,smooth,hasFabricTreatment,untreated,1
hasMaterialType,leather,hasFabricTreatment,untreated,1
hasOpeningType,closed opening,hasFabricTreatment,untreated,1
hasSleeveType,sleeveless,hasFabricTreatment,untreated,1
hasNeckline,round neckline,hasFabricTreatment,untreated,1
hasLength,short,hasFabricTreatment,untreated,1
hasSilhouette,round,hasFabricTreatment,untreated,1
belongsToCategory,head,hasFabricTreatment,untreated,1
depicts,watch,hasFabricTreatment,untreated,1
hasFabricTreatment,untreated,hasLeatherType,smooth,1
hasOpeningType,closed opening,hasLeatherType,smooth,1
hasNeckline,round neckline,hasLeatherType,smooth,1
hasFabricTreatment,untreated,hasMaterialType,leather,1
hasFabricTreatment,untreated,hasOpeningType,closed opening,1
hasLeatherType,smooth,hasOpeningType,closed opening,1
hasFabricTreatment,untreated,hasSleeveType,sleeveless,1
hasFabricTreatment,untreated,hasNeckline,round neckline,1
hasLeatherType,smooth,hasNeckline,round neckline,1
hasFabricTreatment,untreated,hasLength,short,1
hasFabricTreatment,untreated,hasSilhouette,round,1
hasFabricTreatment,untreated,belongsToCategory,head,1
hasFabricTreatment,untreated,depicts,watch,1
hasLeatherType,full grain leather,hasFabricTreatment,treated with tanning agents and dyes,1
hasMaterialType,leather,hasFabricTreatment,treated with tanning agents and dyes,1
hasOpeningType,snap fastener,hasFabricTreatment,treated with tanning agents and dyes,1
hasSleeveType,sleeveless,hasFabricTreatment,treated with tanning agents and dyes,1
hasNeckline,round neckline,hasFabricTreatment,treated with tanning agents and dyes,1
hasLength,short,hasFabricTreatment,treated with tanning agents and dyes,1
hasSilhouette,round,hasFabricTreatment,treated with tanning agents and dyes,1
hasNickname,wristwatch,hasFabricTreatment,treated with tanning agents and dyes,1
belongsToCategory,head,hasFabricTreatment,treated with tanning agents and dyes,1
depicts,watch,hasFabricTreatment,treated with tanning agents and dyes,1
hasFabricTreatment,treated with tanning agents and dyes,hasLeatherType,full grain leather,1
hasMaterialType,leather,hasLeatherType,full grain leather,1
hasOpeningType,snap fastener,hasLeatherType,full grain leather,1
hasSleeveType,sleeveless,hasLeatherType,full grain leather,1
hasNeckline,round neckline,hasLeatherType,full grain leather,1
hasLength,short,hasLeatherType,full grain leather,1
hasSilhouette,round,hasLeatherType,full grain leather,1
hasNickname,wristwatch,hasLeatherType,full grain leather,1
belongsToCategory,head,hasLeatherType,full grain leather,1
depicts,watch,hasLeatherType,full grain leather,1
hasFabricTreatment,treated with tanning agents and dyes,hasMaterialType,leather,1
hasLeatherType,full grain leather,hasMaterialType,leather,1
hasNickname,wristwatch,hasMaterialType,leather,1
hasFabricTreatment,treated with tanning agents and dyes,hasOpeningType,snap fastener,1
hasLeatherType,full grain leather,hasOpeningType,snap fastener,1
hasNeckline,round neckline,hasOpeningType,snap fastener,1
hasNickname,wristwatch,hasOpeningType,snap fastener,1
hasFabricTreatment,treated with tanning agents and dyes,hasSleeveType,sleeveless,1
hasLeatherType,full grain leather,hasSleeveType,sleeveless,1
hasNickname,wristwatch,hasSleeveType,sleeveless,1
hasFabricTreatment,treated with tanning agents and dyes,hasNeckline,round neckline,1
hasLeatherType,full grain leather,hasNeckline,round neckline,1
hasOpeningType,snap fastener,hasNeckline,round neckline,1
hasNickname,wristwatch,hasNeckline,round neckline,1
hasFabricTreatment,treated with tanning agents and dyes,hasLength,short,1
hasLeatherType,full grain leather,hasLength,short,1
hasNickname,wristwatch,hasLength,short,1
hasFabricTreatment,treated with tanning agents and dyes,hasSilhouette,round,1
hasLeatherType,full grain leather,hasSilhouette,round,1
hasNickname,wristwatch,hasSilhouette,round,1
hasFabricTreatment,treated with tanning agents and dyes,hasNickname,wristwatch,1
hasLeatherType,full grain leather,hasNickname,wristwatch,1
hasMaterialType,leather,hasNickname,wristwatch,1
hasOpeningType,snap fastener,hasNickname,wristwatch,1
hasSleeveType,sleeveless,hasNickname,wristwatch,1
hasNeckline,round neckline,hasNickname,wristwatch,1
hasLength,short,hasNickname,wristwatch,1
hasSilhouette,round,hasNickname,wristwatch,1
belongsToCategory,head,hasNickname,wristwatch,1
depicts,watch,hasNickname,wristwatch,1
hasFabricTreatment,treated with tanning agents and dyes,belongsToCategory,head,1
hasLeatherType,full grain leather,belongsToCategory,head,1
hasNickname,wristwatch,belongsToCategory,head,1
hasFabricTreatment,treated with tanning agents and dyes,depicts,watch,1
hasLeatherType,full grain leather,depicts,watch,1
hasNickname,wristwatch,depicts,watch,1
