relation1,attribute1,relation2,attribute2,frequency
hasLeatherType,nubuck,hasFabricTreatment,suede,1
hasLength,ankle-high,hasFabricTreatment,suede,1
hasNickname,sneakers,hasFabricTreatment,suede,1
hasLength,ankle-high,hasLeatherType,full-grain,1
hasNickname,sneakers,hasLeatherType,full-grain,1
hasLength,ankle-high,hasMaterialType,leather,1
hasNickname,sneakers,hasMaterialType,leather,1
hasNickname,sneakers,hasOpeningType,slip-on,1
hasLength,ankle-high,hasSleeveType,short,1
hasNickname,sneakers,hasSleeveType,short,1
hasFabricTreatment,suede,hasLength,ankle-high,1
hasLeatherType,full-grain,hasLength,ankle-high,1
hasMaterialType,leather,hasLength,ankle-high,1
hasSleeveType,short,hasLength,ankle-high,1
hasNickname,sneakers,hasLength,ankle-high,1
hasNickname,sneakers,hasSilhouette,slip-on,1
hasFabricTreatment,suede,hasNickname,sneakers,1
hasLeatherType,full-grain,hasNickname,sneakers,1
hasMaterialType,leather,hasNickname,sneakers,1
hasOpeningType,slip-on,hasNickname,sneakers,1
hasSleeveType,short,hasNickname,sneakers,1
hasLength,ankle-high,hasNickname,sneakers,1
hasSilhouette,slip-on,hasNickname,sneakers,1
belongsToCategory,lowerbody,hasNickname,sneakers,1
depicts,shoes,hasNickname,sneakers,1
hasNickname,sneakers,belongsToCategory,lowerbody,1
hasNickname,sneakers,depicts,shoes,1
hasLength,short,hasLeatherType,full-grain,1
hasLeatherType,full-grain,hasLength,short,1
hasMaterialType,synthetic,hasPattern,solid color,1
hasSleeveType,ankle-length sleeve,hasPattern,solid color,1
hasPattern,solid color,hasMaterialType,synthetic,1
hasOpeningType,slip-on,hasMaterialType,synthetic,1
hasSleeveType,ankle-length sleeve,hasMaterialType,synthetic,1
hasNeckline,round,hasMaterialType,synthetic,1
hasLength,low-top,hasMaterialType,synthetic,1
hasSilhouette,round,hasMaterialType,synthetic,1
belongsToCategory,lowerbody,hasMaterialType,synthetic,1
depicts,shoes,hasMaterialType,synthetic,1
hasMaterialType,synthetic,hasOpeningType,slip-on,1
hasSleeveType,ankle-length sleeve,hasOpeningType,slip-on,1
hasPattern,solid color,hasSleeveType,ankle-length sleeve,1
hasMaterialType,synthetic,hasSleeveType,ankle-length sleeve,1
hasOpeningType,slip-on,hasSleeveType,ankle-length sleeve,1
hasNeckline,round,hasSleeveType,ankle-length sleeve,1
hasLength,low-top,hasSleeveType,ankle-length sleeve,1
hasSilhouette,round,hasSleeveType,ankle-length sleeve,1
belongsToCategory,lowerbody,hasSleeveType,ankle-length sleeve,1
depicts,shoes,hasSleeveType,ankle-length sleeve,1
hasMaterialType,synthetic,hasNeckline,round,1
hasSleeveType,ankle-length sleeve,hasNeckline,round,1
hasMaterialType,synthetic,hasLength,low-top,1
hasSleeveType,ankle-length sleeve,hasLength,low-top,1
hasMaterialType,synthetic,hasSilhouette,round,1
hasSleeveType,ankle-length sleeve,hasSilhouette,round,1
hasMaterialType,synthetic,belongsToCategory,lowerbody,1
hasSleeveType,ankle-length sleeve,belongsToCategory,lowerbody,1
hasMaterialType,synthetic,depicts,shoes,1
hasSleeveType,ankle-length sleeve,depicts,shoes,1
hasOpeningType,closed,hasSilhouette,round,1
hasOpeningType,closed,depicts,shoes,1
hasOpeningType,closed,belongsToCategory,lowerbody,1
hasOpeningType,closed,hasLength,ankle-length,1
hasLeatherType,nubuck,hasLength,ankle-length,1
hasOpeningType,closed,hasNeckline,round,1
hasSilhouette,round,hasOpeningType,closed,1
depicts,shoes,hasOpeningType,closed,1
belongsToCategory,lowerbody,hasOpeningType,closed,1
hasLength,ankle-length,hasOpeningType,closed,1
hasNeckline,round,hasOpeningType,closed,1
hasMaterialType,leather,hasOpeningType,closed,1
hasLeatherType,nubuck,hasOpeningType,closed,1
hasOpeningType,closed,hasMaterialType,leather,1
hasLength,ankle-length,hasLeatherType,nubuck,1
hasOpeningType,closed,hasLeatherType,nubuck,1
hasSleeveType,long,hasMaterialType,rubber,1
hasLength,ankle-high,hasMaterialType,rubber,1
hasSilhouette,slip-on,hasMaterialType,rubber,1
hasSleeveType,long,hasOpeningType,slip-on,1
hasMaterialType,rubber,hasSleeveType,long,1
hasOpeningType,slip-on,hasSleeveType,long,1
hasNeckline,round,hasSleeveType,long,1
hasLength,ankle-high,hasSleeveType,long,1
hasSilhouette,slip-on,hasSleeveType,long,1
belongsToCategory,lowerbody,hasSleeveType,long,1
depicts,shoes,hasSleeveType,long,1
hasSleeveType,long,hasNeckline,round,1
hasLength,ankle-high,hasNeckline,round,1
hasMaterialType,rubber,hasLength,ankle-high,1
hasSleeveType,long,hasLength,ankle-high,1
hasNeckline,round,hasLength,ankle-high,1
hasMaterialType,rubber,hasSilhouette,slip-on,1
hasSleeveType,long,hasSilhouette,slip-on,1
hasSleeveType,long,belongsToCategory,lowerbody,1
hasSleeveType,long,depicts,shoes,1
hasLeatherType,full-grain leather,hasFabricTreatment,suede and perforated,1
hasMaterialType,leather,hasFabricTreatment,suede and perforated,1
hasOpeningType,slip-on,hasFabricTreatment,suede and perforated,1
hasSleeveType,closed,hasFabricTreatment,suede and perforated,1
hasLength,low-top,hasFabricTreatment,suede and perforated,1
hasSilhouette,round,hasFabricTreatment,suede and perforated,1
belongsToCategory,lowerbody,hasFabricTreatment,suede and perforated,1
depicts,shoes,hasFabricTreatment,suede and perforated,1
hasFabricTreatment,suede and perforated,hasLeatherType,full-grain leather,1
hasLength,low-top,hasLeatherType,full-grain leather,1
hasFabricTreatment,suede and perforated,hasMaterialType,leather,1
hasFabricTreatment,suede and perforated,hasOpeningType,slip-on,1
hasFabricTreatment,suede and perforated,hasSleeveType,closed,1
hasLength,low-top,hasSleeveType,closed,1
hasSilhouette,round,hasSleeveType,closed,1
hasFabricTreatment,suede and perforated,hasLength,low-top,1
hasLeatherType,full-grain leather,hasLength,low-top,1
hasSleeveType,closed,hasLength,low-top,1
hasFabricTreatment,suede and perforated,hasSilhouette,round,1
hasSleeveType,closed,hasSilhouette,round,1
hasFabricTreatment,suede and perforated,belongsToCategory,lowerbody,1
hasFabricTreatment,suede and perforated,depicts,shoes,1
hasOpeningType,slip-on,hasLeatherType,nubuck,1
hasNeckline,round neck,hasLeatherType,nubuck,1
hasSilhouette,slip-on,hasLeatherType,nubuck,1
hasNeckline,round neck,hasMaterialType,leather,1
hasLeatherType,nubuck,hasOpeningType,slip-on,1
hasNeckline,round neck,hasOpeningType,slip-on,1
hasLeatherType,nubuck,hasNeckline,round neck,1
hasMaterialType,leather,hasNeckline,round neck,1
hasOpeningType,slip-on,hasNeckline,round neck,1
hasLength,low-top,hasNeckline,round neck,1
hasSilhouette,slip-on,hasNeckline,round neck,1
belongsToCategory,lowerbody,hasNeckline,round neck,1
depicts,shoes,hasNeckline,round neck,1
hasNeckline,round neck,hasLength,low-top,1
hasLeatherType,nubuck,hasSilhouette,slip-on,1
hasNeckline,round neck,hasSilhouette,slip-on,1
hasNeckline,round neck,belongsToCategory,lowerbody,1
hasNeckline,round neck,depicts,shoes,1
hasLeatherType,full grain leather,hasFabricTreatment,suede finish,1
hasSleeveType,slip-on,hasFabricTreatment,suede finish,1
hasLength,low heel,hasFabricTreatment,suede finish,1
hasSilhouette,pointed toe,hasFabricTreatment,suede finish,1
hasFabricTreatment,suede finish,hasLeatherType,full grain leather,1
hasMaterialType,leather,hasLeatherType,full grain leather,1
hasOpeningType,slip-on,hasLeatherType,full grain leather,1
hasSleeveType,slip-on,hasLeatherType,full grain leather,1
hasLength,low heel,hasLeatherType,full grain leather,1
hasSilhouette,pointed toe,hasLeatherType,full grain leather,1
belongsToCategory,lowerbody,hasLeatherType,full grain leather,1
depicts,shoes,hasLeatherType,full grain leather,1
hasLeatherType,full grain leather,hasMaterialType,leather,1
hasLength,low heel,hasMaterialType,leather,1
hasLeatherType,full grain leather,hasOpeningType,slip-on,1
hasLength,low heel,hasOpeningType,slip-on,1
hasFabricTreatment,suede finish,hasSleeveType,slip-on,1
hasLeatherType,full grain leather,hasSleeveType,slip-on,1
hasLength,low heel,hasSleeveType,slip-on,1
hasSilhouette,pointed toe,hasSleeveType,slip-on,1
hasFabricTreatment,suede finish,hasLength,low heel,1
hasLeatherType,full grain leather,hasLength,low heel,1
hasMaterialType,leather,hasLength,low heel,1
hasOpeningType,slip-on,hasLength,low heel,1
hasSleeveType,slip-on,hasLength,low heel,1
hasSilhouette,pointed toe,hasLength,low heel,1
belongsToCategory,lowerbody,hasLength,low heel,1
depicts,shoes,hasLength,low heel,1
hasFabricTreatment,suede finish,hasSilhouette,pointed toe,1
hasLeatherType,full grain leather,hasSilhouette,pointed toe,1
hasSleeveType,slip-on,hasSilhouette,pointed toe,1
hasLength,low heel,hasSilhouette,pointed toe,1
hasLeatherType,full grain leather,belongsToCategory,lowerbody,1
hasLength,low heel,belongsToCategory,lowerbody,1
hasLeatherType,full grain leather,depicts,shoes,1
hasLength,low heel,depicts,shoes,1
hasLeatherType,smooth-leather,hasPattern,striped,1
hasSleeveType,sleeveless,hasPattern,striped,1
hasNeckline,square-neckline,hasPattern,striped,1
hasLapelType,no-lapel,hasPattern,striped,1
hasLength,slip-on,hasPattern,striped,1
hasSilhouette,round,hasPattern,striped,1
hasPattern,striped,hasLeatherType,smooth-leather,1
hasMaterialType,leather,hasLeatherType,smooth-leather,1
hasOpeningType,slip-on,hasLeatherType,smooth-leather,1
hasSleeveType,sleeveless,hasLeatherType,smooth-leather,1
hasNeckline,square-neckline,hasLeatherType,smooth-leather,1
hasLapelType,no-lapel,hasLeatherType,smooth-leather,1
hasLength,slip-on,hasLeatherType,smooth-leather,1
hasSilhouette,round,hasLeatherType,smooth-leather,1
belongsToCategory,lowerbody,hasLeatherType,smooth-leather,1
depicts,shoes,hasLeatherType,smooth-leather,1
hasLeatherType,smooth-leather,hasMaterialType,leather,1
hasNeckline,square-neckline,hasMaterialType,leather,1
hasLeatherType,smooth-leather,hasOpeningType,slip-on,1
hasNeckline,square-neckline,hasOpeningType,slip-on,1
hasPattern,striped,hasSleeveType,sleeveless,1
hasLeatherType,smooth-leather,hasSleeveType,sleeveless,1
hasNeckline,square-neckline,hasSleeveType,sleeveless,1
hasLength,slip-on,hasSleeveType,sleeveless,1
hasPattern,striped,hasNeckline,square-neckline,1
hasLeatherType,smooth-leather,hasNeckline,square-neckline,1
hasMaterialType,leather,hasNeckline,square-neckline,1
hasOpeningType,slip-on,hasNeckline,square-neckline,1
hasSleeveType,sleeveless,hasNeckline,square-neckline,1
hasLapelType,no-lapel,hasNeckline,square-neckline,1
hasLength,slip-on,hasNeckline,square-neckline,1
hasSilhouette,round,hasNeckline,square-neckline,1
belongsToCategory,lowerbody,hasNeckline,square-neckline,1
depicts,shoes,hasNeckline,square-neckline,1
hasPattern,striped,hasLapelType,no-lapel,1
hasLeatherType,smooth-leather,hasLapelType,no-lapel,1
hasNeckline,square-neckline,hasLapelType,no-lapel,1
hasLength,slip-on,hasLapelType,no-lapel,1
hasPattern,striped,hasLength,slip-on,1
hasLeatherType,smooth-leather,hasLength,slip-on,1
hasSleeveType,sleeveless,hasLength,slip-on,1
hasNeckline,square-neckline,hasLength,slip-on,1
hasLapelType,no-lapel,hasLength,slip-on,1
hasSilhouette,round,hasLength,slip-on,1
hasPattern,striped,hasSilhouette,round,1
hasLeatherType,smooth-leather,hasSilhouette,round,1
hasNeckline,square-neckline,hasSilhouette,round,1
hasLength,slip-on,hasSilhouette,round,1
hasLeatherType,smooth-leather,belongsToCategory,lowerbody,1
hasNeckline,square-neckline,belongsToCategory,lowerbody,1
hasLeatherType,smooth-leather,depicts,shoes,1
hasNeckline,square-neckline,depicts,shoes,1
hasPocketType,pocketless,hasFabricTreatment,plain weave,1
hasLapelType,lapel-less,hasFabricTreatment,plain weave,1
hasSilhouette,slip-on,hasFabricTreatment,plain weave,1
hasPocketType,pocketless,hasMaterialType,fabric,1
hasLapelType,lapel-less,hasMaterialType,fabric,1
hasPocketType,pocketless,hasOpeningType,slip-on,1
hasLapelType,lapel-less,hasOpeningType,slip-on,1
hasFabricTreatment,plain weave,hasPocketType,pocketless,1
hasMaterialType,fabric,hasPocketType,pocketless,1
hasOpeningType,slip-on,hasPocketType,pocketless,1
hasSleeveType,sleeveless,hasPocketType,pocketless,1
hasNeckline,round,hasPocketType,pocketless,1
hasLapelType,lapel-less,hasPocketType,pocketless,1
hasLength,short,hasPocketType,pocketless,1
hasSilhouette,slip-on,hasPocketType,pocketless,1
belongsToCategory,lowerbody,hasPocketType,pocketless,1
depicts,shoes,hasPocketType,pocketless,1
hasPocketType,pocketless,hasSleeveType,sleeveless,1
hasLapelType,lapel-less,hasSleeveType,sleeveless,1
hasSilhouette,slip-on,hasSleeveType,sleeveless,1
hasPocketType,pocketless,hasNeckline,round,1
hasLapelType,lapel-less,hasNeckline,round,1
hasFabricTreatment,plain weave,hasLapelType,lapel-less,1
hasMaterialType,fabric,hasLapelType,lapel-less,1
hasOpeningType,slip-on,hasLapelType,lapel-less,1
hasPocketType,pocketless,hasLapelType,lapel-less,1
hasSleeveType,sleeveless,hasLapelType,lapel-less,1
hasNeckline,round,hasLapelType,lapel-less,1
hasLength,short,hasLapelType,lapel-less,1
hasSilhouette,slip-on,hasLapelType,lapel-less,1
belongsToCategory,lowerbody,hasLapelType,lapel-less,1
depicts,shoes,hasLapelType,lapel-less,1
hasPocketType,pocketless,hasLength,short,1
hasLapelType,lapel-less,hasLength,short,1
hasFabricTreatment,plain weave,hasSilhouette,slip-on,1
hasPocketType,pocketless,hasSilhouette,slip-on,1
hasSleeveType,sleeveless,hasSilhouette,slip-on,1
hasLapelType,lapel-less,hasSilhouette,slip-on,1
hasPocketType,pocketless,belongsToCategory,lowerbody,1
hasLapelType,lapel-less,belongsToCategory,lowerbody,1
hasPocketType,pocketless,depicts,shoes,1
hasLapelType,lapel-less,depicts,shoes,1
hasFabricTreatment,smooth-finished,hasPattern,plain-color,1
hasMaterialType,leather,hasPattern,plain-color,1
hasOpeningType,slip-on,hasPattern,plain-color,1
hasPocketType,no-pockets,hasPattern,plain-color,1
hasSleeveType,short-sleeves,hasPattern,plain-color,1
hasNeckline,high-neck,hasPattern,plain-color,1
hasLength,ankle-length,hasPattern,plain-color,1
hasSilhouette,round,hasPattern,plain-color,1
belongsToCategory,lowerbody,hasPattern,plain-color,1
depicts,shoes,hasPattern,plain-color,1
hasPattern,plain-color,hasFabricTreatment,smooth-finished,1
hasMaterialType,leather,hasFabricTreatment,smooth-finished,1
hasOpeningType,slip-on,hasFabricTreatment,smooth-finished,1
hasPocketType,no-pockets,hasFabricTreatment,smooth-finished,1
hasSleeveType,short-sleeves,hasFabricTreatment,smooth-finished,1
hasNeckline,high-neck,hasFabricTreatment,smooth-finished,1
hasLength,ankle-length,hasFabricTreatment,smooth-finished,1
hasSilhouette,round,hasFabricTreatment,smooth-finished,1
belongsToCategory,lowerbody,hasFabricTreatment,smooth-finished,1
depicts,shoes,hasFabricTreatment,smooth-finished,1
hasPattern,plain-color,hasMaterialType,leather,1
hasFabricTreatment,smooth-finished,hasMaterialType,leather,1
hasPocketType,no-pockets,hasMaterialType,leather,1
hasSleeveType,short-sleeves,hasMaterialType,leather,1
hasNeckline,high-neck,hasMaterialType,leather,1
hasPattern,plain-color,hasOpeningType,slip-on,1
hasFabricTreatment,smooth-finished,hasOpeningType,slip-on,1
hasPocketType,no-pockets,hasOpeningType,slip-on,1
hasSleeveType,short-sleeves,hasOpeningType,slip-on,1
hasNeckline,high-neck,hasOpeningType,slip-on,1
hasPattern,plain-color,hasPocketType,no-pockets,1
hasFabricTreatment,smooth-finished,hasPocketType,no-pockets,1
hasMaterialType,leather,hasPocketType,no-pockets,1
hasOpeningType,slip-on,hasPocketType,no-pockets,1
hasSleeveType,short-sleeves,hasPocketType,no-pockets,1
hasNeckline,high-neck,hasPocketType,no-pockets,1
hasLength,ankle-length,hasPocketType,no-pockets,1
hasSilhouette,round,hasPocketType,no-pockets,1
belongsToCategory,lowerbody,hasPocketType,no-pockets,1
depicts,shoes,hasPocketType,no-pockets,1
hasPattern,plain-color,hasSleeveType,short-sleeves,1
hasFabricTreatment,smooth-finished,hasSleeveType,short-sleeves,1
hasMaterialType,leather,hasSleeveType,short-sleeves,1
hasOpeningType,slip-on,hasSleeveType,short-sleeves,1
hasPocketType,no-pockets,hasSleeveType,short-sleeves,1
hasNeckline,high-neck,hasSleeveType,short-sleeves,1
hasLength,ankle-length,hasSleeveType,short-sleeves,1
hasSilhouette,round,hasSleeveType,short-sleeves,1
belongsToCategory,lowerbody,hasSleeveType,short-sleeves,1
depicts,shoes,hasSleeveType,short-sleeves,1
hasPattern,plain-color,hasNeckline,high-neck,1
hasFabricTreatment,smooth-finished,hasNeckline,high-neck,1
hasMaterialType,leather,hasNeckline,high-neck,1
hasOpeningType,slip-on,hasNeckline,high-neck,1
hasPocketType,no-pockets,hasNeckline,high-neck,1
hasSleeveType,short-sleeves,hasNeckline,high-neck,1
hasLength,ankle-length,hasNeckline,high-neck,1
hasSilhouette,round,hasNeckline,high-neck,1
belongsToCategory,lowerbody,hasNeckline,high-neck,1
depicts,shoes,hasNeckline,high-neck,1
hasPattern,plain-color,hasLength,ankle-length,1
hasFabricTreatment,smooth-finished,hasLength,ankle-length,1
hasPocketType,no-pockets,hasLength,ankle-length,1
hasSleeveType,short-sleeves,hasLength,ankle-length,1
hasNeckline,high-neck,hasLength,ankle-length,1
hasPattern,plain-color,hasSilhouette,round,1
hasFabricTreatment,smooth-finished,hasSilhouette,round,1
hasPocketType,no-pockets,hasSilhouette,round,1
hasSleeveType,short-sleeves,hasSilhouette,round,1
hasNeckline,high-neck,hasSilhouette,round,1
hasPattern,plain-color,belongsToCategory,lowerbody,1
hasFabricTreatment,smooth-finished,belongsToCategory,lowerbody,1
hasPocketType,no-pockets,belongsToCategory,lowerbody,1
hasSleeveType,short-sleeves,belongsToCategory,lowerbody,1
hasNeckline,high-neck,belongsToCategory,lowerbody,1
hasPattern,plain-color,depicts,shoes,1
hasFabricTreatment,smooth-finished,depicts,shoes,1
hasPocketType,no-pockets,depicts,shoes,1
hasSleeveType,short-sleeves,depicts,shoes,1
hasNeckline,high-neck,depicts,shoes,1
hasSleeveType,short,hasSilhouette,pointed-toe,1
depicts,shoes,hasSilhouette,pointed-toe,1
belongsToCategory,lowerbody,hasSilhouette,pointed-toe,1
hasLength,slip-on,hasSilhouette,pointed-toe,1
hasNeckline,round,hasSilhouette,pointed-toe,1
hasOpeningType,slip-on,hasSilhouette,pointed-toe,1
hasMaterialType,leather,hasSilhouette,pointed-toe,1
hasLeatherType,full-grain,hasSilhouette,pointed-toe,1
hasFabricTreatment,smooth,hasSilhouette,pointed-toe,1
hasSilhouette,pointed-toe,hasSleeveType,short,1
hasLength,slip-on,hasSleeveType,short,1
hasFabricTreatment,smooth,hasSleeveType,short,1
hasSilhouette,pointed-toe,depicts,shoes,1
hasSilhouette,pointed-toe,belongsToCategory,lowerbody,1
hasSilhouette,pointed-toe,hasLength,slip-on,1
hasSleeveType,short,hasLength,slip-on,1
hasNeckline,round,hasLength,slip-on,1
hasLeatherType,full-grain,hasLength,slip-on,1
hasFabricTreatment,smooth,hasLength,slip-on,1
hasSilhouette,pointed-toe,hasNeckline,round,1
hasLength,slip-on,hasNeckline,round,1
hasFabricTreatment,smooth,hasNeckline,round,1
hasSilhouette,pointed-toe,hasOpeningType,slip-on,1
hasSilhouette,pointed-toe,hasMaterialType,leather,1
hasSilhouette,pointed-toe,hasLeatherType,full-grain,1
hasLength,slip-on,hasLeatherType,full-grain,1
hasFabricTreatment,smooth,hasLeatherType,full-grain,1
hasSilhouette,pointed-toe,hasFabricTreatment,smooth,1
hasSleeveType,short,hasFabricTreatment,smooth,1
hasLength,slip-on,hasFabricTreatment,smooth,1
hasNeckline,round,hasFabricTreatment,smooth,1
hasLeatherType,full-grain,hasFabricTreatment,smooth,1
hasSilhouette,pointed toe,hasNeckline,round,1
hasSilhouette,pointed toe,hasLength,short,1
hasNeckline,round,hasSilhouette,pointed toe,1
hasLength,short,hasSilhouette,pointed toe,1
hasSleeveType,sleeveless,hasMaterialType,rubber,1
hasLength,short,hasMaterialType,rubber,1
hasSilhouette,flat,hasMaterialType,rubber,1
hasMaterialType,rubber,hasSleeveType,sleeveless,1
hasMaterialType,rubber,hasLength,short,1
hasMaterialType,rubber,hasSilhouette,flat,1
hasFabricTreatment,suede,hasPattern,polka-dot,1
hasMaterialType,fabric,hasPattern,polka-dot,1
hasOpeningType,slip-on,hasPattern,polka-dot,1
hasSleeveType,slip-on,hasPattern,polka-dot,1
hasLength,ankle-length,hasPattern,polka-dot,1
hasSilhouette,slip-on,hasPattern,polka-dot,1
belongsToCategory,lowerbody,hasPattern,polka-dot,1
depicts,shoes,hasPattern,polka-dot,1
hasPattern,polka-dot,hasFabricTreatment,suede,1
hasMaterialType,fabric,hasFabricTreatment,suede,1
hasPattern,polka-dot,hasMaterialType,fabric,1
hasFabricTreatment,suede,hasMaterialType,fabric,1
hasLength,ankle-length,hasMaterialType,fabric,1
hasPattern,polka-dot,hasOpeningType,slip-on,1
hasPattern,polka-dot,hasSleeveType,slip-on,1
hasPattern,polka-dot,hasLength,ankle-length,1
hasMaterialType,fabric,hasLength,ankle-length,1
hasPattern,polka-dot,hasSilhouette,slip-on,1
hasPattern,polka-dot,belongsToCategory,lowerbody,1
hasPattern,polka-dot,depicts,shoes,1
hasNeckline,open neckline,hasPattern,solid color,1
hasLength,flat,hasPattern,solid color,1
hasNeckline,open neckline,hasMaterialType,leather,1
hasNeckline,open neckline,hasOpeningType,slip-on,1
hasNeckline,open neckline,hasSleeveType,sleeveless,1
hasLength,flat,hasSleeveType,sleeveless,1
hasPattern,solid color,hasNeckline,open neckline,1
hasMaterialType,leather,hasNeckline,open neckline,1
hasOpeningType,slip-on,hasNeckline,open neckline,1
hasSleeveType,sleeveless,hasNeckline,open neckline,1
hasLength,flat,hasNeckline,open neckline,1
hasSilhouette,round,hasNeckline,open neckline,1
belongsToCategory,lowerbody,hasNeckline,open neckline,1
depicts,shoes,hasNeckline,open neckline,1
hasPattern,solid color,hasLength,flat,1
hasSleeveType,sleeveless,hasLength,flat,1
hasNeckline,open neckline,hasLength,flat,1
hasSilhouette,round,hasLength,flat,1
hasNeckline,open neckline,hasSilhouette,round,1
hasLength,flat,hasSilhouette,round,1
hasNeckline,open neckline,belongsToCategory,lowerbody,1
hasNeckline,open neckline,depicts,shoes,1
hasOpeningType,lace-up,hasLeatherType,full-grain,1
hasLength,ankle-length,hasLeatherType,full-grain,1
hasLeatherType,full-grain,hasOpeningType,lace-up,1
hasSilhouette,slip-on,hasOpeningType,lace-up,1
hasLeatherType,full-grain,hasLength,ankle-length,1
hasOpeningType,lace-up,hasSilhouette,slip-on,1
hasCollarType,slip-on,hasSilhouette,loafer,1
hasSleeveType,short,hasSilhouette,loafer,1
depicts,shoes,hasSilhouette,loafer,1
belongsToCategory,lowerbody,hasSilhouette,loafer,1
hasLength,ankle-length,hasSilhouette,loafer,1
hasNeckline,round,hasSilhouette,loafer,1
hasOpeningType,slip-on,hasSilhouette,loafer,1
hasMaterialType,leather,hasSilhouette,loafer,1
hasLeatherType,full-grain leather,hasSilhouette,loafer,1
hasFabricTreatment,suede,hasSilhouette,loafer,1
hasSilhouette,loafer,hasCollarType,slip-on,1
hasSleeveType,short,hasCollarType,slip-on,1
depicts,shoes,hasCollarType,slip-on,1
belongsToCategory,lowerbody,hasCollarType,slip-on,1
hasLength,ankle-length,hasCollarType,slip-on,1
hasNeckline,round,hasCollarType,slip-on,1
hasMaterialType,leather,hasCollarType,slip-on,1
hasLeatherType,full-grain leather,hasCollarType,slip-on,1
hasFabricTreatment,suede,hasCollarType,slip-on,1
hasSilhouette,loafer,hasSleeveType,short,1
hasCollarType,slip-on,hasSleeveType,short,1
hasLength,ankle-length,hasSleeveType,short,1
hasSilhouette,loafer,depicts,shoes,1
hasCollarType,slip-on,depicts,shoes,1
hasSilhouette,loafer,belongsToCategory,lowerbody,1
hasCollarType,slip-on,belongsToCategory,lowerbody,1
hasSilhouette,loafer,hasLength,ankle-length,1
hasCollarType,slip-on,hasLength,ankle-length,1
hasSleeveType,short,hasLength,ankle-length,1
hasSilhouette,loafer,hasNeckline,round,1
hasCollarType,slip-on,hasNeckline,round,1
hasSilhouette,loafer,hasOpeningType,slip-on,1
hasSilhouette,loafer,hasMaterialType,leather,1
hasCollarType,slip-on,hasMaterialType,leather,1
hasSilhouette,loafer,hasLeatherType,full-grain leather,1
hasCollarType,slip-on,hasLeatherType,full-grain leather,1
hasSilhouette,loafer,hasFabricTreatment,suede,1
hasCollarType,slip-on,hasFabricTreatment,suede,1
hasOpeningType,lace-up,hasPattern,solid color,1
hasSleeveType,slip-on,hasPattern,solid color,1
hasOpeningType,lace-up,hasMaterialType,fabric,1
hasPattern,solid color,hasOpeningType,lace-up,1
hasMaterialType,fabric,hasOpeningType,lace-up,1
hasPattern,solid color,hasSleeveType,slip-on,1
hasNeckline,round,hasSleeveType,slip-on,1
hasSleeveType,slip-on,hasNeckline,round,1
hasLength,midi,hasPattern,solid color,1
hasWaistline,natural,hasPattern,solid color,1
hasSilhouette,pointed,hasPattern,solid color,1
hasWaistline,natural,hasMaterialType,leather,1
hasSilhouette,pointed,hasMaterialType,leather,1
hasWaistline,natural,hasOpeningType,slip-on,1
hasSilhouette,pointed,hasOpeningType,slip-on,1
hasLength,midi,hasSleeveType,sleeveless,1
hasWaistline,natural,hasSleeveType,sleeveless,1
hasSilhouette,pointed,hasSleeveType,sleeveless,1
hasLength,midi,hasNeckline,round,1
hasWaistline,natural,hasNeckline,round,1
hasSilhouette,pointed,hasNeckline,round,1
hasPattern,solid color,hasLength,midi,1
hasSleeveType,sleeveless,hasLength,midi,1
hasNeckline,round,hasLength,midi,1
hasWaistline,natural,hasLength,midi,1
hasSilhouette,pointed,hasLength,midi,1
hasPattern,solid color,hasWaistline,natural,1
hasMaterialType,leather,hasWaistline,natural,1
hasOpeningType,slip-on,hasWaistline,natural,1
hasSleeveType,sleeveless,hasWaistline,natural,1
hasNeckline,round,hasWaistline,natural,1
hasLength,midi,hasWaistline,natural,1
hasSilhouette,pointed,hasWaistline,natural,1
belongsToCategory,lowerbody,hasWaistline,natural,1
depicts,shoes,hasWaistline,natural,1
hasPattern,solid color,hasSilhouette,pointed,1
hasMaterialType,leather,hasSilhouette,pointed,1
hasOpeningType,slip-on,hasSilhouette,pointed,1
hasSleeveType,sleeveless,hasSilhouette,pointed,1
hasNeckline,round,hasSilhouette,pointed,1
hasLength,midi,hasSilhouette,pointed,1
hasWaistline,natural,hasSilhouette,pointed,1
belongsToCategory,lowerbody,hasSilhouette,pointed,1
depicts,shoes,hasSilhouette,pointed,1
hasWaistline,natural,belongsToCategory,lowerbody,1
hasSilhouette,pointed,belongsToCategory,lowerbody,1
hasWaistline,natural,depicts,shoes,1
hasSilhouette,pointed,depicts,shoes,1
