relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,embroidery,hasAnimalPattern,rabbit,1
hasMaterialType,fabric,hasAnimalPattern,rabbit,1
hasOpeningType,zipper closure,hasAnimalPattern,rabbit,1
hasPocketType,external pocket,hasAnimalPattern,rabbit,1
hasSleeveType,long,hasAnimalPattern,rabbit,1
hasLength,short,hasAnimalPattern,rabbit,1
hasWaistline,high-waisted,hasAnimalPattern,rabbit,1
hasSilhouette,straight,hasAnimalPattern,rabbit,1
belongsToCategory,upperbody,hasAnimalPattern,rabbit,1
depicts,bag,hasAnimalPattern,rabbit,1
hasAnimalPattern,rabbit,hasPattern,floral,1
hasPocketType,external pocket,hasPattern,floral,1
hasLength,short,hasPattern,floral,1
hasAnimalPattern,rabbit,hasFabricTreatment,embroidery,1
hasMaterialType,fabric,hasFabricTreatment,embroidery,1
hasOpeningType,zipper closure,hasFabricTreatment,embroidery,1
hasPocketType,external pocket,hasFabricTreatment,embroidery,1
hasSleeveType,long,hasFabricTreatment,embroidery,1
hasLength,short,hasFabricTreatment,embroidery,1
hasWaistline,high-waisted,hasFabricTreatment,embroidery,1
hasAnimalPattern,rabbit,hasMaterialType,fabric,1
hasFabricTreatment,embroidery,hasMaterialType,fabric,1
hasPocketType,external pocket,hasMaterialType,fabric,1
hasAnimalPattern,rabbit,hasOpeningType,zipper closure,1
hasFabricTreatment,embroidery,hasOpeningType,zipper closure,1
hasPocketType,external pocket,hasOpeningType,zipper closure,1
hasLength,short,hasOpeningType,zipper closure,1
hasAnimalPattern,rabbit,hasPocketType,external pocket,1
hasPattern,floral,hasPocketType,external pocket,1
hasFabricTreatment,embroidery,hasPocketType,external pocket,1
hasMaterialType,fabric,hasPocketType,external pocket,1
hasOpeningType,zipper closure,hasPocketType,external pocket,1
hasSleeveType,long,hasPocketType,external pocket,1
hasLength,short,hasPocketType,external pocket,1
hasWaistline,high-waisted,hasPocketType,external pocket,1
hasSilhouette,straight,hasPocketType,external pocket,1
belongsToCategory,upperbody,hasPocketType,external pocket,1
depicts,bag,hasPocketType,external pocket,1
hasAnimalPattern,rabbit,hasSleeveType,long,1
hasFabricTreatment,embroidery,hasSleeveType,long,1
hasPocketType,external pocket,hasSleeveType,long,1
hasWaistline,high-waisted,hasSleeveType,long,1
hasAnimalPattern,rabbit,hasLength,short,1
hasPattern,floral,hasLength,short,1
hasFabricTreatment,embroidery,hasLength,short,1
hasOpeningType,zipper closure,hasLength,short,1
hasPocketType,external pocket,hasLength,short,1
hasWaistline,high-waisted,hasLength,short,1
hasAnimalPattern,rabbit,hasWaistline,high-waisted,1
hasFabricTreatment,embroidery,hasWaistline,high-waisted,1
hasPocketType,external pocket,hasWaistline,high-waisted,1
hasSleeveType,long,hasWaistline,high-waisted,1
hasLength,short,hasWaistline,high-waisted,1
hasAnimalPattern,rabbit,hasSilhouette,straight,1
hasPocketType,external pocket,hasSilhouette,straight,1
hasAnimalPattern,rabbit,belongsToCategory,upperbody,1
hasPocketType,external pocket,belongsToCategory,upperbody,1
hasAnimalPattern,rabbit,depicts,bag,1
hasPocketType,external pocket,depicts,bag,1
hasLeatherType,suede,hasPattern,floral,1
hasMaterialType,leather,hasPattern,floral,1
hasNeckline,u-neck,hasPattern,floral,1
hasLeatherType,suede,hasFabricTreatment,embroidery,1
hasMaterialType,leather,hasFabricTreatment,embroidery,1
hasOpeningType,zipper,hasFabricTreatment,embroidery,1
hasSleeveType,sleeveless,hasFabricTreatment,embroidery,1
hasNeckline,u-neck,hasFabricTreatment,embroidery,1
hasLength,long,hasFabricTreatment,embroidery,1
hasPattern,floral,hasLeatherType,suede,1
hasFabricTreatment,embroidery,hasLeatherType,suede,1
hasMaterialType,leather,hasLeatherType,suede,1
hasOpeningType,zipper,hasLeatherType,suede,1
hasSleeveType,sleeveless,hasLeatherType,suede,1
hasNeckline,u-neck,hasLeatherType,suede,1
hasLength,long,hasLeatherType,suede,1
hasSilhouette,straight,hasLeatherType,suede,1
belongsToCategory,upperbody,hasLeatherType,suede,1
depicts,bag,hasLeatherType,suede,1
hasPattern,floral,hasMaterialType,leather,1
hasFabricTreatment,embroidery,hasMaterialType,leather,1
hasLeatherType,suede,hasMaterialType,leather,1
hasNeckline,u-neck,hasMaterialType,leather,1
hasSilhouette,straight,hasMaterialType,leather,1
hasFabricTreatment,embroidery,hasOpeningType,zipper,1
hasLeatherType,suede,hasOpeningType,zipper,1
hasNeckline,u-neck,hasOpeningType,zipper,1
hasFabricTreatment,embroidery,hasSleeveType,sleeveless,1
hasLeatherType,suede,hasSleeveType,sleeveless,1
hasNeckline,u-neck,hasSleeveType,sleeveless,1
hasPattern,floral,hasNeckline,u-neck,1
hasFabricTreatment,embroidery,hasNeckline,u-neck,1
hasLeatherType,suede,hasNeckline,u-neck,1
hasMaterialType,leather,hasNeckline,u-neck,1
hasOpeningType,zipper,hasNeckline,u-neck,1
hasSleeveType,sleeveless,hasNeckline,u-neck,1
hasLength,long,hasNeckline,u-neck,1
hasSilhouette,straight,hasNeckline,u-neck,1
belongsToCategory,upperbody,hasNeckline,u-neck,1
depicts,bag,hasNeckline,u-neck,1
hasFabricTreatment,embroidery,hasLength,long,1
hasLeatherType,suede,hasLength,long,1
hasNeckline,u-neck,hasLength,long,1
hasLeatherType,suede,hasSilhouette,straight,1
hasMaterialType,leather,hasSilhouette,straight,1
hasNeckline,u-neck,hasSilhouette,straight,1
hasLeatherType,suede,belongsToCategory,upperbody,1
hasNeckline,u-neck,belongsToCategory,upperbody,1
hasLeatherType,suede,depicts,bag,1
hasNeckline,u-neck,depicts,bag,1
hasPocketType,inside pocket,hasMaterialType,synthetic,1
hasNeckline,straight,hasMaterialType,synthetic,1
hasLength,short,hasMaterialType,synthetic,1
hasPocketType,inside pocket,hasOpeningType,zipper,1
hasNeckline,straight,hasOpeningType,zipper,1
hasMaterialType,synthetic,hasPocketType,inside pocket,1
hasOpeningType,zipper,hasPocketType,inside pocket,1
hasSleeveType,long,hasPocketType,inside pocket,1
hasNeckline,straight,hasPocketType,inside pocket,1
hasLength,short,hasPocketType,inside pocket,1
hasWaistline,natural,hasPocketType,inside pocket,1
hasSilhouette,straight,hasPocketType,inside pocket,1
belongsToCategory,upperbody,hasPocketType,inside pocket,1
depicts,bag,hasPocketType,inside pocket,1
hasPocketType,inside pocket,hasSleeveType,long,1
hasNeckline,straight,hasSleeveType,long,1
hasMaterialType,synthetic,hasNeckline,straight,1
hasOpeningType,zipper,hasNeckline,straight,1
hasPocketType,inside pocket,hasNeckline,straight,1
hasSleeveType,long,hasNeckline,straight,1
hasLength,short,hasNeckline,straight,1
hasWaistline,natural,hasNeckline,straight,1
belongsToCategory,upperbody,hasNeckline,straight,1
depicts,bag,hasNeckline,straight,1
hasMaterialType,synthetic,hasLength,short,1
hasPocketType,inside pocket,hasLength,short,1
hasNeckline,straight,hasLength,short,1
hasWaistline,natural,hasLength,short,1
hasPocketType,inside pocket,hasWaistline,natural,1
hasNeckline,straight,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
hasPocketType,inside pocket,hasSilhouette,straight,1
hasPocketType,inside pocket,belongsToCategory,upperbody,1
hasNeckline,straight,belongsToCategory,upperbody,1
hasPocketType,inside pocket,depicts,bag,1
hasNeckline,straight,depicts,bag,1
hasMaterialType,synthetic,hasPattern,solid color,1
hasWaistline,natural-waist,hasPattern,solid color,1
hasPattern,solid color,hasMaterialType,synthetic,1
hasWaistline,natural-waist,hasMaterialType,synthetic,1
hasWaistline,natural-waist,hasOpeningType,zipper closure,1
hasWaistline,natural-waist,hasLength,long,1
hasPattern,solid color,hasWaistline,natural-waist,1
hasMaterialType,synthetic,hasWaistline,natural-waist,1
hasOpeningType,zipper closure,hasWaistline,natural-waist,1
hasLength,long,hasWaistline,natural-waist,1
belongsToCategory,upperbody,hasWaistline,natural-waist,1
hasWaistline,natural-waist,belongsToCategory,upperbody,1
hasPattern,no pattern type is specified,hasAnimalPattern,no animal pattern is specified,1
hasFabricTreatment,no fabric treatment is specified,hasAnimalPattern,no animal pattern is specified,1
hasLeatherType,no leather type is specified,hasAnimalPattern,no animal pattern is specified,1
hasMaterialType,synthetic material,hasAnimalPattern,no animal pattern is specified,1
hasOpeningType,zipper,hasAnimalPattern,no animal pattern is specified,1
hasSleeveType,sleeveless,hasAnimalPattern,no animal pattern is specified,1
hasNeckline,round neckline,hasAnimalPattern,no animal pattern is specified,1
hasLength,long,hasAnimalPattern,no animal pattern is specified,1
hasWaistline,high-waisted,hasAnimalPattern,no animal pattern is specified,1
hasSilhouette,straight,hasAnimalPattern,no animal pattern is specified,1
belongsToCategory,upperbody,hasAnimalPattern,no animal pattern is specified,1
depicts,bag,hasAnimalPattern,no animal pattern is specified,1
hasAnimalPattern,no animal pattern is specified,hasPattern,no pattern type is specified,1
hasFabricTreatment,no fabric treatment is specified,hasPattern,no pattern type is specified,1
hasLeatherType,no leather type is specified,hasPattern,no pattern type is specified,1
hasMaterialType,synthetic material,hasPattern,no pattern type is specified,1
hasOpeningType,zipper,hasPattern,no pattern type is specified,1
hasSleeveType,sleeveless,hasPattern,no pattern type is specified,1
hasNeckline,round neckline,hasPattern,no pattern type is specified,1
hasLength,long,hasPattern,no pattern type is specified,1
hasWaistline,high-waisted,hasPattern,no pattern type is specified,1
hasSilhouette,straight,hasPattern,no pattern type is specified,1
belongsToCategory,upperbody,hasPattern,no pattern type is specified,1
depicts,bag,hasPattern,no pattern type is specified,1
hasAnimalPattern,no animal pattern is specified,hasFabricTreatment,no fabric treatment is specified,1
hasPattern,no pattern type is specified,hasFabricTreatment,no fabric treatment is specified,1
hasLeatherType,no leather type is specified,hasFabricTreatment,no fabric treatment is specified,1
hasMaterialType,synthetic material,hasFabricTreatment,no fabric treatment is specified,1
hasOpeningType,zipper,hasFabricTreatment,no fabric treatment is specified,1
hasSleeveType,sleeveless,hasFabricTreatment,no fabric treatment is specified,1
hasNeckline,round neckline,hasFabricTreatment,no fabric treatment is specified,1
hasLength,long,hasFabricTreatment,no fabric treatment is specified,1
hasWaistline,high-waisted,hasFabricTreatment,no fabric treatment is specified,1
hasSilhouette,straight,hasFabricTreatment,no fabric treatment is specified,1
belongsToCategory,upperbody,hasFabricTreatment,no fabric treatment is specified,1
depicts,bag,hasFabricTreatment,no fabric treatment is specified,1
hasAnimalPattern,no animal pattern is specified,hasLeatherType,no leather type is specified,1
hasPattern,no pattern type is specified,hasLeatherType,no leather type is specified,1
hasFabricTreatment,no fabric treatment is specified,hasLeatherType,no leather type is specified,1
hasMaterialType,synthetic material,hasLeatherType,no leather type is specified,1
hasOpeningType,zipper,hasLeatherType,no leather type is specified,1
hasSleeveType,sleeveless,hasLeatherType,no leather type is specified,1
hasNeckline,round neckline,hasLeatherType,no leather type is specified,1
hasLength,long,hasLeatherType,no leather type is specified,1
hasWaistline,high-waisted,hasLeatherType,no leather type is specified,1
hasSilhouette,straight,hasLeatherType,no leather type is specified,1
belongsToCategory,upperbody,hasLeatherType,no leather type is specified,1
depicts,bag,hasLeatherType,no leather type is specified,1
hasAnimalPattern,no animal pattern is specified,hasMaterialType,synthetic material,1
hasPattern,no pattern type is specified,hasMaterialType,synthetic material,1
hasFabricTreatment,no fabric treatment is specified,hasMaterialType,synthetic material,1
hasLeatherType,no leather type is specified,hasMaterialType,synthetic material,1
hasOpeningType,zipper,hasMaterialType,synthetic material,1
hasNeckline,round neckline,hasMaterialType,synthetic material,1
hasWaistline,high-waisted,hasMaterialType,synthetic material,1
hasSilhouette,straight,hasMaterialType,synthetic material,1
hasAnimalPattern,no animal pattern is specified,hasOpeningType,zipper,1
hasPattern,no pattern type is specified,hasOpeningType,zipper,1
hasFabricTreatment,no fabric treatment is specified,hasOpeningType,zipper,1
hasLeatherType,no leather type is specified,hasOpeningType,zipper,1
hasMaterialType,synthetic material,hasOpeningType,zipper,1
hasAnimalPattern,no animal pattern is specified,hasSleeveType,sleeveless,1
hasPattern,no pattern type is specified,hasSleeveType,sleeveless,1
hasFabricTreatment,no fabric treatment is specified,hasSleeveType,sleeveless,1
hasLeatherType,no leather type is specified,hasSleeveType,sleeveless,1
hasAnimalPattern,no animal pattern is specified,hasNeckline,round neckline,1
hasPattern,no pattern type is specified,hasNeckline,round neckline,1
hasFabricTreatment,no fabric treatment is specified,hasNeckline,round neckline,1
hasLeatherType,no leather type is specified,hasNeckline,round neckline,1
hasMaterialType,synthetic material,hasNeckline,round neckline,1
hasAnimalPattern,no animal pattern is specified,hasLength,long,1
hasPattern,no pattern type is specified,hasLength,long,1
hasFabricTreatment,no fabric treatment is specified,hasLength,long,1
hasLeatherType,no leather type is specified,hasLength,long,1
hasAnimalPattern,no animal pattern is specified,hasWaistline,high-waisted,1
hasPattern,no pattern type is specified,hasWaistline,high-waisted,1
hasFabricTreatment,no fabric treatment is specified,hasWaistline,high-waisted,1
hasLeatherType,no leather type is specified,hasWaistline,high-waisted,1
hasMaterialType,synthetic material,hasWaistline,high-waisted,1
hasAnimalPattern,no animal pattern is specified,hasSilhouette,straight,1
hasPattern,no pattern type is specified,hasSilhouette,straight,1
hasFabricTreatment,no fabric treatment is specified,hasSilhouette,straight,1
hasLeatherType,no leather type is specified,hasSilhouette,straight,1
hasMaterialType,synthetic material,hasSilhouette,straight,1
hasAnimalPattern,no animal pattern is specified,belongsToCategory,upperbody,1
hasPattern,no pattern type is specified,belongsToCategory,upperbody,1
hasFabricTreatment,no fabric treatment is specified,belongsToCategory,upperbody,1
hasLeatherType,no leather type is specified,belongsToCategory,upperbody,1
hasAnimalPattern,no animal pattern is specified,depicts,bag,1
hasPattern,no pattern type is specified,depicts,bag,1
hasFabricTreatment,no fabric treatment is specified,depicts,bag,1
hasLeatherType,no leather type is specified,depicts,bag,1
hasPattern,floral,hasAnimalPattern,elephant,1
hasFabricTreatment,solid,hasAnimalPattern,elephant,1
hasMaterialType,cotton,hasAnimalPattern,elephant,1
hasOpeningType,zipper,hasAnimalPattern,elephant,1
hasSleeveType,long,hasAnimalPattern,elephant,1
hasLength,medium,hasAnimalPattern,elephant,1
hasSilhouette,rectangular,hasAnimalPattern,elephant,1
belongsToCategory,upperbody,hasAnimalPattern,elephant,1
depicts,bag,hasAnimalPattern,elephant,1
hasAnimalPattern,elephant,hasPattern,floral,1
hasFabricTreatment,solid,hasPattern,floral,1
hasAnimalPattern,elephant,hasFabricTreatment,solid,1
hasPattern,floral,hasFabricTreatment,solid,1
hasMaterialType,cotton,hasFabricTreatment,solid,1
hasOpeningType,zipper,hasFabricTreatment,solid,1
hasSleeveType,long,hasFabricTreatment,solid,1
hasLength,medium,hasFabricTreatment,solid,1
hasSilhouette,rectangular,hasFabricTreatment,solid,1
belongsToCategory,upperbody,hasFabricTreatment,solid,1
depicts,bag,hasFabricTreatment,solid,1
hasAnimalPattern,elephant,hasMaterialType,cotton,1
hasFabricTreatment,solid,hasMaterialType,cotton,1
hasSleeveType,long,hasMaterialType,cotton,1
hasLength,medium,hasMaterialType,cotton,1
hasSilhouette,rectangular,hasMaterialType,cotton,1
hasAnimalPattern,elephant,hasOpeningType,zipper,1
hasFabricTreatment,solid,hasOpeningType,zipper,1
hasAnimalPattern,elephant,hasSleeveType,long,1
hasFabricTreatment,solid,hasSleeveType,long,1
hasMaterialType,cotton,hasSleeveType,long,1
hasLength,medium,hasSleeveType,long,1
hasAnimalPattern,elephant,hasLength,medium,1
hasFabricTreatment,solid,hasLength,medium,1
hasMaterialType,cotton,hasLength,medium,1
hasSleeveType,long,hasLength,medium,1
hasAnimalPattern,elephant,hasSilhouette,rectangular,1
hasFabricTreatment,solid,hasSilhouette,rectangular,1
hasMaterialType,cotton,hasSilhouette,rectangular,1
hasAnimalPattern,elephant,belongsToCategory,upperbody,1
hasFabricTreatment,solid,belongsToCategory,upperbody,1
hasAnimalPattern,elephant,depicts,bag,1
hasFabricTreatment,solid,depicts,bag,1
hasFabricTreatment,softened,hasPattern,floral,1
hasSleeveType,short-sleeve,hasPattern,floral,1
hasNeckline,round neck,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,softened,1
hasMaterialType,cotton,hasFabricTreatment,softened,1
hasOpeningType,zipper closure,hasFabricTreatment,softened,1
hasPocketType,side pockets,hasFabricTreatment,softened,1
hasSleeveType,short-sleeve,hasFabricTreatment,softened,1
hasNeckline,round neck,hasFabricTreatment,softened,1
hasLength,long,hasFabricTreatment,softened,1
hasWaistline,high-waisted,hasFabricTreatment,softened,1
hasSilhouette,a-line,hasFabricTreatment,softened,1
belongsToCategory,upperbody,hasFabricTreatment,softened,1
depicts,bag,hasFabricTreatment,softened,1
hasFabricTreatment,softened,hasMaterialType,cotton,1
hasPocketType,side pockets,hasMaterialType,cotton,1
hasSleeveType,short-sleeve,hasMaterialType,cotton,1
hasNeckline,round neck,hasMaterialType,cotton,1
hasFabricTreatment,softened,hasOpeningType,zipper closure,1
hasNeckline,round neck,hasOpeningType,zipper closure,1
hasFabricTreatment,softened,hasPocketType,side pockets,1
hasMaterialType,cotton,hasPocketType,side pockets,1
hasSleeveType,short-sleeve,hasPocketType,side pockets,1
hasNeckline,round neck,hasPocketType,side pockets,1
hasWaistline,high-waisted,hasPocketType,side pockets,1
hasPattern,floral,hasSleeveType,short-sleeve,1
hasFabricTreatment,softened,hasSleeveType,short-sleeve,1
hasMaterialType,cotton,hasSleeveType,short-sleeve,1
hasPocketType,side pockets,hasSleeveType,short-sleeve,1
hasNeckline,round neck,hasSleeveType,short-sleeve,1
hasPattern,floral,hasNeckline,round neck,1
hasFabricTreatment,softened,hasNeckline,round neck,1
hasMaterialType,cotton,hasNeckline,round neck,1
hasOpeningType,zipper closure,hasNeckline,round neck,1
hasPocketType,side pockets,hasNeckline,round neck,1
hasSleeveType,short-sleeve,hasNeckline,round neck,1
hasLength,long,hasNeckline,round neck,1
hasWaistline,high-waisted,hasNeckline,round neck,1
hasSilhouette,a-line,hasNeckline,round neck,1
belongsToCategory,upperbody,hasNeckline,round neck,1
depicts,bag,hasNeckline,round neck,1
hasFabricTreatment,softened,hasLength,long,1
hasNeckline,round neck,hasLength,long,1
hasFabricTreatment,softened,hasWaistline,high-waisted,1
hasPocketType,side pockets,hasWaistline,high-waisted,1
hasNeckline,round neck,hasWaistline,high-waisted,1
hasFabricTreatment,softened,hasSilhouette,a-line,1
hasNeckline,round neck,hasSilhouette,a-line,1
hasFabricTreatment,softened,belongsToCategory,upperbody,1
hasNeckline,round neck,belongsToCategory,upperbody,1
hasFabricTreatment,softened,depicts,bag,1
hasNeckline,round neck,depicts,bag,1
hasFabricTreatment,textured,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,textured,1
hasMaterialType,synthetic,hasFabricTreatment,textured,1
hasOpeningType,zipper,hasFabricTreatment,textured,1
hasSleeveType,sleeveless,hasFabricTreatment,textured,1
hasLength,long,hasFabricTreatment,textured,1
hasSilhouette,rectangular,hasFabricTreatment,textured,1
belongsToCategory,upperbody,hasFabricTreatment,textured,1
depicts,bag,hasFabricTreatment,textured,1
hasFabricTreatment,textured,hasMaterialType,synthetic,1
hasFabricTreatment,textured,hasOpeningType,zipper,1
hasFabricTreatment,textured,hasSleeveType,sleeveless,1
hasFabricTreatment,textured,hasLength,long,1
hasFabricTreatment,textured,hasSilhouette,rectangular,1
hasFabricTreatment,textured,belongsToCategory,upperbody,1
hasFabricTreatment,textured,depicts,bag,1
hasMaterialType,leather,hasPattern,solid color,1
belongsToCategory,bag,hasPattern,solid color,1
hasPattern,solid color,hasMaterialType,leather,1
hasLength,short,hasMaterialType,leather,1
hasMaterialType,leather,hasLength,short,1
belongsToCategory,bag,hasLength,short,1
hasPattern,solid color,belongsToCategory,bag,1
hasLength,short,belongsToCategory,bag,1
hasPocketType,multiple pockets,hasPattern,floral,1
hasPocketType,multiple pockets,hasMaterialType,fabric,1
hasPocketType,multiple pockets,hasOpeningType,zipper closure,1
hasSleeveType,long-sleeve,hasOpeningType,zipper closure,1
hasPattern,floral,hasPocketType,multiple pockets,1
hasMaterialType,fabric,hasPocketType,multiple pockets,1
hasOpeningType,zipper closure,hasPocketType,multiple pockets,1
hasSleeveType,long-sleeve,hasPocketType,multiple pockets,1
hasLength,long,hasPocketType,multiple pockets,1
hasWaistline,natural,hasPocketType,multiple pockets,1
hasSilhouette,rectangular,hasPocketType,multiple pockets,1
belongsToCategory,upperbody,hasPocketType,multiple pockets,1
depicts,bag,hasPocketType,multiple pockets,1
hasOpeningType,zipper closure,hasSleeveType,long-sleeve,1
hasPocketType,multiple pockets,hasSleeveType,long-sleeve,1
hasWaistline,natural,hasSleeveType,long-sleeve,1
hasSilhouette,rectangular,hasSleeveType,long-sleeve,1
hasPocketType,multiple pockets,hasLength,long,1
hasPocketType,multiple pockets,hasWaistline,natural,1
hasSleeveType,long-sleeve,hasWaistline,natural,1
hasPocketType,multiple pockets,hasSilhouette,rectangular,1
hasSleeveType,long-sleeve,hasSilhouette,rectangular,1
hasPocketType,multiple pockets,belongsToCategory,upperbody,1
hasPocketType,multiple pockets,depicts,bag,1
hasPattern,floral,hasAnimalPattern,no-animal,1
hasMaterialType,fabric,hasAnimalPattern,no-animal,1
hasOpeningType,zipper,hasAnimalPattern,no-animal,1
hasPocketType,no-pocket,hasAnimalPattern,no-animal,1
hasSleeveType,sleeveless,hasAnimalPattern,no-animal,1
hasNeckline,round-neck,hasAnimalPattern,no-animal,1
hasLapelType,no-lapel,hasAnimalPattern,no-animal,1
hasLength,long,hasAnimalPattern,no-animal,1
hasWaistline,high-waisted,hasAnimalPattern,no-animal,1
hasSilhouette,a-line,hasAnimalPattern,no-animal,1
belongsToCategory,upperbody,hasAnimalPattern,no-animal,1
depicts,bag,hasAnimalPattern,no-animal,1
hasAnimalPattern,no-animal,hasPattern,floral,1
hasPocketType,no-pocket,hasPattern,floral,1
hasNeckline,round-neck,hasPattern,floral,1
hasLapelType,no-lapel,hasPattern,floral,1
hasAnimalPattern,no-animal,hasMaterialType,fabric,1
hasPocketType,no-pocket,hasMaterialType,fabric,1
hasNeckline,round-neck,hasMaterialType,fabric,1
hasLapelType,no-lapel,hasMaterialType,fabric,1
hasAnimalPattern,no-animal,hasOpeningType,zipper,1
hasPocketType,no-pocket,hasOpeningType,zipper,1
hasNeckline,round-neck,hasOpeningType,zipper,1
hasLapelType,no-lapel,hasOpeningType,zipper,1
hasAnimalPattern,no-animal,hasPocketType,no-pocket,1
hasPattern,floral,hasPocketType,no-pocket,1
hasMaterialType,fabric,hasPocketType,no-pocket,1
hasOpeningType,zipper,hasPocketType,no-pocket,1
hasSleeveType,sleeveless,hasPocketType,no-pocket,1
hasNeckline,round-neck,hasPocketType,no-pocket,1
hasLapelType,no-lapel,hasPocketType,no-pocket,1
hasLength,long,hasPocketType,no-pocket,1
hasWaistline,high-waisted,hasPocketType,no-pocket,1
hasSilhouette,a-line,hasPocketType,no-pocket,1
belongsToCategory,upperbody,hasPocketType,no-pocket,1
depicts,bag,hasPocketType,no-pocket,1
hasAnimalPattern,no-animal,hasSleeveType,sleeveless,1
hasPocketType,no-pocket,hasSleeveType,sleeveless,1
hasNeckline,round-neck,hasSleeveType,sleeveless,1
hasLapelType,no-lapel,hasSleeveType,sleeveless,1
hasAnimalPattern,no-animal,hasNeckline,round-neck,1
hasPattern,floral,hasNeckline,round-neck,1
hasMaterialType,fabric,hasNeckline,round-neck,1
hasOpeningType,zipper,hasNeckline,round-neck,1
hasPocketType,no-pocket,hasNeckline,round-neck,1
hasSleeveType,sleeveless,hasNeckline,round-neck,1
hasLapelType,no-lapel,hasNeckline,round-neck,1
hasLength,long,hasNeckline,round-neck,1
hasWaistline,high-waisted,hasNeckline,round-neck,1
hasSilhouette,a-line,hasNeckline,round-neck,1
belongsToCategory,upperbody,hasNeckline,round-neck,1
depicts,bag,hasNeckline,round-neck,1
hasAnimalPattern,no-animal,hasLapelType,no-lapel,1
hasPattern,floral,hasLapelType,no-lapel,1
hasMaterialType,fabric,hasLapelType,no-lapel,1
hasOpeningType,zipper,hasLapelType,no-lapel,1
hasPocketType,no-pocket,hasLapelType,no-lapel,1
hasSleeveType,sleeveless,hasLapelType,no-lapel,1
hasNeckline,round-neck,hasLapelType,no-lapel,1
hasLength,long,hasLapelType,no-lapel,1
hasWaistline,high-waisted,hasLapelType,no-lapel,1
hasSilhouette,a-line,hasLapelType,no-lapel,1
belongsToCategory,upperbody,hasLapelType,no-lapel,1
depicts,bag,hasLapelType,no-lapel,1
hasAnimalPattern,no-animal,hasLength,long,1
hasPocketType,no-pocket,hasLength,long,1
hasNeckline,round-neck,hasLength,long,1
hasLapelType,no-lapel,hasLength,long,1
hasAnimalPattern,no-animal,hasWaistline,high-waisted,1
hasPocketType,no-pocket,hasWaistline,high-waisted,1
hasNeckline,round-neck,hasWaistline,high-waisted,1
hasLapelType,no-lapel,hasWaistline,high-waisted,1
hasAnimalPattern,no-animal,hasSilhouette,a-line,1
hasPocketType,no-pocket,hasSilhouette,a-line,1
hasNeckline,round-neck,hasSilhouette,a-line,1
hasLapelType,no-lapel,hasSilhouette,a-line,1
hasAnimalPattern,no-animal,belongsToCategory,upperbody,1
hasPocketType,no-pocket,belongsToCategory,upperbody,1
hasNeckline,round-neck,belongsToCategory,upperbody,1
hasLapelType,no-lapel,belongsToCategory,upperbody,1
hasAnimalPattern,no-animal,depicts,bag,1
hasPocketType,no-pocket,depicts,bag,1
hasNeckline,round-neck,depicts,bag,1
hasLapelType,no-lapel,depicts,bag,1
hasMaterialType,canvas,hasPattern,plaid,1
hasOpeningType,zipper,hasPattern,plaid,1
hasPocketType,external side pocket,hasPattern,plaid,1
hasSleeveType,short,hasPattern,plaid,1
hasNeckline,round,hasPattern,plaid,1
hasLength,long,hasPattern,plaid,1
hasWaistline,natural,hasPattern,plaid,1
hasSilhouette,rectangular,hasPattern,plaid,1
belongsToCategory,upperbody,hasPattern,plaid,1
depicts,bag,hasPattern,plaid,1
hasPattern,plaid,hasMaterialType,canvas,1
hasOpeningType,zipper,hasMaterialType,canvas,1
hasPocketType,external side pocket,hasMaterialType,canvas,1
hasSleeveType,short,hasMaterialType,canvas,1
hasNeckline,round,hasMaterialType,canvas,1
hasLength,long,hasMaterialType,canvas,1
hasWaistline,natural,hasMaterialType,canvas,1
hasSilhouette,rectangular,hasMaterialType,canvas,1
belongsToCategory,upperbody,hasMaterialType,canvas,1
depicts,bag,hasMaterialType,canvas,1
hasPattern,plaid,hasOpeningType,zipper,1
hasMaterialType,canvas,hasOpeningType,zipper,1
hasPocketType,external side pocket,hasOpeningType,zipper,1
hasPattern,plaid,hasPocketType,external side pocket,1
hasMaterialType,canvas,hasPocketType,external side pocket,1
hasOpeningType,zipper,hasPocketType,external side pocket,1
hasSleeveType,short,hasPocketType,external side pocket,1
hasNeckline,round,hasPocketType,external side pocket,1
hasLength,long,hasPocketType,external side pocket,1
hasWaistline,natural,hasPocketType,external side pocket,1
hasSilhouette,rectangular,hasPocketType,external side pocket,1
belongsToCategory,upperbody,hasPocketType,external side pocket,1
depicts,bag,hasPocketType,external side pocket,1
hasPattern,plaid,hasSleeveType,short,1
hasMaterialType,canvas,hasSleeveType,short,1
hasPocketType,external side pocket,hasSleeveType,short,1
hasSilhouette,rectangular,hasSleeveType,short,1
hasPattern,plaid,hasNeckline,round,1
hasMaterialType,canvas,hasNeckline,round,1
hasPocketType,external side pocket,hasNeckline,round,1
hasPattern,plaid,hasLength,long,1
hasMaterialType,canvas,hasLength,long,1
hasPocketType,external side pocket,hasLength,long,1
hasPattern,plaid,hasWaistline,natural,1
hasMaterialType,canvas,hasWaistline,natural,1
hasPocketType,external side pocket,hasWaistline,natural,1
hasPattern,plaid,hasSilhouette,rectangular,1
hasMaterialType,canvas,hasSilhouette,rectangular,1
