relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,non-treated,hasCollarType,without collar,1
hasLeatherType,uncoated,hasCollarType,without collar,1
hasMaterialType,leather,hasCollarType,without collar,1
hasOpeningType,zipper,hasCollarType,without collar,1
hasSleeveType,sleeveless,hasCollarType,without collar,1
hasNeckline,v-shaped,hasCollarType,without collar,1
hasLapelType,without lapel,hasCollarType,without collar,1
hasLength,short,hasCollarType,without collar,1
hasSilhouette,rectangular,hasCollarType,without collar,1
belongsToCategory,lowerbody,hasCollarType,without collar,1
depicts,wallet,hasCollarType,without collar,1
hasFabricTreatment,non-treated,hasLength,short,1
hasLeatherType,uncoated,hasLength,short,1
hasNeckline,v-shaped,hasLength,short,1
hasLapelType,without lapel,hasLength,short,1
hasCollarType,without collar,hasLength,short,1
hasFabricTreatment,non-treated,hasSilhouette,rectangular,1
hasLeatherType,uncoated,hasSilhouette,rectangular,1
hasNeckline,v-shaped,hasSilhouette,rectangular,1
hasLapelType,without lapel,hasSilhouette,rectangular,1
hasCollarType,without collar,hasSilhouette,rectangular,1
hasFabricTreatment,non-treated,belongsToCategory,lowerbody,1
hasLeatherType,uncoated,belongsToCategory,lowerbody,1
hasNeckline,v-shaped,belongsToCategory,lowerbody,1
hasLapelType,without lapel,belongsToCategory,lowerbody,1
hasCollarType,without collar,belongsToCategory,lowerbody,1
hasFabricTreatment,non-treated,depicts,wallet,1
hasLeatherType,uncoated,depicts,wallet,1
hasNeckline,v-shaped,depicts,wallet,1
hasLapelType,without lapel,depicts,wallet,1
hasCollarType,without collar,depicts,wallet,1
hasLeatherType,full-grain leather,hasFabricTreatment,smooth,1
hasSleeveType,sleeveless,hasFabricTreatment,smooth,1
hasNeckline,non-existent neckline,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasLeatherType,full-grain leather,1
hasSleeveType,sleeveless,hasLeatherType,full-grain leather,1
hasNeckline,non-existent neckline,hasLeatherType,full-grain leather,1
hasNeckline,non-existent neckline,hasMaterialType,leather,1
hasNeckline,non-existent neckline,hasOpeningType,zipper,1
hasFabricTreatment,smooth,hasSleeveType,sleeveless,1
hasLeatherType,full-grain leather,hasSleeveType,sleeveless,1
hasNeckline,non-existent neckline,hasSleeveType,sleeveless,1
hasFabricTreatment,smooth,hasNeckline,non-existent neckline,1
hasLeatherType,full-grain leather,hasNeckline,non-existent neckline,1
hasMaterialType,leather,hasNeckline,non-existent neckline,1
hasOpeningType,zipper,hasNeckline,non-existent neckline,1
hasSleeveType,sleeveless,hasNeckline,non-existent neckline,1
hasLength,short,hasNeckline,non-existent neckline,1
hasSilhouette,rectangular,hasNeckline,non-existent neckline,1
belongsToCategory,lowerbody,hasNeckline,non-existent neckline,1
depicts,wallet,hasNeckline,non-existent neckline,1
hasNeckline,non-existent neckline,hasLength,short,1
hasNeckline,non-existent neckline,hasSilhouette,rectangular,1
hasNeckline,non-existent neckline,belongsToCategory,lowerbody,1
hasNeckline,non-existent neckline,depicts,wallet,1
hasPocketType,non-existent,hasPattern,solid color,1
hasWaistline,non-existent,hasPattern,solid color,1
hasPocketType,non-existent,hasLeatherType,full-grain leather,1
hasWaistline,non-existent,hasLeatherType,full-grain leather,1
hasPocketType,non-existent,hasMaterialType,leather,1
hasWaistline,non-existent,hasMaterialType,leather,1
hasPocketType,non-existent,hasOpeningType,zipper,1
hasWaistline,non-existent,hasOpeningType,zipper,1
hasPattern,solid color,hasPocketType,non-existent,1
hasLeatherType,full-grain leather,hasPocketType,non-existent,1
hasMaterialType,leather,hasPocketType,non-existent,1
hasOpeningType,zipper,hasPocketType,non-existent,1
hasLength,short,hasPocketType,non-existent,1
hasSilhouette,rectangular,hasPocketType,non-existent,1
belongsToCategory,lowerbody,hasPocketType,non-existent,1
depicts,wallet,hasPocketType,non-existent,1
hasPocketType,non-existent,hasLength,short,1
hasWaistline,non-existent,hasLength,short,1
hasPattern,solid color,hasWaistline,non-existent,1
hasLeatherType,full-grain leather,hasWaistline,non-existent,1
hasMaterialType,leather,hasWaistline,non-existent,1
hasOpeningType,zipper,hasWaistline,non-existent,1
hasLength,short,hasWaistline,non-existent,1
hasSilhouette,rectangular,hasWaistline,non-existent,1
belongsToCategory,lowerbody,hasWaistline,non-existent,1
depicts,wallet,hasWaistline,non-existent,1
hasPocketType,non-existent,hasSilhouette,rectangular,1
hasWaistline,non-existent,hasSilhouette,rectangular,1
hasPocketType,non-existent,belongsToCategory,lowerbody,1
hasWaistline,non-existent,belongsToCategory,lowerbody,1
hasPocketType,non-existent,depicts,wallet,1
hasWaistline,non-existent,depicts,wallet,1
hasMaterialType,leather,hasFabricTreatment,no finishing or techniques,1
hasOpeningType,zipper,hasFabricTreatment,no finishing or techniques,1
hasLength,short,hasFabricTreatment,no finishing or techniques,1
hasSilhouette,rectangular,hasFabricTreatment,no finishing or techniques,1
belongsToCategory,lowerbody,hasFabricTreatment,no finishing or techniques,1
depicts,wallet,hasFabricTreatment,no finishing or techniques,1
hasFabricTreatment,no finishing or techniques,hasMaterialType,leather,1
hasFabricTreatment,no finishing or techniques,hasOpeningType,zipper,1
hasFabricTreatment,no finishing or techniques,hasLength,short,1
hasFabricTreatment,no finishing or techniques,hasSilhouette,rectangular,1
hasFabricTreatment,no finishing or techniques,belongsToCategory,lowerbody,1
hasFabricTreatment,no finishing or techniques,depicts,wallet,1
hasPocketType,front pocket,hasPattern,solid color,1
hasSleeveType,short,hasPattern,solid color,1
hasWaistline,natural,hasPattern,solid color,1
hasSleeveType,short,hasMaterialType,leather,1
hasPattern,solid color,hasPocketType,front pocket,1
hasSleeveType,short,hasPocketType,front pocket,1
hasWaistline,natural,hasPocketType,front pocket,1
hasPattern,solid color,hasSleeveType,short,1
hasMaterialType,leather,hasSleeveType,short,1
hasPocketType,front pocket,hasSleeveType,short,1
hasWaistline,natural,hasSleeveType,short,1
hasPattern,solid color,hasWaistline,natural,1
hasPocketType,front pocket,hasWaistline,natural,1
hasSleeveType,short,hasWaistline,natural,1
hasMaterialType,leather,hasFabricTreatment,stitched,1
hasOpeningType,zipper,hasFabricTreatment,stitched,1
hasLength,short,hasFabricTreatment,stitched,1
hasSilhouette,rectangular,hasFabricTreatment,stitched,1
belongsToCategory,lowerbody,hasFabricTreatment,stitched,1
depicts,wallet,hasFabricTreatment,stitched,1
hasFabricTreatment,stitched,hasMaterialType,leather,1
hasFabricTreatment,stitched,hasOpeningType,zipper,1
hasFabricTreatment,stitched,hasLength,short,1
hasFabricTreatment,stitched,hasSilhouette,rectangular,1
hasFabricTreatment,stitched,belongsToCategory,lowerbody,1
hasFabricTreatment,stitched,depicts,wallet,1
hasWaistline,high-waisted,hasFabricTreatment,smooth,1
hasWaistline,high-waisted,hasMaterialType,leather,1
hasFabricTreatment,smooth,hasWaistline,high-waisted,1
hasMaterialType,leather,hasWaistline,high-waisted,1
belongsToCategory,lowerbody,hasWaistline,high-waisted,1
hasWaistline,high-waisted,belongsToCategory,lowerbody,1
hasMaterialType,leather,hasPattern,solid-colored,1
hasOpeningType,zipper,hasPattern,solid-colored,1
hasLength,short,hasPattern,solid-colored,1
hasWaistline,natural,hasPattern,solid-colored,1
hasSilhouette,rectangular,hasPattern,solid-colored,1
belongsToCategory,lowerbody,hasPattern,solid-colored,1
depicts,wallet,hasPattern,solid-colored,1
hasPattern,solid-colored,hasMaterialType,leather,1
hasPattern,solid-colored,hasOpeningType,zipper,1
hasPattern,solid-colored,hasLength,short,1
hasWaistline,natural,hasLength,short,1
hasPattern,solid-colored,hasWaistline,natural,1
hasLength,short,hasWaistline,natural,1
hasPattern,solid-colored,hasSilhouette,rectangular,1
hasPattern,solid-colored,belongsToCategory,lowerbody,1
hasPattern,solid-colored,depicts,wallet,1
hasFabricTreatment,plain weave,hasPattern,striped,1
hasMaterialType,fabric,hasPattern,striped,1
hasPocketType,internal,hasPattern,striped,1
hasNeckline,straight,hasPattern,striped,1
belongsToCategory,upperbody,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,plain weave,1
hasPocketType,internal,hasFabricTreatment,plain weave,1
hasNeckline,straight,hasFabricTreatment,plain weave,1
belongsToCategory,upperbody,hasFabricTreatment,plain weave,1
hasPattern,striped,hasMaterialType,fabric,1
hasPocketType,internal,hasMaterialType,fabric,1
hasNeckline,straight,hasMaterialType,fabric,1
hasPocketType,internal,hasOpeningType,zipper,1
hasNeckline,straight,hasOpeningType,zipper,1
hasPattern,striped,hasPocketType,internal,1
hasFabricTreatment,plain weave,hasPocketType,internal,1
hasMaterialType,fabric,hasPocketType,internal,1
hasOpeningType,zipper,hasPocketType,internal,1
hasNeckline,straight,hasPocketType,internal,1
hasLength,short,hasPocketType,internal,1
hasSilhouette,rectangular,hasPocketType,internal,1
belongsToCategory,upperbody,hasPocketType,internal,1
depicts,wallet,hasPocketType,internal,1
hasPattern,striped,hasNeckline,straight,1
hasFabricTreatment,plain weave,hasNeckline,straight,1
hasMaterialType,fabric,hasNeckline,straight,1
hasOpeningType,zipper,hasNeckline,straight,1
hasPocketType,internal,hasNeckline,straight,1
hasLength,short,hasNeckline,straight,1
hasSilhouette,rectangular,hasNeckline,straight,1
belongsToCategory,upperbody,hasNeckline,straight,1
depicts,wallet,hasNeckline,straight,1
hasPocketType,internal,hasLength,short,1
hasNeckline,straight,hasLength,short,1
hasPocketType,internal,hasSilhouette,rectangular,1
hasNeckline,straight,hasSilhouette,rectangular,1
hasPattern,striped,belongsToCategory,upperbody,1
hasFabricTreatment,plain weave,belongsToCategory,upperbody,1
hasPocketType,internal,belongsToCategory,upperbody,1
hasNeckline,straight,belongsToCategory,upperbody,1
hasPocketType,internal,depicts,wallet,1
hasNeckline,straight,depicts,wallet,1
hasPocketType,external pocket,hasMaterialType,leather,1
hasWaistline,no waist,hasMaterialType,leather,1
hasPocketType,external pocket,hasOpeningType,zipper,1
hasWaistline,no waist,hasOpeningType,zipper,1
hasMaterialType,leather,hasPocketType,external pocket,1
hasOpeningType,zipper,hasPocketType,external pocket,1
hasLength,short,hasPocketType,external pocket,1
hasWaistline,no waist,hasPocketType,external pocket,1
hasSilhouette,rectangular,hasPocketType,external pocket,1
belongsToCategory,bag,hasPocketType,external pocket,1
depicts,wallet,hasPocketType,external pocket,1
hasPocketType,external pocket,hasLength,short,1
hasWaistline,no waist,hasLength,short,1
hasMaterialType,leather,hasWaistline,no waist,1
hasOpeningType,zipper,hasWaistline,no waist,1
hasPocketType,external pocket,hasWaistline,no waist,1
hasLength,short,hasWaistline,no waist,1
hasSilhouette,rectangular,hasWaistline,no waist,1
belongsToCategory,bag,hasWaistline,no waist,1
depicts,wallet,hasWaistline,no waist,1
hasPocketType,external pocket,hasSilhouette,rectangular,1
hasWaistline,no waist,hasSilhouette,rectangular,1
hasPocketType,external pocket,belongsToCategory,bag,1
hasWaistline,no waist,belongsToCategory,bag,1
hasPocketType,external pocket,depicts,wallet,1
hasWaistline,no waist,depicts,wallet,1
hasFabricTreatment,embossed,hasPattern,floral,1
hasMaterialType,leather,hasPattern,floral,1
hasOpeningType,zipper,hasPattern,floral,1
hasLength,long,hasPattern,floral,1
hasSilhouette,rectangular,hasPattern,floral,1
belongsToCategory,upperbody,hasPattern,floral,1
depicts,wallet,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,embossed,1
hasLength,long,hasFabricTreatment,embossed,1
belongsToCategory,upperbody,hasFabricTreatment,embossed,1
hasPattern,floral,hasMaterialType,leather,1
hasPattern,floral,hasOpeningType,zipper,1
hasPattern,floral,hasLength,long,1
hasFabricTreatment,embossed,hasLength,long,1
belongsToCategory,upperbody,hasLength,long,1
hasPattern,floral,hasSilhouette,rectangular,1
hasPattern,floral,belongsToCategory,upperbody,1
hasFabricTreatment,embossed,belongsToCategory,upperbody,1
hasLength,long,belongsToCategory,upperbody,1
hasPattern,floral,depicts,wallet,1
belongsToCategory,accessories,hasOpeningType,zipper,1
hasOpeningType,zipper,belongsToCategory,accessories,1
hasMaterialType,leather,hasLeatherType,genuine,1
hasOpeningType,zipper,hasLeatherType,genuine,1
hasPocketType,zipper,hasLeatherType,genuine,1
hasLength,long,hasLeatherType,genuine,1
hasSilhouette,rectangular,hasLeatherType,genuine,1
belongsToCategory,lowerbody,hasLeatherType,genuine,1
depicts,wallet,hasLeatherType,genuine,1
hasLeatherType,genuine,hasMaterialType,leather,1
hasPocketType,zipper,hasMaterialType,leather,1
hasLeatherType,genuine,hasOpeningType,zipper,1
hasLeatherType,genuine,hasPocketType,zipper,1
hasMaterialType,leather,hasPocketType,zipper,1
hasLength,long,hasPocketType,zipper,1
hasSilhouette,rectangular,hasPocketType,zipper,1
belongsToCategory,lowerbody,hasPocketType,zipper,1
depicts,wallet,hasPocketType,zipper,1
hasLeatherType,genuine,hasLength,long,1
hasPocketType,zipper,hasLength,long,1
belongsToCategory,lowerbody,hasLength,long,1
hasLeatherType,genuine,hasSilhouette,rectangular,1
hasPocketType,zipper,hasSilhouette,rectangular,1
hasLeatherType,genuine,belongsToCategory,lowerbody,1
hasPocketType,zipper,belongsToCategory,lowerbody,1
hasLength,long,belongsToCategory,lowerbody,1
hasLeatherType,genuine,depicts,wallet,1
hasPocketType,zipper,depicts,wallet,1
hasMaterialType,leather,hasLeatherType,full-grain,1
hasOpeningType,zipper,hasLeatherType,full-grain,1
hasLength,short,hasLeatherType,full-grain,1
hasSilhouette,rectangular,hasLeatherType,full-grain,1
belongsToCategory,lowerbody,hasLeatherType,full-grain,1
depicts,wallet,hasLeatherType,full-grain,1
hasLeatherType,full-grain,hasMaterialType,leather,1
hasLeatherType,full-grain,hasOpeningType,zipper,1
hasLeatherType,full-grain,hasLength,short,1
hasLeatherType,full-grain,hasSilhouette,rectangular,1
hasLeatherType,full-grain,belongsToCategory,lowerbody,1
hasLeatherType,full-grain,depicts,wallet,1
hasMaterialType,fabric,hasFabricTreatment,smooth,1
hasPocketType,closed,hasFabricTreatment,smooth,1
hasNeckline,rounded,hasFabricTreatment,smooth,1
belongsToCategory,upperbody,hasFabricTreatment,smooth,1
hasFabricTreatment,smooth,hasMaterialType,fabric,1
hasPocketType,closed,hasMaterialType,fabric,1
hasNeckline,rounded,hasMaterialType,fabric,1
hasPocketType,closed,hasOpeningType,zipper,1
hasNeckline,rounded,hasOpeningType,zipper,1
hasFabricTreatment,smooth,hasPocketType,closed,1
hasMaterialType,fabric,hasPocketType,closed,1
hasOpeningType,zipper,hasPocketType,closed,1
hasNeckline,rounded,hasPocketType,closed,1
hasLength,short,hasPocketType,closed,1
hasSilhouette,rectangular,hasPocketType,closed,1
belongsToCategory,upperbody,hasPocketType,closed,1
depicts,wallet,hasPocketType,closed,1
hasFabricTreatment,smooth,hasNeckline,rounded,1
hasMaterialType,fabric,hasNeckline,rounded,1
hasOpeningType,zipper,hasNeckline,rounded,1
hasPocketType,closed,hasNeckline,rounded,1
hasLength,short,hasNeckline,rounded,1
hasSilhouette,rectangular,hasNeckline,rounded,1
belongsToCategory,upperbody,hasNeckline,rounded,1
depicts,wallet,hasNeckline,rounded,1
hasPocketType,closed,hasLength,short,1
hasNeckline,rounded,hasLength,short,1
hasPocketType,closed,hasSilhouette,rectangular,1
hasNeckline,rounded,hasSilhouette,rectangular,1
hasFabricTreatment,smooth,belongsToCategory,upperbody,1
hasPocketType,closed,belongsToCategory,upperbody,1
hasNeckline,rounded,belongsToCategory,upperbody,1
hasPocketType,closed,depicts,wallet,1
hasNeckline,rounded,depicts,wallet,1
hasFabricTreatment,no treatment,hasPattern,plain pattern,1
hasMaterialType,fabric,hasPattern,plain pattern,1
hasOpeningType,zipper,hasPattern,plain pattern,1
hasSleeveType,long-sleeve,hasPattern,plain pattern,1
hasNeckline,no neckline,hasPattern,plain pattern,1
hasLength,short,hasPattern,plain pattern,1
hasSilhouette,rectangular,hasPattern,plain pattern,1
belongsToCategory,upperbody,hasPattern,plain pattern,1
depicts,wallet,hasPattern,plain pattern,1
hasPattern,plain pattern,hasFabricTreatment,no treatment,1
hasMaterialType,fabric,hasFabricTreatment,no treatment,1
hasSleeveType,long-sleeve,hasFabricTreatment,no treatment,1
hasNeckline,no neckline,hasFabricTreatment,no treatment,1
belongsToCategory,upperbody,hasFabricTreatment,no treatment,1
hasPattern,plain pattern,hasMaterialType,fabric,1
hasFabricTreatment,no treatment,hasMaterialType,fabric,1
hasSleeveType,long-sleeve,hasMaterialType,fabric,1
hasNeckline,no neckline,hasMaterialType,fabric,1
hasPattern,plain pattern,hasOpeningType,zipper,1
hasSleeveType,long-sleeve,hasOpeningType,zipper,1
hasNeckline,no neckline,hasOpeningType,zipper,1
hasPattern,plain pattern,hasSleeveType,long-sleeve,1
hasFabricTreatment,no treatment,hasSleeveType,long-sleeve,1
hasMaterialType,fabric,hasSleeveType,long-sleeve,1
hasOpeningType,zipper,hasSleeveType,long-sleeve,1
hasNeckline,no neckline,hasSleeveType,long-sleeve,1
hasLength,short,hasSleeveType,long-sleeve,1
hasSilhouette,rectangular,hasSleeveType,long-sleeve,1
belongsToCategory,upperbody,hasSleeveType,long-sleeve,1
depicts,wallet,hasSleeveType,long-sleeve,1
hasPattern,plain pattern,hasNeckline,no neckline,1
hasFabricTreatment,no treatment,hasNeckline,no neckline,1
hasMaterialType,fabric,hasNeckline,no neckline,1
hasOpeningType,zipper,hasNeckline,no neckline,1
hasSleeveType,long-sleeve,hasNeckline,no neckline,1
hasLength,short,hasNeckline,no neckline,1
hasSilhouette,rectangular,hasNeckline,no neckline,1
belongsToCategory,upperbody,hasNeckline,no neckline,1
depicts,wallet,hasNeckline,no neckline,1
hasPattern,plain pattern,hasLength,short,1
hasSleeveType,long-sleeve,hasLength,short,1
hasNeckline,no neckline,hasLength,short,1
hasPattern,plain pattern,hasSilhouette,rectangular,1
hasSleeveType,long-sleeve,hasSilhouette,rectangular,1
hasNeckline,no neckline,hasSilhouette,rectangular,1
hasPattern,plain pattern,belongsToCategory,upperbody,1
hasFabricTreatment,no treatment,belongsToCategory,upperbody,1
hasSleeveType,long-sleeve,belongsToCategory,upperbody,1
hasNeckline,no neckline,belongsToCategory,upperbody,1
hasPattern,plain pattern,depicts,wallet,1
hasSleeveType,long-sleeve,depicts,wallet,1
hasNeckline,no neckline,depicts,wallet,1
hasMaterialType,leather,hasLeatherType,smooth,1
hasOpeningType,zipper,hasLeatherType,smooth,1
hasPocketType,front pocket,hasLeatherType,smooth,1
hasLength,short,hasLeatherType,smooth,1
hasWaistline,high,hasLeatherType,smooth,1
hasSilhouette,rectangular,hasLeatherType,smooth,1
belongsToCategory,lowerbody,hasLeatherType,smooth,1
depicts,wallet,hasLeatherType,smooth,1
hasLeatherType,smooth,hasMaterialType,leather,1
hasWaistline,high,hasMaterialType,leather,1
hasLeatherType,smooth,hasOpeningType,zipper,1
hasLeatherType,smooth,hasPocketType,front pocket,1
hasLength,short,hasPocketType,front pocket,1
hasWaistline,high,hasPocketType,front pocket,1
hasLeatherType,smooth,hasLength,short,1
hasPocketType,front pocket,hasLength,short,1
hasLeatherType,smooth,hasWaistline,high,1
hasMaterialType,leather,hasWaistline,high,1
hasPocketType,front pocket,hasWaistline,high,1
hasLeatherType,smooth,hasSilhouette,rectangular,1
hasLeatherType,smooth,belongsToCategory,lowerbody,1
hasLeatherType,smooth,depicts,wallet,1
hasMaterialType,leather,hasPattern,textured,1
hasOpeningType,zipper,hasPattern,textured,1
hasLength,short,hasPattern,textured,1
hasSilhouette,rectangular,hasPattern,textured,1
belongsToCategory,upperbody,hasPattern,textured,1
depicts,wallet,hasPattern,textured,1
hasPattern,textured,hasMaterialType,leather,1
hasPattern,textured,hasOpeningType,zipper,1
hasPattern,textured,hasLength,short,1
hasPattern,textured,hasSilhouette,rectangular,1
hasPattern,textured,belongsToCategory,upperbody,1
hasPattern,textured,depicts,wallet,1
hasMaterialType,leather,hasLeatherType,full grain leather,1
hasOpeningType,zipper,hasLeatherType,full grain leather,1
hasSleeveType,sleeveless,hasLeatherType,full grain leather,1
hasLength,short,hasLeatherType,full grain leather,1
hasSilhouette,rectangular,hasLeatherType,full grain leather,1
belongsToCategory,lowerbody,hasLeatherType,full grain leather,1
depicts,wallet,hasLeatherType,full grain leather,1
hasLeatherType,full grain leather,hasMaterialType,leather,1
hasLeatherType,full grain leather,hasOpeningType,zipper,1
hasLeatherType,full grain leather,hasSleeveType,sleeveless,1
hasLeatherType,full grain leather,hasLength,short,1
hasLeatherType,full grain leather,hasSilhouette,rectangular,1
hasLeatherType,full grain leather,belongsToCategory,lowerbody,1
hasLeatherType,full grain leather,depicts,wallet,1
